¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300157.SZ,∫„Ã©∞¨∆’,20110107,,62,71.88,61.82,70.05,15615566,1062965651.7,13.05,22.8947,68.0709,87.6294,1248291000,,6226044000,17820000,0,88880000,101.4106,20.3828,30.2611,5.2883,
300157.SZ,∫„Ã©∞¨∆’,20110110,70.05,69.4,71.8,68.6,69.81,5676810,398463990.6,-0.24,-0.3426,70.1915,31.8564,1244014200,,6204712800,17820000,0,88880000,101.0631,20.3129,30.1574,5.2701,
300157.SZ,∫„Ã©∞¨∆’,20110111,69.81,69.13,69.5,63.4,64.8,4075489,272176725.9,-5.01,-7.1766,66.7838,22.8703,1154736000,,5759424000,17820000,0,88880000,93.8102,18.8552,27.9931,4.8919,
300157.SZ,∫„Ã©∞¨∆’,20110112,64.8,64.53,65.7,62.35,65.1,1834654,118019091.9,0.3,0.463,64.3277,10.2955,1160082000,,5786088000,17820000,0,88880000,94.2445,18.9425,28.1227,4.9146,
300157.SZ,∫„Ã©∞¨∆’,20110113,65.1,65.11,67.79,64.2,64.28,1236656,81565172.6,-0.82,-1.2596,65.9562,6.9397,1145469600,,5713206400,17820000,0,88880000,93.0574,18.7039,27.7685,4.8527,
300157.SZ,∫„Ã©∞¨∆’,20110114,64.28,64.48,66.93,64.48,65.44,1241032,81540378.1,1.16,1.8046,65.7037,6.9643,1166140800,,5816307200,17820000,0,88880000,94.7367,19.0414,28.2696,4.9402,
300157.SZ,∫„Ã©∞¨∆’,20110117,65.44,64.72,64.95,58.9,58.9,1349768,81176041.6,-6.54,-9.9939,60.1407,7.5745,1049598000,,5235032000,17820000,0,88880000,85.2689,17.1384,25.4444,4.4465,
300157.SZ,∫„Ã©∞¨∆’,20110118,58.9,55.8,59.5,55.3,58.21,1742529,101268075.7,-0.69,-1.1715,58.1156,9.7785,1037302200,,5173704800,17820000,0,88880000,84.2699,16.9376,25.1463,4.3944,
300157.SZ,∫„Ã©∞¨∆’,20110119,58.21,58.21,58.7,56.88,58.59,949490,55133670.7,0.38,0.6528,58.0666,5.3282,1044073800,,5207479200,17820000,0,88880000,84.8201,17.0482,25.3105,4.4231,
300157.SZ,∫„Ã©∞¨∆’,20110120,58.59,57.57,60.79,57.32,59.87,803589,48171746.5,1.28,2.1847,59.9458,4.5095,1066883400,,5321245600,17820000,0,88880000,86.6731,17.4207,25.8634,4.5197,
