¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603367.SH,≥Ω–¿“©“µ,20170929,,13.99,16.79,13.99,16.79,31371,526607,5.13,43.9966,16.7864,0.0314,1679000000,,7611796870,100000000,0,453353000,30.8317,3.2076,2.9678,29.7227,
603367.SH,≥Ω–¿“©“µ,20171009,16.79,18.47,18.47,18.47,18.47,14015,258857,1.68,10.006,18.47,0.014,1847000000,,8373429910,100000000,0,453353000,33.9167,3.5286,3.2647,32.6968,
603367.SH,≥Ω–¿“©“µ,20171010,18.47,20.32,20.32,20.32,20.32,10400,211328,1.85,10.0162,20.32,0.0104,2032000000,,9212132960,100000000,0,453353000,37.3139,3.882,3.5918,35.9718,
603367.SH,≥Ω–¿“©“µ,20171011,20.32,22.35,22.35,22.35,22.35,45698,1021350,2.03,9.9902,22.35,0.0457,2235000000,,10132439550,100000000,0,453353000,41.0416,4.2698,3.9506,39.5654,
603367.SH,≥Ω–¿“©“µ,20171012,22.35,24.59,24.59,24.59,24.59,110018,2705343,2.24,10.0224,24.59,0.11,2459000000,,11147950270,100000000,0,453353000,45.155,4.6978,4.3465,43.5308,
603367.SH,≥Ω–¿“©“µ,20171013,24.59,27.05,27.05,27.05,27.05,185539,5018830,2.46,10.0041,27.05,0.1855,2705000000,,12263198650,100000000,0,453353000,49.6723,5.1677,4.7813,47.8856,
603367.SH,≥Ω–¿“©“µ,20171016,27.05,29.76,29.76,29.76,29.76,425313,12657315,2.71,10.0185,29.76,0.4253,2976000000,,13491785280,100000000,0,453353000,54.6487,5.6855,5.2604,52.6831,
603367.SH,≥Ω–¿“©“µ,20171017,29.76,30,32.73,28.7,32.09,56965891,1777005578,2.33,7.8293,31.1942,56.9659,3209000000,,14548097770,100000000,0,453353000,58.9274,6.1306,5.6722,56.8078,
603367.SH,≥Ω–¿“©“µ,20171018,32.09,30.01,31.54,29.58,29.6,33670930,1025872511,-2.49,-7.7594,30.4676,33.6709,2960000000,,13419248800,100000000,0,453353000,54.3549,5.6549,5.2321,52.3998,
603367.SH,≥Ω–¿“©“µ,20171019,29.6,28.98,30.44,28.36,30.02,23188816,691019945,0.42,1.4189,29.7997,23.1888,3002000000,,13609657060,100000000,0,453353000,55.1262,5.7352,5.3063,53.1433,
603367.SH,≥Ω–¿“©“µ,20171020,30.02,29.12,29.72,27.05,27.48,27970156,782846634,-2.54,-8.461,27.9886,27.9702,2748000000,,12458140440,100000000,0,453353000,50.4619,5.2499,4.8574,48.6469,
603367.SH,≥Ω–¿“©“µ,20171023,27.48,27.11,27.43,26.2,26.74,17512728,469302988,-0.74,-2.6929,26.7978,17.5127,2674000000,,12122659220,100000000,0,453353000,49.1031,5.1085,4.7265,47.3369,
603367.SH,≥Ω–¿“©“µ,20171024,26.74,26.27,26.55,24.63,25.05,21386343,547571541,-1.69,-6.3201,25.6038,21.3863,2505000000,,11356492650,100000000,0,453353000,45.9997,4.7857,4.4278,44.3451,
603367.SH,≥Ω–¿“©“µ,20171025,25.05,25.02,26.18,25.02,25.56,14264086,366352560,0.51,2.0359,25.6836,14.2641,2556000000,,11587702680,100000000,0,453353000,46.9362,4.8831,4.518,45.2479,
