測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
601865.SH,腦應杻,20190301,6.79,7.47,7.47,7.47,7.47,825865,6169212,0.68,10.0147,7.47,0.5506,1120500000,,14566500000,150000000,0,1950000000,34.1514,4.0946,4.7544,-34.6082,
601865.SH,腦應杻,20190304,7.47,8.22,8.22,8.22,8.22,541143,4448195,0.75,10.0402,8.22,0.3608,1233000000,,16029000000,150000000,0,1950000000,37.5803,4.5057,5.2317,-38.0829,
601865.SH,腦應杻,20190305,8.22,9.04,9.04,9.04,9.04,4237480,38306819,0.82,9.9757,9.04,2.825,1356000000,,17628000000,150000000,0,1950000000,41.3292,4.9552,5.7536,-41.882,
601865.SH,腦應杻,20190306,9.04,9.94,9.94,9.94,9.94,1244912,12374425,0.9,9.9558,9.94,0.8299,1491000000,,19383000000,150000000,0,1950000000,45.4438,5.4486,6.3265,-46.0516,
601865.SH,腦應杻,20190307,9.94,10.93,10.93,10.93,10.93,463125,5061956,0.99,9.9598,10.93,0.3087,1639500000,,21313500000,150000000,0,1950000000,49.9699,5.9912,6.9566,-50.6383,
601865.SH,腦應杻,20190308,10.93,12.02,12.02,12.02,12.02,6741953,81038275,1.09,9.9726,12.02,4.4946,1803000000,,23439000000,150000000,0,1950000000,54.9532,6.5887,7.6503,-55.6882,
601865.SH,腦應杻,20190311,12.02,13.22,13.22,13.22,13.22,5509935,72841341,1.2,9.9834,13.22,3.6733,1983000000,,25779000000,150000000,0,1950000000,60.4394,7.2465,8.4141,-61.2477,
601865.SH,腦應杻,20190312,13.22,14.54,14.54,14.54,14.54,1420214,20649912,1.32,9.9849,14.54,0.9468,2181000000,,28353000000,150000000,0,1950000000,66.4741,7.97,9.2542,-67.3632,
601865.SH,腦應杻,20190313,14.54,15.99,15.99,14.58,15.14,74367877,1133191631,0.6,4.1265,15.2376,49.5786,2271000000,,29523000000,150000000,0,1950000000,72.482,8.2989,9.6361,-70.143,
601865.SH,腦應杻,20190314,15.14,16.15,16.65,15.5,15.8,110395464,1792960961,0.66,4.3593,16.2413,73.597,2370000000,,30810000000,150000000,0,1950000000,75.6418,8.6607,10.0561,-73.2008,
601865.SH,腦應杻,20190315,15.8,15.1,17.38,14.22,17.38,109173025,1645015887,1.58,10,15.068,72.782,2607000000,,33891000000,150000000,0,1950000000,83.2059,9.5268,11.0617,-80.5209,
601865.SH,腦應杻,20190318,17.38,16.77,18.38,16.5,16.75,104807434,1837990762,-0.63,-3.6249,17.5368,69.8716,2512500000,,32662500000,150000000,0,1950000000,80.1898,9.1814,10.6608,-77.6021,
601865.SH,腦應杻,20190319,16.75,16.61,17.3,16.22,16.75,73778318,1237390625,0,0,16.7717,49.1855,2512500000,,32662500000,150000000,0,1950000000,80.1898,9.1814,10.6608,-77.6021,
601865.SH,腦應杻,20190320,16.75,16.5,17.38,16.11,17.14,71431440,1197809415,0.39,2.3284,16.7687,47.621,2571000000,,33423000000,150000000,0,1950000000,82.0569,9.3952,10.909,-79.4089,
601865.SH,腦應杻,20190321,17.14,16.62,17.9,16.38,16.77,77283114,1321066378,-0.37,-2.1587,17.0939,51.5221,2515500000,,32701500000,150000000,0,1950000000,80.2856,9.1924,10.6735,-77.6947,
601865.SH,腦應杻,20190322,16.77,16.38,17.5,16.28,16.8,64100656,1091221109,0.03,0.1789,17.0236,42.7338,2520000000,,32760000000,150000000,0,1950000000,80.4292,8.9297,10.6926,-77.8337,
601865.SH,腦應杻,20190325,16.8,16.01,16.25,15.12,15.12,63070325,981298325,-1.68,-10,15.5588,42.0469,2268000000,,29484000000,150000000,0,1950000000,72.3863,8.0367,9.6233,-70.0504,
601865.SH,腦應杻,20190326,15.12,14.8,15.68,14.66,15.49,52413969,801516317,0.37,2.4471,15.292,34.9426,2323500000,,30205500000,150000000,0,1950000000,74.1576,8.2334,9.8588,-71.7646,
601865.SH,腦應杻,20190327,15.49,15.21,15.54,14.83,15.12,38128540,579250512,-0.37,-2.3886,15.192,25.419,2268000000,,29484000000,150000000,0,1950000000,72.3863,8.0367,9.6233,-70.0504,
601865.SH,腦應杻,20190328,15.12,14.98,15.34,14.25,14.29,40774744,604384640,-0.83,-5.4894,14.8225,27.1832,2143500000,,27865500000,150000000,0,1950000000,68.4127,7.5956,9.0951,-66.205,
601865.SH,腦應杻,20190329,14.29,14.07,14.6,13.55,14.6,38083305,537533495,0.31,2.1693,14.1147,25.3889,2190000000,,28470000000,150000000,0,1950000000,69.8968,7.7603,9.2924,-67.6412,
601865.SH,腦應杻,20190401,14.6,14.5,15.33,14.47,15.06,38288820,571880991,0.46,3.1507,14.936,25.5259,2259000000,,29367000000,150000000,0,1950000000,72.099,8.0048,9.5851,-69.7724,
601865.SH,腦應杻,20190402,15.06,15.04,16.57,14.81,16.28,70824265,1102699673,1.22,8.1009,15.5695,47.2162,2442000000,,31746000000,150000000,0,1950000000,77.9397,8.6533,10.3616,-75.4246,
601865.SH,腦應杻,20190403,16.28,15.7,16.45,15.4,15.63,55147420,877602440,-0.65,-3.9926,15.9138,36.7649,2344500000,,30478500000,150000000,0,1950000000,74.8279,8.3078,9.9479,-72.4132,
601865.SH,腦應杻,20190404,15.63,16,16.99,15.68,16.31,64707331,1048072782,0.68,4.3506,16.1971,43.1382,2446500000,,31804500000,150000000,0,1950000000,78.0834,8.6693,10.3807,-75.5636,
601865.SH,腦應杻,20190408,16.31,16.32,17.15,15.16,15.24,63356912,1022615937,-1.07,-6.5604,16.1406,42.2379,2286000000,,29718000000,150000000,0,1950000000,72.9608,8.1005,9.6997,-70.6063,
601865.SH,腦應杻,20190409,15.24,14.63,14.75,14.08,14.2,42032208,601265510,-1.04,-6.8241,14.3049,28.0215,2130000000,,27690000000,150000000,0,1950000000,67.9818,7.5477,9.0378,-65.788,
601865.SH,腦應杻,20190410,14.2,13.81,14.38,13.81,14.04,23499961,331779756,-0.16,-1.1268,14.1183,15.6666,2106000000,,27378000000,150000000,0,1950000000,67.2158,7.4627,8.936,-65.0468,
601865.SH,腦應杻,20190411,14.04,14.13,14.29,13.55,14.12,24765771,343868012,0.08,0.5698,13.8848,16.5105,2118000000,,27534000000,150000000,0,1950000000,67.5988,7.5052,8.9869,-65.4174,
601865.SH,腦應杻,20190412,14.12,14.13,14.25,13.72,13.8,15051534,209820235,-0.32,-2.2663,13.9401,10.0344,2070000000,,26910000000,150000000,0,1950000000,66.0668,7.3351,8.7832,-63.9349,
601865.SH,腦應杻,20190415,13.8,13.92,14.18,13.7,13.75,17428003,242405592,-0.05,-0.3623,13.909,11.6187,2062500000,,26812500000,150000000,0,1950000000,65.8275,7.3085,8.7514,-63.7032,
601865.SH,腦應杻,20190416,13.75,13.4,13.41,12.78,13.32,23625092,310521575,-0.43,-3.1273,13.1437,15.7501,1998000000,,25974000000,150000000,0,1950000000,63.7689,7.08,8.4777,-61.711,
601865.SH,腦應杻,20190417,13.32,13.2,13.52,13.1,13.27,16744198,222730853,-0.05,-0.3754,13.302,11.1628,1990500000,,25876500000,150000000,0,1950000000,63.5295,7.0534,8.4459,-61.4794,
601865.SH,腦應杻,20190418,13.27,13.24,13.3,12.63,12.68,22640597,291867058,-0.59,-4.4461,12.8913,15.0937,1902000000,,24726000000,150000000,0,1950000000,60.7049,6.7398,8.0704,-58.7459,
601865.SH,腦應杻,20190419,12.68,12.66,12.88,12.51,12.71,14736513,187728468,0.03,0.2366,12.739,9.8243,1906500000,,24784500000,150000000,0,1950000000,60.8485,6.7557,8.0895,-58.8849,
601865.SH,腦應杻,20190422,12.71,12.8,13.98,12.72,13.98,42375921,575120926,1.27,9.9921,13.5719,28.2506,2097000000,,27261000000,150000000,0,1950000000,65.2112,6.7787,8.8978,-64.7688,
601865.SH,腦應杻,20190423,13.98,14.01,14.83,13.65,14.1,55622125,792880259,0.12,0.8584,14.2548,37.0814,2115000000,,27495000000,150000000,0,1950000000,65.771,6.8369,8.9741,-65.3247,
601865.SH,腦應杻,20190424,14.1,13.66,13.87,12.83,13.24,30991168,413913420,-0.86,-6.0993,13.3559,20.6608,1986000000,,25818000000,150000000,0,1950000000,61.7594,6.4199,8.4268,-61.3404,
601865.SH,腦應杻,20190425,13.24,13.1,14.56,13.09,14.56,23146227,331620625,1.32,9.9698,14.3272,15.4308,2184000000,,28392000000,150000000,0,1950000000,67.9167,7.0599,9.2669,-67.4559,
601865.SH,腦應杻,20190426,14.56,15.58,16.02,14.88,16.02,72802715,1142946102,1.46,10.0275,15.6992,48.5351,2403000000,,31239000000,150000000,0,1950000000,74.727,7.7678,10.1962,-74.22,
601865.SH,腦應杻,20190429,16.02,16.1,16.8,14.42,14.66,77177155,1196504374,-1.36,-8.4894,15.5033,51.4514,2199000000,,28587000000,150000000,0,1950000000,68.3831,7.1084,9.3306,-67.9192,
601865.SH,腦應杻,20190430,14.66,13.6,13.98,13.19,13.19,39181924,525442086,-1.47,-10.0273,13.4103,26.1213,1978500000,,25720500000,150000000,0,1950000000,61.5262,6.3956,8.395,-61.1087,
601865.SH,腦應杻,20190506,13.19,11.87,12.1,11.87,11.87,8005900,95051494,-1.32,-10.0076,11.8727,5.3373,1780500000,,23146500000,150000000,0,1950000000,55.3689,5.7556,7.5548,-54.9932,
601865.SH,腦應杻,20190507,11.87,10.81,11.68,10.81,11.25,45978329,513569133,-0.62,-5.2233,11.1698,30.6522,1687500000,,21937500000,150000000,0,1950000000,52.4768,5.4549,7.1602,-52.1208,
601865.SH,腦應杻,20190508,11.25,10.82,11.87,10.52,11.24,39985183,446246407,-0.01,-0.0889,11.1603,26.6568,1686000000,,21918000000,150000000,0,1950000000,52.4302,5.4501,7.1539,-52.0745,
601865.SH,腦應杻,20190509,11.24,11,11.35,10.18,10.21,35006254,378941683,-1.03,-9.1637,10.825,23.3375,1531500000,,19909500000,150000000,0,1950000000,47.6256,4.9507,6.4983,-47.3025,
601865.SH,腦應杻,20190510,10.21,10.45,10.64,9.62,10.53,34743291,360189119,0.32,3.1342,10.3672,23.1622,1579500000,,20533500000,150000000,0,1950000000,49.1183,5.1058,6.702,-48.7851,
601865.SH,腦應杻,20190513,10.53,10.39,11.35,10.21,10.8,32924562,353721976,0.27,2.5641,10.7434,21.9497,1620000000,,21060000000,150000000,0,1950000000,50.3778,5.2367,6.8738,-50.036,
601865.SH,腦應杻,20190514,10.8,10.56,10.74,10.32,10.43,26317493,276432602,-0.37,-3.4259,10.5038,17.545,1564500000,,20338500000,150000000,0,1950000000,48.6519,5.0573,6.6383,-48.3218,
601865.SH,腦應杻,20190515,10.43,10.58,10.98,10.44,10.75,27313272,291912155,0.32,3.0681,10.6876,18.2088,1612500000,,20962500000,150000000,0,1950000000,50.1445,5.2125,6.842,-49.8043,
601865.SH,腦應杻,20190516,10.75,11.7,11.83,11.56,11.83,33431199,394156497,1.08,10.0465,11.7901,22.2875,1774500000,,23068500000,150000000,0,1950000000,55.1823,5.7362,7.5294,-54.8079,
601865.SH,腦應杻,20190517,11.83,11.57,11.69,10.65,10.82,44527671,497576242,-1.01,-8.5376,11.1745,29.6851,1623000000,,21099000000,150000000,0,1950000000,50.4711,5.2464,6.8865,-50.1286,
601865.SH,腦應杻,20190520,10.82,10.54,10.62,10.02,10.29,22795513,233939093,-0.53,-4.8983,10.2625,15.197,1543500000,,20065500000,150000000,0,1950000000,47.9988,4.9894,6.5492,-47.6732,
601865.SH,腦應杻,20190521,10.29,10.29,10.6,10.22,10.49,17771152,185581159,0.2,1.9436,10.4428,11.8474,1573500000,,20455500000,150000000,0,1950000000,48.9317,5.0864,6.6765,-48.5998,
601865.SH,腦應杻,20190522,10.49,10.42,10.57,10.2,10.29,17922146,185332593,-0.2,-1.9066,10.341,11.9481,1543500000,,20065500000,150000000,0,1950000000,47.9988,4.9894,6.5492,-47.6732,
601865.SH,腦應杻,20190523,10.29,10.15,10.32,9.92,9.97,17814680,179355585,-0.32,-3.1098,10.0679,11.8765,1495500000,,19441500000,150000000,0,1950000000,46.5061,4.8343,6.3455,-46.1906,
601865.SH,腦應杻,20190524,9.97,9.91,10.5,9.91,10.31,21607010,221105966,0.34,3.4102,10.2331,14.4047,1546500000,,20104500000,150000000,0,1950000000,48.0921,4.9991,6.5619,-47.7658,
601865.SH,腦應杻,20190527,10.31,10.23,10.94,10.22,10.58,19769779,209745020,0.27,2.6188,10.6094,13.1799,1587000000,,20631000000,150000000,0,1950000000,49.3515,5.1301,6.7338,-49.0167,
601865.SH,腦應杻,20190528,10.58,10.49,11.07,10.49,10.81,28081454,303600429,0.23,2.1739,10.8114,18.721,1621500000,,21079500000,150000000,0,1950000000,50.4244,5.2416,6.8802,-50.0823,
601865.SH,腦應杻,20190529,10.81,10.7,11.4,10.6,11.09,30908034,341820828,0.28,2.5902,11.0593,20.6054,1663500000,,21625500000,150000000,0,1950000000,51.7305,5.3774,7.0584,-51.3795,
601865.SH,腦應杻,20190530,11.09,10.91,11.6,10.72,11.45,35971056,402927343,0.36,3.2462,11.2014,23.9807,1717500000,,22327500000,150000000,0,1950000000,53.4098,5.5519,7.2875,-53.0474,
601865.SH,腦應杻,20190531,11.45,11.77,12.6,11.61,12.23,62913502,774764422,0.78,6.8122,12.3148,41.9423,1834500000,,23848500000,150000000,0,1950000000,57.0481,5.9301,7.784,-56.6611,
601865.SH,腦應杻,20190603,12.23,11.8,11.95,11.01,11.01,44031304,496958748,-1.22,-9.9755,11.2865,29.3542,1651500000,,21469500000,150000000,0,1950000000,51.3573,5.3386,7.0075,-51.0089,
601865.SH,腦應杻,20190604,11.01,10.63,10.8,10.11,10.39,31161495,324672676,-0.62,-5.6312,10.419,20.7743,1558500000,,20260500000,150000000,0,1950000000,48.4653,5.0379,6.6129,-48.1365,
601865.SH,腦應杻,20190605,10.39,10.58,10.61,10.12,10.18,19405365,200399782,-0.21,-2.0212,10.327,12.9369,1527000000,,19851000000,150000000,0,1950000000,47.4857,4.9361,6.4792,-47.1635,
601865.SH,腦應杻,20190606,10.18,10.15,10.24,9.7,9.85,17579811,174733045,-0.33,-3.2417,9.9394,11.7199,1477500000,,19207500000,150000000,0,1950000000,45.9464,4.7761,6.2692,-45.6347,
601865.SH,腦應杻,20190610,9.85,9.94,10.1,9.85,10.03,11573571,115716721,0.18,1.8274,9.9984,7.7157,1504500000,,19558500000,150000000,0,1950000000,46.786,4.8634,6.3837,-46.4686,
601865.SH,腦應杻,20190611,10.03,10.38,10.87,10.27,10.79,25383826,267200832,0.76,7.5773,10.5264,16.9226,1618500000,,21040500000,150000000,0,1950000000,50.3311,5.2319,6.8674,-49.9896,
601865.SH,腦應杻,20190612,10.79,10.55,10.8,10.43,10.48,22963187,243152686,-0.31,-2.873,10.5888,15.3088,1572000000,,20436000000,150000000,0,1950000000,48.8851,5.0816,6.6701,-48.5534,
601865.SH,腦應杻,20190613,10.48,10.58,10.88,10.44,10.64,19886332,211993509,0.16,1.5267,10.6603,13.2576,1596000000,,20748000000,150000000,0,1950000000,49.6314,5.1592,6.772,-49.2947,
601865.SH,腦應杻,20190614,10.64,10.58,10.78,10.11,10.16,17550190,181662978,-0.48,-4.5113,10.3511,11.7001,1524000000,,19812000000,150000000,0,1950000000,47.3924,4.9264,6.4665,-47.0709,
601865.SH,腦應杻,20190617,10.16,10.16,10.35,10.02,10.13,9211672,93645431,-0.03,-0.2953,10.166,6.1411,1519500000,,19753500000,150000000,0,1950000000,47.2525,4.9119,6.4474,-46.9319,
601865.SH,腦應杻,20190618,10.13,10.07,10.43,9.98,10.28,12725712,130153476,0.15,1.4808,10.2276,8.4838,1542000000,,20046000000,150000000,0,1950000000,47.9522,4.9846,6.5428,-47.6268,
601865.SH,腦應杻,20190619,10.28,10.61,10.74,10.32,10.46,16785058,176331416,0.18,1.751,10.5053,11.19,1569000000,,20397000000,150000000,0,1950000000,48.7918,5.0719,6.6574,-48.4608,
601865.SH,腦應杻,20190620,10.46,10.38,10.66,10.3,10.56,17166958,180729704,0.1,0.956,10.5278,11.4446,1584000000,,20592000000,150000000,0,1950000000,49.2583,5.1204,6.7211,-48.9241,
601865.SH,腦應杻,20190621,10.56,10.58,10.74,10.46,10.53,18151283,192424662,-0.03,-0.2841,10.6012,12.1009,1579500000,,20533500000,150000000,0,1950000000,49.1183,5.1058,6.702,-48.7851,
601865.SH,腦應杻,20190624,10.53,10.53,10.68,10.34,10.68,15124011,158999811,0.15,1.4245,10.5131,10.0827,1602000000,,20826000000,150000000,0,1950000000,49.818,5.1786,6.7974,-49.48,
601865.SH,腦應杻,20190625,10.68,10.59,10.59,10.2,10.35,12405998,128774938,-0.33,-3.0899,10.3801,8.2707,1552500000,,20182500000,150000000,0,1950000000,48.2787,5.0185,6.5874,-47.9511,
601865.SH,腦應杻,20190626,10.35,10.26,10.43,10.23,10.29,7833731,80885462,-0.06,-0.5797,10.3253,5.2225,1543500000,,20065500000,150000000,0,1950000000,47.9988,4.9894,6.5492,-47.6732,
601865.SH,腦應杻,20190627,10.29,10.31,10.4,10.21,10.22,9447280,97239708,-0.07,-0.6803,10.2929,6.2982,1533000000,,19929000000,150000000,0,1950000000,47.6723,4.9555,6.5047,-47.3489,
601865.SH,腦應杻,20190628,10.22,10.22,10.29,10.05,10.16,8014661,81383518,-0.06,-0.5871,10.1543,5.3431,1524000000,,19812000000,150000000,0,1950000000,47.3924,4.9264,6.4665,-47.0709,
601865.SH,腦應杻,20190701,10.16,10.4,10.46,10.32,10.41,11035000,114750037,0.25,2.4606,10.3987,7.3567,1561500000,,20299500000,150000000,0,1950000000,48.5586,5.0476,6.6256,-48.2291,
601865.SH,腦應杻,20190702,10.41,10.41,10.46,10.29,10.34,9518143,98647620,-0.07,-0.6724,10.3642,6.3454,1551000000,,20163000000,150000000,0,1950000000,48.232,5.0137,6.581,-47.9048,
601865.SH,腦應杻,20190703,10.34,10.4,10.48,10.33,10.47,11285990,117296014,0.13,1.2573,10.3931,7.524,1570500000,,20416500000,150000000,0,1950000000,48.8384,5.0767,6.6638,-48.5071,
601865.SH,腦應杻,20190704,10.47,10.46,11.12,10.45,10.69,25338154,273200045,0.22,2.1012,10.7822,16.8921,1603500000,,20845500000,150000000,0,1950000000,49.8647,5.1834,6.8038,-49.5263,
601865.SH,腦應杻,20190705,10.69,10.8,10.88,10.5,10.55,14123407,149861869,-0.14,-1.3096,10.6109,9.4156,1582500000,,20572500000,150000000,0,1950000000,49.2116,5.1155,6.7147,-48.8777,
601865.SH,腦應杻,20190708,10.55,10.44,10.45,10,10.05,13996982,141675961,-0.5,-4.7393,10.1219,9.3313,1507500000,,19597500000,150000000,0,1950000000,46.8793,4.8731,6.3965,-46.5613,
601865.SH,腦應杻,20190709,10.05,9.96,10.14,9.94,10.11,7417456,74299245,0.06,0.597,10.0168,4.945,1516500000,,19714500000,150000000,0,1950000000,47.1592,4.9022,6.4347,-46.8392,
601865.SH,腦應杻,20190710,10.11,10.16,10.17,9.91,9.91,6491000,65056555,-0.2,-1.9782,10.0226,4.3273,1486500000,,19324500000,150000000,0,1950000000,46.2263,4.8052,6.3074,-45.9126,
601865.SH,腦應杻,20190711,9.91,9.98,10.03,9.7,9.75,8995054,88547683,-0.16,-1.6145,9.844,5.9967,1462500000,,19012500000,150000000,0,1950000000,45.4799,4.7276,6.2055,-45.1714,
601865.SH,腦應杻,20190712,9.75,9.81,9.86,9.7,9.82,5285276,51736446,0.07,0.7179,9.7888,3.5235,1473000000,,19149000000,150000000,0,1950000000,45.8064,4.7616,6.2501,-45.4957,
601865.SH,腦應杻,20190715,9.82,9.81,9.9,9.66,9.9,6160191,60390621,0.08,0.8147,9.8034,4.1068,1485000000,,19305000000,150000000,0,1950000000,46.1796,4.8003,6.301,-45.8663,
601865.SH,腦應杻,20190716,9.9,9.91,9.93,9.85,9.92,4639276,45945174,0.02,0.202,9.9035,3.0929,1488000000,,19344000000,150000000,0,1950000000,46.2729,4.81,6.3137,-45.959,
601865.SH,腦應杻,20190717,9.92,9.92,10.18,9.83,10,8308208,82780319,0.08,0.8065,9.9637,5.5388,1500000000,,19500000000,150000000,0,1950000000,46.6461,4.8488,6.3646,-46.3296,
601865.SH,腦應杻,20190718,10,9.83,9.93,9.73,9.74,6662631,65235541,-0.26,-2.6,9.7913,4.4418,1461000000,,18993000000,150000000,0,1950000000,45.4333,4.7228,6.1992,-45.125,
601865.SH,腦應杻,20190719,9.74,9.72,9.84,9.66,9.66,5724300,55795089,-0.08,-0.8214,9.7471,3.8162,1449000000,,18837000000,150000000,0,1950000000,45.0601,4.684,6.1482,-44.7544,
601865.SH,腦應杻,20190722,9.66,9.67,9.7,8.7,8.91,11600916,105003957,-0.75,-7.764,9.0514,7.7339,1336500000,,17374500000,150000000,0,1950000000,41.5617,4.3203,5.6709,-41.2797,
601865.SH,腦應杻,20190723,8.91,8.88,9.04,8.85,8.96,5524616,49369390,0.05,0.5612,8.9363,3.6831,1344000000,,17472000000,150000000,0,1950000000,41.7949,4.3446,5.7027,-41.5113,
601865.SH,腦應杻,20190724,8.96,9,9.17,8.97,9.05,6135793,55692609,0.09,1.0045,9.0767,4.0905,1357500000,,17647500000,150000000,0,1950000000,42.2147,4.3882,5.76,-41.9283,
601865.SH,腦應杻,20190725,9.05,9.0902,9.1203,8.9696,9.0199,4608200,41424800,-0.0301,-0.3329,8.9894,3.0721,1347000000,,17511000000,150000000,0,1950000000,41.8882,4.3543,5.7154,-41.604,
601865.SH,腦應杻,20190726,9.0199,9.0199,9.4016,8.9797,9.2911,8771496,80990332,0.2712,3.0067,9.2334,5.8477,1387500000,,18037500000,150000000,0,1950000000,43.1476,4.4852,5.8873,-42.8549,
601865.SH,腦應杻,20190729,9.2911,9.281,9.281,9.1002,9.1605,5255416,47987434,-0.1306,-1.4054,9.131,3.5036,1368000000,,17784000000,150000000,0,1950000000,42.5412,4.4221,5.8046,-42.2526,
601865.SH,腦應杻,20190730,9.1605,9.1404,9.271,9.1203,9.1705,4564540,41816992,0.01,0.1096,9.1613,3.043,1369500000,,17803500000,150000000,0,1950000000,42.5879,4.427,5.8109,-42.2989,
601865.SH,腦應杻,20190731,9.1705,9.1404,9.1705,8.9496,9.0299,5369236,48311267,-0.1406,-1.5334,8.9978,3.5795,1348500000,,17530500000,150000000,0,1950000000,41.9348,4.3591,5.7218,-41.6503,
601865.SH,腦應杻,20190801,9.0299,8.9797,9.1203,8.9395,8.9797,4139894,37154346,-0.0502,-0.5562,8.9747,2.7599,1341000000,,17433000000,150000000,0,1950000000,41.7016,4.3349,5.69,-41.4187,
601865.SH,腦應杻,20190802,8.9797,8.8491,8.8491,8.5478,8.7185,8483692,73367873,-0.2612,-2.9083,8.6481,5.6558,1302000000,,16926000000,150000000,0,1950000000,40.4888,4.2088,5.5245,-40.2141,
601865.SH,腦應杻,20190805,8.7185,8.7688,9.2609,8.6985,8.8993,10059100,89773418,0.1808,2.0737,8.9246,6.7061,1329000000,,17277000000,150000000,0,1950000000,41.3284,4.2961,5.6391,-41.048,
601865.SH,腦應杻,20190806,8.8993,8.5578,9.1605,8.5578,9.06,13760438,122540861,0.1607,1.8059,8.9053,9.1736,1353000000,,17589000000,150000000,0,1950000000,42.0748,4.3736,5.7409,-41.7893,
601865.SH,腦應杻,20190807,9.06,9.2208,9.2208,8.7788,8.7889,9638692,85750196,-0.2712,-2.9933,8.8965,6.4258,1312500000,,17062500000,150000000,0,1950000000,40.8153,4.2427,5.5691,-40.5384,
601865.SH,腦應杻,20190808,8.7889,8.8391,8.8692,8.7185,8.7587,5575369,48736186,-0.0301,-0.3429,8.7413,3.7169,1308000000,,17004000000,150000000,0,1950000000,40.6754,4.2282,5.55,-40.3994,
601865.SH,腦應杻,20190809,8.7587,8.8391,8.9797,8.6382,8.6382,6166672,53887245,-0.1205,-1.3761,8.7385,4.1111,1290000000,,16770000000,150000000,0,1950000000,40.1156,4.17,5.4736,-39.8435,
601865.SH,腦應杻,20190812,8.6382,8.7286,9.502,8.6482,9.502,20672844,193788488,0.8638,10,9.3741,13.7819,1419000000,,18447000000,150000000,0,1950000000,44.1272,4.587,6.0209,-43.8278,
601865.SH,腦應杻,20190813,9.502,9.6125,9.6426,9.1504,9.1906,24967697,232637081,-0.3114,-3.277,9.3175,16.6451,1372500000,,17842500000,150000000,0,1950000000,42.6812,4.4367,5.8236,-42.3916,
601865.SH,腦應杻,20190814,9.1906,9.3011,9.3312,9.1504,9.2107,13565451,124463508,0.0201,0.2186,9.175,9.0436,1375500000,,17881500000,150000000,0,1950000000,42.7745,4.4464,5.8364,-42.4842,
601865.SH,腦應杻,20190815,9.2107,8.9395,9.1605,8.7989,9.1605,11288136,100788864,-0.0502,-0.5453,8.9287,7.5254,1368000000,,17784000000,150000000,0,1950000000,42.5412,4.4221,5.8046,-42.2526,
