代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002445.SZ,中南文化,20100713,,18.94,21.8,18.83,20.15,18564409,369505141.1,1.35,7.1809,19.904,74.8565,499720000,,2478450000,24800000,0,123000000,34.5673,8.3571,5.5934,-79.3052,
002445.SZ,中南文化,20100714,20.15,19.51,21.05,19.2,20.43,13064998,263794520.9,0.28,1.3896,20.1909,52.6814,506664000,,2512890000,24800000,0,123000000,35.0477,8.4733,5.6711,-80.4072,
002445.SZ,中南文化,20100715,20.43,19.75,19.9,18.81,18.96,7209533,139647511.8,-1.47,-7.1953,19.3698,29.0707,470208000,,2332080000,24800000,0,123000000,32.5259,7.8636,5.2631,-74.6217,
002445.SZ,中南文化,20100716,18.96,18.5,18.7,18,18.26,4634177,84916328.4,-0.7,-3.692,18.3239,18.6862,452848000,,2245980000,24800000,0,123000000,31.325,7.5733,5.0688,-71.8666,
002445.SZ,中南文化,20100719,18.26,17.95,18.58,17.9,18.51,2701202,49503425.2,0.25,1.3691,18.3264,10.8919,459048000,,2276730000,24800000,0,123000000,31.7539,7.677,5.1382,-72.8506,
002445.SZ,中南文化,20100720,18.51,18.51,18.85,18.41,18.78,3283772,61378867.2,0.27,1.4587,18.6916,13.241,465744000,,2309940000,24800000,0,123000000,32.2171,7.7889,5.2131,-73.9132,
002445.SZ,中南文化,20100721,18.78,18.78,19.2,18.61,19.07,4151184,78985359.1,0.29,1.5442,19.0272,16.7386,472936000,,2345610000,24800000,0,123000000,32.7146,7.9092,5.2936,-75.0546,
002445.SZ,中南文化,20100722,19.07,19.05,19.05,18.75,19.03,2842636,53818837.9,-0.04,-0.2098,18.9327,11.4622,471944000,,2340690000,24800000,0,123000000,32.646,7.8926,5.2825,-74.8972,
002445.SZ,中南文化,20100723,19.03,19.07,19.12,18.62,18.86,3092012,58170933,-0.17,-0.8933,18.8133,12.4678,467728000,,2319780000,24800000,0,123000000,32.3543,7.8221,5.2353,-74.2281,
002445.SZ,中南文化,20100726,18.86,18.91,19.25,18.8,19.25,3647835,69486312.4,0.39,2.0679,19.0486,14.709,477400000,,2367750000,24800000,0,123000000,33.0234,7.9839,5.3436,-75.763,
002445.SZ,中南文化,20100727,19.25,19.22,19.22,18.9,18.96,2108088,40208824.3,-0.29,-1.5065,19.0736,8.5004,470208000,,2332080000,24800000,0,123000000,32.5259,7.8636,5.2631,-74.6217,
002445.SZ,中南文化,20100728,18.96,18.96,19.35,18.84,19.31,3510797,67302919.4,0.35,1.846,19.1703,14.1564,478888000,,2375130000,24800000,0,123000000,33.1263,8.0088,5.3602,-75.9992,
002445.SZ,中南文化,20100729,19.31,19.38,19.54,19.18,19.47,3644301,70523937.2,0.16,0.8286,19.3518,14.6948,482856000,,2394810000,24800000,0,123000000,33.4008,8.0751,5.4046,-76.6289,
