´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600305.SH,ºãË³´×Òµ,20070104,15.1299,15.1705,16.2803,15.0217,15.4683,3189486,37155153,0.3383,2.2361,11.6493,6.1336,594360000,,1453324500,52000000,0,127150000,39.6801,3.2749,2.0656,31.1838,
600305.SH,ºãË³´×Òµ,20070105,15.4683,15.2923,16.6051,15.157,16.4968,3081809,36634158,1.0285,6.6492,11.8872,5.9266,633880000,,1549958500,52000000,0,127150000,42.3185,3.4926,2.2029,33.2573,
600305.SH,ºãË³´×Òµ,20070108,16.4968,16.4427,17.8366,16.2667,17.7283,3609334,46638513,1.2315,7.4651,12.9216,6.941,681200000,,1665665000,52000000,0,127150000,45.4776,3.7534,2.3674,35.74,
600305.SH,ºãË³´×Òµ,20070109,17.7283,17.9719,17.9719,17.187,17.593,2629258,34270504,-0.1353,-0.7634,13.0343,5.0563,676000000,,1652950000,52000000,0,127150000,45.1305,3.7247,2.3493,35.4672,
600305.SH,ºãË³´×Òµ,20070110,17.593,17.5659,17.796,17.2682,17.7148,1662851,21508328,0.1218,0.6923,12.9346,3.1978,680680000,,1664393500,52000000,0,127150000,45.4429,3.7505,2.3656,35.7127,
600305.SH,ºãË³´×Òµ,20070111,17.7148,17.7148,18.3373,17.4035,18.0937,2261113,29977713,0.3789,2.139,13.2579,4.3483,695240000,,1699995500,52000000,0,127150000,46.415,3.8307,2.4162,36.4766,
600305.SH,ºãË³´×Òµ,20070112,18.0937,17.7012,19.4064,17.7012,18.838,4091095,57217112,0.7443,4.1137,13.9858,7.8675,723840000,,1769928000,52000000,0,127150000,48.3243,3.9883,2.5156,37.9772,
600305.SH,ºãË³´×Òµ,20070115,18.838,18.8786,20.7191,18.8786,20.7191,3203249,48025746,1.8811,9.9856,14.9928,6.1601,796120000,,1946666500,52000000,0,127150000,53.1498,4.3866,2.7668,41.7694,
600305.SH,ºãË³´×Òµ,20070116,20.7191,20.9086,21.3281,20.3672,20.9762,3207828,49482235,0.2571,1.241,15.4255,6.1689,806000000,,1970825000,52000000,0,127150000,53.8094,4.441,2.8011,42.2878,
600305.SH,ºãË³´×Òµ,20070117,20.9762,20.8409,22.0318,20.5432,21.1251,3029979,47581829,0.1489,0.7097,15.7037,5.8269,811720000,,1984811500,52000000,0,127150000,54.1913,4.4725,2.821,42.5879,
600305.SH,ºãË³´×Òµ,20070118,21.1251,20.9221,22.4107,20.7056,22.3295,2645850,42016756,1.2044,5.7015,15.8802,5.0882,858000000,,2097975000,52000000,0,127150000,57.281,4.7275,2.9818,45.016,
600305.SH,ºãË³´×Òµ,20070119,22.3295,22.5461,23.2768,22.0589,22.6679,1983357,33166479,0.3383,1.5152,16.7224,3.8141,871000000,,2129762500,52000000,0,127150000,58.1489,4.7992,3.027,45.6981,
600305.SH,ºãË³´×Òµ,20070122,22.6679,22.7355,22.8709,22.1265,22.722,2542554,42141224,0.0541,0.2388,16.5744,4.8895,873080000,,2134848500,52000000,0,127150000,58.2877,4.8106,3.0342,45.8072,
600305.SH,ºãË³´×Òµ,20070123,22.722,22.7761,22.7761,20.8409,21.6258,2811012,44937042,-1.0962,-4.8243,15.9861,5.4058,830960000,,2031857000,52000000,0,127150000,55.4758,4.5786,2.8879,43.5974,
