代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
601958.SH,金钼股份,20080417,,20.6,22.68,20.6,22.55,333613920,7134387992,5.98,36.0893,21.3852,82.68,9098925000,,60633274350,403500000,0,2688837000,23.7701,19.0775,10.3875,-50.182,
601958.SH,金钼股份,20080418,22.55,21.37,21.57,20.3,20.3,127132365,2633620965,-2.25,-9.9778,20.7156,31.5074,8191050000,,54583391100,403500000,0,2688837000,21.3984,17.174,9.3511,-45.1749,
601958.SH,金钼股份,20080421,20.3,21.58,22.33,20.02,20.83,172426127,3725921212,0.53,2.6108,21.6088,42.7326,8404905000,,56008474710,403500000,0,2688837000,21.957,17.6224,9.5952,-46.3544,
601958.SH,金钼股份,20080422,20.83,19.71,19.88,18.75,19.52,100450881,1923539307,-1.31,-6.289,19.1491,24.8949,7876320000,,52486098240,403500000,0,2688837000,20.5762,16.5141,8.9918,-43.4391,
601958.SH,金钼股份,20080423,19.52,18.99,21.1,18.52,20.55,87127053,1752306406,1.03,5.2766,20.1121,21.5928,8291925000,,55255600350,403500000,0,2688837000,21.6619,17.3855,9.4662,-45.7313,
601958.SH,金钼股份,20080424,20.55,22.38,22.61,21.79,22.61,143940545,3222235039,2.06,10.0243,22.3859,35.673,9123135000,,60794604570,403500000,0,2688837000,23.8334,19.1283,10.4152,-50.3155,
601958.SH,金钼股份,20080425,22.61,22.61,24.87,22.3,24.44,133208935,3222178287,1.83,8.0938,24.1889,33.0134,9861540000,,65715176280,403500000,0,2688837000,25.7624,20.6765,11.2581,-54.3879,
601958.SH,金钼股份,20080428,24.44,23.7,25.48,22.78,24.3,91202579,2204430672,-0.14,-0.5728,24.1707,22.6029,9805050000,,65338739100,403500000,0,2688837000,25.6148,20.558,11.1936,-54.0764,
601958.SH,金钼股份,20080429,24.3,25.3,26.73,24.3,25.96,84810726,2202303362,1.66,6.8313,25.9673,21.0188,10474860000,,69802208520,403500000,0,2688837000,23.0527,17.909,11.9583,-57.7705,
601958.SH,金钼股份,20080430,25.96,26.1,27.15,25.5,25.92,72788722,1908815851,-0.04,-0.1541,26.2241,18.0393,10458720000,,69694655040,403500000,0,2688837000,23.0172,17.8814,11.9399,-57.6815,
601958.SH,金钼股份,20080505,25.92,26.19,27.47,26.09,26.98,57505776,1546848746,1.06,4.0895,26.899,14.2517,10886430000,,72544822260,403500000,0,2688837000,23.9585,18.6126,12.4282,-60.0404,
601958.SH,金钼股份,20080506,26.98,26.52,26.8,25.7,25.97,53171994,1391290798,-1.01,-3.7435,26.1659,13.1777,10478895000,,69829096890,403500000,0,2688837000,23.0616,17.9159,11.9629,-57.7927,
601958.SH,金钼股份,20080507,25.97,25.7,26.52,24.6,24.65,53258412,1353742163,-1.32,-5.0828,25.4184,13.1991,9946275000,,66279832050,403500000,0,2688837000,21.8894,17.0052,11.3549,-54.8553,
601958.SH,金钼股份,20080508,24.65,24.71,26.95,24.71,26.69,50734088,1307813021,2.04,8.2759,25.7778,12.5735,10769415000,,71765059530,403500000,0,2688837000,23.701,18.4126,12.2946,-59.395,
601958.SH,金钼股份,20080509,26.69,26.75,26.88,25.1,26.07,47829976,1250616687,-0.62,-2.323,26.1471,11.8538,10519245000,,70097980590,403500000,0,2688837000,23.1504,17.9848,12.009,-58.0153,
601958.SH,金钼股份,20080512,26.07,25.27,26.29,24.71,25.42,33388316,849052745,-0.65,-2.4933,25.4296,8.2747,10256970000,,68350236540,403500000,0,2688837000,22.5732,17.5364,11.7096,-56.5688,
601958.SH,金钼股份,20080513,25.42,24.65,25.44,23.8,24.18,42587969,1044152523,-1.24,-4.878,24.5175,10.5546,9756630000,,65016078660,403500000,0,2688837000,21.4721,16.681,11.1384,-53.8093,
601958.SH,金钼股份,20080514,24.18,24.25,25.69,24.25,25.19,32927844,831426165,1.01,4.177,25.2499,8.1606,10164165000,,67731804030,403500000,0,2688837000,22.3689,17.3778,11.6036,-56.057,
601958.SH,金钼股份,20080515,25.19,25.5,25.64,24.5,24.54,25884281,645322690,-0.65,-2.5804,24.9311,6.4149,9901890000,,65984059980,403500000,0,2688837000,21.7917,16.9293,11.3042,-54.6105,
601958.SH,金钼股份,20080516,24.54,24.76,25.32,24.22,25.09,22240491,553033989,0.55,2.2412,24.8661,5.5119,10123815000,,67462920330,403500000,0,2688837000,22.2801,17.3088,11.5575,-55.8344,
601958.SH,金钼股份,20080519,25.09,24.99,25.48,24.38,25.09,15890937,397208758,0,0,24.9959,3.9383,10123815000,,67462920330,403500000,0,2688837000,22.2801,17.3088,11.5575,-55.8344,
601958.SH,金钼股份,20080520,25.09,25.25,25.62,24,24.02,26435502,658739968,-1.07,-4.2646,24.9188,6.5515,9692070000,,64585864740,403500000,0,2688837000,21.33,16.5706,11.0647,-53.4533,
601958.SH,金钼股份,20080521,24.02,24.12,24.48,22.8,24.29,35268257,833071063,0.27,1.1241,23.621,8.7406,9801015000,,65311850730,403500000,0,2688837000,21.5697,16.7569,11.189,-54.0541,
601958.SH,金钼股份,20080522,24.29,24.29,24.29,24.29,24.29,,,0,0,,,9801015000,,65311850730,403500000,0,2688837000,21.5697,16.7569,11.189,-54.0541,
601958.SH,金钼股份,20080523,24.29,23.56,23.87,22.47,22.69,29232835,673743838,-1.6,-6.5871,23.0475,7.2448,9155415000,,61009711530,403500000,0,2688837000,20.1489,15.6531,10.452,-50.4935,
601958.SH,金钼股份,20080526,22.69,22.41,22.6,21.68,21.76,16003323,352872115,-0.93,-4.0987,22.0499,3.9661,8780160000,,58509093120,403500000,0,2688837000,19.3231,15.0115,10.0236,-48.424,
601958.SH,金钼股份,20080527,21.76,22.1,22.66,21.52,22.47,14872666,331482490,0.71,3.2629,22.288,3.6859,9066645000,,60418167390,403500000,0,2688837000,19.9536,15.5013,10.3507,-50.004,
601958.SH,金钼股份,20080528,22.47,22.47,23.11,21.93,22.76,15787014,356055598,0.29,1.2906,22.5537,3.9125,9183660000,,61197930120,403500000,0,2688837000,20.2111,15.7014,10.4843,-50.6493,
601958.SH,金钼股份,20080529,22.76,22.6,22.76,21.61,21.64,14845276,329313717,-1.12,-4.9209,22.1831,3.6791,8731740000,,58186432680,403500000,0,2688837000,19.2165,14.9287,9.9683,-48.1569,
601958.SH,金钼股份,20080530,21.64,21.73,22,21.22,21.77,11638685,251602762,0.13,0.6007,21.6178,2.8844,8784195000,,58535981490,403500000,0,2688837000,19.332,15.0184,10.0282,-48.4462,
601958.SH,金钼股份,20080602,21.77,21.53,23.37,21.4,22.81,22790311,513641960,1.04,4.7772,22.5377,5.6482,9203835000,,61332371970,403500000,0,2688837000,20.2555,15.7359,10.5073,-50.7606,
601958.SH,金钼股份,20080603,22.81,22.4,22.72,21.98,22.17,13363616,298747684,-0.64,-2.8058,22.3553,3.3119,8945595000,,59611516290,403500000,0,2688837000,19.6872,15.2944,10.2125,-49.3363,
601958.SH,金钼股份,20080604,22.17,22.08,22.08,21.19,21.41,11748150,252748818,-0.76,-3.4281,21.5139,2.9116,8638935000,,57568000170,403500000,0,2688837000,19.0123,14.7701,9.8624,-47.6451,
601958.SH,金钼股份,20080605,21.41,21.28,21.77,21.11,21.57,7416249,159542650,0.16,0.7473,21.5126,1.838,8703495000,,57998214090,403500000,0,2688837000,19.1543,14.8804,9.9361,-48.0011,
601958.SH,金钼股份,20080606,21.57,21.68,21.97,21.33,21.8,7806889,169226120,0.23,1.0663,21.6765,1.9348,8796300000,,58616646600,403500000,0,2688837000,19.3586,15.0391,10.042,-48.513,
601958.SH,金钼股份,20080610,21.8,20.8,21.3,19.62,19.62,15046021,303063360,-2.18,-10,20.1424,3.7289,7916670000,,52754981940,403500000,0,2688837000,17.4227,13.5352,9.0378,-43.6617,
601958.SH,金钼股份,20080611,19.62,19.4,19.4,18.61,18.88,16356407,310124337,-0.74,-3.7717,18.9604,4.0536,7618080000,,50765242560,403500000,0,2688837000,16.7656,13.0247,8.697,-42.0149,
601958.SH,金钼股份,20080612,18.88,18.91,19.59,18.55,19.41,18917833,361892246,0.53,2.8072,19.1297,4.6884,7831935000,,52190326170,403500000,0,2688837000,17.2362,13.3903,8.9411,-43.1943,
601958.SH,金钼股份,20080613,19.41,19.25,19.46,18,18.11,15904326,297573018,-1.3,-6.6976,18.7102,3.9416,7307385000,,48694838070,403500000,0,2688837000,16.0818,12.4935,8.3423,-40.3014,
601958.SH,金钼股份,20080616,18.11,18.11,18.49,17.58,18.12,12601279,227888985,0.01,0.0552,18.0846,3.123,7311420000,,48721726440,403500000,0,2688837000,16.0907,12.5004,8.3469,-40.3236,
601958.SH,金钼股份,20080617,18.12,18.13,18.34,17.01,17.18,14169722,250341766,-0.94,-5.1876,17.6674,3.5117,6932130000,,46194219660,403500000,0,2688837000,15.256,11.8519,7.9139,-38.2318,
601958.SH,金钼股份,20080618,17.18,17.15,18.79,16.8,18.7,26302002,474403197,1.52,8.8475,18.0368,6.5185,7545450000,,50281251900,403500000,0,2688837000,16.6058,12.9005,8.614,-41.6143,
601958.SH,金钼股份,20080619,18.7,18.35,18.35,16.83,16.83,22016806,386029286,-1.87,-10,17.5334,5.4565,6790905000,,45253126710,403500000,0,2688837000,14.9452,11.6105,7.7526,-37.4529,
601958.SH,金钼股份,20080620,16.83,17.08,18.2,16.2,17.4,22090077,383527657,0.57,3.3868,17.362,5.4746,7020900000,,46785763800,403500000,0,2688837000,15.4514,12.0037,8.0152,-38.7214,
601958.SH,金钼股份,20080623,17.4,17.08,17.87,16.78,17.4,13493676,233426827,0,0,17.299,3.3442,7020900000,,46785763800,403500000,0,2688837000,15.4514,12.0037,8.0152,-38.7214,
601958.SH,金钼股份,20080624,17.4,17.19,18.13,17.02,17.86,14683536,260796591,0.46,2.6437,17.7612,3.639,7206510000,,48022628820,403500000,0,2688837000,15.8598,12.321,8.2271,-39.745,
601958.SH,金钼股份,20080625,17.86,17.8,18.82,17.66,18.54,19571791,360813188,0.68,3.8074,18.4354,4.8505,7480890000,,49851037980,403500000,0,2688837000,16.4637,12.7901,8.5403,-41.2583,
601958.SH,金钼股份,20080626,18.54,18.55,19.5,17.98,18.89,31238962,583263924,0.35,1.8878,18.671,7.742,7622115000,,50792130930,403500000,0,2688837000,16.7745,13.0316,8.7016,-42.0372,
601958.SH,金钼股份,20080627,18.89,18.18,18.48,17.08,17.29,24448619,435039364,-1.6,-8.4701,17.794,6.0591,6976515000,,46489991730,403500000,0,2688837000,15.3537,11.9278,7.9645,-38.4766,
601958.SH,金钼股份,20080630,17.29,17.08,17.47,16.7,17.02,11256030,191983842,-0.27,-1.5616,17.0561,2.7896,6867570000,,45764005740,403500000,0,2688837000,15.1139,11.7415,7.8402,-37.8757,
601958.SH,金钼股份,20080701,17.02,17.1,17.48,16.66,17.19,11991566,204627794,0.17,0.9988,17.0643,2.9719,6936165000,,46221108030,403500000,0,2688837000,15.2649,11.8588,7.9185,-38.254,
601958.SH,金钼股份,20080702,17.19,17.2,17.98,17.1,17.47,13369204,235042919,0.28,1.6289,17.5809,3.3133,7049145000,,46973982390,403500000,0,2688837000,15.5135,12.052,8.0474,-38.8771,
601958.SH,金钼股份,20080703,17.47,17.26,18.74,17.01,18.27,22666933,410142815,0.8,4.5793,18.0943,5.6176,7371945000,,49125051990,403500000,0,2688837000,16.2239,12.6039,8.416,-40.6574,
601958.SH,金钼股份,20080704,18.27,18.2,18.36,17.48,17.72,17282027,308836122,-0.55,-3.0104,17.8704,4.283,7150020000,,47646191640,403500000,0,2688837000,15.7355,12.2245,8.1626,-39.4335,
601958.SH,金钼股份,20080707,17.72,17.76,18.76,17.76,18.67,19859675,366450305,0.95,5.3612,18.452,4.9219,7533345000,,50200586790,403500000,0,2688837000,16.5791,12.8798,8.6002,-41.5476,
601958.SH,金钼股份,20080708,18.67,18.78,19.15,18.28,18.64,20659399,387098074,-0.03,-0.1607,18.7371,5.12,7521240000,,50119921680,403500000,0,2688837000,16.5525,12.8591,8.5864,-41.4808,
601958.SH,金钼股份,20080709,18.64,18.68,19.6,18.42,19.46,34176266,652191327,0.82,4.3991,19.0832,8.47,7852110000,,52324768020,403500000,0,2688837000,17.2807,13.4248,8.9641,-43.3056,
601958.SH,金钼股份,20080710,19.46,19,19.28,18.51,18.57,28571283,541292485,-0.89,-4.5735,18.9453,7.0809,7492995000,,49931703090,403500000,0,2688837000,16.4903,12.8108,8.5542,-41.325,
601958.SH,金钼股份,20080711,18.57,18.46,18.9,18.18,18.44,14233158,263210919,-0.13,-0.7001,18.4928,3.5274,7440540000,,49582154280,403500000,0,2688837000,16.3749,12.7212,8.4943,-41.0357,
