¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002795.SZ,”¿∫Õ÷«øÿ,20160428,,17.82,21.38,17.82,21.38,18659,398395.4,6.53,43.9731,21.3514,0.0746,534500000,,2138000000,25000000,0,100000000,32.7685,10.0864,4.4736,-59.7569,
002795.SZ,”¿∫Õ÷«øÿ,20160429,21.38,23.52,23.52,23.52,23.52,5800,136416,2.14,10.0094,23.52,0.0232,588000000,,2352000000,25000000,0,100000000,36.0484,11.096,4.9214,-65.7382,
002795.SZ,”¿∫Õ÷«øÿ,20160503,23.52,25.87,25.87,25.87,25.87,6800,175916,2.35,9.9915,25.87,0.0272,646750000,,2587000000,25000000,0,100000000,39.6502,11.4219,5.4131,-72.3064,
002795.SZ,”¿∫Õ÷«øÿ,20160504,25.87,28.46,28.46,28.46,28.46,5300,150838,2.59,10.0116,28.46,0.0212,711500000,,2846000000,25000000,0,100000000,43.6198,12.5654,5.955,-79.5454,
002795.SZ,”¿∫Õ÷«øÿ,20160505,28.46,31.31,31.31,31.31,31.31,12651,396102.8,2.85,10.0141,31.31,0.0506,782750000,,3131000000,25000000,0,100000000,47.988,13.8237,6.5514,-87.5112,
002795.SZ,”¿∫Õ÷«øÿ,20160506,31.31,34.44,34.44,34.44,34.44,13660,470450.4,3.13,9.9968,34.44,0.0546,861000000,,3444000000,25000000,0,100000000,52.7852,15.2056,7.2063,-96.2595,
002795.SZ,”¿∫Õ÷«øÿ,20160509,34.44,37.88,37.88,37.88,37.88,82251,3115667.9,3.44,9.9884,37.88,0.329,947000000,,3788000000,25000000,0,100000000,58.0576,16.7244,7.9261,-105.8742,
002795.SZ,”¿∫Õ÷«øÿ,20160510,37.88,41.67,41.67,41.67,41.67,109810,4575782.7,3.79,10.0053,41.67,0.4392,1041750000,,4167000000,25000000,0,100000000,63.8664,18.3977,8.7191,-116.4673,
002795.SZ,”¿∫Õ÷«øÿ,20160511,41.67,45.84,45.84,45.84,45.84,100289,4597247.8,4.17,10.0072,45.84,0.4012,1146000000,,4584000000,25000000,0,100000000,70.2577,20.2388,9.5917,-128.1224,
002795.SZ,”¿∫Õ÷«øÿ,20160512,45.84,50.42,50.42,45.01,46.09,14713585,703311058,0.25,0.5454,47.8001,58.8543,1152250000,,4609000000,25000000,0,100000000,70.6408,20.3492,9.644,-128.8211,
