¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
605389.SH,≥§¡‰“∫—π,20210322,,47.28,56.74,47.28,56.74,945054,53603860,17.34,44.0102,56.7204,3.8838,1380677116,,5522697116,24333400,0,97333400,23.4154,9.2692,6.3693,59.0982,
605389.SH,≥§¡‰“∫—π,20210323,56.74,62.41,62.41,62.41,62.41,174389,10883617,5.67,9.993,62.41,0.7167,1518647494,,6074577494,24333400,0,97333400,25.7553,10.1954,7.0058,65.0038,
605389.SH,≥§¡‰“∫—π,20210324,62.41,68.65,68.65,68.65,68.65,321946,22101593,6.24,9.9984,68.65,1.3231,1670487910,,6681937910,24333400,0,97333400,28.3304,11.2148,7.7063,71.5032,
605389.SH,≥§¡‰“∫—π,20210325,68.65,75.52,75.52,75.52,75.52,824748,62284969,6.87,10.0073,75.52,3.3894,1837658368,,7350618368,24333400,0,97333400,31.1656,12.3371,8.4775,78.6587,
605389.SH,≥§¡‰“∫—π,20210326,75.52,76.97,83.07,75.5,83.07,14187968,1135401290,7.55,9.9974,80.0256,58.3066,2021375538,,8085485538,24333400,0,97333400,34.2813,13.5705,9.325,86.5225,
605389.SH,≥§¡‰“∫—π,20210329,83.07,83.7,91.38,83.08,85.89,14498373,1286312456,2.82,3.3947,88.7212,59.5822,2089995726,,8359965726,24333400,0,97333400,35.445,14.0312,9.6416,89.4597,
605389.SH,≥§¡‰“∫—π,20210330,85.89,80.7,81.9,77.3,77.3,10294898,805496499,-8.59,-10.0012,78.2423,42.3077,1880971820,,7523871820,24333400,0,97333400,31.9001,12.6279,8.6773,80.5127,
605389.SH,≥§¡‰“∫—π,20210331,77.3,73.38,76.97,70,70.09,9032674,658271116,-7.21,-9.3273,72.8767,37.1205,1705528006,,6822098006,24333400,0,97333400,28.9247,11.4501,7.8679,73.003,
605389.SH,≥§¡‰“∫—π,20210401,70.09,68.37,72.37,68.29,70.45,6061598,429944411,0.36,0.5136,70.9292,24.9106,1714288030,,6857138030,24333400,0,97333400,29.0733,11.5089,7.9084,73.378,
605389.SH,≥§¡‰“∫—π,20210402,70.45,69.4,74.88,67.15,73,7232418,509166052,2.55,3.6196,70.4005,29.7222,1776338200,,7105338200,24333400,0,97333400,30.1256,11.9255,8.1946,76.0339,
605389.SH,≥§¡‰“∫—π,20210406,73,71.8,73.96,70.12,72.3,5128560,370829264,-0.7,-0.9589,72.3067,21.0762,1759304820,,7037204820,24333400,0,97333400,29.8367,11.8111,8.116,75.3048,
605389.SH,≥§¡‰“∫—π,20210407,72.3,71.88,79.53,70.5,77.97,8872248,672725390,5.67,7.8423,75.8236,36.4612,1897275198,,7589085198,24333400,0,97333400,32.1766,12.7374,8.7525,81.2105,
605389.SH,≥§¡‰“∫—π,20210408,77.97,76,76.87,72.5,73.2,6587492,489220618,-4.77,-6.1177,74.2651,27.0718,1781204880,,7124804880,24333400,0,97333400,30.2081,11.9581,8.2171,76.2423,
605389.SH,≥§¡‰“∫—π,20210409,73.2,72.28,72.72,70.12,70.18,3947843,279749764,-3.02,-4.1257,70.8614,16.224,1707718012,,6830858012,24333400,0,97333400,28.9618,11.4648,7.878,73.0967,
605389.SH,≥§¡‰“∫—π,20210412,70.18,69.51,73.69,69.5,71.8,4128821,297213169,1.62,2.3083,71.985,16.9677,1747138120,,6988538120,24333400,0,97333400,29.6304,11.7294,8.0599,74.7841,
