´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000519.SZ,ÖÐ±øºì¼ý,20070104,22.0643,22.6803,22.8483,22.1203,22.2883,3308367,13211608.2,0.224,1.0152,3.9934,3.0849,426828015.6,,760791328,107243220,0,191153600,13.2293,2.0421,3.8545,-20.0959,
000519.SZ,ÖÐ±øºì¼ý,20070105,22.2883,22.2883,22.8483,22.0643,22.8483,2388780,9584249.7,0.56,2.5126,4.0122,2.2274,437552337.6,,779906688,107243220,0,191153600,13.5617,2.0934,3.9513,-20.6008,
000519.SZ,ÖÐ±øºì¼ý,20070108,22.8483,22.8483,23.8003,22.8483,23.7443,4637506,19409804.6,0.896,3.9216,4.1854,4.3243,454711252.8,,810491264,107243220,0,191153600,14.0935,2.1755,4.1063,-21.4087,
000519.SZ,ÖÐ±øºì¼ý,20070109,23.7443,23.8003,23.9683,23.5763,23.8563,5866819,24935464,0.112,0.4717,4.2503,5.4706,456856117.2,,814314336,107243220,0,191153600,14.16,2.1858,4.1256,-21.5096,
000519.SZ,ÖÐ±øºì¼ý,20070110,23.8563,23.8563,25.0323,23.7443,24.9203,10731497,46645898.2,1.064,4.4601,4.3466,10.0067,477232329,,850633520,107243220,0,191153600,14.7915,2.2833,4.3097,-22.469,
000519.SZ,ÖÐ±øºì¼ý,20070111,24.9203,25.5363,27.4404,25.5363,27.4404,30454439,146551902.9,2.52,10.1124,4.8122,28.3975,525491778,,936652640,107243220,0,191153600,16.2873,2.5142,4.7455,-24.7411,
000519.SZ,ÖÐ±øºì¼ý,20070112,27.4404,27.5524,27.5524,25.2003,25.2563,14538233,68503500.8,-2.184,-7.9592,4.712,13.5563,483666922.2,,862102736,107243220,0,191153600,14.991,2.3141,4.3678,-22.7719,
000519.SZ,ÖÐ±øºì¼ý,20070115,25.2563,24.6963,26.7683,24.6963,26.7683,9342163,43782892.3,1.512,5.9867,4.6866,8.7112,512622591.6,,913714208,107243220,0,191153600,15.8884,2.4526,4.6292,-24.1352,
000519.SZ,ÖÐ±øºì¼ý,20070116,26.7683,26.8804,27.4404,26.3203,27.0484,9000520,43245624.3,0.28,1.046,4.8048,8.3926,517984752.6,,923271888,107243220,0,191153600,16.0546,2.4783,4.6777,-24.3877,
000519.SZ,ÖÐ±øºì¼ý,20070117,27.0484,27.2164,27.3844,25.7603,26.3203,9194091,43904249.6,-0.728,-2.6915,4.7753,8.5731,504043134,,898421920,107243220,0,191153600,15.6225,2.4116,4.5518,-23.7313,
000519.SZ,ÖÐ±øºì¼ý,20070118,26.3203,26.1523,27.3284,26.0403,27.0484,6370883,30364975.5,0.728,2.766,4.7662,5.9406,517984752.6,,923271888,107243220,0,191153600,16.0546,2.4783,4.6777,-24.3877,
000519.SZ,ÖÐ±øºì¼ý,20070119,27.0484,27.1604,28.8964,27.1604,28.3924,10211769,51323526.9,1.344,4.9689,5.0259,9.5221,543723125.4,,969148752,107243220,0,191153600,16.8524,2.6014,4.9101,-25.5995,
000519.SZ,ÖÐ±øºì¼ý,20070122,28.3924,28.6164,29.2324,28.6164,29.1204,10928102,56316958.8,0.728,2.5641,5.1534,10.19,557664744,,993998720,107243220,0,191153600,17.2845,2.6681,5.036,-26.2559,
000519.SZ,ÖÐ±øºì¼ý,20070123,29.1204,29.1764,29.4004,27.9444,29.0084,9341053,47618962.6,-0.112,-0.3846,5.0978,8.7102,555519879.6,,990175648,107243220,0,191153600,17.218,2.6578,5.0166,-26.1549,
000519.SZ,ÖÐ±øºì¼ý,20070124,29.0084,29.0084,29.6244,28.6164,29.1204,7661523,39939180,0.112,0.3861,5.213,7.1441,557664744,,993998720,107243220,0,191153600,17.2845,2.6681,5.036,-26.2559,
