¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600963.SH,‘¿—Ù¡÷÷Ω,20070104,22.6951,22.7763,23.71,21.1117,22.0861,3622701,40778093,-0.609,-2.6834,11.2563,2.1152,1863392086.4,,2935424794.24,171267655,0,269800073,36.7422,2.7839,1.2557,-1142.5382,
600963.SH,‘¿—Ù¡÷÷Ω,20070105,22.0861,21.5177,22.8575,21.5177,22.1876,2480662,27416838,0.1015,0.4596,11.0522,1.4484,1871955469.15,,2948914797.89,171267655,0,269800073,36.9111,2.7967,1.2614,-1147.7888,
600963.SH,‘¿—Ù¡÷÷Ω,20070108,22.1876,22.1267,24.4002,22.0252,24.4002,3792043,44167611,2.2127,9.9726,11.6474,2.2141,2058637213.1,,3242996877.46,171267655,0,269800073,40.592,3.0756,1.3872,-1262.2527,
600963.SH,‘¿—Ù¡÷÷Ω,20070109,24.4002,24.4814,26.1866,24.4814,25.0295,2684801,33414126,0.6293,2.579,12.4457,1.5676,2111730186.15,,3326634900.09,171267655,0,269800073,41.6389,3.155,1.423,-1294.8066,
600963.SH,‘¿—Ù¡÷÷Ω,20070110,25.0295,25.0701,25.3543,23.9739,25.0295,2830846,34237240,0,0,12.0943,1.6529,2111730186.15,,3326634900.09,171267655,0,269800073,41.6389,3.155,1.423,-1294.8066,
600963.SH,‘¿—Ù¡÷÷Ω,20070111,25.0295,25.0295,25.0295,23.6694,23.6897,7471849,88936106,-1.3398,-5.3528,11.9028,4.3627,1998693533.85,,3148566851.91,171267655,0,269800073,39.4101,2.9861,1.3468,-1225.4983,
600963.SH,‘¿—Ù¡÷÷Ω,20070112,23.6897,23.5476,24.3596,23.1619,23.9739,5847019,68316043,0.2842,1.1997,11.6839,3.414,2022671005.55,,3186338862.13,171267655,0,269800073,39.8829,3.0219,1.363,-1240.2001,
600963.SH,‘¿—Ù¡÷÷Ω,20070115,23.9739,23.9739,25.2731,23.9739,24.9483,4027383,49005667,0.9744,4.0644,12.1681,2.3515,2104879479.95,,3315842897.17,171267655,0,269800073,41.5038,3.1447,1.4184,-1290.6061,
600963.SH,‘¿—Ù¡÷÷Ω,20070116,24.9483,25.0498,27.2016,24.9483,26.2272,5821790,73683058,1.2789,5.1261,12.6564,3.3992,2212778102.6,,3485816943.16,171267655,0,269800073,43.6314,3.3059,1.4911,-1356.7642,
600963.SH,‘¿—Ù¡÷÷Ω,20070117,26.2272,26.2272,27.4046,25.0701,25.8618,4386902,56821662,-0.3654,-1.3932,12.9526,2.5614,2181949924.7,,3437252930.02,171267655,0,269800073,43.0235,3.2599,1.4703,-1337.8618,
600963.SH,‘¿—Ù¡÷÷Ω,20070118,25.8618,25.7806,26.4911,24.9686,26.0445,3637702,45744879,0.1827,0.7064,12.5752,2.124,2197364013.65,,3461534936.59,171267655,0,269800073,43.3274,3.2829,1.4807,-1347.313,
600963.SH,‘¿—Ù¡÷÷Ω,20070119,26.0445,25.9024,28.6429,25.9024,28.6429,5691767,76759486,2.5984,9.9766,13.4861,3.3233,2416586612.05,,3806879030.03,171267655,0,269800073,47.6501,3.6104,1.6285,-1481.7292,
600963.SH,‘¿—Ù¡÷÷Ω,20070122,28.6429,28.6835,29.2113,28.1151,28.8053,4418737,62548251,0.1624,0.567,14.1552,2.58,2430288024.45,,3828463035.87,171267655,0,269800073,47.9202,3.6309,1.6377,-1490.1302,
600963.SH,‘¿—Ù¡÷÷Ω,20070123,28.8053,28.9271,30.145,28.176,29.739,4409316,63206469,0.9338,3.2417,14.3348,2.5745,2509071145.75,,3952571069.45,171267655,0,269800073,49.4737,3.7486,1.6908,-1538.4362,
600963.SH,‘¿—Ù¡÷÷Ω,20070124,29.739,29.7593,30.4495,29.0895,30.3683,3178495,46744450,0.6293,2.116,14.7065,1.8559,2562164118.8,,4036209092.08,171267655,0,269800073,50.5205,3.8279,1.7266,-1570.9901,
600963.SH,‘¿—Ù¡÷÷Ω,20070125,30.3683,29.8608,30.0435,28.0136,28.2978,4693224,68509660,-2.0706,-6.8182,14.5976,2.7403,2387471110.7,,3761013017.62,171267655,0,269800073,47.076,3.5669,1.6088,-1463.8771,
600963.SH,‘¿—Ù¡÷÷Ω,20070126,28.2978,28.176,29.2316,25.5573,29.1504,3827698,52126096,0.8526,3.0129,13.6181,2.2349,2459403525.8,,3874329048.28,171267655,0,269800073,48.4943,3.6744,1.6573,-1507.9824,
600963.SH,‘¿—Ù¡÷÷Ω,20070129,29.1504,29.0286,30.2465,28.8256,29.2113,2331245,33759930,0.0609,0.2089,14.4815,1.3612,2464541555.45,,3882423050.47,171267655,0,269800073,48.5956,3.6821,1.6608,-1511.1328,
