代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600783.SH,鲁信创投,20070104,9.9164,9.9164,10.2055,9.8007,9.8875,2089527,7186802,-0.0289,-0.2915,3.4394,2.4579,290747059.2,,691793838,85013760,0,202278900,44.5726,2.2921,1.0704,87.7749,
600783.SH,鲁信创投,20070105,9.8875,9.8007,10.0609,9.5405,10.0031,1990149,6715612,0.1156,1.1696,3.3744,2.341,294147609.6,,699884994,85013760,0,202278900,45.0939,2.3189,1.0829,88.8015,
600783.SH,鲁信创投,20070108,10.0031,10.0031,10.0031,10.0031,10.0031,,,0,0,,,294147609.6,,699884994,85013760,0,202278900,45.0939,2.3189,1.0829,88.8015,
600783.SH,鲁信创投,20070109,10.0031,10.697,10.8704,10.3211,10.379,4565228,16547027,0.3758,3.7572,3.6246,5.37,305199398.4,,726181251,85013760,0,202278900,46.7882,2.406,1.1236,92.138,
600783.SH,鲁信创投,20070110,10.379,10.2633,10.6102,10.1477,10.5813,4364432,15756410,0.2024,1.9499,3.6102,5.1338,311150361.6,,740340774,85013760,0,202278900,47.7005,2.453,1.1455,93.9345,
600783.SH,鲁信创投,20070111,10.5813,10.5524,11.1017,10.4946,10.7259,6234889,23306001,0.1446,1.3661,3.738,7.334,315401049.6,,750454719,85013760,0,202278900,48.3522,2.4865,1.1611,95.2178,
600783.SH,鲁信创投,20070112,10.7259,10.697,11.015,10.1477,10.1766,3349603,12248826,-0.5493,-5.1213,3.6568,3.9401,299248435.2,,712021728,85013760,0,202278900,45.8759,2.3591,1.1017,90.3414,
600783.SH,鲁信创投,20070115,10.1766,10.1188,10.6681,10.0898,10.6391,3065059,11113541,0.4626,4.5455,3.6259,3.6054,312850636.8,,744386352,85013760,0,202278900,47.9612,2.4664,1.1518,94.4478,
600783.SH,鲁信创投,20070116,10.6391,10.7548,10.9861,10.4079,10.9572,6302533,23381132,0.318,2.9891,3.7098,7.4135,322202150.4,,766637031,85013760,0,202278900,49.3948,2.5401,1.1862,97.271,
600783.SH,鲁信创投,20070117,10.9572,10.9283,11.2752,10.4657,11.1017,6690231,25446653,0.1446,1.3193,3.8036,7.8696,326452838.4,,776750976,85013760,0,202278900,50.0464,2.5736,1.2018,98.5543,
