¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300718.SZ,≥§ ¢÷·≥–,20171106,,22.27,26.73,22.27,26.73,7584,199550,8.17,44.0194,26.312,0.0303,668250000,,2673000000,25000000,0,100000000,22.7133,4.7225,6.6168,437.4365,
300718.SZ,≥§ ¢÷·≥–,20171107,26.73,29.4,29.4,29.4,29.4,1305,38367,2.67,9.9888,29.4,0.0052,735000000,,2940000000,25000000,0,100000000,24.982,5.1943,7.2777,481.131,
300718.SZ,≥§ ¢÷·≥–,20171108,29.4,32.34,32.34,32.34,32.34,1584,51226,2.94,10,32.3396,0.0063,808500000,,3234000000,25000000,0,100000000,27.4802,5.7137,8.0055,529.2441,
300718.SZ,≥§ ¢÷·≥–,20171109,32.34,35.57,35.57,35.57,35.57,6000,213420,3.23,9.9876,35.57,0.024,889250000,,3557000000,25000000,0,100000000,30.2249,6.2844,8.8051,582.1031,
300718.SZ,≥§ ¢÷·≥–,20171110,35.57,39.13,39.13,39.13,39.13,13584,531541,3.56,10.0084,39.1299,0.0543,978250000,,3913000000,25000000,0,100000000,33.2499,6.9133,9.6863,640.3625,
300718.SZ,≥§ ¢÷·≥–,20171113,39.13,43.04,43.04,43.04,43.04,18326,788751,3.91,9.9923,43.04,0.0733,1076000000,,4304000000,25000000,0,100000000,36.5723,7.6041,10.6542,704.3496,
300718.SZ,≥§ ¢÷·≥–,20171114,43.04,47.34,47.34,47.34,47.34,39126,1852224,4.3,9.9907,47.34,0.1565,1183500000,,4734000000,25000000,0,100000000,40.2262,8.3638,11.7187,774.7191,
300718.SZ,≥§ ¢÷·≥–,20171115,47.34,52.07,52.07,50.03,52.07,5124314,264344321,4.73,9.9916,51.5863,20.4973,1301750000,,5207000000,25000000,0,100000000,44.2454,9.1995,12.8895,852.1255,
300718.SZ,≥§ ¢÷·≥–,20171116,52.07,53.1,56.98,51.15,51.17,13960744,752171317,-0.9,-1.7284,53.8776,55.843,1279250000,,5117000000,25000000,0,100000000,43.4806,9.0405,12.6667,837.3971,
300718.SZ,≥§ ¢÷·≥–,20171117,51.17,49.55,53.66,48.63,50.36,9873827,507658624,-0.81,-1.583,51.4146,39.4953,1259000000,,5036000000,25000000,0,100000000,42.7923,8.8974,12.4662,824.1414,
300718.SZ,≥§ ¢÷·≥–,20171120,50.36,49,49,45.32,47.29,7775058,365526304,-3.07,-6.0961,47.0127,31.1002,1182250000,,4729000000,25000000,0,100000000,40.1837,8.355,11.7063,773.9009,
300718.SZ,≥§ ¢÷·≥–,20171121,47.29,47.11,47.78,43.77,46.78,7287083,336952153,-0.51,-1.0785,46.2396,29.1483,1169500000,,4678000000,25000000,0,100000000,39.7503,8.2649,11.58,765.5547,
300718.SZ,≥§ ¢÷·≥–,20171122,46.78,46.39,48.55,44.78,48.26,6333907,297229637,1.48,3.1637,46.9267,25.3356,1206500000,,4826000000,25000000,0,100000000,41.0079,8.5264,11.9464,789.7749,
300718.SZ,≥§ ¢÷·≥–,20171123,48.26,47.25,47.79,44.9,44.9,5120912,238466060,-3.36,-6.9623,46.5671,20.4836,1122500000,,4490000000,25000000,0,100000000,38.1528,7.9327,11.1147,734.7885,
300718.SZ,≥§ ¢÷·≥–,20171124,44.9,44,45,42.01,42.2,4500863,196412368,-2.7,-6.0134,43.6388,18.0035,1055000000,,4220000000,25000000,0,100000000,35.8586,7.4557,10.4463,690.603,
300718.SZ,≥§ ¢÷·≥–,20171127,42.2,42.11,43.73,41.68,42.06,3146215,134313361,-0.14,-0.3318,42.6905,12.5849,1051500000,,4206000000,25000000,0,100000000,35.7396,7.431,10.4116,688.3119,
300718.SZ,≥§ ¢÷·≥–,20171128,42.06,42.3,43.22,42,42.49,3111627,132423817,0.43,1.0223,42.5577,12.4465,1062250000,,4249000000,25000000,0,100000000,36.105,7.507,10.5181,695.3489,
300718.SZ,≥§ ¢÷·≥–,20171129,42.49,41.85,41.85,38.58,39.86,5424448,217199548,-2.63,-6.1897,40.0409,21.6978,996500000,,3986000000,25000000,0,100000000,33.8702,7.0423,9.867,652.3089,
300718.SZ,≥§ ¢÷·≥–,20171130,39.86,39.61,41.18,39.61,40.13,3862419,155717617,0.27,0.6774,40.3161,15.4497,1003250000,,4013000000,25000000,0,100000000,34.0996,7.09,9.9339,656.7275,
300718.SZ,≥§ ¢÷·≥–,20171201,40.13,40.01,40.95,39.5,39.96,3050717,122776715,-0.17,-0.4236,40.2452,12.2029,999000000,,3996000000,25000000,0,100000000,33.9552,7.06,9.8918,653.9454,
