´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688385.SH,¸´µ©Î¢µç,20210804,,53.51,58.2,50.65,55.9,60712746,3247786330,49.67,797.2713,53.4943,76.1392,4457417255.2,,45530661800,79739128,0,814502000,175.8796,22.576,26.9269,4024.2732,
688385.SH,¸´µ©Î¢µç,20210805,55.9,54.53,62.2,52.02,58.3,39369982,2223264525,2.4,4.2934,56.4711,49.3735,4648791162.4,,47485466600,79739128,0,814502000,183.4308,23.5453,28.083,4197.0503,
688385.SH,¸´µ©Î¢µç,20210806,58.3,58.18,60.98,54.3,55.18,26989978,1546378509,-3.12,-5.3516,57.2945,33.8478,4400005083.04,,44944220360,79739128,0,814502000,173.6143,22.2852,26.5801,3972.4399,
688385.SH,¸´µ©Î¢µç,20210809,55.18,53.2,56.88,51.81,55.19,16298506,882817965,0.01,0.0181,54.1656,20.4398,4400802474.32,,44952365380,79739128,0,814502000,173.6457,22.2893,26.5849,3973.1599,
688385.SH,¸´µ©Î¢µç,20210810,55.19,54.5,55,51.6,52.9,13764373,732951689,-2.29,-4.1493,53.2499,17.2618,4218199871.2,,43087155800,79739128,0,814502000,166.4406,21.3644,25.4818,3808.3015,
688385.SH,¸´µ©Î¢µç,20210811,52.9,52.31,54.49,52.2,53.49,9415212,501200781,0.59,1.1153,53.2331,11.8075,4265245956.72,,43567711980,79739128,0,814502000,168.297,21.6027,25.766,3850.7759,
688385.SH,¸´µ©Î¢µç,20210812,53.49,53.05,55.66,52.61,54.13,11197215,607265414,0.64,1.1965,54.2336,14.0423,4316278998.64,,44088993260,79739128,0,814502000,170.3106,21.8612,26.0743,3896.8499,
688385.SH,¸´µ©Î¢µç,20210813,54.13,53.89,53.89,48.81,49.02,16608353,843736979,-5.11,-9.4402,50.802,20.8284,3908812054.56,,39926888040,79739128,0,814502000,154.2329,19.7974,23.6128,3528.978,
688385.SH,¸´µ©Î¢µç,20210816,49.02,48.01,50.99,45.72,47.85,14014703,680562008,-1.17,-2.3868,48.5606,17.5757,3815517274.8,,38973920700,79739128,0,814502000,150.5517,19.3249,23.0493,3444.749,
688385.SH,¸´µ©Î¢µç,20210817,47.85,49.2,51.71,48.51,48.8,11102948,556379752,0.95,1.9854,50.111,13.9241,3891269446.4,,39747697600,79739128,0,814502000,153.5407,19.7086,23.5069,3513.1401,
688385.SH,¸´µ©Î¢µç,20210818,48.8,48.88,50.9,48.3,48.7,7416864,365370597,-0.1,-0.2049,49.2621,9.3014,3883295533.6,,39666247400,79739128,0,814502000,153.2261,19.6682,23.4587,3505.9409,
688385.SH,¸´µ©Î¢µç,20210819,48.7,47.81,49.9,46.58,48.9,7325138,355233693,0.2,0.4107,48.4952,9.1864,3899243359.2,,39829147800,79739128,0,814502000,153.8553,19.749,23.555,3520.3391,
688385.SH,¸´µ©Î¢µç,20210820,48.9,48.3,51.55,48,50.42,10033897,503640184,1.52,3.1084,50.1939,12.5834,4020446833.76,,41067190840,79739128,0,814502000,158.6378,20.3628,24.2872,3629.7649,
688385.SH,¸´µ©Î¢µç,20210823,50.42,50.58,53.49,49.3,51.89,12053327,628475118,1.47,2.9155,52.1412,15.116,4137663351.92,,42264508780,79739128,0,814502000,163.2628,20.9565,24.9953,3735.5908,
688385.SH,¸´µ©Î¢µç,20210824,51.89,51.5,53.08,50.52,52.12,10538337,543807077,0.23,0.4432,51.6027,13.216,4156003351.36,,42451844240,79739128,0,814502000,163.9865,21.0494,25.1061,3752.1487,
688385.SH,¸´µ©Î¢µç,20210825,52.12,52.9,54.9,51,51.9,9572296,503808250,-0.22,-0.4221,52.6319,12.0045,4138460743.2,,42272653800,79739128,0,814502000,163.2943,20.9606,25.0001,3736.3108,
688385.SH,¸´µ©Î¢µç,20210826,51.9,51.4,51.97,49.33,49.46,6173523,312220389,-2.44,-4.7013,50.5741,7.7422,3943897270.88,,40285268920,79739128,0,814502000,155.6173,19.9751,23.8248,3560.6538,
688385.SH,¸´µ©Î¢µç,20210827,49.46,49.46,50.1,47.1,47.86,9212367,443142485,-1.6,-3.2349,48.103,11.5531,3816314666.08,,38982065720,79739128,0,814502000,150.5832,19.3289,23.0541,3445.469,
688385.SH,¸´µ©Î¢µç,20210830,47.86,47.6,48.46,45.8,45.97,7908061,371195544,-1.89,-3.949,46.9389,9.9174,3665607714.16,,37442656940,79739128,0,814502000,140.3931,17.62,22.1437,3309.4067,
688385.SH,¸´µ©Î¢µç,20210831,45.97,46.01,47.3,45.13,47.1,5110622,236898138,1.13,2.4581,46.3541,6.4092,3755712928.8,,38363044200,79739128,0,814502000,143.8441,18.0532,22.688,3390.7561,
688385.SH,¸´µ©Î¢µç,20210901,47.1,46.95,48.12,45.88,47.33,5145455,242848302,0.23,0.4883,47.1967,6.4529,3774052928.24,,38550379660,79739128,0,814502000,144.5465,18.1413,22.7988,3407.314,
688385.SH,¸´µ©Î¢µç,20210902,47.33,47.21,47.31,44.85,45.22,7273475,332000434,-2.11,-4.4581,45.6454,9.1216,3605803368.16,,36831780440,79739128,0,814502000,138.1025,17.3326,21.7824,3255.4138,
688385.SH,¸´µ©Î¢µç,20210903,45.22,45.22,45.95,44.3,45.45,4766191,215078597,0.23,0.5086,45.1259,5.9772,3624143367.6,,37019115900,79739128,0,814502000,138.805,17.4207,21.8932,3271.9717,
688385.SH,¸´µ©Î¢µç,20210906,45.45,45.31,46.66,45.22,46.6,4679148,215515208,1.15,2.5303,46.0586,5.8681,3715843364.8,,37955793200,79739128,0,814502000,142.3171,17.8615,22.4471,3354.7607,
688385.SH,¸´µ©Î¢µç,20210907,46.6,46.11,46.7,45.66,45.67,3490843,160665841,-0.93,-1.9957,46.0249,4.3778,3641685975.76,,37198306340,79739128,0,814502000,139.4769,17.505,21.9992,3287.8096,
688385.SH,¸´µ©Î¢µç,20210908,45.67,45.8,46.25,45.3,45.65,3193327,146088674,-0.02,-0.0438,45.7481,4.0047,3640091193.2,,37182016300,79739128,0,814502000,139.4158,17.4974,21.9895,3286.3696,
688385.SH,¸´µ©Î¢µç,20210909,45.65,45.6,45.6,42.8,42.85,8308101,362947386,-2.8,-6.1336,43.686,10.4191,3416821634.8,,34901410700,79739128,0,814502000,130.8645,16.4242,20.6408,3084.7961,
688385.SH,¸´µ©Î¢µç,20210910,42.85,43.3,44.23,42.27,43.07,5063857,219284543,0.22,0.5134,43.3039,6.3505,3434364242.96,,35080601140,79739128,0,814502000,131.5364,16.5085,20.7467,3100.634,
688385.SH,¸´µ©Î¢µç,20210913,43.07,42.77,42.77,40.88,40.9,5514373,228183062,-2.17,-5.0383,41.3797,6.9155,3261330335.2,,33313131800,79739128,0,814502000,124.9092,15.6767,19.7015,2944.4146,
688385.SH,¸´µ©Î¢µç,20210914,40.9,40.51,41.36,39.84,40.16,4646313,188574776,-0.74,-1.8093,40.5859,5.8269,3202323380.48,,32710400320,79739128,0,814502000,122.6492,15.3931,19.345,2891.1416,
688385.SH,¸´µ©Î¢µç,20210915,40.16,40.25,40.25,38.66,39,5105896,200238627,-1.16,-2.8884,39.2171,6.4033,3109825992,,31765578000,79739128,0,814502000,119.1066,14.9485,18.7862,2807.6323,
688385.SH,¸´µ©Î¢µç,20210916,39,38.8,39.26,36.45,36.78,6307904,237782082,-2.22,-5.6923,37.6959,7.9107,2932805127.84,,29957383560,79739128,0,814502000,112.3267,14.0976,17.7169,2647.8132,
688385.SH,¸´µ©Î¢µç,20210917,36.78,36.89,38.28,36.84,37.78,4210323,157873009,1,2.7189,37.4967,5.2801,3012544255.84,,30771885560,79739128,0,814502000,115.3807,14.4809,18.1986,2719.804,
688385.SH,¸´µ©Î¢µç,20210922,37.78,37.6,39.64,36.82,38.99,6183118,239855128,1.21,3.2028,38.7919,7.7542,3109028600.72,,31757432980,79739128,0,814502000,119.076,14.9446,18.7814,2806.9126,
688385.SH,¸´µ©Î¢µç,20210923,38.99,39.01,39.63,38.3,38.8,4198580,163441621,-0.19,-0.4873,38.9278,5.2654,3093878166.4,,31602677600,79739128,0,814502000,118.4958,14.8718,18.6899,2793.2344,
688385.SH,¸´µ©Î¢µç,20210924,38.8,38.6,39.69,37.4,37.55,4684916,181486239,-1.25,-3.2216,38.7384,5.8753,2994204256.4,,30584550100,79739128,0,814502000,114.6782,14.3927,18.0878,2703.2461,
688385.SH,¸´µ©Î¢µç,20210927,37.55,37.1,40.7,37.1,38.99,6814909,267109515,1.44,3.8349,39.1949,8.5465,3109028600.72,,31757432980,79739128,0,814502000,119.076,14.9446,18.7814,2806.9126,
688385.SH,¸´µ©Î¢µç,20210928,38.99,38.67,40.66,38.67,39.75,4787167,190818729,0.76,1.9492,39.8605,6.0035,3169630338,,32376454500,79739128,0,814502000,121.3971,15.2359,19.1475,2861.6252,
688385.SH,¸´µ©Î¢µç,20210929,39.75,38.92,39.68,37.9,38.22,3305415,127685767,-1.53,-3.8491,38.6293,4.1453,3047629472.16,,31130266440,79739128,0,814502000,116.7244,14.6495,18.4105,2751.4797,
688385.SH,¸´µ©Î¢µç,20210930,38.22,38.69,38.88,38.2,38.55,2170832,83661128,0.33,0.8634,38.5387,2.7224,3073943384.4,,31399052100,79739128,0,814502000,117.7323,14.776,18.5695,2775.2366,
688385.SH,¸´µ©Î¢µç,20211008,38.55,39.2,40.14,38.92,39.45,3058754,120662843,0.9,2.3346,39.4484,3.836,3145708599.6,,32132103900,79739128,0,814502000,120.4809,15.121,19.003,2840.0281,
688385.SH,¸´µ©Î¢µç,20211011,39.45,39.41,40.18,39.2,39.52,2136684,84644359,0.07,0.1774,39.6148,2.6796,3151290338.56,,32189119040,79739128,0,814502000,120.6947,15.1478,19.0367,2845.0676,
688385.SH,¸´µ©Î¢µç,20211012,39.52,39.52,39.52,36,37,4397699,164682804,-2.52,-6.3765,37.4475,5.5151,2950347736,,30136574000,79739128,0,814502000,112.9985,14.1819,17.8228,2663.6514,
688385.SH,¸´µ©Î¢µç,20211013,37,37,38.7,36.66,38.49,3071799,116530291,1.49,4.027,37.9355,3.8523,3069159036.72,,31350181980,79739128,0,814502000,117.549,14.753,18.5406,2770.9172,
688385.SH,¸´µ©Î¢µç,20211014,38.49,38.58,39.15,38.02,38.17,1732527,66683724,-0.32,-0.8314,38.4893,2.1727,3043642515.76,,31089541340,79739128,0,814502000,116.5717,14.6303,18.3864,2747.8801,
688385.SH,¸´µ©Î¢µç,20211015,38.17,38.71,42.2,38.09,41.69,8296252,339954594,3.52,9.2219,40.9769,10.4042,3324324246.32,,33956588380,79739128,0,814502000,127.3219,15.9795,20.082,3001.2871,
688385.SH,¸´µ©Î¢µç,20211018,41.69,41.25,43.18,40.32,43.07,7290323,306037514,1.38,3.3101,41.9786,9.1427,3434364242.96,,35080601140,79739128,0,814502000,131.5364,16.5085,20.7467,3100.634,
688385.SH,¸´µ©Î¢µç,20211019,43.07,42.7,44.99,42.49,42.9,7533287,329344852,-0.17,-0.3947,43.7186,9.4474,3420808591.2,,34942135800,79739128,0,814502000,131.0172,16.4433,20.6649,3088.3958,
688385.SH,¸´µ©Î¢µç,20211020,42.9,43.16,44.56,42.84,44.24,5620920,246795355,1.34,3.1235,43.9066,7.0491,3527659022.72,,36033568480,79739128,0,814502000,135.1096,16.9569,21.3103,3184.863,
688385.SH,¸´µ©Î¢µç,20211021,44.24,44.88,44.88,43.03,43.41,4407634,191833383,-0.83,-1.8761,43.523,5.5276,3461475546.48,,35357531820,79739128,0,814502000,132.5748,16.6388,20.9105,3125.1108,
