´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688566.SH,¼ª±´¶û,20200518,,49.5,49.88,42.59,45.7,25898567,1164711355,22.01,92.9084,44.972,67.3349,1757728572.4,,8543231120,38462332,0,186941600,76.8868,17.4763,15.7473,124.7505,
688566.SH,¼ª±´¶û,20200519,45.7,45.6,54.97,43.84,54.8,22325148,1129888617,9.1,19.9125,50.6106,58.0442,2107735793.6,,10244399680,38462332,0,186941600,91.5385,20.9563,18.883,149.5914,
688566.SH,¼ª±´¶û,20200520,54.8,53.6,54.9,50.02,52.02,17718753,925316583,-2.78,-5.073,52.2224,46.0678,2000810510.64,,9724702032,38462332,0,186941600,86.8947,19.8932,17.9251,142.0027,
688566.SH,¼ª±´¶û,20200521,52.02,51.1,53.24,48.6,49.19,12793622,649630494,-2.83,-5.4402,50.7777,33.2627,1891962111.08,,9195657304,38462332,0,186941600,82.1675,18.811,16.9499,134.2774,
688566.SH,¼ª±´¶û,20200522,49.19,49.05,49.77,45.4,45.6,10552660,497709112,-3.59,-7.2982,47.1643,27.4363,1753882339.2,,8524536960,38462332,0,186941600,76.1707,17.4381,15.7129,124.4775,
688566.SH,¼ª±´¶û,20200525,45.6,45.76,46,42.44,43.17,8806759,384514642,-2.43,-5.3289,43.6613,22.8971,1660418872.44,,8070268872,38462332,0,186941600,72.1116,16.5088,14.8755,117.8442,
688566.SH,¼ª±´¶û,20200526,43.17,42.99,45.5,42.99,44.75,7812428,344762801,1.58,3.6599,44.13,20.3119,1721189357,,8365636600,38462332,0,186941600,74.7509,17.113,15.42,122.1572,
688566.SH,¼ª±´¶û,20200527,44.75,44.38,46.49,44.04,45.14,7937790,360270956,0.39,0.8715,45.3868,20.6378,1736189666.48,,8438543824,38462332,0,186941600,75.4023,17.2622,15.5544,123.2218,
688566.SH,¼ª±´¶û,20200528,45.14,44.3,44.9,42.2,43.17,7772387,335714378,-1.97,-4.3642,43.1932,20.2078,1660418872.44,,8070268872,38462332,0,186941600,72.1116,16.5088,14.8755,117.8442,
688566.SH,¼ª±´¶û,20200529,43.17,43,44.2,42.32,42.99,5447426,236263976,-0.18,-0.417,43.3717,14.163,1653495652.68,,8036619384,38462332,0,186941600,71.8109,16.44,14.8135,117.3528,
688566.SH,¼ª±´¶û,20200601,42.99,43.53,46,42.85,45.12,7632035,341587281,2.13,4.9546,44.757,19.8429,1735420419.84,,8434804992,38462332,0,186941600,75.3689,17.2545,15.5475,123.1673,
688566.SH,¼ª±´¶û,20200602,45.12,45.1,47.5,44.5,45.55,8031362,369539293,0.43,0.953,46.012,20.8811,1751959222.6,,8515189880,38462332,0,186941600,76.0872,17.419,15.6956,124.3411,
688566.SH,¼ª±´¶û,20200603,45.55,46.4,47.18,45.49,45.56,6877686,316959586,0.01,0.022,46.0852,17.8816,1752343845.92,,8517059296,38462332,0,186941600,76.1039,17.4228,15.6991,124.3684,
688566.SH,¼ª±´¶û,20200604,45.56,45.11,46.35,44.8,45.63,5580456,253724391,0.07,0.1536,45.4666,14.5089,1755036209.16,,8530145208,38462332,0,186941600,76.2208,17.4496,15.7232,124.5594,
688566.SH,¼ª±´¶û,20200605,45.63,45.08,45.45,44.6,44.99,4262886,191653944,-0.64,-1.4026,44.9587,11.0833,1730420316.68,,8410502584,38462332,0,186941600,75.1517,17.2048,15.5027,122.8124,
688566.SH,¼ª±´¶û,20200608,44.99,45,46.5,44.71,45.24,5269046,239884409,0.25,0.5557,45.5271,13.6992,1740035899.68,,8457237984,38462332,0,186941600,75.5694,17.3004,15.5888,123.4948,
688566.SH,¼ª±´¶û,20200609,45.24,45.35,46.2,44.92,45.64,3870883,176294922,0.4,0.8842,45.5439,10.0641,1755420832.48,,8532014624,38462332,0,186941600,76.2375,17.4534,15.7267,124.5867,
688566.SH,¼ª±´¶û,20200610,45.64,45.59,45.61,43.32,43.51,5495484,240995102,-2.13,-4.667,43.8533,14.288,1673496065.32,,8133829016,38462332,0,186941600,72.6795,16.6389,14.9927,118.7723,
688566.SH,¼ª±´¶û,20200611,43.51,43.23,44.11,43.1,43.51,3717062,161984565,0,0,43.5787,9.6642,1673496065.32,,8133829016,38462332,0,186941600,72.6795,16.6389,14.9927,118.7723,
688566.SH,¼ª±´¶û,20200612,43.51,42.08,44.2,42,43.92,3985586,172774219,0.41,0.9423,43.3498,10.3623,1689265621.44,,8210475072,38462332,0,186941600,73.3644,16.7956,15.134,119.8915,
688566.SH,¼ª±´¶û,20200615,43.92,43.5,45.63,43.5,44.26,4129569,184582734,0.34,0.7741,44.6978,10.7367,1702342814.32,,8274035216,38462332,0,186941600,73.9324,16.9257,15.2511,120.8197,
688566.SH,¼ª±´¶û,20200616,44.26,44.3,45.99,43.65,45.61,6336813,284534187,1.35,3.0502,44.9018,16.4754,1754266962.52,,8526406376,38462332,0,186941600,76.1874,17.4419,15.7163,124.5048,
688566.SH,¼ª±´¶û,20200617,45.61,45.68,48.9,45.18,47,8702880,411279515,1.39,3.0476,47.2579,22.627,1807729604,,8786255200,38462332,0,186941600,78.5093,17.9735,16.1953,128.2992,
688566.SH,¼ª±´¶û,20200618,47,46.4,46.5,44.44,44.8,6078354,275601708,-2.2,-4.6809,45.3415,15.8034,1723112473.6,,8374983680,38462332,0,186941600,74.8344,17.1322,15.4372,122.2937,
688566.SH,¼ª±´¶û,20200619,44.8,45.01,45.2,43.85,44.09,3639011,161264234,-0.71,-1.5848,44.3154,9.4612,1695804217.88,,8242255144,38462332,0,186941600,73.6484,16.8607,15.1926,120.3556,
688566.SH,¼ª±´¶û,20200622,44.09,44.05,44.68,44,44.38,3113210,137904837,0.29,0.6577,44.2967,8.0942,1706958294.16,,8296468208,38462332,0,186941600,74.1328,16.9716,15.2925,121.1472,
688566.SH,¼ª±´¶û,20200623,44.38,44.55,46,44.5,45.3,4627511,209966769,0.92,2.073,45.3736,12.0313,1742343639.6,,8468454480,38462332,0,186941600,75.6696,17.3234,15.6095,123.6586,
688566.SH,¼ª±´¶û,20200624,45.3,45.18,45.86,44.1,44.97,3895820,174909424,-0.33,-0.7285,44.8967,10.1289,1729651070.04,,8406763752,38462332,0,186941600,75.1183,17.1972,15.4958,122.7578,
688566.SH,¼ª±´¶û,20200629,44.97,44.46,45.32,44.2,44.7,2599466,115976738,-0.27,-0.6004,44.6156,6.7585,1719266240.4,,8356289520,38462332,0,186941600,74.6673,17.0939,15.4027,122.0208,
688566.SH,¼ª±´¶û,20200630,44.7,44.98,45.86,44.53,45.5,4264062,192931399,0.8,1.7897,45.2459,11.0863,1750036106,,8505842800,38462332,0,186941600,76.0037,17.3999,15.6784,124.2046,
688566.SH,¼ª±´¶û,20200701,45.5,45.3,46.25,44.11,44.93,4678619,211711518,-0.57,-1.2527,45.2509,12.1642,1728112576.76,,8399286088,38462332,0,186941600,75.0515,17.1819,15.482,122.6486,
688566.SH,¼ª±´¶û,20200702,44.93,44.9,44.9,43.91,44.34,4560312,202004377,-0.59,-1.3132,44.2962,11.8566,1705419800.88,,8288990544,38462332,0,186941600,74.066,16.9563,15.2787,121.038,
688566.SH,¼ª±´¶û,20200703,44.34,44.3,45.24,44.11,44.95,4073785,182096786,0.61,1.3757,44.6997,10.5916,1728881823.4,,8403024920,38462332,0,186941600,75.0849,17.1895,15.4889,122.7032,
688566.SH,¼ª±´¶û,20200706,44.95,45.15,46.23,44.45,46,6771156,308233334,1.05,2.3359,45.5215,17.6046,1769267272,,8599313600,38462332,0,186941600,76.8389,17.5911,15.8507,125.5695,
688566.SH,¼ª±´¶û,20200707,46,46.4,47.5,45.57,46.5,7366289,343938064,0.5,1.087,46.6908,19.152,1788498438,,8692784400,38462332,0,186941600,77.6741,17.7823,16.023,126.9343,
688566.SH,¼ª±´¶û,20200708,46.5,46.52,47.45,46.3,46.77,4857676,227470658,0.27,0.5806,46.8271,12.6297,1798883267.64,,8743258632,38462332,0,186941600,78.1251,17.8855,16.116,127.6714,
688566.SH,¼ª±´¶û,20200709,46.77,46.74,48.98,46.3,47.97,7937450,378998780,1.2,2.5657,47.7482,20.6369,1845038066.04,,8967588552,38462332,0,186941600,80.1296,18.3444,16.5295,130.9471,
688566.SH,¼ª±´¶û,20200710,47.97,47.89,52.4,47.26,49.6,8345524,412031351,1.63,3.398,49.3715,21.6979,1907731667.2,,9272303360,38462332,0,186941600,82.8523,18.9678,17.0912,135.3966,
688566.SH,¼ª±´¶û,20200713,49.6,48.98,51.91,48.91,50.68,6244249,314658186,1.08,2.1774,50.3917,16.2347,1949270985.76,,9474200288,38462332,0,186941600,84.6564,19.3808,17.4633,138.3448,
688566.SH,¼ª±´¶û,20200714,50.68,50.71,52.96,49.31,51.05,6454166,329633408,0.37,0.7301,51.073,16.7805,1963502048.6,,9543368680,38462332,0,186941600,85.2744,19.5223,17.5908,139.3548,
