¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688682.SH,ªÙ¿≥Œ÷,20210420,,128,141,103.51,103.51,6348310,779056716,57.79,126.3998,122.7188,84.4514,778096677.16,,3829870000,7517116,0,37000000,85.4362,19.7033,16.7098,64.4588,
688682.SH,ªÙ¿≥Œ÷,20210421,103.51,94.58,94.98,85.2,85.71,4411874,394873216,-17.8,-17.1964,89.5024,58.691,644292012.36,,3171270000,7517116,0,37000000,70.7442,16.315,13.8363,53.3742,
688682.SH,ªÙ¿≥Œ÷,20210422,85.71,87.98,95.95,86.86,88.8,2750760,249732195,3.09,3.6052,90.7866,36.5933,667519900.8,,3285600000,7517116,0,37000000,73.2947,16.9032,14.3352,55.2984,
688682.SH,ªÙ¿≥Œ÷,20210423,88.8,87.68,95.6,87.55,90,1923845,175992501,1.2,1.3514,91.4796,25.5929,676540440,,3330000000,7517116,0,37000000,74.2851,17.1316,14.5289,56.0457,
688682.SH,ªÙ¿≥Œ÷,20210426,90,90.5,94.46,87.3,88.06,1630764,147753734,-1.94,-2.1556,90.604,21.694,661957234.96,,3258220000,7517116,0,37000000,72.6839,16.7623,14.2157,54.8376,
688682.SH,ªÙ¿≥Œ÷,20210427,88.06,87.19,91.4,85.53,88.91,1392357,122747953,0.85,0.9653,88.1584,18.5225,668346783.56,,3289670000,7517116,0,37000000,73.3855,16.9241,14.3529,55.3669,
688682.SH,ªÙ¿≥Œ÷,20210428,88.91,89.5,91.39,87.21,90.49,1072046,96219856,1.58,1.7771,89.7535,14.2614,680223826.84,,3348130000,7517116,0,37000000,74.6896,17.2249,14.608,56.3509,
688682.SH,ªÙ¿≥Œ÷,20210429,90.49,90.16,90.88,84.84,85.4,1113994,97998724,-5.09,-5.6249,87.9706,14.8194,641961706.4,,3159800000,7517116,0,37000000,70.4883,16.256,13.7863,53.1812,
688682.SH,ªÙ¿≥Œ÷,20210430,85.4,85.63,86,77.5,78,1803272,145147610,-7.4,-8.6651,80.4912,23.9889,586335048,,2886000000,7517116,0,37000000,63.1175,14.5229,12.5917,48.573,
688682.SH,ªÙ¿≥Œ÷,20210506,78,78.22,78.45,74.7,76.38,825619,62842929,-1.62,-2.0769,76.1161,10.9832,574157320.08,,2826060000,7517116,0,37000000,61.8066,14.2213,12.3302,47.5641,
688682.SH,ªÙ¿≥Œ÷,20210507,76.38,76.37,77.66,74.61,77.2,712978,54421080,0.82,1.0736,76.3293,9.4847,580321355.2,,2856400000,7517116,0,37000000,62.4701,14.374,12.4626,48.0748,
688682.SH,ªÙ¿≥Œ÷,20210510,77.2,76.55,81.99,75.18,80.8,1096949,86763999,3.6,4.6632,79.0957,14.5927,607382972.8,,2989600000,7517116,0,37000000,65.3832,15.0443,13.0437,50.3166,
688682.SH,ªÙ¿≥Œ÷,20210511,80.8,80.15,83.69,79.04,81,950787,77285246,0.2,0.2475,81.2856,12.6483,608886396,,2997000000,7517116,0,37000000,65.5451,15.0815,13.076,50.4411,
688682.SH,ªÙ¿≥Œ÷,20210512,81,81,81,76.36,77.45,809292,62747831,-3.55,-4.3827,77.5342,10.766,582200634.2,,2865650000,7517116,0,37000000,62.6724,14.4205,12.5029,48.2305,
688682.SH,ªÙ¿≥Œ÷,20210513,77.45,75.7,78.68,75.3,75.93,543530,41559698,-1.52,-1.9626,76.4626,7.2306,570774617.88,,2809410000,7517116,0,37000000,61.4425,14.1375,12.2575,47.2839,
688682.SH,ªÙ¿≥Œ÷,20210514,75.93,76.42,79.27,75.57,78.3,616497,48031344,2.37,3.1213,77.9101,8.2012,588590182.8,,2897100000,7517116,0,37000000,63.3603,14.5788,12.6401,48.7598,
688682.SH,ªÙ¿≥Œ÷,20210517,78.3,77.69,81.89,77.5,79.01,640428,51239697,0.71,0.9068,80.0085,8.5196,593927335.16,,2923370000,7517116,0,37000000,63.9348,14.711,12.7547,49.2019,
688682.SH,ªÙ¿≥Œ÷,20210518,79.01,78.55,82.49,78.52,81.47,732513,59443309,2.46,3.1135,81.1498,9.7446,612419440.52,,3014390000,7517116,0,37000000,65.9254,15.169,13.1519,50.7338,
688682.SH,ªÙ¿≥Œ÷,20210519,81.47,81.14,82.88,78.63,79.15,662406,53144550,-2.32,-2.8477,80.2296,8.812,594979731.4,,2928550000,7517116,0,37000000,64.0481,14.737,12.7773,49.2891,
688682.SH,ªÙ¿≥Œ÷,20210520,79.15,79.1,81.59,78.66,81.19,570215,45992980,2.04,2.5774,80.659,7.5856,610314648.04,,3004030000,7517116,0,37000000,65.6988,15.1169,13.1067,50.5595,
688682.SH,ªÙ¿≥Œ÷,20210521,81.19,80.98,81.33,77,78.15,590771,46895275,-3.04,-3.7443,79.3798,7.859,587462615.4,,2891550000,7517116,0,37000000,63.2389,14.5509,12.6159,48.6664,
688682.SH,ªÙ¿≥Œ÷,20210524,78.15,77.55,79.55,77.55,78.27,348937,27435349,0.12,0.1536,78.6255,4.6419,588364669.32,,2895990000,7517116,0,37000000,63.336,14.5732,12.6353,48.7411,
688682.SH,ªÙ¿≥Œ÷,20210525,78.27,78.27,80,78.1,79.41,383679,30376523,1.14,1.4565,79.1717,5.1041,596934181.56,,2938170000,7517116,0,37000000,64.2585,14.7855,12.8193,49.451,
688682.SH,ªÙ¿≥Œ÷,20210526,79.41,79.38,81.35,78.53,80.53,499010,40160248,1.12,1.4104,80.4798,6.6383,605353351.48,,2979610000,7517116,0,37000000,65.1648,14.994,13.0001,50.1485,
688682.SH,ªÙ¿≥Œ÷,20210527,80.53,80.01,82.08,79.02,81.29,620403,50146831,0.76,0.9437,80.8294,8.2532,611066359.64,,3007730000,7517116,0,37000000,65.7798,15.1355,13.1228,50.6217,
688682.SH,ªÙ¿≥Œ÷,20210528,81.29,80.99,81.95,79.8,80.45,438476,35514779,-0.84,-1.0333,80.9959,5.833,604751982.2,,2976650000,7517116,0,37000000,65.1,14.9791,12.9872,50.0986,
688682.SH,ªÙ¿≥Œ÷,20210531,80.45,80.46,88.5,80.46,87.35,1170209,99779002,6.9,8.5768,85.266,15.5673,656620082.6,,3231950000,7517116,0,37000000,70.6835,16.2638,14.1011,54.3955,
688682.SH,ªÙ¿≥Œ÷,20210601,87.35,86,92.5,86,88.04,1255107,112008296,0.69,0.7899,89.242,16.6967,661806892.64,,3257480000,7517116,0,37000000,71.2418,16.3923,14.2125,54.8252,
688682.SH,ªÙ¿≥Œ÷,20210602,88.04,89.1,94.96,88,94.18,1439025,132958150,6.14,6.9741,92.3946,19.1433,707961984.88,,3484660000,7517116,0,37000000,76.2103,17.5355,15.2037,58.6487,
688682.SH,ªÙ¿≥Œ÷,20210603,94.18,92.6,94.01,88.8,89.34,1100032,99617258,-4.84,-5.1391,90.5585,14.6337,671579143.44,,3305580000,7517116,0,37000000,72.2938,16.6343,14.4223,55.6347,
688682.SH,ªÙ¿≥Œ÷,20210604,89.34,88.8,90.62,85.18,85.92,877828,76100972,-3.42,-3.8281,86.6923,11.6777,645870606.72,,3179040000,7517116,0,37000000,69.5263,15.9976,13.8702,53.505,
688682.SH,ªÙ¿≥Œ÷,20210607,85.92,86.2,88.88,86.08,87.58,528657,46381118,1.66,1.932,87.7339,7.0327,658349019.28,,3240460000,7517116,0,37000000,70.8696,16.3066,14.1382,54.5387,
688682.SH,ªÙ¿≥Œ÷,20210608,87.58,90,92.99,87.5,90.95,901399,81762487,3.37,3.8479,90.7062,11.9913,683681700.2,,3365150000,7517116,0,37000000,73.5966,16.9341,14.6822,56.6373,
688682.SH,ªÙ¿≥Œ÷,20210609,90.95,89.88,91.77,87.83,88.46,568066,50741141,-2.49,-2.7378,89.3226,7.557,664964081.36,,3273020000,7517116,0,37000000,71.5817,16.4705,14.2803,55.0867,
688682.SH,ªÙ¿≥Œ÷,20210610,88.46,88.04,89.48,87.53,89.15,534183,47323805,0.69,0.78,88.591,7.1062,670150891.4,,3298550000,7517116,0,37000000,72.1401,16.599,14.3917,55.5164,
688682.SH,ªÙ¿≥Œ÷,20210611,89.15,89.42,89.75,84.82,85.49,758758,65531081,-3.66,-4.1054,86.3662,10.0937,642638246.84,,3163130000,7517116,0,37000000,69.1784,15.9175,13.8008,53.2372,
688682.SH,ªÙ¿≥Œ÷,20210615,85.49,86,86,82.95,83.99,398951,33524077,-1.5,-1.7546,84.0306,5.3072,631362572.84,,3107630000,7517116,0,37000000,67.9646,15.6382,13.5587,52.3031,
688682.SH,ªÙ¿≥Œ÷,20210616,83.99,83.77,84.74,82.51,82.87,306107,25530893,-1.12,-1.3335,83.4051,4.0721,622943402.92,,3066190000,7517116,0,37000000,67.0583,15.4297,13.3779,51.6057,
688682.SH,ªÙ¿≥Œ÷,20210617,82.87,82.38,85.49,82.38,84.9,433843,36488678,2.03,2.4496,84.1057,5.7714,638203148.4,,3141300000,7517116,0,37000000,68.701,15.8076,13.7056,52.8698,
688682.SH,ªÙ¿≥Œ÷,20210618,84.9,84.03,88.98,84.02,87.45,580879,50817411,2.55,3.0035,87.4836,7.7274,657371794.2,,3235650000,7517116,0,37000000,70.7644,16.2824,14.1172,54.4578,
688682.SH,ªÙ¿≥Œ÷,20210621,87.45,87,93.65,86.98,92.81,1073090,98331825,5.36,6.1292,91.6343,14.2753,697663535.96,,3433970000,7517116,0,37000000,75.1017,17.2804,14.9825,57.7956,
688682.SH,ªÙ¿≥Œ÷,20210622,92.81,93,97.5,91.6,92.4,990105,93110697,-0.41,-0.4418,94.0412,13.1713,694581518.4,,3418800000,7517116,0,37000000,74.77,17.2041,14.9163,57.5403,
688682.SH,ªÙ¿≥Œ÷,20210623,92.4,92.27,103.53,92.27,102.08,1668092,163257206,9.68,10.4762,97.8706,22.1906,767347201.28,,3776960000,7517116,0,37000000,82.603,19.0064,16.479,63.5683,
688682.SH,ªÙ¿≥Œ÷,20210624,102.08,102.15,114.79,102.05,107.44,1613935,174692451,5.36,5.2508,108.2401,21.4701,807638943.04,,3975280000,7517116,0,37000000,86.9403,20.0044,17.3443,66.9061,
688682.SH,ªÙ¿≥Œ÷,20210625,107.44,109.09,113.88,106,111.02,1041091,114591582,3.58,3.3321,110.0687,13.8496,834550218.32,,4107740000,7517116,0,37000000,89.8372,20.671,17.9222,69.1355,
688682.SH,ªÙ¿≥Œ÷,20210628,111.02,115.88,133.22,113.33,133.22,1770635,226668330,22.2,19.9964,128.0153,23.5547,1001430193.52,,4929140000,7517116,0,37000000,107.8014,24.8044,21.506,82.9601,
688682.SH,ªÙ¿≥Œ÷,20210629,133.22,129.66,137.7,126,131.6,1590995,208620491,-1.62,-1.216,131.1258,21.165,989252465.6,,4869200000,7517116,0,37000000,106.4905,24.5028,21.2445,81.9513,
688682.SH,ªÙ¿≥Œ÷,20210630,131.6,129.8,137.77,126.4,128.2,1170984,153498495,-3.4,-2.5836,131.085,15.5776,963694271.2,,4743400000,7517116,0,37000000,103.7393,23.8697,20.6956,79.834,
688682.SH,ªÙ¿≥Œ÷,20210701,128.2,129.81,129.81,118.24,118.24,1112450,136280742,-9.96,-7.7691,122.505,14.7989,888823795.84,,4374880000,7517116,0,37000000,95.6796,22.0153,19.0877,73.6316,
688682.SH,ªÙ¿≥Œ÷,20210702,118.24,123,141.89,120.44,141.89,1335762,181361696,23.65,20.0017,135.774,17.7696,1066603589.24,,5249930000,7517116,0,37000000,114.8172,26.4187,22.9056,88.3592,
688682.SH,ªÙ¿≥Œ÷,20210705,141.89,141.82,170.25,136.55,164,2613652,397149392,22.11,15.5825,151.9519,34.7693,1232807024,,6068000000,7517116,0,37000000,132.7086,30.5354,26.4748,102.1278,
688682.SH,ªÙ¿≥Œ÷,20210706,164,164.8039,180.7618,157.7696,166.6831,1783934,301338241,2.6831,1.636,168.9178,23.7316,1246864030.92,,6137190000,7517116,0,37000000,134.2218,30.8836,26.7767,103.2923,
688682.SH,ªÙ¿≥Œ÷,20210707,166.6831,166.8137,176.8929,150.7554,169.4265,1306848,214214491,2.7434,1.6459,163.9169,17.385,1267385757.6,,6238200000,7517116,0,37000000,136.4309,31.3919,27.2174,104.9923,
688682.SH,ªÙ¿≥Œ÷,20210708,169.4265,165.8088,175.7373,160.7843,174.6319,1187087,199881685,5.2054,3.0724,168.38,15.7918,1306324418.48,,6429860000,7517116,0,37000000,140.6225,32.3563,28.0537,108.2181,
688682.SH,ªÙ¿≥Œ÷,20210709,174.6319,170.8132,174.7022,149.6902,152.7451,1721014,271229558,-21.8868,-12.5331,157.5987,22.8946,1142601632,,5624000000,7517116,0,37000000,122.9982,28.3011,24.5377,94.655,
688682.SH,ªÙ¿≥Œ÷,20210712,152.7451,156.2623,174.8529,156.2623,174.039,1548546,256493788,21.2939,13.9408,165.6352,20.6003,1301889320.04,,6408030000,7517116,0,37000000,140.1451,32.2465,27.9584,107.8506,
