¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688488.SH,∞¨µœ“©“µ,20200720,,35,36.72,29.99,30.92,37923918,1213817850,16.93,121.015,32.0067,73.6541,1592046713.32,,12986400000,51489221,0,420000000,308.1984,22.3694,37.6172,304.9598,
688488.SH,∞¨µœ“©“µ,20200721,30.92,30.5,38.5,30.5,37.5,30735234,1026738472,6.58,21.2807,33.4059,59.6926,1930845787.5,,15750000000,51489221,0,420000000,373.7852,27.1298,45.6224,369.8575,
688488.SH,∞¨µœ“©“µ,20200722,37.5,35,36.18,33.76,34.63,22129474,770461215,-2.87,-7.6533,34.8161,42.9788,1783071723.23,,14544600000,51489221,0,420000000,345.1782,25.0534,42.1308,341.5511,
688488.SH,∞¨µœ“©“µ,20200723,34.63,33.71,35.76,32.03,35.09,18310568,615809011,0.46,1.3283,33.6313,35.5619,1806756764.89,,14737800000,51489221,0,420000000,349.7633,25.3862,42.6904,346.088,
688488.SH,∞¨µœ“©“µ,20200724,35.09,36.88,40.82,35.62,35.78,25202913,964826560,0.69,1.9664,38.2823,48.9479,1842284327.38,,15027600000,51489221,0,420000000,356.641,25.8854,43.5299,352.8934,
688488.SH,∞¨µœ“©“µ,20200727,35.78,36.8,41.82,33.18,40.93,23216957,855131261,5.15,14.3935,36.8322,45.0909,2107453815.53,,17190600000,51489221,0,420000000,407.9741,29.6113,49.7953,403.6871,
688488.SH,∞¨µœ“©“µ,20200728,40.93,39,44.44,38.5,39.31,22751561,936021957,-1.62,-3.958,41.141,44.187,2024041277.51,,16510200000,51489221,0,420000000,391.8266,28.4392,47.8244,387.7093,
688488.SH,∞¨µœ“©“µ,20200729,39.31,38.89,41.2,38.61,39.72,15661336,628708208,0.41,1.043,40.144,30.4167,2045151858.12,,16682400000,51489221,0,420000000,395.9133,28.7359,48.3232,391.7531,
688488.SH,∞¨µœ“©“µ,20200730,39.72,39.32,42.77,39.02,41.9,16933330,693433204,2.18,5.4884,40.9508,32.8871,2157398359.9,,17598000000,51489221,0,420000000,417.6427,30.313,50.9754,413.2541,
688488.SH,∞¨µœ“©“µ,20200731,41.9,44.41,45.26,41.5,41.89,16786898,726173996,-0.01,-0.0239,43.2584,32.6027,2156883467.69,,17593800000,51489221,0,420000000,417.543,30.3058,50.9633,413.1555,
688488.SH,∞¨µœ“©“µ,20200803,41.89,41.75,43.48,40.86,42.05,13292652,557514886,0.16,0.382,41.9416,25.8164,2165121743.05,,17661000000,51489221,0,420000000,419.1378,30.4215,51.1579,414.7335,
688488.SH,∞¨µœ“©“µ,20200804,42.05,42.26,43.58,41.62,42.49,10948357,465459831,0.44,1.0464,42.5141,21.2634,2187777000.29,,17845800000,51489221,0,420000000,423.5236,30.7399,51.6932,419.0732,
688488.SH,∞¨µœ“©“µ,20200805,42.49,41.8,41.8,39.9,40.51,10543796,428608707,-1.98,-4.6599,40.6503,20.4777,2085828342.71,,17014200000,51489221,0,420000000,403.7877,29.3074,49.2844,399.5447,
688488.SH,∞¨µœ“©“µ,20200806,40.51,39.78,40.72,37.7,38.08,11188088,434625107,-2.43,-5.9985,38.8471,21.729,1960709535.68,,15993600000,51489221,0,420000000,379.5664,27.5494,46.328,375.5779,
688488.SH,∞¨µœ“©“µ,20200807,38.08,37.75,38.38,36,37.14,7621427,281814466,-0.94,-2.4685,36.9766,14.802,1912309667.94,,15598800000,51489221,0,420000000,370.1969,26.8693,45.1844,366.3069,
688488.SH,∞¨µœ“©“µ,20200810,37.14,37.14,38.28,37.09,37.7,4664677,175229545,0.56,1.5078,37.5652,9.0595,1941143631.7,,15834000000,51489221,0,420000000,375.7787,27.2745,45.8657,371.8301,
688488.SH,∞¨µœ“©“µ,20200811,37.7,37.28,37.62,35.57,35.93,5577271,203274937,-1.77,-4.695,36.447,10.8319,1850007710.53,,15090600000,51489221,0,420000000,358.1361,25.9939,43.7123,354.3728,
688488.SH,∞¨µœ“©“µ,20200812,35.93,36.05,36.18,34.8,35.02,4074753,143364051,-0.91,-2.5327,35.1835,7.9138,1803152519.42,,14708400000,51489221,0,420000000,349.0656,25.3356,42.6052,345.3976,
688488.SH,∞¨µœ“©“µ,20200813,35.02,35.41,36.3,34.68,35.47,4321906,154091274,0.45,1.285,35.6535,8.3938,1826322668.87,,14897400000,51489221,0,420000000,353.551,25.6612,43.1527,349.8359,
688488.SH,∞¨µœ“©“µ,20200814,35.47,35.4,35.86,34.8,35.53,2656653,93786253,0.06,0.1692,35.3024,5.1596,1829412022.13,,14922600000,51489221,0,420000000,354.149,25.7046,43.2257,350.4276,
688488.SH,∞¨µœ“©“µ,20200817,35.53,35.75,36.69,35.6,36.4,3199577,115922516,0.87,2.4486,36.2306,6.2141,1874207644.4,,15288000000,51489221,0,420000000,362.8209,26.334,44.2841,359.0083,
688488.SH,∞¨µœ“©“µ,20200818,36.4,36.38,36.5,35.28,35.47,3941979,140740326,-0.93,-2.5549,35.703,7.6559,1826322668.87,,14897400000,51489221,0,420000000,353.551,25.6612,43.1527,349.8359,
688488.SH,∞¨µœ“©“µ,20200819,35.47,35.18,35.48,32.79,33.09,5992038,202850983,-2.38,-6.7099,33.8534,11.6375,1703778322.89,,13897800000,51489221,0,420000000,329.8281,23.9393,40.2572,326.3622,
688488.SH,∞¨µœ“©“µ,20200820,33.09,33,33,31.76,32.02,3190196,103053730,-1.07,-3.2336,32.3033,6.1959,1648684856.42,,13448400000,51489221,0,420000000,319.1628,23.1652,38.9554,315.809,
688488.SH,∞¨µœ“©“µ,20200821,32.02,32.52,32.52,31.64,31.84,2226206,71380727,-0.18,-0.5621,32.0638,4.3236,1639416796.64,,13372800000,51489221,0,420000000,317.3686,23.035,38.7365,314.0337,
688488.SH,∞¨µœ“©“µ,20200824,31.84,31.82,33.37,30.68,32.9,4331618,138614103,1.06,3.3291,32.0005,8.4127,1693995370.9,,13818000000,51489221,0,420000000,327.9342,23.8019,40.0261,324.4883,
