╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
688516.SH,╟бльн╛,20200604,57.97,57.5,59.69,57.41,58.13,4248309,248371269,0.16,0.276,58.4636,21.0101,1175409468.67,,5735687100,20220359,0,98670000,61.5531,12.4401,7.605,69.3288,
688516.SH,╟бльн╛,20200605,58.13,57.88,57.88,55.5,56.16,4000624,225141468,-1.97,-3.389,56.2766,19.7851,1135575361.44,,5541307200,20220359,0,98670000,59.4671,12.0185,7.3472,66.9793,
688516.SH,╟бльн╛,20200608,56.16,56.4,58.85,55.38,57.21,4375313,250820315,1.05,1.8697,57.3263,21.6382,1156806738.39,,5644910700,20220359,0,98670000,60.579,12.2432,7.4846,68.2316,
688516.SH,╟бльн╛,20200609,57.21,56.21,57,54.7,55.3,3252335,180633547,-1.91,-3.3386,55.5396,16.0845,1118185852.7,,5456451000,20220359,0,98670000,58.5565,11.8345,7.2347,65.9536,
688516.SH,╟бльн╛,20200610,55.3,55.49,55.49,52.46,52.81,3898764,208567819,-2.49,-4.5027,53.4959,19.2814,1067837158.79,,5210762700,20220359,0,98670000,55.9199,11.3016,6.909,62.9839,
688516.SH,╟бльн╛,20200611,52.81,52.9,53.98,52.53,53.3,2300183,122274436,0.49,0.9279,53.1586,11.3756,1077745134.7,,5259111000,20220359,0,98670000,56.4387,11.4065,6.9731,63.5683,
688516.SH,╟бльн╛,20200612,53.3,51.3,52.97,51.24,52.26,2085175,108830483,-1.04,-1.9512,52.1925,10.3123,1056715961.34,,5156494200,20220359,0,98670000,55.3375,11.1839,6.837,62.3279,
688516.SH,╟бльн╛,20200615,52.26,52.89,53.18,51.2,51.37,2255260,117482606,-0.89,-1.703,52.0927,11.1534,1038719841.83,,5068677900,20220359,0,98670000,54.3951,10.9934,6.7206,61.2665,
688516.SH,╟бльн╛,20200616,51.37,51.9,53.2,51.2,53,2484701,130072282,1.63,3.1731,52.3493,12.2881,1071679027,,5229510000,20220359,0,98670000,56.1211,11.3423,6.9338,63.2105,
688516.SH,╟бльн╛,20200617,53,53,53.97,52.55,53.77,2532502,135025152,0.77,1.4528,53.3169,12.5245,1087248703.43,,5305485900,20220359,0,98670000,56.9364,11.507,7.0346,64.1288,
688516.SH,╟бльн╛,20200618,53.77,53.58,54.82,53.32,53.39,2203186,118922463,-0.38,-0.7067,53.9775,10.8959,1079564967.01,,5267991300,20220359,0,98670000,56.534,11.4257,6.9849,63.6756,
688516.SH,╟бльн╛,20200619,53.39,53.44,53.54,52.5,52.55,1616377,85343203,-0.84,-1.5733,52.7991,7.9938,1062579865.45,,5185108500,20220359,0,98670000,55.6446,11.246,6.875,62.6738,
688516.SH,╟бльн╛,20200622,52.55,52.57,54.08,52.12,53.63,1937800,103497026,1.08,2.0552,53.4096,9.5834,1084417853.17,,5291672100,20220359,0,98670000,56.7882,11.4771,7.0163,63.9619,
688516.SH,╟бльн╛,20200623,53.63,53.77,53.79,52.5,53.35,1604825,85183022,-0.28,-0.5221,53.0793,7.9367,1078756152.65,,5264044500,20220359,0,98670000,56.4917,11.4172,6.9796,63.6279,
688516.SH,╟бльн╛,20200624,53.35,53.35,54.99,53.02,54.1,2296580,124514614,0.75,1.4058,54.2174,11.3578,1093921421.9,,5338047000,20220359,0,98670000,57.2858,11.5777,7.0777,64.5224,
688516.SH,╟бльн╛,20200629,54.1,54.1,55.93,54,54.94,2989647,164583374,0.84,1.5527,55.0511,14.7853,1110906523.46,,5420929800,20220359,0,98670000,58.1753,11.7574,7.1876,65.5242,
688516.SH,╟бльн╛,20200630,54.94,55.48,55.48,54.18,54.65,2906066,158886633,-0.29,-0.5278,54.6741,14.372,1105042619.35,,5392315500,20220359,0,98670000,57.8682,11.6954,7.1497,65.1784,
688516.SH,╟бльн╛,20200701,54.65,54.7,55.01,52.6,53.31,2608994,140286184,-1.34,-2.452,53.7702,12.9028,1077947338.29,,5260097700,20220359,0,98670000,56.4493,11.4086,6.9744,63.5802,
688516.SH,╟бльн╛,20200702,53.31,53.41,53.98,52.64,53.36,1872639,99718857,0.05,0.0938,53.2504,9.2612,1078958356.24,,5265031200,20220359,0,98670000,56.5023,11.4193,6.9809,63.6398,
688516.SH,╟бльн╛,20200703,53.36,54.26,61.13,54.08,60.2,9242718,536611576,6.84,12.8186,58.0578,45.71,1217265611.8,,5939934000,20220359,0,98670000,63.745,12.8831,7.8758,71.7976,
688516.SH,╟бльн╛,20200706,60.2,59,62.15,57.35,61.16,7196829,426986452,0.96,1.5947,59.3298,35.592,1236677156.44,,6034657200,20220359,0,98670000,64.7616,13.0885,8.0014,72.9425,
688516.SH,╟бльн╛,20200707,61.16,62.25,63.79,59.3,59.71,6324208,392430473,-1.45,-2.3708,62.0521,31.2764,1207357635.89,,5891585700,20220359,0,98670000,63.2262,12.7782,7.8117,71.2132,
688516.SH,╟бльн╛,20200708,59.71,62.9,64.18,61.31,62,5267002,329049611,2.29,3.8352,62.4738,26.048,1253662258,,6117540000,20220359,0,98670000,65.651,13.2683,8.1113,73.9444,
688516.SH,╟бльн╛,20200709,62,61.5,64.48,61.1,63.16,5351304,336064592,1.16,1.871,62.8005,26.4649,1277117874.44,,6231997200,20220359,0,98670000,66.8794,13.5165,8.263,75.3278,
688516.SH,╟бльн╛,20200710,63.16,63,64.03,60.93,61.33,3747195,233582831,-1.83,-2.8974,62.3354,18.5318,1240114617.47,,6051431100,20220359,0,98670000,64.9416,13.1249,8.0236,73.1453,
688516.SH,╟бльн╛,20200713,61.33,61.57,64.31,61.33,63.9,3889214,245266473,2.57,4.1904,63.0632,19.2341,1292080940.1,,6305013000,20220359,0,98670000,67.6629,13.6749,8.3598,76.2104,
688516.SH,╟бльн╛,20200714,63.9,63.5,67.77,62.81,64.76,4542905,294505014,0.86,1.3459,64.8275,22.467,1309470448.84,,6389869200,20220359,0,98670000,68.5736,13.859,8.4724,77.2361,
688516.SH,╟бльн╛,20200715,64.76,66.3,66.7,59,59.3,3736155,232284321,-5.46,-8.4311,62.172,18.4772,1199067288.7,,5851131000,20220359,0,98670000,62.792,12.6905,7.758,70.7242,
688516.SH,╟бльн╛,20200716,59.3,59.31,60.8,56.7,56.95,2425047,143059515,-2.35,-3.9629,58.9925,11.9931,1151549445.05,,5619256500,20220359,0,98670000,60.3037,12.1876,7.4506,67.9215,
688516.SH,╟бльн╛,20200717,56.95,57.67,58.77,55.05,57.17,1736730,98886724,0.22,0.3863,56.9385,8.589,1155997924.03,,5640963900,20220359,0,98670000,60.5366,12.2347,7.4794,68.1838,
688516.SH,╟бльн╛,20200720,57.17,58,58.23,54.4,56.75,1790192,100412194,-0.42,-0.7347,56.0902,8.8534,1147505373.25,,5599522500,20220359,0,98670000,60.0919,12.1448,7.4244,67.6829,
688516.SH,╟бльн╛,20200721,56.75,56.98,60.5,56.89,59.53,3290531,193806025,2.78,4.8987,58.8981,16.2734,1203717971.27,,5873825100,20220359,0,98670000,63.0356,12.7397,7.7881,70.9985,
688516.SH,╟бльн╛,20200722,59.53,58.71,59.66,58.31,58.79,1798007,105892316,-0.74,-1.2431,58.8943,8.8921,1188754905.61,,5800809300,20220359,0,98670000,62.252,12.5813,7.6913,70.1159,
688516.SH,╟бльн╛,20200723,58.79,58.53,59.75,54.05,57,3133430,177754565,-1.79,-3.0447,56.7284,15.4964,1152560463,,5624190000,20220359,0,98670000,60.3566,12.1983,7.4571,67.9811,
688516.SH,╟бльн╛,20200724,57,56.82,58.4,54.3,55.7,2495293,140346244,-1.3,-2.2807,56.2444,12.3405,1126273996.3,,5495919000,20220359,0,98670000,58.98,11.9201,7.2871,66.4306,
688516.SH,╟бльн╛,20200727,55.7,55.9,57.2,53,55.21,2635044,146677498,-0.49,-0.8797,55.6642,13.0316,1116366020.39,,5447570700,20220359,0,98670000,62.4329,5.4399,7.223,65.8463,
688516.SH,╟бльн╛,20200728,55.21,56,58.39,56,56.92,1976964,113148297,1.71,3.0973,57.2334,9.7771,1150942834.28,,5616296400,20220359,0,98670000,64.3666,5.6084,7.4467,67.8857,
688516.SH,╟бльн╛,20200729,56.92,56.8,58.2,55.51,58.2,1607496,92257481,1.28,2.2488,57.392,7.9499,1176824893.8,,5742594000,20220359,0,98670000,65.814,5.7345,7.6141,69.4123,
688516.SH,╟бльн╛,20200730,58.2,58.1,60,56.9,60,2382140,139608111,1.8,3.0928,58.6062,11.7809,1213221540,,5920200000,20220359,0,98670000,67.8495,5.9119,7.8496,71.5591,
688516.SH,╟бльн╛,20200731,60,59.5,60.76,58.4,59.6,2000968,119302986,-0.4,-0.6667,59.6226,9.8958,1205133396.4,,5880732000,20220359,0,98670000,67.3972,5.8725,7.7973,71.082,
688516.SH,╟бльн╛,20200803,59.6,60.05,61.6,59.38,61.49,1939595,117758702,1.89,3.1711,60.713,9.5923,1243349874.91,,6067218300,20220359,0,98670000,69.5345,6.0587,8.0446,73.3361,
688516.SH,╟бльн╛,20200804,61.49,62,65.48,61,62.98,2816299,175621844,1.49,2.4232,62.3591,13.928,1273478209.82,,6214236600,20220359,0,98670000,71.2194,6.2055,8.2395,75.1132,
688516.SH,╟бльн╛,20200805,62.98,64.5,66.48,61.32,64.9,3309726,213013104,1.92,3.0486,64.3597,16.3683,1312301299.1,,6403683000,20220359,0,98670000,73.3906,6.3947,8.4907,77.403,
688516.SH,╟бльн╛,20200806,64.9,64.31,67.45,63.3,64.15,2138632,139715348,-0.75,-1.1556,65.3293,10.5766,1297136029.85,,6329680500,20220359,0,98670000,72.5425,6.3208,8.3926,76.5086,
688516.SH,╟бльн╛,20200807,64.15,63.83,65.91,61.65,61.77,1725318,109503872,-2.38,-3.7101,63.4688,8.5326,1249011575.43,,6094845900,20220359,0,98670000,69.8511,6.0863,8.0812,73.67,
688516.SH,╟бльн╛,20200810,61.77,61.96,74,61.96,74,4783626,331863675,12.23,19.7993,69.3749,23.6575,1496306566,,7301580000,20220359,0,98670000,83.6811,7.2913,9.6812,88.2562,
688516.SH,╟бльн╛,20200811,74,76.26,78.3,71,73.48,3595377,268360351,-0.52,-0.7027,74.6404,17.781,1485791979.32,,7250271600,20220359,0,98670000,83.0931,7.2401,9.6132,87.636,
688516.SH,╟бльн╛,20200812,73.48,75.3,77.43,70.11,76.43,3079612,227518956,2.95,4.0147,73.8791,15.2303,1545442038.37,,7541348100,20220359,0,98670000,86.429,7.5308,9.9991,91.1543,
688516.SH,╟бльн╛,20200813,76.43,75.55,80.01,72.56,73.69,2599591,198508041,-2.74,-3.585,76.3613,12.8563,1490038254.71,,7270992300,20220359,0,98670000,83.3305,7.2608,9.6406,87.8864,
688516.SH,╟бльн╛,20200814,73.69,74.3,81,72.02,79.1,2705757,211062194,5.41,7.3416,78.0049,13.3813,1599430396.9,,7804797000,20220359,0,98670000,89.4483,7.7939,10.3484,94.3387,
688516.SH,╟бльн╛,20200817,79.1,79,79,73.81,74.5,2781483,210390003,-4.6,-5.8154,75.6395,13.7559,1506416745.5,,7350915000,20220359,0,98670000,84.2465,7.3406,9.7466,88.8525,
688516.SH,╟бльн╛,20200818,74.5,76,81.8,75.2,77.03,2994215,236486299,2.53,3.396,78.9811,14.8079,1557574253.77,,7600550100,20220359,0,98670000,87.1075,7.5899,10.0776,91.8699,
688516.SH,╟бльн╛,20200819,77.03,76.27,78.58,74.1,75.22,1729887,131271241,-1.81,-2.3497,75.8843,8.5552,1520975403.98,,7421957400,20220359,0,98670000,85.0607,7.4116,9.8408,89.7112,
688516.SH,╟бльн╛,20200820,75.22,74.99,77.17,72,73.7,1096429,80628201,-1.52,-2.0207,73.5371,5.4224,1490240458.3,,7271979000,20220359,0,98670000,83.3419,7.2618,9.6419,87.8984,
688516.SH,╟бльн╛,20200821,73.7,74.4,75.47,71.46,71.46,1030071,75708608,-2.24,-3.0393,73.4984,5.0942,1444946854.14,,7050958200,20220359,0,98670000,80.8088,7.0411,9.3489,85.2268,
688516.SH,╟бльн╛,20200824,71.46,71.51,73.09,68.41,72.87,1135381,80226896,1.41,1.9731,70.6608,5.615,1473457560.33,,7190082900,20220359,0,98670000,82.4033,7.18,9.5334,86.9085,
688516.SH,╟бльн╛,20200825,72.87,72.5,73.83,69.69,70,1233460,88039768,-2.87,-3.9385,71.3763,6.1001,1415425130,,6906900000,20220359,0,98670000,79.1578,6.8972,9.1579,83.4856,
688516.SH,╟бльн╛,20200826,70,72.19,72.19,65.55,65.58,1302232,88220542,-4.42,-6.3143,67.7456,6.4402,1326051143.22,,6470778600,20220359,0,98670000,74.1595,6.4617,8.5796,78.214,
688516.SH,╟бльн╛,20200827,65.58,65.1,67.76,65.1,67.08,689461,45962093,1.5,2.2873,66.6638,3.4097,1356381681.72,,6618783600,20220359,0,98670000,75.8558,6.6095,8.7759,80.003,
688516.SH,╟бльн╛,20200828,67.08,66.61,71.1,66.51,71.09,1097949,76248258,4.01,5.9779,69.4461,5.4299,1437465321.31,,7014450300,20220359,0,98670000,80.3904,7.0046,9.3005,84.7855,
688516.SH,╟бльн╛,20200831,71.09,71.02,75.58,71.02,74.29,999073,73949126,3.2,4.5013,74.0177,4.9409,1502170470.11,,7330194300,20220359,0,98670000,84.009,7.3199,9.7191,88.602,
688516.SH,╟бльн╛,20200901,74.29,73.556,75.5568,73.1237,73.918,529840,39183799,-0.372,-0.5008,73.954,2.6203,1486600793.68,,7254218400,20220359,0,98670000,83.1383,7.244,9.6184,87.6837,
688516.SH,╟бльн╛,20200902,73.918,72.6914,79.6287,72.6813,79.0355,1142706,87560708,5.1176,6.9233,76.6258,5.6513,1589522420.99,,7756448700,20220359,0,98670000,88.8942,7.7456,10.2843,93.7543,
688516.SH,╟бльн╛,20200903,79.0355,79.2165,80.9257,75.778,78.2211,833382,64828480,-0.8144,-1.0304,77.7896,4.1215,1573143930.2,,7676526000,20220359,0,98670000,87.9782,7.6658,10.1783,92.7882,
688516.SH,╟бльн╛,20200904,78.2211,76.7934,81.8306,76.7934,79.5684,1434622,113511804,1.3473,1.7224,79.1231,7.0949,1600239211.26,,7808743800,20220359,0,98670000,89.4935,7.7978,10.3536,94.3864,
688516.SH,╟бльн╛,20200907,79.5684,79.7393,80.6341,74.0286,75.9087,1335545,101771187,-3.6597,-4.5994,76.202,6.605,1526637104.5,,7449585000,20220359,0,98670000,85.3773,7.4391,9.8774,90.0451,
688516.SH,╟бльн╛,20200908,75.9087,76.4013,77.6682,73.5259,75.3658,661667,49802759,-0.5429,-0.7152,75.2686,3.2723,1515718110.64,,7396303200,20220359,0,98670000,84.7667,7.3859,9.8068,89.4011,
688516.SH,╟бльн╛,20200909,75.3658,74.6016,75.406,70.962,70.962,726132,52237113,-4.4037,-5.8431,71.9389,3.5911,1427152938.22,,6964128600,20220359,0,98670000,79.8137,6.9544,9.2338,84.1773,
688516.SH,╟бльн╛,20200910,70.962,72.0781,72.8824,69.2327,69.6751,583306,41392409,-1.2869,-1.8135,70.9617,2.8847,1401270878.7,,6837831000,20220359,0,98670000,78.3662,6.8282,9.0663,82.6507,
688516.SH,╟бльн╛,20200911,69.6751,69.4539,80.8252,69.4539,80.1515,1330858,101066787,10.4764,15.0361,75.9411,6.5818,1611967019.48,,7865972400,20220359,0,98670000,90.1494,7.8549,10.4295,95.0781,
688516.SH,╟бльн╛,20200914,80.1515,80.9357,84.2335,79.5282,82.3735,1258693,102840267,2.222,2.7722,81.704,6.2249,1656654012.87,,8084033100,20220359,0,98670000,92.6485,8.0727,10.7187,97.7139,
688516.SH,╟бльн╛,20200915,82.3735,82.0417,82.4439,78.02,80.8754,991745,79167251,-1.4981,-1.8186,79.8262,4.9047,1626525677.96,,7937014800,20220359,0,98670000,90.9636,7.9259,10.5237,95.9368,
688516.SH,╟бльн╛,20200916,80.8754,79.9605,83.6504,77.6581,78.4725,1006748,80084295,-2.4029,-2.9712,79.5475,4.9789,1578199019.95,,7701193500,20220359,0,98670000,88.2609,7.6904,10.211,93.0864,
688516.SH,╟бльн╛,20200917,78.4725,77.8592,80.6341,77.5475,78.6032,720749,56835544,0.1307,0.1666,78.8562,3.5645,1580827666.62,,7714020600,20220359,0,98670000,88.4079,7.7032,10.2281,93.2414,
688516.SH,╟бльн╛,20200918,78.6032,79.0657,82.3433,77.0146,81.4284,1018010,81149961,2.8252,3.5943,79.7143,5.0346,1637646875.41,,7991283300,20220359,0,98670000,91.5856,7.9801,10.5957,96.5928,
688516.SH,╟бльн╛,20200921,81.4284,81.549,87.3603,77.648,79.8298,738258,59913930,-1.5986,-1.9632,81.1558,3.6511,1605496504.6,,7834398000,20220359,0,98670000,89.7876,7.8234,10.3877,94.6965,
688516.SH,╟бльн╛,20200922,79.8298,79.2969,80.6341,76.7733,79.0255,482320,37659651,-0.8043,-1.0076,78.0802,2.3853,1589320217.4,,7755462000,20220359,0,98670000,88.8829,7.7446,10.283,93.7424,
688516.SH,╟бльн╛,20200923,79.0255,79.0355,82.6449,78.7942,81.4385,914968,73603754,2.413,3.0534,80.4441,4.525,1637849079,,7992270000,20220359,0,98670000,91.5969,7.9811,10.597,96.6047,
688516.SH,╟бльн╛,20200924,81.4385,79.4578,80.7347,74.8228,76.3108,1046775,80280961,-5.1276,-6.2963,76.6936,5.1768,1534725248.1,,7489053000,20220359,0,98670000,85.8297,7.4786,9.9298,90.5222,
688516.SH,╟бльн╛,20200925,76.3108,76.1399,78.7842,76.0695,76.7532,353900,27097584,0.4424,0.5797,76.5685,1.7502,1543622206.06,,7532467800,20220359,0,98670000,86.3272,7.5219,9.9873,91.047,
688516.SH,╟бльн╛,20200928,76.7532,76.7532,78.3921,74.9234,76.3008,303426,22962625,-0.4524,-0.5895,75.6778,1.5006,1534523044.51,,7488066300,20220359,0,98670000,85.8184,7.4776,9.9285,90.5103,
688516.SH,╟бльн╛,20200929,76.3008,77.8491,77.8994,73.9582,75.0139,921691,69211084,-1.2869,-1.6867,75.0914,4.5582,1508640984.99,,7361768700,20220359,0,98670000,84.3709,7.3514,9.761,88.9837,
688516.SH,╟бльн╛,20200930,75.0139,73.9984,79.2064,73.8174,79.1059,716405,55252158,4.092,5.455,77.1242,3.543,1590937846.12,,7763355600,20220359,0,98670000,88.9734,7.7525,10.2935,93.8378,
688516.SH,╟бльн╛,20201009,79.1059,80.7548,90.819,80.7548,90.0649,1887036,163238364,10.959,13.8536,86.5052,9.3324,1811339759.22,,8838858600,20220359,0,98670000,101.2994,8.8265,11.7195,106.8377,
688516.SH,╟бльн╛,20201012,90.0649,90.4671,90.4671,86.4655,89.2807,948628,83491972,-0.7842,-0.8707,88.0134,4.6914,1795567879.2,,8761896000,20220359,0,98670000,100.4173,8.7496,11.6174,105.9074,
688516.SH,╟бльн╛,20201013,89.2807,90.3866,91.2714,86.3851,88.778,931083,81740332,-0.5027,-0.5631,87.7906,4.6047,1785457699.7,,8712561000,20220359,0,98670000,99.8519,8.7003,11.552,105.3111,
688516.SH,╟бльн╛,20201014,88.778,89.4818,89.4818,83.2281,86.4655,1096619,94141087,-2.3124,-2.6048,85.8467,5.4233,1738950874,,8485620000,20220359,0,98670000,97.251,8.4737,11.2511,102.568,
688516.SH,╟бльн╛,20201015,86.4655,86.7671,88.2451,84.9876,85.4601,630197,54168692,-1.0054,-1.1628,85.9552,3.1166,1718730515,,8386950000,20220359,0,98670000,96.1202,8.3752,11.1203,101.3753,
688516.SH,╟бльн╛,20201016,85.4601,84.9574,86.3047,83.3588,84.4547,573141,48175476,-1.0054,-1.1765,84.0552,2.8345,1698510156,,8288280000,20220359,0,98670000,94.9893,8.2767,10.9895,100.1827,
688516.SH,╟бльн╛,20201019,84.4547,85.1987,85.9528,81.2374,81.4385,684693,56958762,-3.0162,-3.5714,83.1888,3.3862,1637849079,,7992270000,20220359,0,98670000,91.5969,7.9811,10.597,96.6047,
688516.SH,╟бльн╛,20201020,81.4385,81.3379,84.2536,80.6341,84.1531,450265,36996772,2.7146,3.3333,82.1667,2.2268,1692444048.3,,8258679000,20220359,0,98670000,94.6501,8.2471,10.9502,99.8249,
688516.SH,╟бльн╛,20201021,84.1531,83.4493,85.2289,79.5081,80.3928,720192,58163163,-3.7602,-4.4683,80.7606,3.5617,1616819905.64,,7889653200,20220359,0,98670000,90.4208,7.8786,10.4609,95.3644,
688516.SH,╟бльн╛,20201022,80.3928,80.3928,81.9914,79.4377,80.232,700265,56405306,-0.1609,-0.2001,80.5485,3.4632,1613584648.2,,7873866000,20220359,0,98670000,90.2399,7.8628,10.44,95.1735,
688516.SH,╟бльн╛,20201023,80.232,82.3936,82.3936,75.2049,75.406,1059424,82199666,-4.826,-6.015,77.589,5.2394,1516526925,,7400250000,20220359,0,98670000,84.8119,7.3899,9.812,89.4488,
688516.SH,╟бльн╛,20201026,75.406,77.1353,79.2265,74.9033,75.406,1125178,85485431,0,0,75.975,5.5646,1516526925,,7400250000,20220359,0,98670000,55.3137,7.4068,9.812,89.4488,
688516.SH,╟бльн╛,20201027,75.406,75.6372,77.5073,73.3951,76.4013,866679,65128997,0.9954,1.32,75.1478,4.2862,1536545080.41,,7497933300,20220359,0,98670000,56.0438,7.5046,9.9415,90.6295,
688516.SH,╟бльн╛,20201028,76.4013,75.6674,78.8847,74.4006,78.3116,898292,68206882,1.9103,2.5003,75.9295,4.4425,1574963762.51,,7685406300,20220359,0,98670000,57.4451,7.6922,10.1901,92.8956,
688516.SH,╟бльн╛,20201029,78.3116,77.9899,80.433,76.0193,78.8143,971306,76257985,0.5027,0.6419,78.5108,4.8036,1585073942.01,,7734741300,20220359,0,98670000,57.8139,7.7416,10.2555,93.4919,
688516.SH,╟бльн╛,20201030,78.8143,78.4222,78.8244,74.9234,76.9141,987026,75310772,-1.9002,-2.411,76.3007,4.8813,1546857463.5,,7548255000,20220359,0,98670000,56.42,7.5549,10.0083,91.2378,
688516.SH,╟бльн╛,20201102,76.9141,75.9087,79.0757,73.0533,76.1198,919534,69652602,-0.7943,-1.0327,75.7477,4.5476,1530883379.89,,7470305700,20220359,0,98670000,55.8373,7.4769,9.9049,90.2956,
688516.SH,╟бльн╛,20201103,76.1198,76.713,78.6233,73.6264,73.6968,1218435,91881837,-2.423,-3.1832,75.4097,6.0258,1482152314.7,,7232511000,20220359,0,98670000,54.0599,7.2389,9.5896,87.4213,
688516.SH,╟бльн╛,20201104,73.6968,73.6968,75.9087,73.0231,73.3951,827950,61009438,-0.3016,-0.4093,73.6873,4.0946,1476086207,,7202910000,20220359,0,98670000,53.8387,7.2093,9.5504,87.0635,
688516.SH,╟бльн╛,20201105,73.3951,74.4006,77.075,73.4555,76.2103,952768,71741895,2.8152,3.8356,75.2984,4.7119,1532703212.2,,7479186000,20220359,0,98670000,55.9037,7.4858,9.9167,90.4029,
688516.SH,╟бльн╛,20201106,76.2103,77.6883,77.6883,72.8924,73.2846,954193,70974596,-2.9258,-3.8391,74.3818,4.719,1473861967.51,,7192056300,20220359,0,98670000,53.7575,7.1984,9.536,86.9323,
688516.SH,╟бльн╛,20201109,73.2846,73.4354,75.2552,71.887,72.802,1369255,99820574,-0.4826,-0.6585,72.9014,6.7717,1464156195.19,,7144694700,20220359,0,98670000,53.4035,7.151,9.4732,86.3598,
688516.SH,╟бльн╛,20201110,72.802,72.5808,72.802,68.5491,68.5491,1345877,93988525,-4.2529,-5.8417,69.8344,6.656,1378624076.62,,6727320600,20220359,0,98670000,50.2838,6.7333,8.9198,81.3149,
688516.SH,╟бльн╛,20201111,68.5491,68.5591,73.8576,67.6945,71.8468,1529129,108590367,3.2978,4.8108,71.0145,7.5623,1444946854.14,,7050958200,20220359,0,98670000,52.7029,7.0572,9.3489,85.2268,
688516.SH,╟бльн╛,20201112,71.8468,71.3944,75.8383,71.0525,74.3,1052658,77234296,2.4532,3.4145,73.3707,5.2059,1494284530.1,,7291713000,20220359,0,98670000,54.5024,7.2982,9.6681,88.1369,
688516.SH,╟бльн╛,20201113,74.3,74.3,75.3959,71.1832,72.9729,746371,54094089,-1.3271,-1.7862,72.4761,3.6912,1467593656.22,,7161468600,20220359,0,98670000,53.5289,7.1678,9.4954,86.5626,
688516.SH,╟бльн╛,20201116,72.9729,72.9528,72.993,69.6751,70.8816,620331,43541571,-2.0913,-2.8658,70.1909,3.0679,1425535309.5,,6956235000,20220359,0,98670000,51.9949,6.9624,9.2233,84.0819,
688516.SH,╟бльн╛,20201117,70.8816,70.2884,70.2884,67.6643,68.6898,751978,51413248,-2.1918,-3.0922,68.3707,3.7189,1381454926.88,,6741134400,20220359,0,98670000,50.3871,6.7471,8.9381,81.4819,
