´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600196.SH,¸´ÐÇÒ½Ò©,20070104,38.1068,38.5405,39.346,37.9828,38.4166,18103989,112757492,0.3098,0.813,6.2283,3.899,2878818744.8,,5800729944.8,464325604,0,935601604,35.9449,1.9783,1.421,26.5505,
600196.SH,¸´ÐÇÒ½Ò©,20070105,38.4166,38.4166,42.2582,38.0448,40.5233,20495725,132616294,2.1067,5.4839,6.4704,4.4141,3036689450.16,,6118834490.16,464325604,0,935601604,37.9161,2.0868,1.4989,28.0065,
600196.SH,¸´ÐÇÒ½Ò©,20070108,40.5233,40.4613,43.2496,40.0276,42.568,35040320,237721184,2.0448,5.0459,6.7842,7.5465,3189916899.48,,6427583019.48,464325604,0,935601604,39.8293,2.192,1.5746,29.4196,
600196.SH,¸´ÐÇÒ½Ò©,20070109,42.568,43.3116,43.3735,41.8865,42.63,21941691,150419284,0.062,0.1456,6.8554,4.7255,3194560155.52,,6436939035.52,464325604,0,935601604,39.8873,2.1952,1.5769,29.4625,
600196.SH,¸´ÐÇÒ½Ò©,20070110,42.63,42.63,44.4889,41.3908,44.3649,29732991,204899661,1.7349,4.0698,6.8913,6.4035,3324571324.64,,6698907484.64,464325604,0,935601604,41.5106,2.2846,1.641,30.6615,
600196.SH,¸´ÐÇÒ½Ò©,20070111,44.3649,44.303,45.2944,43.0018,43.1877,37544837,268607634,-1.1773,-2.6536,7.1543,8.0859,3236349459.88,,6521143179.88,464325604,0,935601604,40.409,2.224,1.5975,29.8479,
600196.SH,¸´ÐÇÒ½Ò©,20070112,43.1877,42.692,44.3649,40.7711,40.8951,25032587,171836858,-2.2926,-5.3085,6.8645,5.3912,3064548986.4,,6174970586.4,464325604,0,935601604,38.2639,2.1059,1.5127,28.2634,
600196.SH,¸´ÐÇÒ½Ò©,20070115,40.8951,40.8331,43.3116,40.7711,42.9398,19336437,132027921,2.0448,5,6.8279,4.1644,3217776435.72,,6483719115.72,464325604,0,935601604,40.1771,2.2112,1.5883,29.6766,
600196.SH,¸´ÐÇÒ½Ò©,20070116,42.9398,43.9932,47.2152,43.3735,46.3477,39226516,288248566,3.4079,7.9365,7.3483,8.4481,3473155517.92,,6998299997.92,464325604,0,935601604,43.3658,2.3867,1.7144,32.0319,
600196.SH,¸´ÐÇÒ½Ò©,20070117,46.3477,46.4717,46.8434,43.4975,44.303,30403985,222975717,-2.0448,-4.4118,7.3338,6.548,3319928068.6,,6689551468.6,464325604,0,935601604,41.4526,2.2814,1.6388,30.6187,
600196.SH,¸´ÐÇÒ½Ò©,20070118,44.303,44.6128,48.2686,44.4889,47.8968,45454715,340764351,3.5938,8.1119,7.4968,9.7894,3589236918.92,,7232200398.92,464325604,0,935601604,44.8152,2.4665,1.7717,33.1024,
600196.SH,¸´ÐÇÒ½Ò©,20070119,47.8968,48.3305,49.8796,47.0913,48.4544,30109822,235764311,0.5577,1.1643,7.8301,6.4846,3631026223.28,,7316404543.28,464325604,0,935601604,45.337,2.4952,1.7923,33.4879,
600196.SH,¸´ÐÇÒ½Ò©,20070122,48.4544,49.4458,50.1894,48.3925,49.7557,30534750,243621946,1.3012,2.6854,7.9785,6.5762,3728534600.12,,7512880880.12,464325604,0,935601604,46.5545,2.5622,1.8405,34.3871,
600196.SH,¸´ÐÇÒ½Ò©,20070123,49.7557,49.5698,49.5698,46.4717,48.7643,30118130,234935984,-0.9914,-1.9925,7.8005,6.4864,3654242503.48,,7363184623.48,464325604,0,935601604,45.6269,2.5111,1.8038,33.702,
600196.SH,¸´ÐÇÒ½Ò©,20070124,48.7643,49.5698,52.6059,49.5698,51.3047,35572704,295265418,2.5405,5.2097,8.3003,7.6612,3844616001.12,,7746781281.12,464325604,0,935601604,48.0039,2.6419,1.8978,35.4577,
600196.SH,¸´ÐÇÒ½Ò©,20070125,51.3047,50.3133,50.747,47.4011,47.587,31336083,248138470,-3.7177,-7.2464,7.9186,6.7487,3566020638.72,,7185420318.72,464325604,0,935601604,44.5253,2.4505,1.7602,32.8883,
600196.SH,¸´ÐÇÒ½Ò©,20070126,47.587,47.0913,48.3305,44.6748,47.6489,25991055,195574776,0.062,0.1302,7.5247,5.5976,3570663894.76,,7194776334.76,464325604,0,935601604,44.5833,2.4537,1.7625,32.9312,
600196.SH,¸´ÐÇÒ½Ò©,20070129,47.6489,48.2066,49.3839,48.0207,49.26,22339607,175799796,1.611,3.381,7.8694,4.8112,3691388551.8,,7438032751.8,464325604,0,935601604,46.0907,2.5366,1.8221,34.0446,
600196.SH,¸´ÐÇÒ½Ò©,20070130,49.26,48.9501,49.5078,47.2772,47.7729,22010647,171132030,-1.4871,-3.0189,7.775,4.7403,3579950406.84,,7213488366.84,464325604,0,935601604,44.6992,2.4601,1.7671,33.0168,
600196.SH,¸´ÐÇÒ½Ò©,20070131,47.7729,47.1532,48.0827,44.0551,44.7987,22672310,169018707,-2.9742,-6.2257,7.4549,4.8828,3357074116.92,,6764399596.92,464325604,0,935601604,41.9164,2.3069,1.6571,30.9613,
600196.SH,¸´ÐÇÒ½Ò©,20070201,44.7987,44.4889,45.4183,43.1257,44.6748,18010985,128773214,-0.1239,-0.2766,7.1497,3.879,3347787604.84,,6745687564.84,464325604,0,935601604,41.8005,2.3005,1.6525,30.8756,
600196.SH,¸´ÐÇÒ½Ò©,20070202,44.6748,44.6748,45.5422,43.8692,43.9932,16157309,116570194,-0.6816,-1.5257,7.2147,3.4797,3296711788.4,,6642771388.4,464325604,0,935601604,41.1627,2.2654,1.6273,30.4046,
600196.SH,¸´ÐÇÒ½Ò©,20070205,43.9932,43.9932,44.6128,43.3735,44.4889,13748213,97667424,0.4957,1.1268,7.104,2.9609,3333857836.72,,6717619516.72,464325604,0,935601604,41.6265,2.291,1.6456,30.7472,
600196.SH,¸´ÐÇÒ½Ò©,20070206,44.4889,44.7367,45.7281,44.241,45.7281,18207629,132097687,1.2392,2.7855,7.2551,3.9213,3426722957.52,,6904739837.52,464325604,0,935601604,42.786,2.3548,1.6915,31.6036,
600196.SH,¸´ÐÇÒ½Ò©,20070207,45.7281,45.914,46.5956,45.2944,46.1618,17868880,132563009,0.4337,0.9485,7.4187,3.8484,3459225749.8,,6970231949.8,464325604,0,935601604,43.1919,2.3771,1.7075,31.9034,
600196.SH,¸´ÐÇÒ½Ò©,20070208,46.1618,46.7195,47.4011,45.6661,46.9054,15387410,115723226,0.7435,1.6107,7.5206,3.3139,3514944822.28,,7082504142.28,464325604,0,935601604,43.8876,2.4154,1.735,32.4173,
600196.SH,¸´ÐÇÒ½Ò©,20070209,46.9054,47.2772,47.2772,45.6661,45.976,13848302,103068102,-0.9294,-1.9815,7.4427,2.9825,3445295981.68,,6942163901.68,464325604,0,935601604,43.0179,2.3675,1.7006,31.7749,
600196.SH,¸´ÐÇÒ½Ò©,20070212,45.976,45.7901,46.9674,45.7281,46.5956,13135976,98375578,0.6196,1.3477,7.489,2.829,3491728542.08,,7035724062.08,464325604,0,935601604,43.5977,2.3994,1.7236,32.2032,
600196.SH,¸´ÐÇÒ½Ò©,20070213,46.5956,46.8434,48.0207,46.7815,47.7109,14913085,114162572,1.1153,2.3936,7.6552,3.2118,3575307150.8,,7204132350.8,464325604,0,935601604,44.6413,2.4569,1.7648,32.974,
600196.SH,¸´ÐÇÒ½Ò©,20070214,47.7109,47.9588,49.0741,47.0913,48.4544,19002926,147957444,0.7435,1.5584,7.786,4.0926,3631026223.28,,7316404543.28,464325604,0,935601604,45.337,2.4952,1.7923,33.4879,
