代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002360.SZ,同德化工,20100303,,35.9,39.8,35.9,38.89,10119403,381199788.6,14.91,62.1768,37.6702,84.3284,466680000,,2333400000,12000000,0,60000000,51.6532,12.5368,10.1268,205.4063,
002360.SZ,同德化工,20100304,38.89,37.53,41,36.7,39.2,7230440,276997762.8,0.31,0.7971,38.3099,60.2537,470400000,,2352000000,12000000,0,60000000,52.0649,12.6367,10.2076,207.0436,
002360.SZ,同德化工,20100305,39.2,37.6,38.3,37.11,37.29,3457699,129859299.9,-1.91,-4.8724,37.5566,28.8142,447480000,,2237400000,12000000,0,60000000,49.5281,12.021,9.7102,196.9555,
002360.SZ,同德化工,20100308,37.29,37.2,37.76,36.02,37.15,2130133,78547244.4,-0.14,-0.3754,36.8743,17.7511,445800000,,2229000000,12000000,0,60000000,49.3421,11.9759,9.6738,196.2161,
002360.SZ,同德化工,20100309,37.15,36.95,37.9,36.51,37.86,2079885,77909797.9,0.71,1.9112,37.4587,17.3324,454320000,,2271600000,12000000,0,60000000,50.2852,12.2048,9.8586,199.9661,
002360.SZ,同德化工,20100310,37.86,37.86,39.79,37.6,38.95,3299486,128144212.5,1.09,2.879,38.8376,27.4957,467400000,,2337000000,12000000,0,60000000,51.7329,12.5562,10.1425,205.7232,
002360.SZ,同德化工,20100311,38.95,38.58,42.2,38.22,40.8,4123564,165291380.9,1.85,4.7497,40.0846,34.363,489600000,,2448000000,12000000,0,60000000,54.19,13.1525,10.6242,215.4944,
002360.SZ,同德化工,20100312,40.8,40.5,41.88,39.01,39.18,3444163,138600201.4,-1.62,-3.9706,40.2421,28.7014,470160000,,2350800000,12000000,0,60000000,52.0384,12.6303,10.2024,206.938,
002360.SZ,同德化工,20100315,39.18,38.8,39.49,37.54,38.33,1755819,67571233.5,-0.85,-2.1695,38.4842,14.6318,459960000,,2299800000,12000000,0,60000000,50.9094,12.3563,9.981,202.4485,
002360.SZ,同德化工,20100316,38.33,38,38.58,36.9,37.8,1772517,66771744.9,-0.53,-1.3827,37.6706,14.771,453600000,,2268000000,12000000,0,60000000,50.2055,12.1854,9.843,199.6492,
002360.SZ,同德化工,20100317,37.8,37.84,38.88,37.6,38.58,1531770,58619986.1,0.78,2.0635,38.2694,12.7647,462960000,,2314800000,12000000,0,60000000,51.2414,12.4369,10.0461,203.769,
002360.SZ,同德化工,20100318,38.58,38.6,38.61,37.6,38.08,1466179,55647906.7,-0.5,-1.296,37.9544,12.2182,456960000,,2284800000,12000000,0,60000000,50.5774,12.2757,9.9159,201.1281,
002360.SZ,同德化工,20100319,38.08,37.98,38.45,37.67,38.3,1119880,42760080.1,0.22,0.5777,38.1827,9.3323,459600000,,2298000000,12000000,0,60000000,50.8696,12.3466,9.9732,202.2901,
002360.SZ,同德化工,20100322,38.3,38.36,38.4,37.44,37.66,1484125,55933849.3,-0.64,-1.671,37.6881,12.3677,451920000,,2259600000,12000000,0,60000000,50.0195,12.1403,9.8066,198.9098,
002360.SZ,同德化工,20100323,37.66,37.66,37.93,37.07,37.45,1199669,44851743.5,-0.21,-0.5576,37.3868,9.9972,449400000,,2247000000,12000000,0,60000000,49.7406,12.0726,9.7519,197.8006,
002360.SZ,同德化工,20100324,37.45,37.45,38.7,37.4,38.64,1926821,73464778,1.19,3.1776,38.1275,16.0568,463680000,,2318400000,12000000,0,60000000,51.3211,12.4562,10.0617,204.0858,
002360.SZ,同德化工,20100325,38.64,38.44,39.7,38.32,39.37,2302208,90301559.1,0.73,1.8892,39.2239,19.1851,472440000,,2362200000,12000000,0,60000000,52.2907,12.6915,10.2518,207.9415,
002360.SZ,同德化工,20100326,39.37,38.88,39.25,38.01,38.37,1322652,50901956.5,-1,-2.54,38.4848,11.0221,460440000,,2302200000,12000000,0,60000000,50.9625,12.3692,9.9914,202.6598,
002360.SZ,同德化工,20100329,38.37,38.58,38.93,37.7,38.64,1317541,50431887.9,0.27,0.7037,38.2773,10.9795,463680000,,2318400000,12000000,0,60000000,51.3211,12.4562,10.0617,204.0858,
002360.SZ,同德化工,20100330,38.64,38.7,39.9,38.68,39.74,1785010,70428890.9,1.1,2.8468,39.4557,14.8751,476880000,,2384400000,12000000,0,60000000,52.7821,12.8108,10.3482,209.8958,
002360.SZ,同德化工,20100331,39.74,39.6,40.55,39.28,39.85,1903637,76014351.5,0.11,0.2768,39.9311,15.8636,478200000,,2391000000,12000000,0,60000000,52.9282,12.8463,10.3768,210.4767,
002360.SZ,同德化工,20100401,39.85,39.83,41.38,39.71,40.2,2031920,82397384,0.35,0.8783,40.5515,16.9327,482400000,,2412000000,12000000,0,60000000,53.3931,12.9591,10.468,212.3253,
002360.SZ,同德化工,20100402,40.2,39.8,40.81,39.58,40.67,1411361,56650663.3,0.47,1.1692,40.139,11.7613,488040000,,2440200000,12000000,0,60000000,54.0174,13.1106,10.5904,214.8078,
002360.SZ,同德化工,20100406,40.67,40.7,41.7,40.35,41.7,1518266,62357266.6,1.03,2.5326,41.0714,12.6522,500400000,,2502000000,12000000,0,60000000,55.3854,13.4427,10.8586,220.2479,
002360.SZ,同德化工,20100407,41.7,41.5,42.45,41.3,42.4,2103924,88291536.5,0.7,1.6787,41.9652,17.5327,508800000,,2544000000,12000000,0,60000000,56.3151,13.6683,11.0408,223.9451,
002360.SZ,同德化工,20100408,42.4,42.44,42.44,41.4,41.54,1736051,72549262.7,-0.86,-2.0283,41.7898,14.4671,498480000,,2492400000,12000000,0,60000000,55.1729,13.3911,10.8169,219.4028,
002360.SZ,同德化工,20100409,41.54,41.5,41.75,40.7,41.03,1607550,65991544.1,-0.51,-1.2277,41.051,13.3963,492360000,,2461800000,12000000,0,60000000,54.4955,13.2267,10.6841,216.7092,
002360.SZ,同德化工,20100412,41.03,41,41.5,40.81,41.5,1489837,61247012.9,0.47,1.1455,41.1099,12.4153,498000000,,2490000000,12000000,0,60000000,55.1198,13.3782,10.8065,219.1916,
002360.SZ,同德化工,20100413,41.5,41.35,41.5,38.02,39.55,1875064,74295084.4,-1.95,-4.6988,39.6227,15.6255,474600000,,2373000000,12000000,0,60000000,52.5298,12.7496,10.2987,208.8922,
002360.SZ,同德化工,20100414,39.55,40,43.51,39.55,43.51,3840903,163768023.6,3.96,10.0126,42.6379,32.0075,522120000,,2610600000,12000000,0,60000000,57.7894,14.0261,11.3299,229.8078,
