代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
430047.BJ,诺思兰德,20090617,,30,30,30,30,30000,900000,,,30,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090618,30,30,30,30,30,,,0,0,,,0,,285000000,0,0,9500000,-57.9473,0.9524,129.7337,999.6446,
430047.BJ,诺思兰德,20090619,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090622,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090623,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090624,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090625,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090626,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090629,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090630,30,30,30,30,30,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090701,30,900,900,900,900,30000,900000,870,2900,30,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090702,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-57.9473,0.9524,129.7337,999.6446,
430047.BJ,诺思兰德,20090703,900,900,900,900,900,,,0,0,,,0,,9500000,0,0,9500000,-57.9473,0.9524,4.3245,33.3215,
430047.BJ,诺思兰德,20090706,900,900,900,900,900,,,0,0,,,0,,9500000,0,0,9500000,-1738.4177,28.5713,4.3245,33.3215,
430047.BJ,诺思兰德,20090707,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090708,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090709,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090710,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090713,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090714,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090715,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090716,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090717,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090720,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090721,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090722,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090723,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
430047.BJ,诺思兰德,20090724,900,900,900,900,900,,,0,0,,,0,,285000000,0,0,9500000,-1738.4177,28.5713,129.7337,999.6446,
