測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
300297.SZ,*ST懦嗎,20120330,19.76,19.88,20.14,19.05,19.38,1966210,38722027.5,-0.38,-1.9231,19.6937,9.9808,381786000,,1899240000,19700000,0,98000000,36.3002,7.6325,6.8129,27.9152,
300297.SZ,*ST懦嗎,20120405,19.38,19.65,20.57,19.2,20.47,2447580,48995055.5,1.09,5.6244,20.0178,12.4243,403259000,,2006060000,19700000,0,98000000,38.3418,8.0618,7.1961,29.4852,
300297.SZ,*ST懦嗎,20120406,20.47,20.4,20.84,20.03,20.65,2250378,46023446.2,0.18,0.8793,20.4514,11.4232,406805000,,2023700000,19700000,0,98000000,38.679,8.1327,7.2594,29.7445,
300297.SZ,*ST懦嗎,20120409,20.65,20.4,20.41,19.7,19.7,1834586,36842995.1,-0.95,-4.6005,20.0825,9.3126,388090000,,1930600000,19700000,0,98000000,36.8996,7.7586,6.9254,28.3761,
300297.SZ,*ST懦嗎,20120410,19.7,19.5,21.67,19.2,21.67,3470965,71401378.4,1.97,10,20.571,17.6191,426899000,,2123660000,19700000,0,98000000,40.5895,8.5344,7.6179,31.2137,
300297.SZ,*ST懦嗎,20120411,21.67,21.5,22.49,21.1,22.25,4894116,107360979,0.58,2.6765,21.9367,24.8432,438325000,,2180500000,19700000,0,98000000,41.6759,8.7628,7.8218,32.0492,
300297.SZ,*ST懦嗎,20120412,22.25,22.08,22.17,21.41,22.13,3244358,70907159,-0.12,-0.5393,21.8555,16.4688,435961000,,2168740000,19700000,0,98000000,41.4511,8.7156,7.7797,31.8763,
300297.SZ,*ST懦嗎,20120413,22.13,22,22.86,21.71,22.13,3286685,72786493,0,0,22.1459,16.6837,435961000,,2168740000,19700000,0,98000000,41.4511,8.7156,7.7797,31.8763,
300297.SZ,*ST懦嗎,20120416,22.13,21.78,22.19,21.54,21.57,1699982,37015064.7,-0.56,-2.5305,21.7738,8.6294,424929000,,2113860000,19700000,0,98000000,40.4022,8.495,7.5828,31.0697,
300297.SZ,*ST懦嗎,20120417,21.57,21.39,22.56,21.12,22.01,2760451,60261632,0.44,2.0399,21.8304,14.0124,433597000,,2156980000,19700000,0,98000000,41.2264,8.6683,7.7375,31.7035,
300297.SZ,*ST懦嗎,20120418,22.01,21.98,22.9,21.65,22.62,2979712,66645617,0.61,2.7715,22.3665,15.1254,445614000,,2216760000,19700000,0,98000000,42.3689,8.9086,7.9519,32.5821,
300297.SZ,*ST懦嗎,20120419,22.62,22.43,23,22.3,22.84,2307590,52224518.4,0.22,0.9726,22.6316,11.7137,449948000,,2238320000,19700000,0,98000000,42.781,8.9952,8.0292,32.899,
300297.SZ,*ST懦嗎,20120420,22.84,23.15,23.58,22.6,22.69,2682813,61676062.9,-0.15,-0.6567,22.9893,13.6183,446993000,,2223620000,19700000,0,98000000,39.1183,3.5926,7.9765,32.6829,
300297.SZ,*ST懦嗎,20120423,22.69,22.4,22.4,20.42,20.43,4112307,86861533.2,-2.26,-9.9603,21.1223,20.8747,402471000,,2002140000,19700000,0,98000000,35.222,3.2348,7.182,29.4276,
300297.SZ,*ST懦嗎,20120424,20.43,19.99,20.71,19.35,20.2,2348173,47172756.1,-0.23,-1.1258,20.0891,11.9197,397940000,,1979600000,19700000,0,98000000,34.8255,3.1984,7.1012,29.0963,
300297.SZ,*ST懦嗎,20120425,20.2,20.15,20.55,19.82,20.3,1259639,25395104.2,0.1,0.495,20.1606,6.3941,399910000,,1989400000,19700000,0,98000000,34.9979,3.2142,7.1363,29.2404,
300297.SZ,*ST懦嗎,20120426,20.3,20.36,20.8,20.22,20.37,1310104,26882579.5,0.07,0.3448,20.5194,6.6503,401289000,,1996260000,19700000,0,98000000,35.1185,3.2253,7.1609,29.3412,
300297.SZ,*ST懦嗎,20120427,20.37,20.3,20.95,20.12,20.54,1302410,26913226.8,0.17,0.8346,20.6642,6.6112,404638000,,2012920000,19700000,0,98000000,35.4116,3.2522,7.2207,29.5861,
300297.SZ,*ST懦嗎,20120502,20.54,20.88,21.49,20.36,21.11,1972978,41573264.2,0.57,2.7751,21.0713,10.0151,415867000,,2068780000,19700000,0,98000000,36.3943,3.3425,7.4211,30.4071,
300297.SZ,*ST懦嗎,20120503,21.11,21,21.75,20.88,21.6,2149267,46197988.1,0.49,2.3212,21.4948,10.91,425520000,,2116800000,19700000,0,98000000,37.2391,3.42,7.5933,31.1129,
300297.SZ,*ST懦嗎,20120504,21.6,21.59,22.36,21.38,22.09,2106227,46352883.8,0.49,2.2685,22.0075,10.6915,435173000,,2164820000,19700000,0,98000000,38.0839,3.4976,7.7656,31.8187,
300297.SZ,*ST懦嗎,20120507,22.09,21.9,22.35,21.81,22.23,1785201,39276981.1,0.14,0.6338,22.0014,9.0619,437931000,,2178540000,19700000,0,98000000,38.3252,3.5198,7.8148,32.0204,
300297.SZ,*ST懦嗎,20120508,22.23,22.15,22.85,21.84,22.83,2819084,62956533.6,0.6,2.6991,22.3323,14.3101,449751000,,2237340000,19700000,0,98000000,39.3597,3.6148,8.0257,32.8846,
300297.SZ,*ST懦嗎,20120509,22.83,22.71,22.71,22.03,22.11,2041947,45732342.9,-0.72,-3.1537,22.3964,10.3652,435567000,,2166780000,19700000,0,98000000,38.1184,3.5008,7.7726,31.8475,
300297.SZ,*ST懦嗎,20120510,22.11,22.8,23.35,21.8,21.9,2953326,66257686.3,-0.21,-0.9498,22.4349,14.9915,431430000,,2146200000,19700000,0,98000000,37.7563,3.4675,7.6988,31.545,
300297.SZ,*ST懦嗎,20120511,21.9,21.5,21.58,20.8,20.85,2330254,49381187.1,-1.05,-4.7945,21.1913,11.8287,410745000,,2043300000,19700000,0,98000000,35.9461,3.3013,7.3297,30.0326,
300297.SZ,*ST懦嗎,20120514,20.85,20.87,21.11,20.72,20.73,1018400,21333899.6,-0.12,-0.5755,20.9484,5.1695,408381000,,2031540000,19700000,0,98000000,35.7392,3.2823,7.2875,29.8597,
300297.SZ,*ST懦嗎,20120515,20.73,20.45,21.09,20.2,21.04,952818,19798741,0.31,1.4954,20.7791,4.8366,414488000,,2061920000,19700000,0,98000000,36.2736,3.3314,7.3965,30.3063,
300297.SZ,*ST懦嗎,20120516,21.04,20.9,20.95,20.62,20.71,781217,16230200.5,-0.33,-1.5684,20.7755,3.9656,407987000,,2029580000,19700000,0,98000000,35.7047,3.2791,7.2805,29.8309,
300297.SZ,*ST懦嗎,20120517,20.71,20.7,21.34,20.66,21.19,1324345,27941292.6,0.48,2.3177,21.0982,6.7226,417443000,,2076620000,19700000,0,98000000,36.5322,3.3551,7.4492,30.5223,
300297.SZ,*ST懦嗎,20120518,21.19,21.07,22.57,20.8,21.73,2842388,62094403.7,0.54,2.5484,21.8459,14.4284,428081000,,2129540000,19700000,0,98000000,37.4632,3.4406,7.639,31.3001,
300297.SZ,*ST懦嗎,20120521,21.73,21.62,21.97,21.4,21.84,1403371,30442672.2,0.11,0.5062,21.6925,7.1237,430248000,,2140320000,19700000,0,98000000,37.6529,3.458,7.6777,31.4586,
300297.SZ,*ST懦嗎,20120522,21.84,21.98,22.09,21.5,21.82,1290537,28070820.5,-0.02,-0.0916,21.7513,6.5509,429854000,,2138360000,19700000,0,98000000,37.6184,3.4549,7.6707,31.4298,
300297.SZ,*ST懦嗎,20120523,21.82,21.65,21.85,20.8,20.88,1529750,32367523.8,-0.94,-4.308,21.1587,7.7652,411336000,,2046240000,19700000,0,98000000,35.9978,3.306,7.3402,30.0758,
300297.SZ,*ST懦嗎,20120524,20.88,20.97,21.4,20.62,21.15,998048,20987976.5,0.27,1.2931,21.029,5.0662,416655000,,2072700000,19700000,0,98000000,36.4633,3.3488,7.4351,30.4647,
300297.SZ,*ST懦嗎,20120525,21.15,21.1,21.1,20.28,20.31,1075231,22116973.3,-0.84,-3.9716,20.5695,5.458,400107000,,1990380000,19700000,0,98000000,35.0151,3.2158,7.1398,29.2548,
300297.SZ,*ST懦嗎,20120528,20.31,20.31,20.38,19.52,20.11,797705,15860230.9,-0.2,-0.9847,19.8823,4.0493,396167000,,1970780000,19700000,0,98000000,34.6703,3.1841,7.0695,28.9667,
300297.SZ,*ST懦嗎,20120529,20.11,20.11,20.6,19.98,20.54,751482,15321369.8,0.43,2.1382,20.3882,3.8146,404638000,,2012920000,19700000,0,98000000,35.4116,3.2522,7.2207,29.5861,
300297.SZ,*ST懦嗎,20120530,20.54,20.54,20.67,20.25,20.41,841731,17191029.1,-0.13,-0.6329,20.4234,4.2727,402077000,,2000180000,19700000,0,98000000,35.1875,3.2316,7.175,29.3988,
300297.SZ,*ST懦嗎,20120531,20.41,20.2,20.99,20.07,20.96,1238427,25650009.4,0.55,2.6948,20.7118,6.2864,412912000,,2054080000,19700000,0,98000000,36.1357,3.3187,7.3683,30.191,
300297.SZ,*ST懦嗎,20120601,20.96,20.96,21.13,20.52,20.7,936477,19500872.8,-0.26,-1.2405,20.8237,4.7537,407790000,,2028600000,19700000,0,98000000,35.6875,3.2775,7.2769,29.8165,
300297.SZ,*ST懦嗎,20120604,20.7,20.18,20.39,19.66,19.66,1125455,22526357.3,-1.04,-5.0242,20.0153,5.713,387302000,,1926680000,19700000,0,98000000,33.8945,3.1129,6.9113,28.3185,
300297.SZ,*ST懦嗎,20120605,19.66,19.87,19.98,19.64,19.78,565596,11174694.7,0.12,0.6104,19.7574,2.871,389666000,,1938440000,19700000,0,98000000,34.1014,3.1319,6.9535,28.4913,
300297.SZ,*ST懦嗎,20120606,19.78,20.02,20.25,19.78,20.25,758476,15171851.4,0.47,2.3761,20.0031,3.8501,398925000,,1984500000,19700000,0,98000000,34.9117,3.2063,7.1188,29.1683,
300297.SZ,*ST懦嗎,20120607,20.25,20.4,20.5,19.84,20.24,850850,17129332.3,-0.01,-0.0494,20.132,4.319,398728000,,1983520000,19700000,0,98000000,34.8944,3.2047,7.1152,29.1539,
300297.SZ,*ST懦嗎,20120608,20.24,20.35,20.35,19.95,20.06,642558,12971436.5,-0.18,-0.8893,20.1872,3.2617,395182000,,1965880000,19700000,0,98000000,34.5841,3.1762,7.052,28.8947,
300297.SZ,*ST懦嗎,20120611,20.06,19.97,20.3,19.76,20.24,1014668,20406903.4,0.18,0.8973,20.1119,5.1506,398728000,,1983520000,19700000,0,98000000,34.8944,3.2047,7.1152,29.1539,
300297.SZ,*ST懦嗎,20120612,20.24,20.6,20.97,20.31,20.33,2159072,44562897.2,0.09,0.4447,20.6398,10.9598,400501000,,1992340000,19700000,0,98000000,35.0496,3.219,7.1469,29.2836,
300297.SZ,*ST懦嗎,20120613,20.33,20.02,20.6,19.8,20.49,1471056,29839213.9,0.16,0.787,20.2842,7.4673,403653000,,2008020000,19700000,0,98000000,35.3254,3.2443,7.2031,29.514,
300297.SZ,*ST懦嗎,20120614,20.49,20.37,20.92,20.25,20.53,1694213,35036524.4,0.04,0.1952,20.6801,8.6001,404441000,,2011940000,19700000,0,98000000,35.3944,3.2506,7.2172,29.5717,
300297.SZ,*ST懦嗎,20120615,20.53,20.5,20.77,19.78,20,3375517,68172355.2,-0.53,-2.5816,20.1961,13.7776,490000000,,1960000000,24500000,0,98000000,34.4807,3.1667,7.0309,28.8082,
300297.SZ,*ST懦嗎,20120618,20,20.12,21.48,19.95,21.3,5235090,108829010.4,1.3,6.5,20.7884,21.3677,521850000,,2087400000,24500000,0,98000000,36.7219,3.3725,7.4879,30.6808,
300297.SZ,*ST懦嗎,20120619,21.3,21.24,21.54,20.9,21.02,2899382,61415802.6,-0.28,-1.3146,21.1824,11.8342,514990000,,2059960000,24500000,0,98000000,36.2392,3.3282,7.3894,30.2775,
300297.SZ,*ST懦嗎,20120620,21.02,21.15,23.08,21.06,22.2,5574300,123362906.8,1.18,5.6137,22.1307,22.7522,543900000,,2175600000,24500000,0,98000000,38.2735,3.515,7.8043,31.9771,
300297.SZ,*ST懦嗎,20120621,22.2,21.93,22.09,21.32,21.81,2692214,58418813.3,-0.39,-1.7568,21.6992,10.9886,534345000,,2137380000,24500000,0,98000000,37.6012,3.4533,7.6672,31.4154,
300297.SZ,*ST懦嗎,20120625,21.81,21.72,22.2,21.23,21.41,2330510,50527088.8,-0.4,-1.834,21.6807,9.5123,524545000,,2098180000,24500000,0,98000000,36.9115,3.39,7.5265,30.8392,
300297.SZ,*ST懦嗎,20120626,21.41,21.29,21.91,20.72,21.63,2362285,50297476.9,0.22,1.0276,21.2919,9.642,529935000,,2119740000,24500000,0,98000000,37.2908,3.4248,7.6039,31.1561,
300297.SZ,*ST懦嗎,20120627,21.63,21.66,23.31,21.25,22.49,4604815,103410345.9,0.86,3.976,22.457,18.7952,551005000,,2204020000,24500000,0,98000000,38.7735,3.561,7.9062,32.3949,
300297.SZ,*ST懦嗎,20120628,22.49,22.41,23.09,22.12,22.12,2718236,61269940.2,-0.37,-1.6452,22.5403,11.0948,541940000,,2167760000,24500000,0,98000000,38.1356,3.5024,7.7761,31.8619,
300297.SZ,*ST懦嗎,20120629,22.12,21.8,23.08,21.05,23.03,3853898,86353765.5,0.91,4.1139,22.4069,15.7302,564235000,,2256940000,24500000,0,98000000,39.7045,3.6465,8.096,33.1727,
300297.SZ,*ST懦嗎,20120702,23.03,23.1,23.6,22.76,23.25,4272313,98907319.1,0.22,0.9553,23.1508,17.438,569625000,,2278500000,24500000,0,98000000,40.0838,3.6813,8.1734,33.4896,
300297.SZ,*ST懦嗎,20120703,23.25,23.19,23.45,22.84,22.9,3417987,78973817,-0.35,-1.5054,23.1054,13.951,561050000,,2244200000,24500000,0,98000000,39.4803,3.6259,8.0503,32.9854,
300297.SZ,*ST懦嗎,20120704,22.9,22.81,23.16,22.42,22.6,2372215,53988788.1,-0.3,-1.31,22.7588,9.6825,553700000,,2214800000,24500000,0,98000000,38.9631,3.5784,7.9449,32.5533,
300297.SZ,*ST懦嗎,20120705,22.6,22.5,22.97,22.22,22.92,2591655,58646467.7,0.32,1.4159,22.629,10.5782,561540000,,2246160000,24500000,0,98000000,39.5148,3.629,8.0574,33.0142,
300297.SZ,*ST懦嗎,20120706,22.92,22.98,22.98,21.4,22.31,3633022,80425394.2,-0.61,-2.6614,22.1373,14.8287,546595000,,2186380000,24500000,0,98000000,38.4632,3.5325,7.8429,32.1356,
300297.SZ,*ST懦嗎,20120709,22.31,22,22.14,20.8,20.8,2263438,48810913.2,-1.51,-6.7683,21.5649,9.2385,509600000,,2038400000,24500000,0,98000000,35.8599,3.2934,7.3121,29.9606,
300297.SZ,*ST懦嗎,20120710,20.8,20.85,20.98,20.12,20.2,2008336,41146458.8,-0.6,-2.8846,20.4878,8.1973,494900000,,1979600000,24500000,0,98000000,34.8255,3.1984,7.1012,29.0963,
300297.SZ,*ST懦嗎,20120711,20.2,20.02,20.48,19.9,20.31,1211410,24486431.5,0.11,0.5446,20.2132,4.9445,497595000,,1990380000,24500000,0,98000000,35.0151,3.2158,7.1398,29.2548,
300297.SZ,*ST懦嗎,20120712,20.31,20.36,20.99,20.35,20.84,1538305,31870230.7,0.53,2.6096,20.7178,6.2788,510580000,,2042320000,24500000,0,98000000,35.9288,3.2997,7.3262,30.0182,
300297.SZ,*ST懦嗎,20120713,20.84,20.9,21.1,20.01,20.1,1916041,39205907.1,-0.74,-3.5509,20.4619,7.8206,492450000,,1969800000,24500000,0,98000000,34.6531,3.1825,7.066,28.9523,
300297.SZ,*ST懦嗎,20120716,20.1,20.2,20.21,18.09,18.09,3104176,57574004.9,-2.01,-10,18.5473,12.6701,443205000,,1772820000,24500000,0,98000000,31.1877,2.8643,6.3594,26.0571,
300297.SZ,*ST懦嗎,20120717,18.09,18.01,18.19,17.4,18.04,1523301,27065021.7,-0.05,-0.2764,17.7673,6.2176,441980000,,1767920000,24500000,0,98000000,31.1015,2.8564,6.3418,25.985,
300297.SZ,*ST懦嗎,20120718,18.04,18.05,18.4,17.76,18.21,1171968,21248966.4,0.17,0.9424,18.131,4.7835,446145000,,1784580000,24500000,0,98000000,31.3946,2.8833,6.4016,26.2299,
300297.SZ,*ST懦嗎,20120719,18.21,18.25,18.72,18.08,18.47,1471387,27188765.1,0.26,1.4278,18.4783,6.0057,452515000,,1810060000,24500000,0,98000000,31.8429,2.9245,6.493,26.6044,
300297.SZ,*ST懦嗎,20120720,18.47,18.43,18.56,18.15,18.2,727649,13350054,-0.27,-1.4618,18.3468,2.97,445900000,,1783600000,24500000,0,98000000,31.3774,2.8817,6.3981,26.2155,
300297.SZ,*ST懦嗎,20120723,18.2,17.99,17.99,17.51,17.84,851435,15126724,-0.36,-1.978,17.7662,3.4752,437080000,,1748320000,24500000,0,98000000,30.7567,2.8247,6.2715,25.6969,
300297.SZ,*ST懦嗎,20120724,17.84,17.71,18.18,17.65,18.07,716063,12856514,0.23,1.2892,17.9544,2.9227,442715000,,1770860000,24500000,0,98000000,31.1533,2.8611,6.3524,26.0282,
300297.SZ,*ST懦嗎,20120725,18.07,17.89,18.92,17.87,18.55,1960081,36411910.5,0.48,2.6563,18.5767,8.0003,454475000,,1817900000,24500000,0,98000000,31.9808,2.9371,6.5211,26.7196,
300297.SZ,*ST懦嗎,20120726,18.55,18.45,18.8,18.3,18.45,917722,17028852.1,-0.1,-0.5391,18.5556,3.7458,452025000,,1808100000,24500000,0,98000000,31.8084,2.9213,6.486,26.5756,
300297.SZ,*ST懦嗎,20120727,18.45,18.55,18.7,18.33,18.58,801547,14845325.9,0.13,0.7046,18.5208,3.2716,455210000,,1820840000,24500000,0,98000000,32.0325,2.9419,6.5317,26.7629,
300297.SZ,*ST懦嗎,20120730,18.58,18.68,18.75,17.83,17.97,850917,15618545.7,-0.61,-3.2831,18.355,3.4731,440265000,,1761060000,24500000,0,98000000,30.9809,2.8453,6.3172,25.8842,
300297.SZ,*ST懦嗎,20120731,17.97,17.83,18.03,16.58,16.98,970785,16741381.4,-0.99,-5.5092,17.2452,3.9624,416010000,,1664040000,24500000,0,98000000,29.2741,2.6885,5.9692,24.4582,
300297.SZ,*ST懦嗎,20120801,16.98,16.98,17.5,16.8,17.35,679633,11755761.1,0.37,2.179,17.2972,2.774,425075000,,1700300000,24500000,0,98000000,29.912,2.7471,6.0993,24.9911,
300297.SZ,*ST懦嗎,20120802,17.35,17.24,17.5,17.06,17.31,755740,13078101.6,-0.04,-0.2305,17.305,3.0847,424095000,,1696380000,24500000,0,98000000,29.843,2.7408,6.0852,24.9335,
300297.SZ,*ST懦嗎,20120803,17.31,17.31,17.85,17.25,17.84,1364076,24005836.6,0.53,3.0618,17.5986,5.5677,437080000,,1748320000,24500000,0,98000000,30.7567,2.8247,6.2715,25.6969,
300297.SZ,*ST懦嗎,20120806,17.84,17.65,18.48,17.55,18.36,1709894,31063701.2,0.52,2.9148,18.167,6.9792,449820000,,1799280000,24500000,0,98000000,31.6532,2.907,6.4543,26.446,
300297.SZ,*ST懦嗎,20120807,18.36,18.33,18.68,18.23,18.52,1901316,35200280.9,0.16,0.8715,18.5136,7.7605,453740000,,1814960000,24500000,0,98000000,31.9291,2.9324,6.5106,26.6764,
300297.SZ,*ST懦嗎,20120808,18.52,18.44,18.82,18.32,18.44,1244239,23105689,-0.08,-0.432,18.5701,5.0785,451780000,,1807120000,24500000,0,98000000,31.7912,2.9197,6.4825,26.5612,
300297.SZ,*ST懦嗎,20120809,18.44,18.59,18.99,18.47,18.96,1950636,36658851.2,0.52,2.82,18.7933,7.9618,464520000,,1858080000,24500000,0,98000000,32.6877,3.002,6.6653,27.3102,
300297.SZ,*ST懦嗎,20120810,18.96,18.95,19.14,18.6,18.73,1228265,23042452.3,-0.23,-1.2131,18.7602,5.0133,458885000,,1835540000,24500000,0,98000000,32.2911,2.9656,6.5844,26.9789,
300297.SZ,*ST懦嗎,20120813,18.73,18.64,18.93,18.45,18.65,1396701,26189238.6,-0.08,-0.4271,18.7508,5.7008,456925000,,1827700000,24500000,0,98000000,32.1532,2.953,6.5563,26.8637,
300297.SZ,*ST懦嗎,20120814,18.65,18.61,19.38,18.23,19.31,1746022,32799983.1,0.66,3.5389,18.7855,7.1266,473095000,,1892380000,24500000,0,98000000,33.2911,3.0575,6.7883,27.8144,
300297.SZ,*ST懦嗎,20120815,19.31,18.6,18.65,17.62,17.62,2917583,52806232.4,-1.69,-8.7519,18.0993,11.9085,431690000,,1726760000,24500000,0,98000000,29.5632,2.7573,6.1942,25.3801,
300297.SZ,*ST懦嗎,20120816,17.62,17.59,17.94,17.5,17.6,1047707,18571813.6,-0.02,-0.1135,17.7262,4.2764,431200000,,1724800000,24500000,0,98000000,29.5297,2.7542,6.1872,25.3512,
300297.SZ,*ST懦嗎,20120817,17.6,17.58,17.75,17.4,17.75,830084,14574362.7,0.15,0.8523,17.5577,3.3881,434875000,,1739500000,24500000,0,98000000,29.7813,2.7776,6.2399,25.5673,
300297.SZ,*ST懦嗎,20120820,17.75,17.68,17.93,17.42,17.83,788718,13961121.2,0.08,0.4507,17.701,3.2193,436835000,,1747340000,24500000,0,98000000,29.9156,2.7902,6.268,25.6825,
300297.SZ,*ST懦嗎,20120821,17.83,17.8,18.53,17.72,18.4,1954105,35688533.6,0.57,3.1969,18.2634,7.9759,450800000,,1803200000,24500000,0,98000000,30.8719,2.8794,6.4684,26.5036,
300297.SZ,*ST懦嗎,20120822,18.4,18.45,18.66,18.2,18.4,1597797,29526616,0,0,18.4796,6.5216,450800000,,1803200000,24500000,0,98000000,30.8719,2.8794,6.4684,26.5036,
300297.SZ,*ST懦嗎,20120823,18.4,18.4,18.88,18.35,18.82,1686922,31445470.8,0.42,2.2826,18.6407,6.8854,461090000,,1844360000,24500000,0,98000000,31.5766,2.9451,6.616,27.1086,
300297.SZ,*ST懦嗎,20120824,18.82,18.7,18.91,18.3,18.3,1032829,19147310.1,-0.52,-2.763,18.5387,4.2156,448350000,,1793400000,24500000,0,98000000,30.7041,2.8637,6.4332,26.3595,
300297.SZ,*ST懦嗎,20120827,18.3,18.2,18.2,17.68,17.7,792889,14133993.3,-0.6,-3.2787,17.8259,3.2363,433650000,,1734600000,24500000,0,98000000,29.6975,2.7698,6.2223,25.4953,
300297.SZ,*ST懦嗎,20120828,17.7,17.58,18.22,17.58,18.15,921305,16566053.6,0.45,2.5424,17.9811,3.7604,444675000,,1778700000,24500000,0,98000000,30.4525,2.8402,6.3805,26.1435,
300297.SZ,*ST懦嗎,20120829,18.15,18,18.8,18,18.33,1365477,25294224.6,0.18,0.9917,18.5241,5.5734,449085000,,1796340000,24500000,0,98000000,30.7545,2.8684,6.4438,26.4028,
300297.SZ,*ST懦嗎,20120830,18.33,18.2,18.64,17.6,17.78,1333270,24055073.7,-0.55,-3.0005,18.0422,5.4419,435610000,,1742440000,24500000,0,98000000,29.8317,2.7823,6.2504,25.6105,
300297.SZ,*ST懦嗎,20120831,17.78,17.88,17.95,17.45,17.79,658917,11673535.5,0.01,0.0562,17.7162,2.6895,435855000,,1743420000,24500000,0,98000000,29.8485,2.7839,6.254,25.6249,
300297.SZ,*ST懦嗎,20120903,17.79,17.65,18.35,17.62,18.26,738205,13331521.9,0.47,2.6419,18.0594,3.0131,447370000,,1789480000,24500000,0,98000000,30.637,2.8575,6.4192,26.3019,
300297.SZ,*ST懦嗎,20120904,18.26,18.2,19.19,18.2,18.56,2278290,42884317.2,0.3,1.6429,18.823,9.2991,454720000,,1818880000,24500000,0,98000000,31.1404,2.9044,6.5246,26.734,
300297.SZ,*ST懦嗎,20120905,18.56,18.5,19.58,18.38,19.38,3541487,68100211,0.82,4.4181,19.2293,14.455,474810000,,1899240000,24500000,0,98000000,32.5162,3.0327,6.8129,27.9152,
300297.SZ,*ST懦嗎,20120906,19.38,19.3,19.85,19.24,19.55,2477615,48424985.3,0.17,0.8772,19.545,10.1127,478975000,,1915900000,24500000,0,98000000,32.8014,3.0593,6.8727,28.1601,
300297.SZ,*ST懦嗎,20120907,19.55,19.78,20.38,19.61,20.13,2872889,57270233.3,0.58,2.9668,19.9347,11.7261,493185000,,1972740000,24500000,0,98000000,33.7746,3.1501,7.0766,28.9955,
300297.SZ,*ST懦嗎,20120910,20.13,20.05,20.96,19.99,20.82,2825009,58026016,0.69,3.4277,20.5401,11.5306,510090000,,2040360000,24500000,0,98000000,34.9323,3.2581,7.3191,29.9894,
300297.SZ,*ST懦嗎,20120911,20.82,20.55,21.28,20.45,20.74,2071860,43071420.9,-0.08,-0.3842,20.7888,8.4566,508130000,,2032520000,24500000,0,98000000,34.798,3.2455,7.291,29.8741,
