¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002555.SZ,»˝∆ﬂª•”È,20110302,,37,38.8,36.86,36.88,8827250,330382434.6,1.88,5.3714,37.4276,64.9063,501568000,,2470960000,13600000,0,67000000,50.2001,13.5544,7.8008,-75.2202,
002555.SZ,»˝∆ﬂª•”È,20110303,36.88,36.4,36.4,35.02,35.1,3510580,124491966,-1.78,-4.8265,35.4619,25.8131,477360000,,2351700000,13600000,0,67000000,47.7772,12.9002,7.4243,-71.5897,
002555.SZ,»˝∆ﬂª•”È,20110304,35.1,34.78,35.54,34.75,35.35,1484295,52274455.7,0.25,0.7123,35.2184,10.9139,480760000,,2368450000,13600000,0,67000000,48.1175,12.9921,7.4772,-72.0996,
002555.SZ,»˝∆ﬂª•”È,20110307,35.35,35.15,35.35,35.01,35.2,1694556,59486191.3,-0.15,-0.4243,35.1043,12.46,478720000,,2358400000,13600000,0,67000000,47.9134,12.937,7.4454,-71.7937,
002555.SZ,»˝∆ﬂª•”È,20110308,35.2,35.28,35.3,34.45,34.62,1652825,57421538,-0.58,-1.6477,34.7415,12.1531,470832000,,2319540000,13600000,0,67000000,47.1239,12.7238,7.3228,-70.6107,
002555.SZ,»˝∆ﬂª•”È,20110309,34.62,34.62,35.07,34.5,35,1011529,35213984.6,0.38,1.0976,34.8126,7.4377,476000000,,2345000000,13600000,0,67000000,47.6411,12.8635,7.4031,-71.3858,
002555.SZ,»˝∆ﬂª•”È,20110310,35,35,35.05,34.6,34.74,856096,29774135.4,-0.26,-0.7429,34.779,6.2948,472464000,,2327580000,13600000,0,67000000,47.2872,12.7679,7.3481,-70.8555,
002555.SZ,»˝∆ﬂª•”È,20110311,34.74,34.52,34.85,34.5,34.65,777340,26988424.3,-0.09,-0.2591,34.7189,5.7157,471240000,,2321550000,13600000,0,67000000,47.1647,12.7349,7.3291,-70.6719,
002555.SZ,»˝∆ﬂª•”È,20110314,34.65,34.6,35.18,34.58,35.06,769314,26890312.1,0.41,1.1833,34.9536,5.6567,476816000,,2349020000,13600000,0,67000000,47.7228,12.8855,7.4158,-71.5081,
002555.SZ,»˝∆ﬂª•”È,20110315,35.06,34.98,35.16,34.51,34.8,775341,26956273.2,-0.26,-0.7416,34.767,5.701,473280000,,2331600000,13600000,0,67000000,47.3689,12.79,7.3608,-70.9779,
