測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
605488.SH,腦應陔第,20210719,28.43,28.22,28.63,28.19,28.22,1315133,37291689,-0.21,-0.7387,28.3558,4.3838,846600000,,3386400000,30000000,0,120000000,22.0777,7.1998,2.6684,50.2904,
605488.SH,腦應陔第,20210720,28.22,28.02,28.8,27.53,28.26,2321134,65844749,0.04,0.1417,28.3675,7.7371,847800000,,3391200000,30000000,0,120000000,22.1089,7.21,2.6722,50.3617,
605488.SH,腦應陔第,20210721,28.26,28.3,28.97,28.12,28.6,2785399,79755283,0.34,1.2031,28.6333,9.2847,858000000,,3432000000,30000000,0,120000000,22.3749,7.2967,2.7043,50.9676,
605488.SH,腦應陔第,20210722,28.6,28.8,28.83,27.86,28.21,2526549,71418376,-0.39,-1.3636,28.2672,8.4218,846300000,,3385200000,30000000,0,120000000,22.0698,7.1972,2.6674,50.2726,
605488.SH,腦應陔第,20210723,28.21,28.15,28.65,28.04,28.5,1823539,51753482,0.29,1.028,28.3808,6.0785,855000000,,3420000000,30000000,0,120000000,22.2967,7.2712,2.6948,50.7894,
605488.SH,腦應陔第,20210726,28.5,28.48,28.68,26.82,26.88,2476689,68189096,-1.62,-5.6842,27.5324,8.2556,806400000,,3225600000,30000000,0,120000000,21.0293,6.8579,2.5417,47.9024,
605488.SH,腦應陔第,20210727,26.88,26.77,27.04,25.81,25.96,1782489,47320160,-0.92,-3.4226,26.5472,5.9416,778800000,,3115200000,30000000,0,120000000,20.3096,6.6232,2.4547,46.2629,
605488.SH,腦應陔第,20210728,25.96,25.95,25.97,24.75,25.13,1636906,41221588,-0.83,-3.1972,25.1826,5.4564,753900000,,3015600000,30000000,0,120000000,19.6602,6.4114,2.3762,44.7837,
605488.SH,腦應陔第,20210729,25.13,25.23,25.65,25.2,25.33,1121926,28515561,0.2,0.7959,25.4166,3.7398,759900000,,3039600000,30000000,0,120000000,19.8167,6.4624,2.3951,45.1402,
605488.SH,腦應陔第,20210730,25.33,25.33,25.65,25.08,25.57,873886,22211783,0.24,0.9475,25.4173,2.913,767100000,,3068400000,30000000,0,120000000,20.0044,6.5237,2.4178,45.5679,
605488.SH,腦應陔第,20210802,25.57,25.64,26.2,25.36,26,1056553,27223701,0.43,1.6817,25.7665,3.5218,780000000,,3120000000,30000000,0,120000000,20.3409,6.6334,2.4585,46.3342,
605488.SH,腦應陔第,20210803,26,26.3,26.3,25.59,25.65,1029401,26598194,-0.35,-1.3462,25.8385,3.4313,769500000,,3078000000,30000000,0,120000000,20.067,6.5441,2.4254,45.7104,
605488.SH,腦應陔第,20210804,25.65,25.6,25.84,25.46,25.56,1103437,28228010,-0.09,-0.3509,25.5819,3.6781,766800000,,3067200000,30000000,0,120000000,19.9966,6.5211,2.4168,45.55,
605488.SH,腦應陔第,20210805,25.56,25.43,25.53,25.02,25.09,1212124,30506682,-0.47,-1.8388,25.168,4.0404,752700000,,3010800000,30000000,0,120000000,19.6289,6.4012,2.3724,44.7125,
605488.SH,腦應陔第,20210806,25.09,25.1,25.56,24.94,25.38,1165155,29507365,0.29,1.1558,25.3248,3.8838,761400000,,3045600000,30000000,0,120000000,19.8558,6.4752,2.3998,45.2293,
605488.SH,腦應陔第,20210809,25.38,25.1,25.95,25.1,25.82,1123994,28849522,0.44,1.7336,25.667,3.7466,774600000,,3098400000,30000000,0,120000000,20.2,6.5875,2.4414,46.0134,
605488.SH,腦應陔第,20210810,25.82,25.77,25.95,25.7,25.81,984218,25411763,-0.01,-0.0387,25.8192,3.2807,774300000,,3097200000,30000000,0,120000000,20.1922,6.5849,2.4405,45.9956,
605488.SH,腦應陔第,20210811,25.81,25.81,26.45,25.62,26.27,1685643,43951116,0.46,1.7823,26.0738,5.6188,788100000,,3152400000,30000000,0,120000000,20.5521,6.7023,2.484,46.8153,
605488.SH,腦應陔第,20210812,26.27,26.28,26.28,25.85,26,1183000,30773996,-0.27,-1.0278,26.0135,3.9433,780000000,,3120000000,30000000,0,120000000,20.3409,6.6334,2.4585,46.3342,
605488.SH,腦應陔第,20210813,26,25.91,28,25.76,27.02,3071045,82010000,1.02,3.9231,26.7043,10.2368,810600000,,3242400000,30000000,0,120000000,21.1388,6.8936,2.5549,48.1519,
605488.SH,腦應陔第,20210816,27.02,27.03,27.99,26.82,27.52,2479233,67895368,0.5,1.8505,27.3856,8.2641,825600000,,3302400000,30000000,0,120000000,21.53,7.0212,2.6022,49.0429,
605488.SH,腦應陔第,20210817,27.52,27.3,27.77,26.9,27,1583247,43210510,-0.52,-1.8895,27.2923,5.2775,810000000,,3240000000,30000000,0,120000000,21.1232,6.8885,2.553,48.1162,
605488.SH,腦應陔第,20210818,27,27.2,27.88,27.02,27.62,1832627,50527153,0.62,2.2963,27.5709,6.1088,828600000,,3314400000,30000000,0,120000000,21.6082,7.0467,2.6116,49.2211,
605488.SH,腦應陔第,20210819,27.62,27.6,27.6,27,27.02,1328567,36095467,-0.6,-2.1723,27.1687,4.4286,810600000,,3242400000,30000000,0,120000000,21.1388,6.8936,2.5549,48.1519,
605488.SH,腦應陔第,20210820,27.02,26.92,27,26.37,26.59,1049678,27986168,-0.43,-1.5914,26.6617,3.4989,797700000,,3190800000,30000000,0,120000000,20.8024,6.7839,2.5142,47.3856,
605488.SH,腦應陔第,20210823,26.59,26.59,27.46,26.59,27.13,1342019,36437493,0.54,2.0308,27.1512,4.4734,813900000,,3255600000,30000000,0,120000000,21.2249,6.9217,2.5653,48.3479,
605488.SH,腦應陔第,20210824,27.13,27.36,27.39,27,27.35,1226400,33379074,0.22,0.8109,27.2171,4.088,820500000,,3282000000,30000000,0,120000000,21.397,6.9778,2.5861,48.74,
605488.SH,腦應陔第,20210825,27.35,27.5,28.2,27.35,28.05,2545797,70715698,0.7,2.5594,27.7774,8.486,841500000,,3366000000,30000000,0,120000000,21.9447,7.1564,2.6523,49.9874,
605488.SH,腦應陔第,20210826,28.05,27.89,30.05,27.72,28.5,4097836,117168735,0.45,1.6043,28.5928,13.6595,855000000,,3420000000,30000000,0,120000000,21.3425,3.3123,2.6948,50.7894,
605488.SH,腦應陔第,20210827,28.5,28.36,28.86,27.91,28.24,2187933,62007002,-0.26,-0.9123,28.3404,7.2931,847200000,,3388800000,30000000,0,120000000,21.1478,3.2821,2.6703,50.326,
605488.SH,腦應陔第,20210830,28.24,28.3,28.5,27.18,27.3,2097933,58315614,-0.94,-3.3286,27.7967,6.9931,819000000,,3276000000,30000000,0,120000000,20.4439,3.1728,2.5814,48.6509,
605488.SH,腦應陔第,20210831,27.3,27.45,27.83,27.15,27.41,1003674,27591881,0.11,0.4029,27.4909,3.3456,822300000,,3289200000,30000000,0,120000000,20.5262,3.1856,2.5918,48.8469,
605488.SH,腦應陔第,20210901,27.41,27.3,27.5,26.34,26.62,1577366,42194482,-0.79,-2.8822,26.75,5.2579,798600000,,3194400000,30000000,0,120000000,19.9346,3.0938,2.5171,47.4391,
605488.SH,腦應陔第,20210902,26.62,26.62,26.98,26.43,26.95,777684,20815878,0.33,1.2397,26.7665,2.5923,808500000,,3234000000,30000000,0,120000000,20.1818,3.1322,2.5483,48.0271,
605488.SH,腦應陔第,20210903,26.95,27,27.17,26.61,26.73,952299,25557684,-0.22,-0.8163,26.8379,3.1743,801900000,,3207600000,30000000,0,120000000,20.017,3.1066,2.5275,47.6351,
605488.SH,腦應陔第,20210906,26.73,26.88,27.18,26.54,27.03,923610,24814615,0.3,1.1223,26.867,3.0787,810900000,,3243600000,30000000,0,120000000,20.2417,3.1415,2.5558,48.1697,
605488.SH,腦應陔第,20210907,27.03,27.04,27.49,27,27.24,789797,21509120,0.21,0.7769,27.2337,2.6327,817200000,,3268800000,30000000,0,120000000,20.3989,3.1659,2.5757,48.5439,
605488.SH,腦應陔第,20210908,27.24,27.24,27.41,27.01,27.23,806343,21916056,-0.01,-0.0367,27.1796,2.6878,816900000,,3267600000,30000000,0,120000000,20.3914,3.1647,2.5748,48.5261,
605488.SH,腦應陔第,20210909,27.23,27.75,28.19,27.46,27.49,1634814,45323380,0.26,0.9548,27.7239,5.4494,824700000,,3298800000,30000000,0,120000000,20.5861,3.1949,2.5993,48.9895,
605488.SH,腦應陔第,20210910,27.49,27.25,27.48,26.8,27.41,1371139,37129113,-0.08,-0.291,27.079,4.5705,822300000,,3289200000,30000000,0,120000000,20.5262,3.1856,2.5918,48.8469,
605488.SH,腦應陔第,20210913,27.41,27.35,28.12,27.17,27.93,1443106,39981980,0.52,1.8971,27.7055,4.8104,837900000,,3351600000,30000000,0,120000000,20.9156,3.2461,2.6409,49.7736,
605488.SH,腦應陔第,20210914,27.93,27.94,28,27.05,27.12,1077037,29611747,-0.81,-2.9001,27.4937,3.5901,813600000,,3254400000,30000000,0,120000000,20.3091,3.1519,2.5644,48.3301,
605488.SH,腦應陔第,20210915,27.12,26.96,27.19,26.82,27.14,634080,17120449,0.02,0.0737,27.0005,2.1136,814200000,,3256800000,30000000,0,120000000,20.324,3.1543,2.5662,48.3657,
605488.SH,腦應陔第,20210916,27.14,27.18,27.59,26.88,26.9,858740,23485500,-0.24,-0.8843,27.3488,2.8625,807000000,,3228000000,30000000,0,120000000,20.1443,3.1264,2.5436,47.938,
605488.SH,腦應陔第,20210917,26.9,26.76,26.96,26.5,26.61,835516,22301573,-0.29,-1.0781,26.692,2.7851,798300000,,3193200000,30000000,0,120000000,19.9271,3.0927,2.5161,47.4212,
605488.SH,腦應陔第,20210922,26.61,26,26.61,26,26.46,413003,10876533,-0.15,-0.5637,26.3352,1.3767,793800000,,3175200000,30000000,0,120000000,19.8148,3.0752,2.5019,47.1539,
605488.SH,腦應陔第,20210923,26.46,26.5,26.79,26.4,26.58,540281,14361419,0.12,0.4535,26.5814,1.8009,797400000,,3189600000,30000000,0,120000000,19.9047,3.0892,2.5133,47.3678,
605488.SH,腦應陔第,20210924,26.58,26.58,26.7,26.03,26.06,622874,16379112,-0.52,-1.9564,26.296,2.0762,781800000,,3127200000,30000000,0,120000000,19.5153,3.0287,2.4641,46.4411,
605488.SH,腦應陔第,20210927,26.06,26.25,26.43,25.4,25.49,700826,18102543,-0.57,-2.1873,25.8303,2.3361,764700000,,3058800000,30000000,0,120000000,19.0884,2.9625,2.4102,45.4253,
605488.SH,腦應陔第,20210928,25.49,25.8,25.84,25.5,25.72,272176,6984290,0.23,0.9023,25.6609,0.9073,771600000,,3086400000,30000000,0,120000000,19.2607,2.9892,2.432,45.8352,
605488.SH,腦應陔第,20210929,25.72,25.73,25.78,25.35,25.5,341526,8715114,-0.22,-0.8554,25.5182,1.1384,765000000,,3060000000,30000000,0,120000000,19.0959,2.9637,2.4112,45.4431,
605488.SH,腦應陔第,20210930,25.5,25.5102,25.9896,25.5102,25.704,397670,10042686,0.204,0.8,25.2538,1.3256,756000000,,3024000000,30000000,0,120000000,18.8713,2.9288,2.3828,44.9085,
605488.SH,腦應陔第,20211008,25.704,25.8876,25.9998,25.6938,25.9284,344426,8739792,0.2244,0.873,25.3749,1.1481,762600000,,3050400000,30000000,0,120000000,19.036,2.9544,2.4036,45.3006,
605488.SH,腦應陔第,20211011,25.9284,25.9284,26.3772,25.9284,26.112,443217,11369341,0.1836,0.7081,25.6519,1.4774,768000000,,3072000000,30000000,0,120000000,19.1708,2.9753,2.4206,45.6213,
605488.SH,腦應陔第,20211012,26.112,26.3364,26.3364,25.5,25.6428,422663,10704359,-0.4692,-1.7969,25.326,1.4089,754200000,,3016800000,30000000,0,120000000,18.8263,2.9218,2.3771,44.8016,
605488.SH,腦應陔第,20211013,25.6428,25.6428,25.6734,25.0002,25.602,659773,16445514,-0.0408,-0.1591,24.926,2.1992,753000000,,3012000000,30000000,0,120000000,18.7964,2.9172,2.3734,44.7303,
605488.SH,腦應陔第,20211014,25.602,25.602,25.9692,25.602,25.9182,421442,10664525,0.3162,1.2351,25.3048,1.4048,762300000,,3049200000,30000000,0,120000000,19.0285,2.9532,2.4027,45.2827,
605488.SH,腦應陔第,20211015,25.9182,25.857,26.1936,25.6734,25.9692,442864,11242872,0.051,0.1968,25.3867,1.4762,763800000,,3055200000,30000000,0,120000000,19.066,2.959,2.4074,45.3718,
605488.SH,腦應陔第,20211018,25.9692,25.857,26.3262,25.857,26.2038,439618,11283127,0.2346,0.9034,25.6658,1.4654,770700000,,3082800000,30000000,0,120000000,19.2382,2.9857,2.4291,45.7817,
605488.SH,腦應陔第,20211019,26.2038,26.112,26.3976,25.8264,26.1936,355196,9109018,-0.0102,-0.0389,25.645,1.184,770400000,,3081600000,30000000,0,120000000,19.2307,2.9846,2.4282,45.7639,
605488.SH,腦應陔第,20211020,26.1936,26.2038,26.367,25.9386,26.1324,356696,9119125,-0.0612,-0.2336,25.5655,1.189,768600000,,3074400000,30000000,0,120000000,19.1858,2.9776,2.4225,45.657,
605488.SH,腦應陔第,20211021,26.1324,26.214,26.214,25.7958,25.8162,387934,9858965,-0.3162,-1.21,25.414,1.2931,759300000,,3037200000,30000000,0,120000000,18.9536,2.9416,2.3932,45.1045,
605488.SH,腦應陔第,20211022,25.8162,25.704,25.806,25.0104,25.194,614548,15269510,-0.6222,-2.4101,24.8467,2.0485,741000000,,2964000000,30000000,0,120000000,18.4968,2.8707,2.3355,44.0175,
605488.SH,腦應陔第,20211025,25.194,25.1838,25.8162,24.837,25.8162,633741,15650871,0.6222,2.4696,24.696,2.1125,759300000,,3037200000,30000000,0,120000000,18.9536,2.9416,2.3932,45.1045,
605488.SH,腦應陔第,20211026,25.8162,25.6938,26.3466,25.6836,25.8366,733612,18675834,0.0204,0.079,25.4574,2.4454,759900000,,3039600000,30000000,0,120000000,18.0134,3.0172,2.3951,45.1402,
605488.SH,腦應陔第,20211027,25.8366,25.8468,25.8672,25.0818,25.1634,500277,12442682,-0.6732,-2.6056,24.8716,1.6676,740100000,,2960400000,30000000,0,120000000,17.544,2.9386,2.3327,43.964,
605488.SH,腦應陔第,20211028,25.1634,25.092,25.2858,24.4902,24.5514,532464,12950098,-0.612,-2.4321,24.3211,1.7749,722100000,,2888400000,30000000,0,120000000,17.1173,2.8671,2.276,42.8947,
605488.SH,腦應陔第,20211029,24.5514,24.5616,25.194,24.5616,25.0818,464634,11361005,0.5304,2.1604,24.4515,1.5488,737700000,,2950800000,30000000,0,120000000,17.4871,2.9291,2.3251,43.8214,
605488.SH,腦應陔第,20211101,25.0818,25.0002,25.3572,24.837,25.2042,355600,8768741,0.1224,0.488,24.659,1.1853,741300000,,2965200000,30000000,0,120000000,17.5725,2.9433,2.3365,44.0353,
605488.SH,腦應陔第,20211102,25.2042,25.2144,25.398,24.6942,24.7962,470659,11537788,-0.408,-1.6188,24.5141,1.5689,729300000,,2917200000,30000000,0,120000000,17.288,2.8957,2.2987,43.3224,
605488.SH,腦應陔第,20211103,24.7962,25.0716,25.347,24.684,25.1226,305326,7452492,0.3264,1.3163,24.4083,1.0178,738900000,,2955600000,30000000,0,120000000,17.5156,2.9338,2.3289,43.8927,
605488.SH,腦應陔第,20211104,25.1226,25.1838,25.3368,25.0308,25.3266,421003,10410709,0.204,0.812,24.7283,1.4033,744900000,,2979600000,30000000,0,120000000,17.6578,2.9576,2.3478,44.2491,
605488.SH,腦應陔第,20211105,25.3266,25.194,25.398,25.194,25.3266,383500,9509787,0,0,24.7974,1.2783,744900000,,2979600000,30000000,0,120000000,17.6578,2.9576,2.3478,44.2491,
605488.SH,腦應陔第,20211108,25.3266,25.3878,25.8774,25.194,25.8366,770514,19378289,0.51,2.0137,25.1498,2.5684,759900000,,3039600000,30000000,0,120000000,18.0134,3.0172,2.3951,45.1402,
605488.SH,腦應陔第,20211109,25.8366,25.704,26.163,25.5612,26.163,609407,15485468,0.3264,1.2633,25.4107,2.0314,769500000,,3078000000,30000000,0,120000000,18.2409,3.0553,2.4254,45.7104,
605488.SH,腦應陔第,20211110,26.163,26.163,26.2854,25.7346,26.2038,658816,16795602,0.0408,0.1559,25.4936,2.1961,770700000,,3082800000,30000000,0,120000000,18.2694,3.0601,2.4291,45.7817,
605488.SH,腦應陔第,20211111,26.2038,26.2038,26.3976,26.1018,26.3364,618946,15965152,0.1326,0.506,25.7941,2.0632,774600000,,3098400000,30000000,0,120000000,18.3618,3.0756,2.4414,46.0134,
605488.SH,腦應陔第,20211112,26.3364,26.316,26.6424,26.01,26.52,706832,18248701,0.1836,0.6971,25.8176,2.3561,780000000,,3120000000,30000000,0,120000000,18.4898,3.097,2.4585,46.3342,
605488.SH,腦應陔第,20211115,26.52,26.5506,27.081,26.4894,26.826,975918,25683908,0.306,1.1538,26.3177,3.2531,789000000,,3156000000,30000000,0,120000000,18.7032,3.1327,2.4868,46.8688,
605488.SH,腦應陔第,20211116,26.826,26.877,26.9994,26.2446,26.3364,749984,19533524,-0.4896,-1.8251,26.0453,2.4999,774600000,,3098400000,30000000,0,120000000,18.3618,3.0756,2.4414,46.0134,
605488.SH,腦應陔第,20211117,26.3364,26.3466,27.1932,26.3466,26.9484,1031643,27210881,0.612,2.3238,26.3763,3.4388,792600000,,3170400000,30000000,0,120000000,18.7885,3.147,2.4982,47.0826,
605488.SH,腦應陔第,20211118,26.9484,26.928,27.1422,26.6322,26.6322,758526,19965604,-0.3162,-1.1734,26.3216,2.5284,783300000,,3133200000,30000000,0,120000000,18.5681,3.1101,2.4689,46.5302,
