¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002387.SZ,Œ¨–≈≈µ,20100413,,60,64.87,54.01,57.94,22135638,1340104066.4,30.94,114.5926,60.5406,82.5957,1552792000,,7734990000,26800000,0,133500000,115.0033,27.4684,13.1948,83.4405,
002387.SZ,Œ¨–≈≈µ,20100414,57.94,52.15,55.25,52.15,52.15,9347503,495100343.1,-5.79,-9.9931,52.9661,34.8787,1397620000,,6962025000,26800000,0,133500000,103.5109,24.7235,11.8762,75.1022,
002387.SZ,Œ¨–≈≈µ,20100415,52.15,54,56.49,53.5,55.51,10503383,575757165,3.36,6.443,54.8164,39.1917,1487668000,,7410585000,26800000,0,133500000,110.18,26.3164,12.6414,79.941,
002387.SZ,Œ¨–≈≈µ,20100416,55.51,52,52.7,49.96,50.47,7209486,366498826.6,-5.04,-9.0794,50.8356,26.9011,1352596000,,6737745000,26800000,0,133500000,100.1763,23.927,11.4936,72.6828,
002387.SZ,Œ¨–≈≈µ,20100419,50.47,48,50.63,47.5,49.12,4244669,208825967.9,-1.35,-2.6749,49.1972,15.8383,1316416000,,6557520000,26800000,0,133500000,97.4967,23.287,11.1862,70.7386,
002387.SZ,Œ¨–≈≈µ,20100420,49.12,49.09,49.75,45.82,47.14,3994270,187732655.3,-1.98,-4.0309,47.0005,14.904,1263352000,,6293190000,26800000,0,133500000,93.5667,22.3483,10.7353,67.8872,
002387.SZ,Œ¨–≈≈µ,20100421,47.14,46.32,50.42,46.32,49.99,4533353,220739486.3,2.85,6.0458,48.6923,16.9155,1339732000,,6673665000,26800000,0,133500000,99.2236,23.6995,11.3843,71.9915,
002387.SZ,Œ¨–≈≈µ,20100422,49.99,49.8,53.24,49.4,53.08,5447113,284110319.3,3.09,6.1812,52.158,20.325,1422544000,,7086180000,26800000,0,133500000,105.3568,25.1644,12.088,76.4415,
002387.SZ,Œ¨–≈≈µ,20100423,53.08,53.08,53.49,50.22,50.6,3431110,177806460.9,-2.48,-4.6722,51.8218,12.8026,1356080000,,6755100000,26800000,0,133500000,100.4343,23.9887,11.5233,72.87,
002387.SZ,Œ¨–≈≈µ,20100426,50.6,50.88,51.6,49.2,49.99,2015566,101093905.7,-0.61,-1.2055,50.1566,7.5208,1339732000,,6673665000,26800000,0,133500000,99.2236,23.6995,11.3843,71.9915,
