代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
430090.BJ,同辉信息,20111212,,5,5,5,5,30000,150000,,,5,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111213,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111214,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111215,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111216,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111219,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111220,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111221,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111222,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111223,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111226,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111227,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111228,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111229,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20111230,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.4383,-197.4172,
430090.BJ,同辉信息,20120104,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120105,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120106,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120109,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120110,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120111,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120112,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120113,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120116,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120117,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120118,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120119,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120120,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120130,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120131,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120201,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120202,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120203,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120206,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120207,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120208,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120209,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120210,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
430090.BJ,同辉信息,20120213,5,5,5,5,5,,,0,0,,,0,,65927385,0,0,13185477,16.1349,4.0439,1.0156,-12.5173,
