¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
301179.SZ,‘Û”Ó÷«ƒ‹,20211208,,60,63,58.32,58.47,20229324,1213094175,14.48,32.9166,59.9671,70.2885,1682790923.52,,7718040000,28780416,0,132000000,43.4957,14.1253,13.2235,250.6287,
301179.SZ,‘Û”Ó÷«ƒ‹,20211209,58.47,61.7,61.98,56.02,56.02,14909626,870098013,-2.45,-4.1902,58.3581,51.8048,1612278904.32,,7394640000,28780416,0,132000000,41.6731,13.5334,12.6695,240.1269,
301179.SZ,‘Û”Ó÷«ƒ‹,20211210,56.02,53.01,56.73,51.89,54.95,13566281,727491382,-1.07,-1.91,53.625,47.1372,1581483859.2,,7253400000,28780416,0,132000000,40.8771,13.2749,12.4275,235.5404,
301179.SZ,‘Û”Ó÷«ƒ‹,20211213,54.95,54.95,62.87,53.88,59.87,16362699,953610467,4.92,8.9536,58.2795,56.8536,1723083505.92,,7902840000,28780416,0,132000000,44.5371,14.4635,13.5402,256.6297,
301179.SZ,‘Û”Ó÷«ƒ‹,20211214,59.87,59.75,66.5,59.75,65.88,17905404,1128852995,6.01,10.0384,63.0454,62.2138,1896053806.08,,8696160000,28780416,0,132000000,49.0079,15.9154,14.8994,282.3913,
301179.SZ,‘Û”Ó÷«ƒ‹,20211215,65.88,65.2,72.22,62.26,63.86,16086030,1066053434,-2.02,-3.0662,66.272,55.8923,1837917365.76,,8429520000,28780416,0,132000000,47.5053,15.4274,14.4425,273.7327,
301179.SZ,‘Û”Ó÷«ƒ‹,20211216,63.86,64.09,65.88,62.31,65.8,12113366,777166299,1.94,3.0379,64.1577,42.0889,1893751372.8,,8685600000,28780416,0,132000000,48.9484,15.8961,14.8813,282.0484,
301179.SZ,‘Û”Ó÷«ƒ‹,20211217,65.8,65.13,70.5,61.9,63.09,13414029,891614735,-2.71,-4.1185,66.4688,46.6082,1815756445.44,,8327880000,28780416,0,132000000,46.9325,15.2414,14.2684,270.4321,
301179.SZ,‘Û”Ó÷«ƒ‹,20211220,63.09,61.51,62.25,55.45,56.06,10303046,599478903,-7.03,-11.1428,58.1846,35.7988,1613430120.96,,7399920000,28780416,0,132000000,41.7029,13.5431,12.6785,240.2984,
301179.SZ,‘Û”Ó÷«ƒ‹,20211221,56.06,56,57.15,54.66,56.3,5757784,320841142,0.24,0.4281,55.723,20.0059,1620337420.8,,7431600000,28780416,0,132000000,41.8814,13.6011,12.7328,241.3271,
301179.SZ,‘Û”Ó÷«ƒ‹,20211222,56.3,55.58,58,54.24,57.15,7251654,407505767,0.85,1.5098,56.1949,25.1965,1644800774.4,,7543800000,28780416,0,132000000,42.5137,13.8064,12.925,244.9706,
301179.SZ,‘Û”Ó÷«ƒ‹,20211223,57.15,56.69,58.36,55,55.63,5663013,320209224,-1.52,-2.6597,56.544,19.6766,1601054542.08,,7343160000,28780416,0,132000000,41.383,13.4392,12.5813,238.4552,
301179.SZ,‘Û”Ó÷«ƒ‹,20211224,55.63,55.85,56.28,52.52,52.73,5152860,278506692,-2.9,-5.213,54.049,17.904,1517591335.68,,6960360000,28780416,0,132000000,39.2257,12.7386,11.9254,226.0245,
301179.SZ,‘Û”Ó÷«ƒ‹,20211227,52.73,52.07,53.76,51.52,52.47,3593771,189165567,-0.26,-0.4931,52.6371,12.4869,1510108427.52,,6926040000,28780416,0,132000000,39.0323,12.6758,11.8666,224.91,
301179.SZ,‘Û”Ó÷«ƒ‹,20211228,52.47,52.5,53.21,51.66,52.87,3297382,173072979,0.4,0.7623,52.488,11.457,1521620593.92,,6978840000,28780416,0,132000000,39.3298,12.7724,11.9571,226.6246,
301179.SZ,‘Û”Ó÷«ƒ‹,20211229,52.87,52.9,54.92,52.6,53.99,4150073,223448256,1.12,2.1184,53.842,14.4198,1553854659.84,,7126680000,28780416,0,132000000,40.163,13.043,12.2104,231.4254,
301179.SZ,‘Û”Ó÷«ƒ‹,20211230,53.99,54.02,55.49,52.58,52.66,4448163,239243228,-1.33,-2.4634,53.7847,15.4555,1515576706.56,,6951120000,28780416,0,132000000,39.1736,12.7217,11.9096,225.7244,
301179.SZ,‘Û”Ó÷«ƒ‹,20211231,52.66,52.33,56.78,52.33,55.41,7475561,412535246,2.75,5.2222,55.1845,25.9745,1594722850.56,,7314120000,28780416,0,132000000,41.2193,13.3861,12.5315,237.5122,
301179.SZ,‘Û”Ó÷«ƒ‹,20220104,55.41,55.42,56.01,54.61,55.04,4096143,225989882,-0.37,-0.6677,55.1714,14.2324,1584074096.64,,7265280000,28780416,0,132000000,40.9441,13.2967,10.3295,-52.7721,
