¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300204.SZ, ÊÃ©…Ò,20110415,,49.11,52.48,49.1,49.87,3063271,154571210.6,-2.63,-5.0095,50.4595,22.8602,668258000,,3326329000,13400000,0,66700000,57.8507,20.0106,25.9448,77.4731,
300204.SZ, ÊÃ©…Ò,20110418,49.87,48.6,48.88,47.51,47.94,1284961,61628219.7,-1.93,-3.8701,47.9612,9.5893,642396000,,3197598000,13400000,0,66700000,55.6118,19.2362,24.9407,74.4749,
300204.SZ, ÊÃ©…Ò,20110419,47.94,47.5,48.77,47.5,47.61,631385,30242139.8,-0.33,-0.6884,47.8981,4.7118,637974000,,3175587000,13400000,0,66700000,55.229,19.1038,24.7691,73.9622,
300204.SZ, ÊÃ©…Ò,20110420,47.61,47.6,48.55,47.6,48.5,742504,35857811.6,0.89,1.8694,48.2931,5.5411,649900000,,3234950000,13400000,0,66700000,56.2614,19.4609,25.2321,75.3448,
300204.SZ, ÊÃ©…Ò,20110421,48.5,48.45,48.62,47.9,48.2,514297,24794391.4,-0.3,-0.6186,48.2103,3.838,645880000,,3214940000,13400000,0,66700000,55.9134,19.3405,25.076,74.8788,
300204.SZ, ÊÃ©…Ò,20110422,48.2,48.2,48.5,47.5,47.75,477173,22867174,-0.45,-0.9336,47.9222,3.561,639850000,,3184925000,13400000,0,66700000,55.3914,19.16,24.8419,74.1797,
300204.SZ, ÊÃ©…Ò,20110425,47.75,47.5,48,47.5,47.79,327064,15622356,0.04,0.0838,47.7654,2.4408,640386000,,3187593000,13400000,0,66700000,55.4378,19.176,24.8627,74.2418,
300204.SZ, ÊÃ©…Ò,20110426,47.79,47.39,47.6,45.02,45.15,806914,36954865.5,-2.64,-5.5242,45.7978,6.0217,605010000,,3011505000,13400000,0,66700000,52.3753,18.1167,23.4893,70.1406,
300204.SZ, ÊÃ©…Ò,20110427,45.15,45.15,45.65,44.44,44.8,334304,15036888.3,-0.35,-0.7752,44.9797,2.4948,600320000,,2988160000,13400000,0,66700000,51.9693,17.9763,23.3072,69.5969,
300204.SZ, ÊÃ©…Ò,20110428,44.8,44.05,44.1,42.66,42.7,666761,28716670.2,-2.1,-4.6875,43.0689,4.9758,572180000,,2848090000,13400000,0,66700000,50.6044,16.018,22.2146,66.3345,
300204.SZ, ÊÃ©…Ò,20110429,42.7,42.98,42.98,42.5,42.7,208656,8927873.5,0,0,42.7875,1.5571,572180000,,2848090000,13400000,0,66700000,50.6044,16.018,22.2146,66.3345,
300204.SZ, ÊÃ©…Ò,20110503,42.7,42.72,42.98,41.73,42.28,250536,10539933.5,-0.42,-0.9836,42.0695,1.8697,566552000,,2820076000,13400000,0,66700000,50.1067,15.8605,21.9961,65.682,
