代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600287.SH,江苏舜天,20070104,11.6062,11.7428,12.3344,11.4697,11.8338,7051957,18348851,0.2276,1.9608,2.602,4.2033,436202171.6,,1135669792.4,167770066,0,436796074,60.8159,1.4026,0.2323,-7.3453,
600287.SH,江苏舜天,20070105,11.8338,11.8338,13.0172,11.6972,12.6986,16076292,44512356,0.8648,7.3077,2.7688,9.5823,468078484.14,,1218661046.46,167770066,0,436796074,65.2601,1.5051,0.2492,-7.8821,
600287.SH,江苏舜天,20070108,12.6986,12.653,13.6544,12.5165,13.6088,12120595,35394377,0.9103,7.1685,2.9202,7.2245,501632497.34,,1306020261.26,167770066,0,436796074,69.9382,1.613,0.2671,-8.4471,
600287.SH,江苏舜天,20070109,13.6088,13.6999,14.9743,13.6544,14.9743,23195167,74757137,1.3654,10.0334,3.223,13.8256,551963517.14,,1437059083.46,167770066,0,436796074,76.9555,1.7748,0.2939,-9.2946,
600287.SH,江苏舜天,20070110,14.9743,15.3839,16.4763,15.1108,16.4763,22185682,78413933,1.502,10.0304,3.5344,13.2239,607327638.92,,1581201787.88,167770066,0,436796074,84.6744,1.9528,0.3234,-10.2269,
600287.SH,江苏舜天,20070111,16.4763,16.3852,17.5686,14.8377,15.748,24639979,89891015,-0.7282,-4.4199,3.6482,14.6868,580484428.36,,1511314416.04,167770066,0,436796074,80.9319,1.8665,0.3091,-9.7749,
600287.SH,江苏舜天,20070112,15.748,15.748,16.3397,15.0198,15.0653,12726642,43406120,-0.6827,-4.3353,3.4106,7.5858,555318918.46,,1445795004.94,167770066,0,436796074,77.4233,1.7856,0.2957,-9.3511,
600287.SH,江苏舜天,20070115,15.0653,14.8377,16.5673,14.8377,16.5673,12647941,44467837,1.502,9.9698,3.5158,7.5389,610683040.24,,1589937709.36,167770066,0,436796074,85.1422,1.9636,0.3252,-10.2834,
600287.SH,江苏舜天,20070116,16.5673,17.068,17.5231,16.5673,16.9769,15932988,59825541,0.4096,2.4725,3.7548,9.4969,625782346.18,,1629249356.02,167770066,0,436796074,87.2474,2.0122,0.3332,-10.5377,
600287.SH,江苏舜天,20070117,16.9769,17.159,17.4776,15.4749,15.8391,13765045,49930072,-1.1379,-6.7024,3.6273,8.2047,583839829.68,,1520050337.52,167770066,0,436796074,81.3997,1.8773,0.3109,-9.8314,
600287.SH,江苏舜天,20070118,15.8391,15.7935,16.8859,15.566,16.7494,9642468,34303026,0.9103,5.7471,3.5575,5.7474,617393842.88,,1607409552.32,167770066,0,436796074,86.0778,1.9852,0.3287,-10.3964,
600287.SH,江苏舜天,20070119,16.7494,16.6583,17.25,16.5218,17.1135,10163743,37731030,0.3641,2.1739,3.7123,6.0581,630815448.16,,1642353238.24,167770066,0,436796074,87.9491,2.0284,0.3359,-10.6224,
600287.SH,江苏舜天,20070122,17.1135,17.5686,18.843,17.5686,18.843,11093694,45654858,1.7296,10.1064,4.1154,6.6124,694568073.24,,1808335746.36,167770066,0,436796074,96.8376,2.2334,0.3698,-11.696,
600287.SH,江苏舜天,20070123,18.843,20.1174,20.7091,19.2071,20.7091,25073341,111186409,1.8661,9.9034,4.4344,14.9451,763353800.3,,1987422136.7,167770066,0,436796074,106.4278,2.4545,0.4065,-12.8543,
600287.SH,江苏舜天,20070124,20.7091,20.8912,22.3021,20.5271,20.8001,16633490,78219231,0.091,0.4396,4.7025,9.9145,766709201.62,,1996158058.18,167770066,0,436796074,106.8956,2.4653,0.4083,-12.9108,
600287.SH,江苏舜天,20070125,20.8001,20.7091,21.8015,19.7988,21.1187,16073669,74491052,0.3186,1.5317,4.6344,9.5808,778453106.24,,2026733783.36,167770066,0,436796074,108.5329,2.5031,0.4145,-13.1085,
600287.SH,江苏舜天,20070126,21.1187,20.6636,21.3463,19.0251,20.7546,12002151,53272260,-0.3641,-1.7241,4.4386,7.1539,765031500.96,,1991790097.44,167770066,0,436796074,106.6617,2.4599,0.4074,-12.8825,
600287.SH,江苏舜天,20070129,20.7546,21.0277,21.3463,20.2085,21.3008,9310791,42419447,0.5462,2.6316,4.5559,5.5497,785163908.88,,2044205626.32,167770066,0,436796074,109.4686,2.5247,0.4181,-13.2215,
600287.SH,江苏舜天,20070130,21.3008,21.5284,22.0746,20.0264,20.4815,8776579,40340224,-0.8193,-3.8462,4.5963,5.2313,754965297,,1965582333,167770066,0,436796074,105.2582,2.4276,0.402,-12.713,
600287.SH,江苏舜天,20070131,20.4815,20.4815,20.6636,18.6154,18.661,8128932,34964142,-1.8206,-8.8889,4.3012,4.8453,687857270.6,,1790863903.4,167770066,0,436796074,95.9019,2.2118,0.3663,-11.583,
600287.SH,江苏舜天,20070201,18.661,18.2058,19.8899,17.5686,19.6623,13893341,56482386,1.0013,5.3659,4.0654,8.2812,724766685.12,,1886959039.68,167770066,0,436796074,101.0479,2.3305,0.3859,-12.2045,
600287.SH,江苏舜天,20070202,19.6623,19.8899,20.1174,19.0251,19.3892,11389083,48901684,-0.2731,-1.3889,4.2937,6.7885,714700481.16,,1860751275.24,167770066,0,436796074,99.6445,2.2981,0.3806,-12.035,
600287.SH,江苏舜天,20070205,19.3892,19.4347,20.345,19.0251,19.4347,5781165,24937967,0.0455,0.2347,4.3137,3.4459,716378181.82,,1865119235.98,167770066,0,436796074,99.8784,2.3035,0.3815,-12.0632,
600287.SH,江苏舜天,20070206,19.4347,19.3437,19.9809,19.3437,19.8899,5052477,21825498,0.4551,2.3419,4.3198,3.0115,733155188.42,,1908798843.38,167770066,0,436796074,102.2174,2.3574,0.3904,-12.3458,
600287.SH,江苏舜天,20070207,19.8899,20.0719,20.2085,19.5257,19.8899,6432541,28127478,0,0,4.3727,3.8341,733155188.42,,1908798843.38,167770066,0,436796074,102.2174,2.3574,0.3904,-12.3458,
600287.SH,江苏舜天,20070208,19.8899,19.7988,20.2995,19.2982,20.1174,7489877,32626823,0.2276,1.1442,4.3561,4.4644,741543691.72,,1930638647.08,167770066,0,436796074,103.387,2.3844,0.3949,-12.487,
600287.SH,江苏舜天,20070209,20.1174,20.0719,22.1201,19.9809,22.1201,14488906,69155281,2.0026,9.9548,4.773,8.6362,815362520.76,,2122828919.64,167770066,0,436796074,113.6789,2.6218,0.4342,-13.7301,
600287.SH,江苏舜天,20070212,22.1201,24.3503,24.3503,23.6676,24.3503,10763394,57380536,2.2302,10.0823,5.3311,6.4156,897569853.1,,2336858995.9,167770066,0,436796074,125.1403,2.8861,0.4779,-15.1144,
600287.SH,江苏舜天,20070213,24.3503,26.3074,26.8081,24.5779,25.7612,32821969,186364481,1.411,5.7944,5.678,19.5637,949578573.56,,2472265778.84,167770066,0,436796074,132.3915,3.0533,0.5056,-15.9902,
600287.SH,江苏舜天,20070214,25.7612,25.124,26.9901,24.8965,25.9888,13079727,74641298,0.2276,0.8834,5.7066,7.7962,957967076.86,,2494105582.54,167770066,0,436796074,133.561,3.0803,0.5101,-16.1314,
600287.SH,江苏舜天,20070215,25.9888,25.9888,28.5831,25.3516,28.5831,16521116,97566338,2.5943,9.9825,5.9056,9.8475,1053596014.48,,2743079344.72,167770066,0,436796074,146.8937,3.3878,0.561,-17.7417,
600287.SH,江苏舜天,20070216,28.5831,30.8589,31.4505,29.3569,31.4505,15136019,103438530,2.8674,10.0318,6.8339,9.0219,1159291156.06,,3018260871.34,167770066,0,436796074,161.6299,3.7277,0.6173,-19.5216,
600287.SH,江苏舜天,20070226,31.4505,33.3622,34.5911,32.3153,34.5911,14005462,103966317,3.1405,9.9855,7.4233,8.348,1275052501.6,,3319650162.4,167770066,0,436796074,177.7695,4.0999,0.6789,-21.4709,
600287.SH,江苏舜天,20070227,34.5911,35.5013,36.1385,31.1319,31.4505,23771301,174020833,-3.1405,-9.0789,7.3206,14.169,1159291156.06,,3018260871.34,167770066,0,436796074,161.6299,3.7277,0.6173,-19.5216,
600287.SH,江苏舜天,20070228,31.4505,30.9954,34.409,30.9954,34.1814,14396721,103566058,2.7309,8.6831,7.1937,8.5812,1259953195.66,,3280338515.74,167770066,0,436796074,175.6643,4.0513,0.6709,-21.2166,
600287.SH,江苏舜天,20070301,34.1814,34.2724,34.5,31.1775,31.405,11734504,83857150,-2.7764,-8.1225,7.1462,6.9944,1157613455.4,,3013892910.6,167770066,0,436796074,161.396,3.7223,0.6164,-19.4933,
600287.SH,江苏舜天,20070302,31.405,31.0864,32.9525,28.6742,31.8602,15814681,106556439,0.4551,1.4493,6.7378,9.4264,1174390462,,3057572518,167770066,0,436796074,163.735,3.7762,0.6253,-19.7758,
600287.SH,江苏舜天,20070305,31.8602,31.2685,32.5429,29.5845,30.3127,8734683,59259944,-1.5475,-4.8571,6.7844,5.2063,1117348639.56,,2909061852.84,167770066,0,436796074,155.7822,3.5928,0.595,-18.8153,
600287.SH,江苏舜天,20070306,30.3127,30.2672,30.8589,29.63,30.2672,4866360,32395407,-0.0455,-0.1502,6.657,2.9006,1115670938.9,,2904693892.1,167770066,0,436796074,155.5483,3.5874,0.5941,-18.787,
600287.SH,江苏舜天,20070307,30.2672,30.0396,32.907,30.0396,31.8602,10228107,71227703,1.593,5.2632,6.9639,6.0965,1174390462,,3057572518,167770066,0,436796074,163.735,3.7762,0.6253,-19.7758,
600287.SH,江苏舜天,20070308,31.8602,31.8602,32.4974,31.0864,32.2698,6677935,46937275,0.4096,1.2857,7.0287,3.9804,1189489767.94,,3096884164.66,167770066,0,436796074,165.8402,3.8248,0.6334,-20.0301,
600287.SH,江苏舜天,20070309,32.2698,32.5429,32.6794,31.1319,31.3595,8147213,56539790,-0.9103,-2.8209,6.9398,4.8562,1155935754.74,,3009524949.86,167770066,0,436796074,161.162,3.7169,0.6155,-19.4651,
600287.SH,江苏舜天,20070312,31.3595,31.314,32.7705,29.5845,32.2243,11204494,77615856,0.8648,2.7576,6.9272,6.6785,1187812067.28,,3092516203.92,167770066,0,436796074,165.6063,3.8194,0.6325,-20.0018,
600287.SH,江苏舜天,20070313,32.2243,32.4064,35.4558,32.4064,35.4558,6361610,48683901,3.2315,10.0282,7.6528,3.7919,1306928814.14,,3402641416.46,167770066,0,436796074,182.2137,4.2024,0.6959,-22.0077,
600287.SH,江苏舜天,20070314,35.4558,38.9604,39.006,36.1385,39.006,27183978,229242075,3.5501,10.0128,8.433,16.2031,1437789465.62,,3743342354.18,167770066,0,436796074,200.4585,4.6232,0.7656,-24.2112,
600287.SH,江苏舜天,20070315,39.006,40.9631,42.7837,38.2322,39.7797,25909025,230509920,0.7737,1.9837,8.8969,15.4432,1466310376.84,,3817597686.76,167770066,0,436796074,204.4349,4.7149,0.7808,-24.6915,
600287.SH,江苏舜天,20070316,39.7797,39.3701,40.4169,37.7771,38.5963,15573676,133099768,-1.1834,-2.9748,8.5465,9.2828,1422690159.68,,3704030707.52,167770066,0,436796074,198.3533,4.5746,0.7575,-23.957,
