代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002703.SZ,浙江世宝,20121102,,15.62,18.75,15.61,18.75,14272364,239721977.3,16.17,626.7442,16.7962,95.1491,281250000,,5206084781.25,15000000,0,277657855,55.7526,7.6808,8.3175,-632.8599,
002703.SZ,浙江世宝,20121105,18.75,16.88,18.74,16.88,16.88,10900340,188690447.6,-1.87,-9.9733,17.3105,72.6689,253200000,,4686864592.4,15000000,0,277657855,50.1922,6.9148,7.488,-569.7427,
002703.SZ,浙江世宝,20121106,16.88,15.51,15.75,15.19,15.19,7556376,115748278.4,-1.69,-10.0118,15.318,50.3758,227850000,,4217622817.45,15000000,0,277657855,45.1671,6.2225,6.7383,-512.7009,
002703.SZ,浙江世宝,20121107,15.19,14.56,14.84,14.05,14.5,6933046,100440117.8,-0.69,-4.5425,14.4872,46.2203,217500000,,4026038897.5,15000000,0,277657855,43.1154,5.9398,6.4322,-489.4117,
002703.SZ,浙江世宝,20121108,14.5,14.5,15.3,14.41,14.65,6919983,103496393,0.15,1.0345,14.9562,46.1332,219750000,,4067687575.75,15000000,0,277657855,43.5614,6.0013,6.4988,-494.4745,
002703.SZ,浙江世宝,20121109,14.65,14.18,14.29,13.52,13.77,4593169,63543494.3,-0.88,-6.0068,13.8343,30.6211,206550000,,3823348663.35,15000000,0,277657855,40.9447,5.6408,6.1084,-464.7723,
002703.SZ,浙江世宝,20121112,13.77,13.66,14.66,13.59,14.61,4497492,62886918.7,0.84,6.1002,13.9827,29.9833,219150000,,4056581261.55,15000000,0,277657855,43.4425,5.9849,6.481,-493.1244,
002703.SZ,浙江世宝,20121113,14.61,14.3,15.98,13.82,15.38,6792549,100960980.3,0.77,5.2704,14.8635,45.2837,230700000,,4270377809.9,15000000,0,277657855,45.732,6.3003,6.8226,-519.1139,
002703.SZ,浙江世宝,20121114,15.38,14.8,16.18,14.73,15.42,6549126,102179563.9,0.04,0.2601,15.602,43.6608,231300000,,4281484124.1,15000000,0,277657855,45.851,6.3167,6.8403,-520.464,
002703.SZ,浙江世宝,20121115,15.42,15.06,15.39,14.41,14.41,3499714,52254492,-1.01,-6.5499,14.9311,23.3314,216150000,,4001049690.55,15000000,0,277657855,42.8478,5.903,6.3923,-486.3739,
002703.SZ,浙江世宝,20121116,14.41,14.44,14.96,13.93,14.73,3063301,44568339.4,0.32,2.2207,14.5491,20.422,220950000,,4089900204.15,15000000,0,277657855,43.7993,6.034,6.5343,-497.1747,
002703.SZ,浙江世宝,20121119,14.73,14.55,15.29,14.51,14.87,2812335,41876406.3,0.14,0.9504,14.8903,18.7489,223050000,,4128772303.85,15000000,0,277657855,44.2156,6.0914,6.5964,-501.9001,
002703.SZ,浙江世宝,20121120,14.87,14.7,14.88,14.13,14.5,2747872,39839116.8,-0.37,-2.4882,14.4982,18.3191,217500000,,4026038897.5,15000000,0,277657855,43.1154,5.9398,6.4322,-489.4117,
002703.SZ,浙江世宝,20121121,14.5,14.31,14.75,14.25,14.65,2522369,36750815.6,0.15,1.0345,14.57,16.8158,219750000,,4067687575.75,15000000,0,277657855,43.5614,6.0013,6.4988,-494.4745,
002703.SZ,浙江世宝,20121122,14.65,14.54,14.61,14.07,14.14,2372271,33749103.9,-0.51,-3.4812,14.2265,15.8151,212100000,,3926082069.7,15000000,0,277657855,42.0449,5.7924,6.2725,-477.2607,
002703.SZ,浙江世宝,20121123,14.14,14.1,14.28,13.94,13.99,1977178,27897060,-0.15,-1.0608,14.1095,13.1812,209850000,,3884433391.45,15000000,0,277657855,41.5989,5.7309,6.206,-472.1978,
002703.SZ,浙江世宝,20121126,13.99,13.9,14.1,13.63,13.72,1573738,21793030.4,-0.27,-1.9299,13.8479,10.4916,205800000,,3809465770.6,15000000,0,277657855,40.7961,5.6203,6.0862,-463.0847,
002703.SZ,浙江世宝,20121127,13.72,13.72,13.75,12.8,12.89,2108350,27835912,-0.83,-6.0496,13.2027,14.0557,193350000,,3579009750.95,15000000,0,277657855,38.3281,5.2803,5.718,-435.0701,
002703.SZ,浙江世宝,20121128,12.89,12.72,12.73,12.17,12.22,1993071,24555799.8,-0.67,-5.1978,12.3206,13.2871,183300000,,3392978988.1,15000000,0,277657855,36.3359,5.0058,5.4208,-412.4559,
002703.SZ,浙江世宝,20121129,12.22,12.25,12.36,11.56,11.56,2426045,28937173.5,-0.66,-5.401,11.9277,16.1736,173400000,,3209724803.8,15000000,0,277657855,34.3734,4.7355,5.128,-390.1792,
002703.SZ,浙江世宝,20121130,11.56,11.45,12.17,11.35,11.94,2363309,27824836.5,0.38,3.2872,11.7737,15.7554,179100000,,3315234788.7,15000000,0,277657855,35.5033,4.8911,5.2966,-403.0052,
002703.SZ,浙江世宝,20121203,11.94,11.82,12.17,11.6,11.6,2037024,24270823.9,-0.34,-2.8476,11.9148,13.5802,174000000,,3220831118,15000000,0,277657855,34.4923,4.7519,5.1458,-391.5293,
002703.SZ,浙江世宝,20121204,11.6,11.74,11.91,11.38,11.9,1545263,17981914.5,0.3,2.5862,11.6368,10.3018,178500000,,3304128474.5,15000000,0,277657855,35.3843,4.8748,5.2789,-401.6551,
002703.SZ,浙江世宝,20121205,11.9,11.89,12.66,11.76,12.43,2837448,34866863.6,0.53,4.4538,12.2881,18.9163,186450000,,3451287137.65,15000000,0,277657855,36.9603,5.0919,5.514,-419.5439,
002703.SZ,浙江世宝,20121206,12.43,12.31,12.4,12.06,12.1,1901329,23166414.3,-0.33,-2.6549,12.1843,12.6755,181500000,,3359660045.5,15000000,0,277657855,35.979,4.9567,5.3676,-408.4056,
