¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603515.SH,≈∑∆’’’√˜,20160819,,17.93,21.51,17.93,21.51,31300,666103,6.57,43.9759,21.2812,0.054,1247580000,,12464595527.04,58000000,0,579479104,28.5914,6.2413,2.7892,331.9244,
603515.SH,≈∑∆’’’√˜,20160822,21.51,23.66,23.66,23.66,23.66,3800,89908,2.15,9.9954,23.66,0.0066,1372280000,,13710475600.64,58000000,0,579479104,31.4492,6.8651,3.068,365.1014,
603515.SH,≈∑∆’’’√˜,20160823,23.66,26.03,26.03,26.03,26.03,8800,229064,2.37,10.0169,26.03,0.0152,1509740000,,15083841077.12,58000000,0,579479104,34.5994,7.5528,3.3753,401.6732,
603515.SH,≈∑∆’’’√˜,20160824,26.03,28.63,28.63,28.63,28.63,11992,343331,2.6,9.9885,28.63,0.0207,1660540000,,16590486747.52,58000000,0,579479104,38.0554,8.3072,3.7125,441.7943,
603515.SH,≈∑∆’’’√˜,20160825,28.63,31.49,31.49,31.49,31.49,28445,895733,2.86,9.9895,31.49,0.049,1826420000,,18247796984.96,58000000,0,579479104,41.8569,9.137,4.0833,485.9274,
603515.SH,≈∑∆’’’√˜,20160826,31.49,34.64,34.64,34.64,34.64,63556,2201580,3.15,10.0032,34.64,0.1096,2009120000,,20073156162.56,58000000,0,579479104,46.044,10.051,4.4918,534.5356,
603515.SH,≈∑∆’’’√˜,20160829,34.64,38.1,38.1,38.1,38.1,64823,2469756,3.46,9.9885,38.1,0.1118,2209800000,,22078153862.4,58000000,0,579479104,50.643,11.055,4.9404,587.9274,
603515.SH,≈∑∆’’’√˜,20160830,38.1,41.91,41.91,41.91,41.91,72000,3017520,3.81,10,41.91,0.1241,2430780000,,24285969248.64,58000000,0,579479104,55.7073,12.1605,5.4345,646.7202,
603515.SH,≈∑∆’’’√˜,20160831,41.91,46.1,46.1,44.4,46.1,26123681,1189908548,4.19,9.9976,45.549,45.0408,2673800000,,26713986694.4,58000000,0,579479104,61.2767,13.3762,5.9778,711.3767,
603515.SH,≈∑∆’’’√˜,20160901,46.1,46.1,50.71,46.1,50.71,32560387,1592180774,4.61,10,48.8993,56.1386,2941180000,,29385385363.84,58000000,0,579479104,67.4044,14.7139,6.5756,782.5144,
603515.SH,≈∑∆’’’√˜,20160902,50.71,48,53.25,47.6,50.7,26486848,1328908124,-0.01,-0.0197,50.1724,45.667,2940600000,,29379590572.8,58000000,0,579479104,67.3911,14.711,6.5743,782.3601,
603515.SH,≈∑∆’’’√˜,20160905,50.7,50.7,52.86,49.25,51.53,20528899,1054539508,0.83,1.6371,51.3685,35.3947,2988740000,,29860558229.12,58000000,0,579479104,68.4944,14.9518,6.6819,795.168,
603515.SH,≈∑∆’’’√˜,20160906,51.53,50.8,54.02,50.4,53.37,22160167,1156687939,1.84,3.5707,52.1967,38.2072,3095460000,,30926799780.48,58000000,0,579479104,70.9401,15.4857,6.9205,823.5613,
603515.SH,≈∑∆’’’√˜,20160907,53.37,52.48,52.83,49.95,50.04,20660529,1062300429,-3.33,-6.2395,51.4169,35.6216,2902320000,,28997134364.16,58000000,0,579479104,66.5138,14.5194,6.4887,772.1755,
603515.SH,≈∑∆’’’√˜,20160908,50.04,49.4,50.5,47.7,48.47,14424508,705912640,-1.57,-3.1375,48.9384,24.8698,2811260000,,28087352170.88,58000000,0,579479104,64.427,14.0639,6.2851,747.9486,
603515.SH,≈∑∆’’’√˜,20160909,48.47,48.03,48.88,46.76,46.99,12074772,576912244,-1.48,-3.0534,47.7783,20.8186,2725420000,,27229723096.96,58000000,0,579479104,62.4597,13.6345,6.0932,725.1105,
603515.SH,≈∑∆’’’√˜,20160912,46.99,45.26,46.68,45.1,45.82,8437569,385781220,-1.17,-2.4899,45.7218,14.5475,2657560000,,26551732545.28,58000000,0,579479104,60.9046,13.295,5.9415,707.056,
603515.SH,≈∑∆’’’√˜,20160913,45.82,46.2,46.38,44.51,45,8569114,388263715,-0.82,-1.7896,45.3097,14.7743,2610000000,,26076559680,58000000,0,579479104,59.8146,13.0571,5.8352,694.4025,
603515.SH,≈∑∆’’’√˜,20160914,45,44.52,46.75,44.21,45.33,8755466,400800882,0.33,0.7333,45.7772,15.0956,2629140000,,26267787784.32,58000000,0,579479104,60.2533,13.1528,5.878,699.4948,
603515.SH,≈∑∆’’’√˜,20160919,45.33,45.55,46.12,44.35,45.01,7651466,342881198,-0.32,-0.7059,44.8125,13.1922,2610580000,,26082354471.04,58000000,0,579479104,59.8279,13.06,5.8365,694.5568,
603515.SH,≈∑∆’’’√˜,20160920,45.01,44.99,44.99,43.53,43.79,8349555,368357903,-1.22,-2.7105,44.1171,14.3958,2539820000,,25375389964.16,58000000,0,579479104,58.2063,12.706,5.6783,675.7307,
603515.SH,≈∑∆’’’√˜,20160921,43.79,43.51,43.78,42.66,42.7,6866643,296005240,-1.09,-2.4892,43.1077,11.839,2476600000,,24743757740.8,58000000,0,579479104,56.7574,12.3897,5.5369,658.9108,
603515.SH,≈∑∆’’’√˜,20160922,42.7,42.9,43.15,42.35,43.03,6721621,287600841,0.33,0.7728,42.7874,11.589,2495740000,,24934985845.12,58000000,0,579479104,57.1961,12.4854,5.5797,664.0031,
603515.SH,≈∑∆’’’√˜,20160923,43.03,42.9,44.32,42.81,43.08,8030544,349650640,0.05,0.1162,43.5401,13.8458,2498640000,,24963959800.32,58000000,0,579479104,57.2625,12.5,5.5862,664.7746,
603515.SH,≈∑∆’’’√˜,20160926,43.08,43,43,39.01,39.13,9574999,388376887,-3.95,-9.169,40.5616,16.5086,2269540000,,22675017339.52,58000000,0,579479104,52.0121,11.3538,5.074,603.8215,
603515.SH,≈∑∆’’’√˜,20160927,39.13,38.85,39.45,38,39.36,6713313,259575357,0.23,0.5878,38.6658,11.5747,2282880000,,22808297533.44,58000000,0,579479104,52.3178,11.4206,5.1038,607.3707,
603515.SH,≈∑∆’’’√˜,20160928,39.36,39.14,39.19,38.37,38.42,4331371,167203791,-0.94,-2.3882,38.603,7.4679,2228360000,,22263587175.68,58000000,0,579479104,51.0684,11.1478,4.9819,592.8654,
603515.SH,≈∑∆’’’√˜,20160929,38.42,38.5,38.99,38.28,38.58,4350934,168337543,0.16,0.4164,38.69,7.5016,2237640000,,22356303832.32,58000000,0,579479104,51.2811,11.1943,5.0027,595.3344,
603515.SH,≈∑∆’’’√˜,20160930,38.58,38.48,38.87,38.35,38.59,3564770,137544536,0.01,0.0259,38.5844,6.1462,2238220000,,22362098623.36,58000000,0,579479104,51.2944,11.1972,5.004,595.4886,
603515.SH,≈∑∆’’’√˜,20161010,38.59,38.99,40.43,38.61,40.24,6384872,253603648,1.65,4.2757,39.7195,11.0084,2333920000,,23318239144.96,58000000,0,579479104,53.4876,11.6759,5.2179,620.9501,
603515.SH,≈∑∆’’’√˜,20161011,40.24,40.25,40.25,39.52,40.08,5515092,219769842,-0.16,-0.3976,39.8488,9.5088,2324640000,,23225522488.32,58000000,0,579479104,53.2749,11.6295,5.1972,618.4811,
603515.SH,≈∑∆’’’√˜,20161012,40.08,40.1,41.97,39.72,40.85,7729605,317724599,0.77,1.9212,41.1049,13.3269,2369300000,,23671721398.4,58000000,0,579479104,54.2984,11.8529,5.297,630.3631,
603515.SH,≈∑∆’’’√˜,20161013,40.85,40.64,40.8,39.92,40.18,4741812,190690110,-0.67,-1.6401,40.2146,8.1755,2330440000,,23283470398.72,58000000,0,579479104,53.4078,11.6585,5.2102,620.0242,
603515.SH,≈∑∆’’’√˜,20161014,40.18,40.14,40.8,39.84,40.34,3624696,145851624,0.16,0.3982,40.2383,6.2495,2339720000,,23376187055.36,58000000,0,579479104,53.6205,11.7049,5.2309,622.4932,
603515.SH,≈∑∆’’’√˜,20161017,40.34,40.4,40.47,38.92,39.11,4483506,177814954,-1.23,-3.0491,39.6598,7.7302,2268380000,,22663427757.44,58000000,0,579479104,51.9855,11.348,5.0714,603.5129,
603515.SH,≈∑∆’’’√˜,20161018,39.11,39.29,39.86,38.91,39.69,3975360,156301785,0.58,1.483,39.3176,6.8541,2302020000,,22999525637.76,58000000,0,579479104,52.7565,11.5163,5.1466,612.463,
603515.SH,≈∑∆’’’√˜,20161019,39.69,39.65,40.97,39.21,40.5,6939576,278175318,0.81,2.0408,40.0853,11.9648,2349000000,,23468903712,58000000,0,579479104,53.8332,11.7514,5.2517,624.9622,
603515.SH,≈∑∆’’’√˜,20161020,40.5,40.27,40.4,39.81,39.94,4013239,160583162,-0.56,-1.3827,40.0134,6.9194,2316520000,,23144395413.76,58000000,0,579479104,53.0888,11.5889,5.179,616.3207,
603515.SH,≈∑∆’’’√˜,20161021,39.94,39.87,39.87,38.8,39.64,4781351,188181422,-0.3,-0.7511,39.3574,8.2437,2299120000,,22970551682.56,58000000,0,579479104,52.69,11.5018,5.1401,611.6914,
603515.SH,≈∑∆’’’√˜,20161024,39.64,39.33,42.85,39.26,42.53,11477170,471840951,2.89,7.2906,41.1113,19.7882,2466740000,,24645246293.12,58000000,0,579479104,56.5315,12.3404,5.5149,656.2875,
603515.SH,≈∑∆’’’√˜,20161025,42.53,42.17,42.87,41.8,41.91,9151083,386344345,-0.62,-1.4578,42.2184,15.7777,2430780000,,24285969248.64,58000000,0,579479104,49.8366,8.3068,5.4345,646.7202,
603515.SH,≈∑∆’’’√˜,20161026,41.91,41.91,42.8,41.01,42.46,8026107,335551073,0.55,1.3123,41.8075,13.8381,2462680000,,24604682755.84,58000000,0,579479104,50.4906,8.4158,5.5058,655.2073,
603515.SH,≈∑∆’’’√˜,20161027,42.46,42.3,43.45,42.03,42.6,8724243,372992431,0.14,0.3297,42.7536,15.0418,2470800000,,24685809830.4,58000000,0,579479104,50.6571,8.4436,5.524,657.3676,
603515.SH,≈∑∆’’’√˜,20161028,42.6,42.65,44.88,42.31,43.68,12277227,533248525,1.08,2.5352,43.434,21.1676,2533440000,,25311647262.72,58000000,0,579479104,51.9413,8.6576,5.664,674.0333,
603515.SH,≈∑∆’’’√˜,20161031,43.68,42.98,43,41.65,41.93,6608240,278584332,-1.75,-4.0064,42.1571,11.3935,2431940000,,24297558830.72,58000000,0,579479104,49.8603,8.3108,5.4371,647.0287,
603515.SH,≈∑∆’’’√˜,20161101,41.93,41.61,43.45,41.61,42.62,6388853,273069690,0.69,1.6456,42.7416,11.0153,2471960000,,24697399412.48,58000000,0,579479104,50.6808,8.4475,5.5266,657.6763,
603515.SH,≈∑∆’’’√˜,20161102,42.62,42.28,43.49,41.95,42.96,8182914,349899725,0.34,0.7977,42.7598,14.1085,2491680000,,24894422307.84,58000000,0,579479104,51.0851,8.5149,5.5706,662.9229,
603515.SH,≈∑∆’’’√˜,20161103,42.96,42.59,44.18,42.48,43.02,9413151,407430316,0.06,0.1397,43.2831,16.2296,2495160000,,24929191054.08,58000000,0,579479104,51.1565,8.5268,5.5784,663.8488,
603515.SH,≈∑∆’’’√˜,20161104,43.02,42.62,47.32,42.6,47.32,17553422,805802271,4.3,9.9954,45.9057,30.2645,2744560000,,27420951201.28,58000000,0,579479104,56.2698,9.3791,6.136,730.2028,
603515.SH,≈∑∆’’’√˜,20161107,47.32,49.39,49.39,45.1,45.99,16397456,763000296,-1.33,-2.8107,46.5316,28.2715,2667420000,,26650243992.96,58000000,0,579479104,54.6882,9.1155,5.9635,709.6793,
603515.SH,≈∑∆’’’√˜,20161108,45.99,45.91,50.58,45.26,48.7,18418730,878086299,2.71,5.8926,47.6736,31.7564,2824600000,,28220632364.8,58000000,0,579479104,57.9108,9.6526,6.315,751.4977,
603515.SH,≈∑∆’’’√˜,20161109,48.7,48.01,52.6,47.72,50.76,21586697,1079402546,2.06,4.23,50.0031,37.2184,2944080000,,29414359319.04,58000000,0,579479104,60.3604,10.0609,6.5821,783.2859,
603515.SH,≈∑∆’’’√˜,20161110,50.76,51.1,54.54,50,53.27,20322323,1064432082,2.51,4.9448,52.3775,35.0385,3089660000,,30868851870.08,58000000,0,579479104,63.3451,10.5584,6.9075,822.0182,
603515.SH,≈∑∆’’’√˜,20161111,53.27,52.67,54.25,50.2,50.3,16283111,846126036,-2.97,-5.5754,51.9634,28.0743,2917400000,,29147798931.2,58000000,0,579479104,59.8134,9.9698,6.5224,776.1876,
603515.SH,≈∑∆’’’√˜,20161114,50.3,49.58,49.59,47.62,48.35,10101552,489293879,-1.95,-3.8767,48.4375,17.4165,2804300000,,28017814678.4,58000000,0,579479104,57.4946,9.5833,6.2696,746.0969,
603515.SH,≈∑∆’’’√˜,20161115,48.35,48.36,49.3,48.11,48.54,5828807,283484578,0.19,0.393,48.6351,10.0497,2815320000,,28127915708.16,58000000,0,579479104,57.7205,9.6209,6.2942,749.0287,
603515.SH,≈∑∆’’’√˜,20161116,48.54,48.6,48.82,46.3,46.38,8102180,380862883,-2.16,-4.4499,47.0075,13.9693,2690040000,,26876240843.52,58000000,0,579479104,55.152,9.1928,6.0141,715.6974,
603515.SH,≈∑∆’’’√˜,20161117,46.38,46.21,47.28,45.98,46.49,5198452,242868189,0.11,0.2372,46.7193,8.9628,2696420000,,26939983544.96,58000000,0,579479104,55.2828,9.2146,6.0284,717.3949,
603515.SH,≈∑∆’’’√˜,20161118,46.49,46.66,48.3,46.46,47.09,6473686,307605375,0.6,1.2906,47.5163,11.1615,2731220000,,27287671007.36,58000000,0,579479104,55.9963,9.3335,6.1062,726.6536,
603515.SH,≈∑∆’’’√˜,20161121,47.09,46.94,48.44,46.02,48.15,7489963,355242539,1.06,2.251,47.4291,12.9137,2792700000,,27901918857.6,58000000,0,579479104,57.2567,9.5436,6.2436,743.0106,
603515.SH,≈∑∆’’’√˜,20161122,48.15,48,48.92,47.6,47.85,6706603,323045730,-0.3,-0.6231,48.1683,11.5631,2775300000,,27728075126.4,58000000,0,579479104,56.9,9.4842,6.2047,738.3813,
603515.SH,≈∑∆’’’√˜,20161123,47.85,47.88,48.2,46.2,46.34,6131694,288654004,-1.51,-3.1557,47.0757,10.5719,2687720000,,26853061679.36,58000000,0,579479104,55.1044,9.1849,6.0089,715.0802,
603515.SH,≈∑∆’’’√˜,20161124,46.34,45.82,46.36,44.75,45.02,6087739,276479170,-1.32,-2.8485,45.4157,10.4961,2611160000,,26088149262.08,58000000,0,579479104,53.5348,8.9232,5.8378,694.7111,
603515.SH,≈∑∆’’’√˜,20161125,45.02,45.18,45.84,43.27,45.76,4875482,218040451,0.74,1.6437,44.7218,8.406,2654080000,,26516963799.04,58000000,0,579479104,54.4147,9.0699,5.9337,706.1301,
603515.SH,≈∑∆’’’√˜,20161128,45.76,45.6,45.6,44.55,44.72,3293289,148253101,-1.04,-2.2727,45.0167,5.6781,2593760000,,25914305530.88,58000000,0,579479104,53.178,8.8638,5.7989,690.0817,
603515.SH,≈∑∆’’’√˜,20161129,44.72,44.69,45.31,43.36,43.43,3693587,163817798,-1.29,-2.8846,44.352,6.3683,2518940000,,25166777486.72,58000000,0,579479104,51.644,8.6081,5.6316,670.1755,
603515.SH,≈∑∆’’’√˜,20161130,43.43,43.52,43.98,43.17,43.76,2282390,99485362,0.33,0.7598,43.5882,3.9352,2538080000,,25358005591.04,58000000,0,579479104,52.0364,8.6735,5.6744,675.2678,
603515.SH,≈∑∆’’’√˜,20161201,43.76,43.9,44.87,43.4,44.78,3721473,164453238,1.02,2.3309,44.1904,6.4163,2597240000,,25949074277.12,58000000,0,579479104,53.2494,8.8757,5.8066,691.0076,
603515.SH,≈∑∆’’’√˜,20161202,44.78,44.6,45.02,42.75,42.82,3767013,165775200,-1.96,-4.377,44.0071,6.4948,2483560000,,24813295233.28,58000000,0,579479104,50.9187,8.4872,5.5525,660.7625,
603515.SH,≈∑∆’’’√˜,20161205,42.82,42,42.78,41.5,42.13,2534367,106972454,-0.69,-1.6114,42.2087,4.3696,2443540000,,24413454651.52,58000000,0,579479104,50.0982,8.3504,5.463,650.115,
603515.SH,≈∑∆’’’√˜,20161206,42.13,42.62,43.26,42.28,42.79,2905605,124627645,0.66,1.5666,42.8921,5.0097,2481820000,,24795910860.16,58000000,0,579479104,50.883,8.4812,5.5486,660.2996,
603515.SH,≈∑∆’’’√˜,20161207,42.79,42.65,43.5,42.61,43.35,2189964,94419706,0.56,1.3087,43.1147,3.7758,2514300000,,25120419158.4,58000000,0,579479104,51.5489,8.5922,5.6212,668.941,
603515.SH,≈∑∆’’’√˜,20161208,43.35,43.34,43.35,42.5,42.63,2281034,97858731,-0.72,-1.6609,42.901,3.9328,2472540000,,24703194203.52,58000000,0,579479104,50.6927,8.4495,5.5279,657.8306,
603515.SH,≈∑∆’’’√˜,20161209,42.63,42.41,43.08,42.09,42.4,2138188,91143883,-0.23,-0.5395,42.6267,3.6865,2459200000,,24569914009.6,58000000,0,579479104,50.4192,8.4039,5.498,654.2814,
603515.SH,≈∑∆’’’√˜,20161212,42.4,42.48,42.6,38.5,38.87,4502671,180823474,-3.53,-8.3255,40.1592,7.7632,2254460000,,22524352772.48,58000000,0,579479104,46.2216,7.7043,5.0403,599.8094,
603515.SH,≈∑∆’’’√˜,20161213,38.87,38.86,39.7,38.5,39.19,2946453,115203408,0.32,0.8233,39.099,5.0801,2273020000,,22709786085.76,58000000,0,579479104,46.6021,7.7677,5.0818,604.7474,
603515.SH,≈∑∆’’’√˜,20161214,39.19,39.19,39.29,38.51,38.57,2339064,90775149,-0.62,-1.582,38.8083,4.0329,2237060000,,22350509041.28,58000000,0,579479104,45.8648,7.6448,5.0014,595.1801,
603515.SH,≈∑∆’’’√˜,20161215,38.57,38.4,39.89,38.28,39.26,2587702,101253245,0.69,1.789,39.1286,4.4616,2277080000,,22750349623.04,58000000,0,579479104,46.6854,7.7816,5.0909,605.8276,
603515.SH,≈∑∆’’’√˜,20161216,39.26,39.25,39.99,38.98,39.88,2651981,105044849,0.62,1.5792,39.61,4.5724,2313040000,,23109626667.52,58000000,0,579479104,47.4226,7.9045,5.1713,615.3949,
603515.SH,≈∑∆’’’√˜,20161219,39.88,40.18,40.18,39.02,39.22,1968190,77591671,-0.66,-1.655,39.4229,3.3934,2274760000,,22727170458.88,58000000,0,579479104,46.6378,7.7736,5.0857,605.2103,
603515.SH,≈∑∆’’’√˜,20161220,39.22,39.23,39.63,39,39.5,1732792,68188434,0.28,0.7139,39.3518,2.9876,2291000000,,22889424608,58000000,0,579479104,46.9707,7.8291,5.122,609.531,
603515.SH,≈∑∆’’’√˜,20161221,39.5,39.69,39.93,39.26,39.85,2090402,82774162,0.35,0.8861,39.5972,3.6041,2311300000,,23092242294.4,58000000,0,579479104,47.3869,7.8985,5.1674,614.9319,
603515.SH,≈∑∆’’’√˜,20161222,39.85,39.69,40.92,39.69,40.53,3453180,139058512,0.68,1.7064,40.2697,5.9538,2350740000,,23486288085.12,58000000,0,579479104,48.1956,8.0333,5.2555,625.4251,
603515.SH,≈∑∆’’’√˜,20161223,40.53,40.4,40.4,39.02,39.05,2506884,99333657,-1.48,-3.6516,39.6244,4.3222,2264900000,,22628659011.2,58000000,0,579479104,46.4356,7.7399,5.0636,602.587,
603515.SH,≈∑∆’’’√˜,20161226,39.05,38.64,39.28,37.55,39.27,2442095,93743086,0.22,0.5634,38.3863,4.2105,2277660000,,22756144414.08,58000000,0,579479104,46.6972,7.7836,5.0922,605.9819,
603515.SH,≈∑∆’’’√˜,20161227,39.27,38.98,39.48,38.83,38.88,1426634,55818093,-0.39,-0.9931,39.1257,2.4597,2255040000,,22530147563.52,58000000,0,579479104,46.2335,7.7063,5.0416,599.9637,
603515.SH,≈∑∆’’’√˜,20161228,38.88,39.11,39.47,38.59,38.94,1945314,75830321,0.06,0.1543,38.981,3.354,2258520000,,22564916309.76,58000000,0,579479104,46.3048,7.7181,5.0494,600.8896,
603515.SH,≈∑∆’’’√˜,20161229,38.94,38.75,39.16,38.63,38.67,1207666,46953308,-0.27,-0.6934,38.8794,2.0822,2242860000,,22408456951.68,58000000,0,579479104,45.9838,7.6646,5.0144,596.7231,
603515.SH,≈∑∆’’’√˜,20161230,38.67,38.88,38.99,38.5,38.51,982325,37987266,-0.16,-0.4138,38.6708,1.6937,2233580000,,22315740295.04,58000000,0,579479104,45.7935,7.6329,4.9936,594.2542,
603515.SH,≈∑∆’’’√˜,20170103,38.51,38.52,38.99,38.52,38.92,1206726,46842177,0.41,1.0647,38.8176,2.0806,2257360000,,22553326727.68,58000000,0,579479104,46.281,7.7142,4.1181,92.0543,
603515.SH,≈∑∆’’’√˜,20170104,38.92,38.98,39.7,38.75,39.68,2213804,87005227,0.76,1.9527,39.3012,3.8169,2301440000,,22993730846.72,58000000,0,579479104,47.1848,7.8648,4.1985,93.8518,
603515.SH,≈∑∆’’’√˜,20170105,39.68,39.8,39.94,39.26,39.36,2062670,81544918,-0.32,-0.8065,39.5337,3.5563,2282880000,,22808297533.44,58000000,0,579479104,46.8043,7.8014,4.1647,93.095,
603515.SH,≈∑∆’’’√˜,20170106,39.36,39.37,39.44,37.87,37.98,2643758,101784160,-1.38,-3.5061,38.4998,4.5582,2202840000,,22008616369.92,58000000,0,579479104,45.1633,7.5279,4.0186,89.831,
603515.SH,≈∑∆’’’√˜,20170109,37.98,37.72,38,37.07,37.56,2229401,83446818,-0.42,-1.1058,37.4302,3.8438,2178480000,,21765235146.24,58000000,0,579479104,44.6638,7.4446,3.9742,88.8376,
603515.SH,≈∑∆’’’√˜,20170110,37.56,37.57,37.84,37.18,37.27,1490399,55810881,-0.29,-0.7721,37.4469,2.5697,2161660000,,21597186206.08,58000000,0,579479104,44.319,7.3871,3.9435,88.1517,
603515.SH,≈∑∆’’’√˜,20170111,37.27,37.2,37.57,35.5,35.61,3059251,111205272,-1.66,-4.454,36.3505,5.2746,2065380000,,20635250893.44,58000000,0,579479104,42.345,7.0581,3.7679,84.2254,
603515.SH,≈∑∆’’’√˜,20170112,35.61,35.59,35.82,34.03,34.17,2770949,96501005,-1.44,-4.0438,34.826,4.7775,1981860000,,19800800983.68,58000000,0,579479104,40.6327,6.7727,3.6155,80.8195,
603515.SH,≈∑∆’’’√˜,20170113,34.17,34.17,34.26,32.42,33.97,3457647,114725668,-0.2,-0.5853,33.1803,5.9615,1970260000,,19684905162.88,58000000,0,579479104,40.3948,6.7331,3.5943,80.3464,
603515.SH,≈∑∆’’’√˜,20170116,33.97,33.4,34.81,32.8,34.78,4836023,163792417,0.81,2.3845,33.8692,8.338,2017240000,,20154283237.12,58000000,0,579479104,41.358,6.8936,3.68,82.2623,
603515.SH,≈∑∆’’’√˜,20170117,34.78,34.8,35.76,34.06,35.35,3308448,115900669,0.57,1.6389,35.0317,5.7042,2050300000,,20484586326.4,58000000,0,579479104,42.0358,7.0066,3.7404,83.6104,
603515.SH,≈∑∆’’’√˜,20170118,35.35,35.4,35.4,34.58,34.64,1461544,51152470,-0.71,-2.0085,34.9989,2.5199,2009120000,,20073156162.56,58000000,0,579479104,39.6077,6.8659,3.6652,81.9311,
603515.SH,≈∑∆’’’√˜,20170119,34.64,34.35,35.24,33.8,34.08,1843945,63438465,-0.56,-1.6166,34.4037,3.1792,1976640000,,19748647864.32,58000000,0,579479104,38.9674,6.7549,3.606,80.6066,
603515.SH,≈∑∆’’’√˜,20170120,34.08,34.26,34.76,34.06,34.49,1590606,54900040,0.41,1.2031,34.5152,2.7424,2000420000,,19986234296.96,58000000,0,579479104,39.4362,6.8361,3.6494,81.5764,
603515.SH,≈∑∆’’’√˜,20170123,34.49,34.49,35.16,34.49,34.73,1497380,52266140,0.24,0.6959,34.9051,2.5817,2014340000,,20125309281.92,58000000,0,579479104,39.7107,6.8837,3.6748,82.144,
603515.SH,≈∑∆’’’√˜,20170124,34.73,34.73,34.88,33.89,33.96,1238673,42290976,-0.77,-2.2171,34.1422,2.1356,1969680000,,19679110371.84,58000000,0,579479104,38.8302,6.7311,3.5933,80.3228,
603515.SH,≈∑∆’’’√˜,20170125,33.96,33.8,34.27,33.75,34.11,1104320,37640746,0.15,0.4417,34.085,1.904,1978380000,,19766032237.44,58000000,0,579479104,39.0017,6.7608,3.6092,80.6776,
603515.SH,≈∑∆’’’√˜,20170126,34.11,34.11,34.38,33.87,34.1,1178481,40148299,-0.01,-0.0293,34.0678,2.0319,1977800000,,19760237446.4,58000000,0,579479104,38.9903,6.7588,3.6081,80.6539,
603515.SH,≈∑∆’’’√˜,20170203,34.1,34.11,34.3,33.79,33.91,683560,23190031,-0.19,-0.5572,33.9254,1.1786,1966780000,,19650136416.64,58000000,0,579479104,38.7731,6.7212,3.588,80.2045,
603515.SH,≈∑∆’’’√˜,20170206,33.91,34.01,34.89,34.01,34.84,1953639,67364435,0.93,2.7426,34.4815,3.3683,2020720000,,20189051983.36,58000000,0,579479104,39.8364,6.9055,3.6864,82.4042,
603515.SH,≈∑∆’’’√˜,20170207,34.84,34.7,34.82,34.28,34.46,1569498,54068885,-0.38,-1.0907,34.4498,2.706,1998680000,,19968849923.84,58000000,0,579479104,39.4019,6.8302,3.6462,81.5054,
