¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002215.SZ,≈µ∆’–≈,20080218,,33.8,39,33.8,39,19056295,674808578,29.05,291.9598,35.4113,79.4012,936000000,,4680000000,24000000,0,120000000,156.5003,28.4615,6.4786,-127.1805,
002215.SZ,≈µ∆’–≈,20080219,39,37.05,37.6,35.1,36.2,12409777,449849136.2,-2.8,-7.1795,36.2496,51.7074,868800000,,4344000000,24000000,0,120000000,145.2644,26.4181,6.0135,-118.0496,
002215.SZ,≈µ∆’–≈,20080220,36.2,35.8,37.98,35.56,37,8021810,295946887.7,0.8,2.2099,36.8928,33.4242,888000000,,4440000000,24000000,0,120000000,148.4746,27.0019,6.1464,-120.6584,
002215.SZ,≈µ∆’–≈,20080221,37,36.48,37,35.2,36.36,4084056,147864591.6,-0.64,-1.7297,36.2053,17.0169,872640000,,4363200000,24000000,0,120000000,145.9064,26.5349,6.0401,-118.5714,
002215.SZ,≈µ∆’–≈,20080222,36.36,36.47,38.78,36.1,37.45,6377877,239057730.5,1.09,2.9978,37.4823,26.5745,898800000,,4494000000,24000000,0,120000000,150.2804,27.3303,6.2211,-122.1259,
002215.SZ,≈µ∆’–≈,20080225,37.45,38.1,40.7,37.5,39.9,6519101,254769441.8,2.45,6.5421,39.0805,27.1629,957600000,,4788000000,24000000,0,120000000,160.1118,29.1183,6.6281,-130.1155,
002215.SZ,≈µ∆’–≈,20080226,39.9,40,40,35.91,36.4,5322744,199581673,-3.5,-8.7719,37.496,22.1781,873600000,,4368000000,24000000,0,120000000,146.0669,26.5641,6.0467,-118.7018,
002215.SZ,≈µ∆’–≈,20080227,36.4,36.95,37.99,36.63,37.97,3399780,126899413.2,1.57,4.3132,37.3258,14.1658,911280000,,4556400000,24000000,0,120000000,152.3671,27.7098,6.3075,-123.8217,
002215.SZ,≈µ∆’–≈,20080228,37.97,37.5,37.68,36.03,36.72,2283617,83801693.5,-1.25,-3.2921,36.6969,9.5151,881280000,,4406400000,24000000,0,120000000,147.3511,26.7976,6.0999,-119.7454,
002215.SZ,≈µ∆’–≈,20080229,36.72,36.7,36.9,35.5,36.75,2673082,96259939.6,0.03,0.0817,36.0108,11.1378,882000000,,4410000000,24000000,0,120000000,147.4714,26.8195,6.1049,-119.8432,
