測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
600983.SH,需奧ひ,20070126,5.5566,5.4601,5.6255,5.1154,5.5152,9006256,34962724,-0.0414,-0.7444,3.882,8.1505,442000000,,1332000000,110500000,0,333000000,27.0484,2.5297,2.6078,50.0385,
600983.SH,需奧ひ,20070129,5.5152,5.5428,5.8599,5.5152,5.7772,7188197,29681584,0.262,4.75,4.1292,6.5052,462995000,,1395270000,110500000,0,333000000,28.3332,2.6499,2.7317,52.4153,
600983.SH,需奧ひ,20070130,5.7772,5.8461,5.9151,5.5842,5.6393,6882125,28499874,-0.1379,-2.3866,4.1411,6.2282,451945000,,1361970000,110500000,0,333000000,27.657,2.5866,2.6665,51.1644,
600983.SH,需奧ひ,20070131,5.6393,5.6531,5.8599,5.3911,5.4876,6513544,26603211,-0.1517,-2.6895,4.0843,5.8946,439790000,,1325340000,110500000,0,333000000,26.9131,2.5171,2.5948,49.7883,
600983.SH,需奧ひ,20070201,5.4876,5.3498,5.529,5.2395,5.4463,5325729,20805323,-0.0414,-0.7538,3.9066,4.8197,436475000,,1315350000,110500000,0,333000000,26.7103,2.4981,2.5752,49.413,
600983.SH,需奧ひ,20070202,5.4463,5.4876,5.5842,5.3084,5.336,4415501,17402852,-0.1103,-2.0253,3.9413,3.9959,427635000,,1288710000,110500000,0,333000000,26.1693,2.4475,2.523,48.4122,
600983.SH,需奧ひ,20070205,5.336,5.3084,5.4463,5.2946,5.4325,3138190,12284402,0.0965,1.8088,3.9145,2.84,435370000,,1312020000,110500000,0,333000000,26.6427,2.4918,2.5687,49.2879,
600983.SH,需奧ひ,20070206,5.4325,5.5014,5.7358,5.4325,5.7083,5248447,21459450,0.2758,5.0761,4.0887,4.7497,457470000,,1378620000,110500000,0,333000000,27.9951,2.6183,2.6991,51.7898,
600983.SH,需奧ひ,20070207,5.7083,5.7358,5.791,5.598,5.6807,4796238,19770622,-0.0276,-0.4831,4.1221,4.3405,455260000,,1371960000,110500000,0,333000000,27.8598,2.6056,2.686,51.5396,
600983.SH,需奧ひ,20070208,5.6807,5.6945,6.0943,5.6945,5.9702,10168936,43724068,0.2895,5.0971,4.2998,9.2027,478465000,,1441890000,110500000,0,333000000,29.2799,2.7384,2.8229,54.1667,
600983.SH,需奧ひ,20070209,5.9702,6.053,6.5631,5.9013,6.4666,16429608,75275333,0.4964,8.3141,4.5817,14.8684,518245000,,1561770000,110500000,0,333000000,31.7142,2.9661,3.0576,58.6701,
600983.SH,需奧ひ,20070212,6.4666,6.6183,7.1146,6.4666,6.9768,15667892,78160206,0.5102,7.8891,4.9886,14.1791,559130000,,1684980000,110500000,0,333000000,34.2162,3.2001,3.2989,63.2987,
600983.SH,需奧ひ,20070213,6.9768,7.0319,7.0457,6.701,6.9078,10395327,51779717,-0.0689,-0.9881,4.9811,9.4075,553605000,,1668330000,110500000,0,333000000,33.8781,3.1685,3.2663,62.6732,
600983.SH,需奧ひ,20070214,6.9078,6.894,7.5972,6.7561,7.5972,12788412,66970856,0.6894,9.98,5.2368,11.5732,608855000,,1834830000,110500000,0,333000000,37.2592,3.4847,3.5922,68.928,
600983.SH,需奧ひ,20070215,7.5972,7.611,8.3004,7.5834,8.2728,13828100,80444826,0.6756,8.8929,5.8175,12.5141,663000000,,1998000000,110500000,0,333000000,40.5726,3.7946,3.9117,75.0577,
600983.SH,需奧ひ,20070216,8.2728,8.3418,8.521,7.9833,7.9971,9765307,57981651,-0.2758,-3.3333,5.9375,8.8374,640900000,,1931400000,110500000,0,333000000,39.2202,3.6681,3.7813,72.5558,
600983.SH,需奧ひ,20070226,7.9971,7.8178,8.7968,7.5834,8.3969,11097157,66683509,0.3999,5,6.0091,10.0427,672945000,,2027970000,110500000,0,333000000,41.1812,3.8515,3.9704,76.1836,
600983.SH,需奧ひ,20070227,8.3969,8.3418,8.6451,7.5559,7.5559,12874762,75474731,-0.8411,-10.0164,5.8622,11.6514,605540000,,1824840000,110500000,0,333000000,37.0563,3.4657,3.5727,68.5527,
600983.SH,需奧ひ,20070228,7.5559,7.3628,7.9281,7.3628,7.873,8805206,49312413,0.3171,4.1971,5.6004,7.9685,630955000,,1901430000,110500000,0,333000000,38.6116,3.6112,3.7226,71.4299,
600983.SH,需奧ひ,20070301,7.873,7.8316,7.8316,7.156,7.3077,11438439,61233156,-0.5653,-7.1804,5.3533,10.3515,585650000,,1764900000,110500000,0,333000000,35.8391,3.3519,3.4553,66.301,
600983.SH,需奧ひ,20070302,7.3077,7.5559,7.7213,7.3077,7.4731,6683993,36450374,0.1655,2.2642,5.4534,6.0489,598910000,,1804860000,110500000,0,333000000,35.505,3.4278,3.5336,67.8022,
600983.SH,需奧ひ,20070305,7.4731,7.4456,7.4456,6.9492,7.2112,8843397,46159447,-0.262,-3.5055,5.2197,8.0031,577915000,,1741590000,110500000,0,333000000,34.2603,3.3076,3.4097,65.4253,
600983.SH,需奧ひ,20070306,7.2112,7.156,7.4456,7.156,7.4318,5968425,31736172,0.2206,3.0593,5.3173,5.4013,595595000,,1794870000,110500000,0,333000000,35.3085,3.4088,3.514,67.4269,
600983.SH,需奧ひ,20070307,7.4318,7.5145,7.6524,7.3766,7.5972,6630982,36210563,0.1655,2.2263,5.4608,6.0009,608855000,,1834830000,110500000,0,333000000,36.0945,3.4847,3.5922,68.928,
600983.SH,需奧ひ,20070308,7.5972,7.611,7.9006,7.4731,7.8178,7563608,42104169,0.2206,2.9038,5.5667,6.8449,626535000,,1888110000,110500000,0,333000000,37.1427,3.5859,3.6966,70.9296,
600983.SH,需奧ひ,20070309,7.8178,7.8178,7.9695,7.7075,7.7903,6630032,37628657,-0.0276,-0.3527,5.6755,6,624325000,,1881450000,110500000,0,333000000,37.0116,3.5732,3.6835,70.6794,
600983.SH,需奧ひ,20070312,7.7903,7.7489,7.9281,7.4593,7.9143,8734885,48696515,0.1241,1.5929,5.5749,7.9049,634270000,,1911420000,110500000,0,333000000,37.6012,3.6302,3.7422,71.8052,
600983.SH,需奧ひ,20070313,7.9143,7.9143,8.2039,7.8592,8.0798,8057364,47093898,0.1655,2.0906,5.8448,7.2917,647530000,,1951380000,110500000,0,333000000,38.3873,3.7061,3.8204,73.3064,
600983.SH,需奧ひ,20070314,8.0798,7.9281,7.9971,7.2801,7.7627,8052784,45343386,-0.3171,-3.9249,5.6308,7.2876,622115000,,1874790000,110500000,0,333000000,36.8806,3.5606,3.6705,70.4292,
600983.SH,需奧ひ,20070315,7.7627,7.7213,8.0936,7.6248,8.0522,9994783,57519227,0.2895,3.73,5.7549,9.0451,645320000,,1944720000,110500000,0,333000000,38.2563,3.6934,3.8074,73.0562,
600983.SH,需奧ひ,20070316,8.0522,8.066,8.4107,7.8316,8.2315,14804885,87491620,0.1792,2.226,5.9096,13.3981,659685000,,1988010000,110500000,0,333000000,39.1079,3.7756,3.8921,74.6824,
600983.SH,需奧ひ,20070319,8.2315,7.9281,8.9898,7.8592,8.8106,19942898,123644884,0.5791,7.0352,6.1999,18.0479,706095000,,2127870000,110500000,0,333000000,41.8592,4.0412,4.166,79.9365,
600983.SH,需奧ひ,20070320,8.8106,8.7692,8.9347,8.59,8.8519,9582110,60553270,0.0414,0.4695,6.3194,8.6716,709410000,,2137860000,110500000,0,333000000,42.0557,4.0602,4.1855,80.3118,
600983.SH,需奧ひ,20070321,8.8519,8.8519,9.1553,8.7003,8.9622,9785326,63086361,0.1103,1.2461,6.447,8.8555,718250000,,2164500000,110500000,0,333000000,42.5798,4.1108,4.2377,81.3125,
600983.SH,需奧ひ,20070322,8.9622,8.9622,8.9622,8.9622,8.9622,,,0,0,,,718250000,,2164500000,110500000,0,333000000,42.5798,4.1108,4.2377,81.3125,
600983.SH,需奧ひ,20070323,8.9622,8.9485,8.9485,8.5072,8.7554,9938189,62455263,-0.2068,-2.3077,6.2844,8.9938,701675000,,2114550000,110500000,0,333000000,41.5972,4.0159,4.1399,79.4361,
600983.SH,需奧ひ,20070326,8.7554,8.7968,8.9347,8.6175,8.8933,9906000,63242654,0.1379,1.5748,6.3843,8.9647,712725000,,2147850000,110500000,0,333000000,42.2522,4.0792,4.2051,80.6871,
600983.SH,需奧ひ,20070327,8.8933,8.9071,9.3759,8.8519,9.2518,10865241,72385761,0.3585,4.031,6.6621,9.8328,741455000,,2234430000,110500000,0,333000000,43.9554,4.2436,4.3746,83.9396,
600983.SH,需奧ひ,20070328,9.2518,9.2518,9.3069,8.4107,9.2242,13139231,85859037,-0.0276,-0.2981,6.5346,11.8907,739245000,,2227770000,110500000,0,333000000,43.8244,4.231,4.3615,83.6894,
600983.SH,需奧ひ,20070329,9.2242,9.238,9.5689,8.7278,8.7692,17185487,115183012,-0.455,-4.9327,6.7023,15.5525,702780000,,2117880000,110500000,0,333000000,41.6627,4.0223,4.1464,79.5612,
600983.SH,需奧ひ,20070330,8.7692,8.6589,8.9347,8.4797,8.783,5703227,36198812,0.0138,0.1572,6.3471,5.1613,703885000,,2121210000,110500000,0,333000000,41.7282,4.0286,4.1529,79.6863,
600983.SH,需奧ひ,20070402,8.783,8.783,8.9622,8.7278,8.9071,4261113,27363098,0.1241,1.4129,6.4216,3.8562,713830000,,2151180000,110500000,0,333000000,42.3177,4.0855,4.2116,80.8122,
600983.SH,需奧ひ,20070403,8.9071,8.9622,9.0863,8.7692,9.0174,6753389,43587922,0.1103,1.2384,6.4542,6.1117,722670000,,2177820000,110500000,0,333000000,42.8418,4.1361,4.2638,81.8129,
600983.SH,需奧ひ,20070404,9.0174,9.0312,9.045,8.8381,8.9347,6274855,40711313,-0.0827,-0.9174,6.488,5.6786,716040000,,2157840000,110500000,0,333000000,42.4488,4.0982,4.2246,81.0624,
600983.SH,需奧ひ,20070405,8.9347,8.9622,9.2794,8.8244,9.1415,8921763,58876779,0.2068,2.3148,6.5992,8.074,732615000,,2207790000,110500000,0,333000000,43.4314,4.193,4.3224,82.9388,
600983.SH,需奧ひ,20070406,9.1415,9.0312,9.2932,8.9485,9.2794,8511081,56870496,0.1379,1.5083,6.6819,7.7023,743665000,,2241090000,110500000,0,333000000,44.0864,4.2563,4.3876,84.1898,
600983.SH,需奧ひ,20070409,9.2794,9.2932,9.6103,9.2794,9.3759,10252068,69992311,0.0965,1.0401,6.8271,9.2779,751400000,,2264400000,110500000,0,333000000,43.891,4.3005,4.4333,85.0654,
600983.SH,需奧ひ,20070410,9.3759,9.3759,9.4862,8.9071,9.3759,7725443,52023545,0,0,6.7341,6.9914,751400000,,2264400000,110500000,0,333000000,43.891,4.3005,4.4333,85.0654,
600983.SH,需奧ひ,20070411,9.3759,9.4035,9.4862,9.1277,9.3207,7756612,52085064,-0.0552,-0.5882,6.7149,6.3094,831059190,,2251080000,122937750,0,333000000,43.6328,4.2752,4.4072,84.565,
600983.SH,需奧ひ,20070412,9.3207,9.2932,9.7757,9.1828,9.6516,11941404,82455752,0.3309,3.5503,6.905,9.7134,860564250,,2331000000,122937750,0,333000000,45.1819,4.427,4.5636,87.5674,
600983.SH,需奧ひ,20070413,9.6516,9.6516,9.955,9.4035,9.4586,11053653,77913091,-0.193,-2,7.0486,8.9913,843352965,,2284380000,122937750,0,333000000,44.2783,4.3385,4.4724,85.816,
600983.SH,需奧ひ,20070416,9.4586,9.4586,9.8171,9.4586,9.8033,9947516,69618085,0.3447,3.6443,6.9985,8.0915,874087402.5,,2367630000,122937750,0,333000000,45.8919,4.4966,4.6354,88.9434,
600983.SH,需奧ひ,20070417,9.8033,9.8723,10.2859,9.7895,10.2721,13108436,95007308,0.4688,4.782,7.2478,10.6627,915886237.5,,2480850000,122937750,0,333000000,48.0865,4.7116,4.857,93.1967,
600983.SH,需奧ひ,20070418,10.2721,10.3686,10.8098,10.2721,10.5892,10742837,82167906,0.3171,3.0872,7.6486,8.7384,944161920,,2557440000,122937750,0,333000000,49.571,4.8571,5.007,96.0739,
600983.SH,需奧ひ,20070419,10.5892,10.5754,10.5754,9.5275,9.693,12269858,89075273,-0.8962,-8.4635,7.2597,9.9805,864252382.5,,2340990000,122937750,0,333000000,45.3756,4.446,4.5832,87.9426,
600983.SH,需奧ひ,20070420,9.693,9.7895,10.4789,9.7895,10.3548,9706208,71725468,0.6618,6.8279,7.3896,7.8952,923262502.5,,2500830000,122937750,0,333000000,48.4738,4.7496,4.8961,93.9473,
600983.SH,需奧ひ,20070423,10.3548,10.5754,11.3751,10.5617,11.3062,14085977,112009421,0.9514,9.1877,7.9518,11.4578,1008089550,,2730600000,122937750,0,333000000,50.4985,5.0277,5.346,102.5789,
600983.SH,需奧ひ,20070424,11.3062,11.5544,11.6509,11.1545,11.2924,12481017,102658744,-0.0138,-0.122,8.2252,10.1523,1006860172.5,,2727270000,122937750,0,333000000,50.4369,5.0216,5.3395,102.4538,
600983.SH,需奧ひ,20070425,11.2924,11.2924,11.2924,10.6857,11.0442,8588406,68317374,-0.2482,-2.1978,7.9546,6.986,984731377.5,,2667330000,122937750,0,333000000,49.3284,4.9112,5.2221,100.2021,
600983.SH,需奧ひ,20070426,11.0442,11.058,11.5268,11.058,11.3338,7548267,62045564,0.2895,2.6217,8.2198,6.1399,1010548305,,2737260000,122937750,0,333000000,50.6216,5.04,5.359,102.8291,
600983.SH,需奧ひ,20070427,11.3338,11.3338,11.4303,11.0304,11.0718,6941913,56098407,-0.262,-2.3114,8.0811,5.6467,987190132.5,,2673990000,122937750,0,333000000,49.4515,4.9235,5.2352,100.4523,
600983.SH,需奧ひ,20070430,11.0718,10.9753,11.2097,10.8926,11.1132,8089195,64952634,0.0414,0.3736,8.0296,6.5799,990878265,,2683980000,122937750,0,333000000,49.6363,4.9419,5.2547,100.8276,
600983.SH,需奧ひ,20070508,11.1132,11.3062,11.8026,11.2511,11.775,12657478,106712778,0.6618,5.9553,8.4308,10.2958,1049888385,,2843820000,122937750,0,333000000,52.5923,5.2362,5.5677,106.8322,
600983.SH,需奧ひ,20070509,11.775,11.7474,11.7474,11.1132,11.6509,10256197,85479429,-0.1241,-1.0539,8.3344,8.3426,1038823987.5,,2813850000,122937750,0,333000000,52.0381,5.181,5.509,105.7063,
600983.SH,需奧ひ,20070510,11.6509,11.6233,12.1335,11.4441,11.9818,10957089,94492651,0.3309,2.8402,8.6239,8.9127,1068329047.5,,2893770000,122937750,0,333000000,53.5161,5.3282,5.6654,108.7086,
600983.SH,需奧ひ,20070511,11.9818,12.1632,12.2608,11.8563,12.1353,8366987,72416479,0.1534,1.2805,8.655,6.8059,1069558425,,2897100000,122937750,0,333000000,53.5776,5.3343,5.672,108.8337,
600983.SH,需奧ひ,20070514,12.1353,12.0795,12.8048,11.94,12.5398,11870314,105980560,0.4045,3.3333,8.9282,9.6555,1105210372.5,,2993670000,122937750,0,333000000,55.3636,5.5121,5.861,112.4615,
600983.SH,需奧ひ,20070515,12.5398,12.5258,12.7769,11.8842,11.9121,9474139,83895780,-0.6277,-5.0056,8.8552,7.7065,1049888385,,2843820000,122937750,0,333000000,52.5923,5.2362,5.5677,106.8322,
600983.SH,需奧ひ,20070516,11.9121,11.8842,12.5119,11.8563,12.47,8534665,74713598,0.5579,4.6838,8.7541,6.9423,1099063485,,2977020000,122937750,0,333000000,55.0556,5.4815,5.8284,111.836,
600983.SH,需奧ひ,20070517,12.47,12.749,12.9722,12.5537,12.6514,9068103,82897321,0.1813,1.4541,9.1416,7.3762,1115045392.5,,3020310000,122937750,0,333000000,55.8562,5.5612,5.9132,113.4623,
600983.SH,需奧ひ,20070518,12.6514,12.6235,12.9582,12.484,12.735,8089602,74090118,0.0837,0.6615,9.1587,6.5802,1122421657.5,,3040290000,122937750,0,333000000,56.2257,5.598,5.9523,114.2129,
600983.SH,需奧ひ,20070521,12.735,12.0795,13.5301,12.0097,13.2093,10995186,102045435,0.4743,3.724,9.2809,8.9437,1164220492.5,,3153510000,122937750,0,333000000,58.3196,5.8064,6.174,118.4661,
600983.SH,需奧ひ,20070522,13.2093,13.1675,14.367,13.1396,13.8928,13666479,134801355,0.6835,5.1742,9.8636,11.1166,1224459990,,3316680000,122937750,0,333000000,61.3372,6.1069,6.4934,124.5958,
600983.SH,需奧ひ,20070523,13.8928,13.9486,14.646,13.5301,14.381,10299667,104434769,0.4882,3.5141,10.1396,8.378,1267488202.5,,3433230000,122937750,0,333000000,63.4926,6.3215,6.7216,128.9742,
600983.SH,需奧ひ,20070524,14.381,14.381,14.4647,13.7812,14.0881,10724414,107925706,-0.2929,-2.0369,10.0636,8.7235,1241671275,,3363300000,122937750,0,333000000,62.1993,6.1927,6.5847,126.3472,
600983.SH,需奧ひ,20070525,14.0881,14.0602,14.2275,13.9207,14.102,7459765,75190397,0.0139,0.099,10.0795,6.0679,1242900652.5,,3366630000,122937750,0,333000000,62.2609,6.1988,6.5912,126.4723,
600983.SH,需奧ひ,20070528,14.102,14.2554,14.5623,14.2554,14.3391,7962047,81953722,0.2371,1.6815,10.293,6.4765,1263800070,,3423240000,122937750,0,333000000,63.3078,6.3031,6.702,128.5989,
600983.SH,需奧ひ,20070529,14.3391,14.4089,14.4786,13.8091,14.2136,7978889,81068469,-0.1255,-0.8755,10.1604,6.4902,1252735672.5,,3393270000,122937750,0,333000000,62.7536,6.2479,6.6434,127.4731,
600983.SH,需奧ひ,20070530,14.2136,12.9164,13.9207,12.7908,12.7908,7957797,75748925,-1.4228,-10.0098,9.5188,6.473,1127339167.5,,3053610000,122937750,0,333000000,56.4721,5.6225,5.9784,114.7132,
600983.SH,需奧ひ,20070531,12.7908,12.3445,12.5537,11.5076,11.6471,10583834,89170670,-1.1438,-8.9422,8.4252,8.6091,1026530212.5,,2780550000,122937750,0,333000000,51.4222,5.1197,5.4438,104.4553,
600983.SH,需奧ひ,20070601,11.6471,11.5913,11.8284,10.4893,10.4893,8400482,65945993,-1.1577,-9.9401,7.8503,6.8331,924491880,,2504160000,122937750,0,333000000,46.3108,4.6108,4.9027,94.0724,
600983.SH,需奧ひ,20070604,10.4893,10.5312,10.7822,9.4432,9.4432,9077051,63474953,-1.0461,-9.9734,6.9929,7.3835,832288567.5,,2254410000,122937750,0,333000000,41.692,4.151,4.4137,84.6901,
600983.SH,需奧ひ,20070605,9.4432,8.8852,9.8895,8.4947,9.8756,10345585,66554877,0.4324,4.579,6.4332,8.4153,870399270,,2357640000,122937750,0,333000000,43.6011,4.341,4.6158,88.5681,
600983.SH,需奧ひ,20070606,9.8756,9.8756,10.1267,9.1363,9.8477,9251476,65132942,-0.0279,-0.2825,7.0403,7.5253,867940515,,2350980000,122937750,0,333000000,43.4779,4.3288,4.6028,88.3179,
600983.SH,需奧ひ,20070607,9.8477,9.8337,10.2522,9.7501,10.2522,8630165,62197948,0.4045,4.1076,7.207,7.0199,903592462.5,,2447550000,122937750,0,333000000,45.2639,4.5066,4.7918,91.9457,
600983.SH,需奧ひ,20070608,10.2522,10.1825,10.5312,10.1825,10.2661,7846466,58202713,0.0139,0.1361,7.4177,6.3825,904821840,,2450880000,122937750,0,333000000,45.3255,4.5127,4.7983,92.0708,
600983.SH,需奧ひ,20070611,10.2661,10.3917,10.4614,10.1825,10.294,7484965,55347562,0.0279,0.2717,7.3945,6.0884,907280595,,2457540000,122937750,0,333000000,45.4486,4.525,4.8114,92.321,
600983.SH,需奧ひ,20070612,10.294,10.3219,10.4335,9.4153,10.3359,10210427,73104563,0.0418,0.4065,7.1598,8.3054,910968727.5,,2467530000,122937750,0,333000000,45.6334,4.5434,4.8309,92.6963,
600983.SH,需奧ひ,20070613,10.3359,10.4614,11.1449,10.4614,11.1449,11842831,92180861,0.809,7.8273,7.7837,9.6332,982272622.5,,2660670000,122937750,0,333000000,49.2052,4.899,5.2091,99.9519,
600983.SH,需奧ひ,20070614,11.1449,11.1449,11.3681,10.6009,10.9217,9839094,78039788,-0.2232,-2.0025,7.9316,8.0033,962602582.5,,2607390000,122937750,0,333000000,48.2199,4.8009,5.1048,97.9503,
600983.SH,需奧ひ,20070615,10.9217,10.7822,11.0473,10.3359,10.7265,6829609,52371595,-0.1953,-1.788,7.6683,5.5553,945391297.5,,2560770000,122937750,0,333000000,47.3577,4.715,5.0135,96.199,
600983.SH,需奧ひ,20070618,10.7265,10.8241,11.2704,10.8241,10.9496,8692475,68898729,0.2232,2.0806,7.9262,7.0706,965061337.5,,2614050000,122937750,0,333000000,48.343,4.8131,5.1178,98.2005,
600983.SH,需奧ひ,20070619,10.9496,10.9636,11.117,10.7404,11.0891,6391971,50230277,0.1395,1.2739,7.8583,5.1994,977355112.5,,2647350000,122937750,0,333000000,48.9589,4.8745,5.183,99.4515,
600983.SH,需奧ひ,20070620,11.0891,11.1449,11.2983,10.6009,10.6846,7540020,59852854,-0.4045,-3.6478,7.938,6.1332,941703165,,2550780000,122937750,0,333000000,47.173,4.6966,4.9939,95.8237,
600983.SH,需奧ひ,20070621,10.6846,10.7125,10.852,10.1825,10.4056,7267897,54374184,-0.279,-2.611,7.4814,5.9119,917115615,,2484180000,122937750,0,333000000,45.9413,4.574,4.8635,93.3218,
600983.SH,需奧ひ,20070622,10.4056,10.4056,10.4056,9.3595,9.4571,7686302,54292025,-0.9485,-9.1153,7.0635,6.2522,833517945,,2257740000,122937750,0,333000000,41.7536,4.1571,4.4202,84.8152,
600983.SH,需奧ひ,20070625,9.4571,9.4571,9.6106,8.5086,8.5923,5206730,33716793,-0.8648,-9.1445,6.4756,4.2353,757296540,,2051280000,122937750,0,333000000,37.9354,3.7769,4.016,77.0593,
600983.SH,需奧ひ,20070626,8.5923,8.5086,9.0387,8.1599,9.0387,5283777,32597513,0.4464,5.1948,6.1694,4.2979,796636620,,2157840000,122937750,0,333000000,39.9061,3.9731,4.2246,81.0624,
600983.SH,需奧ひ,20070627,9.0387,9.0247,9.2479,8.7876,9.1642,4073947,26374551,0.1255,1.3889,6.474,3.3138,807701017.5,,2187810000,122937750,0,333000000,40.4604,4.0283,4.2833,82.1882,
600983.SH,需奧ひ,20070628,9.1642,9.1084,9.1782,8.2576,8.3133,3782066,23696441,-0.8509,-9.2846,6.2655,3.0764,732708990,,1984680000,122937750,0,333000000,36.7038,3.6543,3.8856,74.5574,
600983.SH,需奧ひ,20070629,8.3133,8.2018,8.3133,7.7694,7.9646,4232688,24438022,-0.3487,-4.1946,5.7736,3.443,701974552.5,,1901430000,122937750,0,333000000,35.1642,3.501,3.7226,71.4299,
600983.SH,需奧ひ,20070702,7.9646,7.867,8.5784,7.867,8.4807,3646697,21490835,0.5161,6.4799,5.8932,2.9663,747461520,,2024640000,122937750,0,333000000,37.4428,3.7279,3.9639,76.0585,
600983.SH,需奧ひ,20070703,8.4807,8.4528,8.5784,8.2576,8.5505,3246107,19636293,0.0697,0.8224,6.0492,2.6404,753608407.5,,2041290000,122937750,0,333000000,37.7507,3.7585,3.9965,76.684,
600983.SH,需奧ひ,20070704,8.5505,8.5505,8.5505,8.0762,8.132,2454946,14574310,-0.4185,-4.894,5.9367,1.9969,716727082.5,,1941390000,122937750,0,333000000,35.9032,3.5746,3.8009,72.9311,
600983.SH,需奧ひ,20070705,8.132,7.8809,8.3273,7.8391,7.8949,3197237,18575366,-0.2371,-2.916,5.8098,2.6007,695827665,,1884780000,122937750,0,333000000,34.8563,3.4704,3.69,70.8045,
