´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300952.SZ,ºã»Ô°²·À,20210311,,53.98,65.9,48,65.25,27039044,1403024315,53.53,456.7406,51.8888,78.6878,2242147709.25,,9456529358.25,34362417,0,144927653,88.7547,21.1781,11.4036,-1879.7905,
300952.SZ,ºã»Ô°²·À,20210312,65.25,56,57.95,48.41,48.8,19475035,1020146502,-16.45,-25.2107,52.3823,56.6754,1676885949.6,,7072469466.4,34362417,0,144927653,66.379,15.8389,8.5286,-1405.8816,
300952.SZ,ºã»Ô°²·À,20210315,48.8,50.45,53,46.02,46.6,15961365,792475859,-2.2,-4.5082,49.6496,46.4501,1601288632.2,,6753628629.8,34362417,0,144927653,63.3865,15.1249,8.1442,-1342.5017,
300952.SZ,ºã»Ô°²·À,20210316,46.6,44,46.38,43,44.35,14405176,638976843,-2.25,-4.8283,44.3574,41.9213,1523973193.95,,6427541410.55,34362417,0,144927653,60.326,14.3946,7.7509,-1277.6814,
300952.SZ,ºã»Ô°²·À,20210317,44.35,44.41,45.96,42.01,42.35,15455124,675389234,-2,-4.5096,43.7,44.9768,1455248359.95,,6137686104.55,34362417,0,144927653,57.6056,13.7454,7.4014,-1220.0632,
300952.SZ,ºã»Ô°²·À,20210318,42.35,40.54,41.57,39.11,39.3,15168052,606956485,-3.05,-7.2019,40.0155,44.1414,1350442988.1,,5695656762.9,34362417,0,144927653,53.4569,12.7555,6.8684,-1132.1957,
300952.SZ,ºã»Ô°²·À,20210319,39.3,38.83,40.79,38.52,39.41,13490942,536593201,0.11,0.2799,39.7743,39.2607,1354222853.97,,5711598804.73,34362417,0,144927653,53.6065,12.7912,6.8876,-1135.3646,
300952.SZ,ºã»Ô°²·À,20210322,39.41,39.36,40.58,38.67,39.94,11077360,440033224,0.53,1.3448,39.7237,32.2368,1372434934.98,,5788410460.82,34362417,0,144927653,54.3274,12.9632,6.9802,-1150.6334,
300952.SZ,ºã»Ô°²·À,20210323,39.94,39.5,39.6,37.07,37.48,11629064,443252833,-2.46,-6.1592,38.116,33.8424,1287903389.16,,5431888434.44,34362417,0,144927653,50.9813,12.1648,6.5503,-1079.7632,
300952.SZ,ºã»Ô°²·À,20210324,37.48,37.1,37.98,36.8,37.48,6504813,244067105,0,0,37.521,18.93,1287903389.16,,5431888434.44,34362417,0,144927653,50.9813,12.1648,6.5503,-1079.7632,
300952.SZ,ºã»Ô°²·À,20210325,37.48,37.9,39.17,37.31,37.34,8165708,313252625,-0.14,-0.3735,38.362,23.7635,1283092650.78,,5411598563.02,34362417,0,144927653,50.7908,12.1194,6.5258,-1075.7299,
