´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
605199.SH,ºùÂ«ÍÞ,20200710,,6.23,7.47,6.23,7.47,54301,405504,2.28,43.9306,7.4677,0.1354,299547000,,2988812377.44,40100000,0,400108752,24.8154,4.5221,2.2887,-122.9346,
605199.SH,ºùÂ«ÍÞ,20200713,7.47,8.22,8.22,8.22,8.22,23210,190786,0.75,10.0402,8.22,0.0579,329622000,,3288893941.44,40100000,0,400108752,27.3069,4.9762,2.5185,-135.2775,
605199.SH,ºùÂ«ÍÞ,20200714,8.22,9.04,9.04,9.04,9.04,25058,226524,0.82,9.9757,9.04,0.0625,362504000,,3616983118.08,40100000,0,400108752,30.031,5.4726,2.7697,-148.7723,
605199.SH,ºùÂ«ÍÞ,20200715,9.04,9.94,9.94,9.94,9.94,21611,214813,0.9,9.9558,9.94,0.0539,398594000,,3977080994.88,40100000,0,400108752,33.0208,6.0174,3.0454,-163.5837,
605199.SH,ºùÂ«ÍÞ,20200716,9.94,10.93,10.93,10.93,10.93,76606,837304,0.99,9.9598,10.93,0.191,438293000,,4373188659.36,40100000,0,400108752,36.3096,6.6167,3.3487,-179.8763,
605199.SH,ºùÂ«ÍÞ,20200717,10.93,12.02,12.02,12.02,12.02,79764,958763,1.09,9.9726,12.02,0.1989,482002000,,4809307199.04,40100000,0,400108752,39.9306,7.2766,3.6827,-197.8145,
605199.SH,ºùÂ«ÍÞ,20200720,12.02,13.22,13.22,13.22,13.22,93262,1232924,1.2,9.9834,13.22,0.2326,530122000,,5289437701.44,40100000,0,400108752,43.917,8.003,4.0504,-217.5631,
605199.SH,ºùÂ«ÍÞ,20200721,13.22,14.54,14.54,14.54,14.54,140268,2039497,1.32,9.9849,14.54,0.3498,583054000,,5817581254.08,40100000,0,400108752,48.302,8.8021,4.4548,-239.2865,
605199.SH,ºùÂ«ÍÞ,20200722,14.54,15.99,15.99,15.99,15.99,185811,2971118,1.45,9.9725,15.99,0.4634,641199000,,6397738944.48,40100000,0,400108752,53.119,9.6799,4.899,-263.1493,
605199.SH,ºùÂ«ÍÞ,20200723,15.99,17.59,17.59,17.59,17.59,182353,3207589,1.6,10.0063,17.59,0.4547,705359000,,7037912947.68,40100000,0,400108752,58.4342,10.6485,5.3892,-289.4807,
