代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
603335.SH,迪生力,20170620,,4.34,5.21,4.34,5.21,16218,83626,1.59,43.9227,5.1564,0.0256,330001400,,1319901400,63340000,0,253340000,26.3051,3.6615,1.8284,-94.4903,
603335.SH,迪生力,20170621,5.21,5.73,5.73,5.73,5.73,10610,60795,0.52,9.9808,5.73,0.0168,362938200,,1451638200,63340000,0,253340000,28.9305,4.0269,2.0109,-103.9212,
603335.SH,迪生力,20170622,5.73,6.3,6.3,6.3,6.3,16190,101997,0.57,9.9476,6.3,0.0256,399042000,,1596042000,63340000,0,253340000,31.8085,4.4275,2.2109,-114.2589,
603335.SH,迪生力,20170623,6.3,6.93,6.93,6.93,6.93,31219,216348,0.63,10,6.93,0.0493,438946200,,1755646200,63340000,0,253340000,34.9893,4.8703,2.432,-125.6848,
603335.SH,迪生力,20170626,6.93,7.62,7.62,7.62,7.62,45384,345826,0.69,9.9567,7.62,0.0717,482650800,,1930450800,63340000,0,253340000,38.4731,5.3552,2.6742,-138.1988,
603335.SH,迪生力,20170627,7.62,8.38,8.38,8.38,8.38,78007,653699,0.76,9.9738,8.38,0.1232,530789200,,2122989200,63340000,0,253340000,42.3103,5.8893,2.9409,-151.9825,
603335.SH,迪生力,20170628,8.38,9.22,9.22,9.22,9.22,75260,693897,0.84,10.0239,9.22,0.1188,583994800,,2335794800,63340000,0,253340000,46.5514,6.4796,3.2357,-167.217,
603335.SH,迪生力,20170629,9.22,10.14,10.14,10.14,10.14,125162,1269143,0.92,9.9783,10.14,0.1976,642267600,,2568867600,63340000,0,253340000,51.1965,7.1262,3.5585,-183.9024,
603335.SH,迪生力,20170630,10.14,11.15,11.15,11.15,11.15,343631,3831486,1.01,9.9606,11.15,0.5425,706241000,,2824741000,63340000,0,253340000,56.2959,7.836,3.913,-202.2201,
603335.SH,迪生力,20170703,11.15,12.27,12.27,12.27,12.27,329050,4037444,1.12,10.0448,12.27,0.5195,777181800,,3108481800,63340000,0,253340000,61.9508,8.6231,4.306,-222.5328,
603335.SH,迪生力,20170704,12.27,13.5,13.5,13.5,13.5,365838,4938813,1.23,10.0244,13.5,0.5776,855090000,,3420090000,63340000,0,253340000,68.161,9.4875,4.7377,-244.8405,
603335.SH,迪生力,20170705,13.5,14.85,14.85,14.85,14.85,699627,10389461,1.35,10,14.85,1.1046,940599000,,3762099000,63340000,0,253340000,74.9771,10.4363,5.2115,-269.3245,
603335.SH,迪生力,20170706,14.85,16.34,16.34,16.34,16.34,647980,10587993,1.49,10.0337,16.34,1.023,1034975600,,4139575600,63340000,0,253340000,82.5,11.4834,5.7344,-296.3477,
603335.SH,迪生力,20170707,16.34,17.97,17.97,17.97,17.97,871551,15661771,1.63,9.9755,17.97,1.376,1138219800,,4552519800,63340000,0,253340000,90.7298,12.629,6.3064,-325.9099,
603335.SH,迪生力,20170710,17.97,19.77,19.77,16.66,16.88,39593728,716342488,-1.09,-6.0657,18.0923,62.5098,1069179200,,4276379200,63340000,0,253340000,85.2265,11.8629,5.9239,-306.1413,
603335.SH,迪生力,20170711,16.88,17.31,17.57,16.45,17.1,24543037,415216193,0.22,1.3033,16.9179,38.7481,1083114000,,4332114000,63340000,0,253340000,86.3372,12.0175,6.0011,-310.1313,
603335.SH,迪生力,20170712,17.1,16.51,17.18,16.18,16.91,18665260,311402195,-0.19,-1.1111,16.6835,29.4684,1071079400,,4283979400,63340000,0,253340000,85.3779,11.884,5.9344,-306.6854,
603335.SH,迪生力,20170713,16.91,16.9,17.15,15.97,16.09,16276909,268679829,-0.82,-4.8492,16.5068,25.6977,1019140600,,4076240600,63340000,0,253340000,81.2378,11.3077,5.6466,-291.8136,
603335.SH,迪生力,20170714,16.09,15.8,15.99,14.81,15.06,16676659,256134489,-1.03,-6.4015,15.3589,26.3288,953900400,,3815300400,63340000,0,253340000,76.0374,10.5839,5.2852,-273.1331,
603335.SH,迪生力,20170717,15.06,14.32,14.45,13.55,13.6,14407845,199916306,-1.46,-9.6946,13.8755,22.7468,861424000,,3445424000,63340000,0,253340000,68.6659,9.5578,4.7728,-246.6541,
603335.SH,迪生力,20170718,13.6,14,14.83,13.85,14.36,17241951,249447924,0.76,5.5882,14.4675,27.2213,909562400,,3637962400,63340000,0,253340000,72.5031,10.0919,5.0395,-260.4377,
603335.SH,迪生力,20170719,14.36,13.76,14.59,13.2,14.33,16163219,226151476,-0.03,-0.2089,13.9917,25.5182,907662200,,3630362200,63340000,0,253340000,72.3516,10.0708,5.029,-259.8936,
603335.SH,迪生力,20170720,14.33,14.02,14.59,13.83,13.97,12291610,174115696,-0.36,-2.5122,14.1654,19.4058,884859800,,3539159800,63340000,0,253340000,70.534,9.8178,4.9026,-253.3645,
603335.SH,迪生力,20170721,13.97,13.63,14.25,13.48,14.17,11901966,165164249,0.2,1.4316,13.8771,18.7906,897527800,,3589827800,63340000,0,253340000,71.5438,9.9584,4.9728,-256.9918,
603335.SH,迪生力,20170724,14.17,13.91,14.8,13.83,14.31,13995393,200558624,0.14,0.988,14.3303,22.0957,906395400,,3625295400,63340000,0,253340000,72.2506,10.0568,5.0219,-259.5309,
603335.SH,迪生力,20170725,14.31,14.28,14.45,13.84,13.93,9984018,140895680,-0.38,-2.6555,14.1121,15.7626,882326200,,3529026200,63340000,0,253340000,70.332,9.7897,4.8886,-252.6391,
603335.SH,迪生力,20170726,13.93,13.75,14.12,13.52,13.63,8124020,111701018,-0.3,-2.1536,13.7495,12.826,863324200,,3453024200,63340000,0,253340000,68.8173,9.5789,4.7833,-247.1982,
603335.SH,迪生力,20170727,13.63,13.5,14.1,13.4,13.87,9898743,136922688,0.24,1.7608,13.8323,15.6279,878525800,,3513825800,63340000,0,253340000,70.0291,9.7476,4.8675,-251.5509,
603335.SH,迪生力,20170728,13.87,13.74,13.77,13.38,13.43,7642868,103903321,-0.44,-3.1723,13.5948,12.0664,850656200,,3402356200,63340000,0,253340000,67.8076,9.4383,4.7131,-243.5709,
603335.SH,迪生力,20170731,13.43,13.14,13.42,13.13,13.19,7375407,97562979,-0.24,-1.787,13.2281,11.6442,835454600,,3341554600,63340000,0,253340000,66.5958,9.2697,4.6289,-239.2182,
603335.SH,迪生力,20170801,13.19,13.15,13.57,13.09,13.41,6986622,92855115,0.22,1.6679,13.2904,11.0303,849389400,,3397289400,63340000,0,253340000,67.7066,9.4243,4.7061,-243.2082,
603335.SH,迪生力,20170802,13.41,13.33,13.4,12.75,12.8,7058575,92246634,-0.61,-4.5488,13.0687,11.1439,810752000,,3242752000,63340000,0,253340000,64.6267,8.9956,4.492,-232.145,
603335.SH,迪生力,20170803,12.8,12.7,12.95,12.58,12.8,4504570,57542687,0,0,12.7743,7.1117,810752000,,3242752000,63340000,0,253340000,64.6267,8.9956,4.492,-232.145,
603335.SH,迪生力,20170804,12.8,12.8,13.45,12.61,12.86,6710452,87318363,0.06,0.4687,13.0123,10.5943,814552400,,3257952400,63340000,0,253340000,64.9296,9.0378,4.5131,-233.2332,
603335.SH,迪生力,20170807,12.86,12.83,13.28,12.83,12.96,4954871,64778721,0.1,0.7776,13.0737,7.8227,820886400,,3283286400,63340000,0,253340000,65.4345,9.108,4.5482,-235.0468,
603335.SH,迪生力,20170808,12.96,12.83,12.85,12.44,12.64,5960603,75341175,-0.32,-2.4691,12.6399,9.4105,800617600,,3202217600,63340000,0,253340000,63.8189,8.8831,4.4359,-229.2432,
603335.SH,迪生力,20170809,12.64,12.6,12.67,12.36,12.41,3695387,46213541,-0.23,-1.8196,12.5057,5.8342,786049400,,3143949400,63340000,0,253340000,62.6576,8.7215,4.3552,-225.0719,
603335.SH,迪生力,20170810,12.41,12.36,12.51,12.01,12.09,3894790,47619991,-0.32,-2.5786,12.2266,6.149,765780600,,3062880600,63340000,0,253340000,61.0419,8.4966,4.2429,-219.2682,
603335.SH,迪生力,20170811,12.09,12.1,12.1,11.63,11.72,3934363,46643964,-0.37,-3.0604,11.8555,6.2115,742344800,,2969144800,63340000,0,253340000,59.1738,8.2366,4.113,-212.5578,
603335.SH,迪生力,20170814,11.72,11.7,11.94,11.7,11.89,2453366,29097476,0.17,1.4505,11.8602,3.8733,753112600,,3012212600,63340000,0,253340000,60.0322,8.3561,4.1727,-215.641,
603335.SH,迪生力,20170815,11.89,11.93,12.36,11.86,12.24,5780425,70503155,0.35,2.9437,12.1969,9.126,775281600,,3100881600,63340000,0,253340000,61.7993,8.602,4.2955,-221.9887,
603335.SH,迪生力,20170816,12.24,12.17,12.65,12.14,12.57,6700026,83310465,0.33,2.6961,12.4343,10.5779,796183800,,3184483800,63340000,0,253340000,63.4654,8.8339,4.4113,-227.9737,
603335.SH,迪生力,20170817,12.57,12.42,12.57,12.28,12.4,4487179,55675448,-0.17,-1.3524,12.4077,7.0843,785416000,,3141416000,63340000,0,253340000,62.6071,8.7145,4.3517,-224.8905,
603335.SH,迪生力,20170818,12.4,12.34,12.35,12.18,12.26,2725939,33352160,-0.14,-1.129,12.2351,4.3037,776548400,,3105948400,63340000,0,253340000,61.9003,8.6161,4.3025,-222.3514,
