´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002352.SZ,Ë³·á¿Ø¹É,20100205,,32.98,33,32,32.24,6582541,213723691.5,0.24,0.75,32.4683,42.1958,502944000,,2509264347.2,15600000,0,77830780,56.2432,17.5164,6.0576,112.8645,
002352.SZ,Ë³·á¿Ø¹É,20100208,32.24,32.01,32.24,31,31.45,2179325,68517060.3,-0.79,-2.4504,31.4396,13.97,490620000,,2447778031,15600000,0,77830780,54.8651,17.0872,5.9092,110.0989,
002352.SZ,Ë³·á¿Ø¹É,20100209,31.45,31.29,31.59,30.85,31.02,1138399,35447438.8,-0.43,-1.3672,31.138,7.2974,483912000,,2414310795.6,15600000,0,77830780,54.1149,16.8535,5.8284,108.5936,
002352.SZ,Ë³·á¿Ø¹É,20100210,31.02,30.98,31.55,30.86,31.37,1005864,31446740.6,0.35,1.1283,31.2634,6.4478,489372000,,2441551568.6,15600000,0,77830780,54.7255,17.0437,5.8941,109.8188,
002352.SZ,Ë³·á¿Ø¹É,20100211,31.37,31.18,31.39,31,31.11,747787,23275321.8,-0.26,-0.8288,31.1256,4.7935,485316000,,2421315565.8,15600000,0,77830780,54.2719,16.9024,5.8453,108.9086,
002352.SZ,Ë³·á¿Ø¹É,20100212,31.11,31.12,31.43,31.05,31.29,737661,23011130.9,0.18,0.5786,31.1947,4.7286,488124000,,2435325106.2,15600000,0,77830780,54.5859,17.0002,5.8791,109.5388,
002352.SZ,Ë³·á¿Ø¹É,20100222,31.29,31.1,31.3,30.9,31.09,697888,21649316,-0.2,-0.6392,31.0212,4.4736,485004000,,2419758950.2,15600000,0,77830780,54.237,16.8916,5.8415,108.8386,
002352.SZ,Ë³·á¿Ø¹É,20100223,31.09,31.06,31.06,30.25,30.7,701814,21412839.8,-0.39,-1.2544,30.5107,4.4988,478920000,,2389404946,15600000,0,77830780,53.5567,16.6797,5.7682,107.4733,
002352.SZ,Ë³·á¿Ø¹É,20100224,30.7,30.7,31.53,30.31,31.48,1325961,41476842.4,0.78,2.5407,31.2806,8.4998,491088000,,2450112954.4,15600000,0,77830780,54.9174,17.1035,5.9148,110.2039,
002352.SZ,Ë³·á¿Ø¹É,20100225,31.48,31.7,32.45,31.56,32.1,2322153,74493228.5,0.62,1.9695,32.0794,14.8856,500760000,,2498368038,15600000,0,77830780,55.999,17.4403,6.0313,112.3744,
