´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688056.SH,À³²®Ì©¿Æ,20200902,,63.1,63.1,47.39,47.4,11409733,588614969,22.6,91.129,51.5888,73.7851,732967767,,3175800000,15463455,0,67000000,57.7181,9.6056,8.346,1006.1924,
688056.SH,À³²®Ì©¿Æ,20200903,47.4,44,46.5,43.4,44.5,6458510,287560234,-2.9,-6.1181,44.5242,41.7663,688123747.5,,2981500000,15463455,0,67000000,54.1868,9.0179,7.8354,944.6321,
688056.SH,À³²®Ì©¿Æ,20200904,44.5,44.18,46.49,42.22,42.23,4211864,183614133,-2.27,-5.1011,43.5945,27.2375,653021704.65,,2829410000,15463455,0,67000000,51.4227,8.5579,7.4357,896.4453,
688056.SH,À³²®Ì©¿Æ,20200907,42.23,42.2,42.21,39.9,40.1,3306438,134609537,-2.13,-5.0438,40.7113,21.3823,620084545.5,,2686700000,15463455,0,67000000,48.829,8.1262,7.0606,851.2303,
688056.SH,À³²®Ì©¿Æ,20200908,40.1,40.01,40.48,38.81,38.85,2200559,86706850,-1.25,-3.1172,39.4022,14.2307,600755226.75,,2602950000,15463455,0,67000000,47.3069,7.8729,6.8405,824.6957,
688056.SH,À³²®Ì©¿Æ,20200909,38.85,38.85,38.85,36.4,36.4,2291547,85808057,-2.45,-6.3063,37.4455,14.8191,562869762,,2438800000,15463455,0,67000000,44.3236,7.3764,6.4091,772.6879,
688056.SH,À³²®Ì©¿Æ,20200910,36.4,36.89,37.02,34.7,34.77,1655160,59459775,-1.63,-4.478,35.9239,10.7037,537664330.35,,2329590000,15463455,0,67000000,42.3388,7.0461,6.1221,738.0867,
688056.SH,À³²®Ì©¿Æ,20200911,34.77,34.69,36.79,34.61,36.27,1391384,49845373,1.5,4.3141,35.8243,8.9979,560859512.85,,2430090000,15463455,0,67000000,44.1653,7.3501,6.3863,769.9283,
688056.SH,À³²®Ì©¿Æ,20200914,36.27,37.65,38.29,36.56,36.65,1506429,56292757,0.38,1.0477,37.3683,9.7419,566735625.75,,2455550000,15463455,0,67000000,44.628,7.4271,6.4532,777.9948,
688056.SH,À³²®Ì©¿Æ,20200915,36.65,36.27,38.1,36.21,37.59,1459624,54795722,0.94,2.5648,37.541,9.4392,581271273.45,,2518530000,15463455,0,67000000,45.7727,7.6176,6.6187,797.9488,
688056.SH,À³²®Ì©¿Æ,20200916,37.59,37.18,38.38,37.18,38.18,1413226,53459042,0.59,1.5696,37.8277,9.1391,590394711.9,,2558060000,15463455,0,67000000,46.4911,7.7371,6.7226,810.4731,
