´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000697.SZ,Á¶Ê¯º½¿Õ,20070104,16.1019,16.1752,16.3586,15.9918,16.1752,2665914,11750948.2,0.0734,0.4556,4.4078,2.6089,450628988.04,,822962262.78,102183444,0,186612758,-8.7262,1.4827,0.6802,34.6959,
000697.SZ,Á¶Ê¯º½¿Õ,20070105,16.1752,16.1752,17.0922,15.8084,16.9821,4512341,20291976.1,0.8069,4.9887,4.497,4.4159,473109345.72,,864017069.54,102183444,0,186612758,-9.1615,1.5566,0.7142,36.4268,
000697.SZ,Á¶Ê¯º½¿Õ,20070108,16.9821,17.0555,17.7891,17.0555,17.7891,7669194,36671447.9,0.8069,4.7516,4.7817,7.5053,495589703.4,,905071876.3,102183444,0,186612758,-9.5968,1.6306,0.7481,38.1577,
000697.SZ,Á¶Ê¯º½¿Õ,20070109,17.7891,17.9725,18.0825,17.5323,17.8257,7517493,36389741,0.0367,0.2062,4.8407,7.3569,496611537.84,,906938003.88,102183444,0,186612758,-9.6166,1.634,0.7496,38.2363,
000697.SZ,Á¶Ê¯º½¿Õ,20070110,17.8257,17.8624,19.623,17.6057,19.623,13891942,71635424.4,1.7972,10.0823,5.1566,13.5951,546681425.4,,998378255.3,102183444,0,186612758,-10.5861,1.7987,0.8252,42.0914,
000697.SZ,Á¶Ê¯º½¿Õ,20070111,19.623,19.623,21.3469,19.4396,20.4666,13805845,77032642.4,0.8436,4.2991,5.5797,13.5108,570183617.52,,1041299189.64,102183444,0,186612758,-11.0413,1.876,0.8607,43.901,
000697.SZ,Á¶Ê¯º½¿Õ,20070112,20.4666,20.0998,20.8334,19.2562,19.2562,7570604,41095958.7,-1.2104,-5.914,5.4284,7.4088,536463081,,979716979.5,102183444,0,186612758,-10.3883,1.7651,0.8098,41.3047,
000697.SZ,Á¶Ê¯º½¿Õ,20070115,19.2562,19.2562,20.4299,18.9995,20.4299,5732915,31043165.1,1.1737,6.0952,5.4149,5.6104,569161783.08,,1039433062.06,102183444,0,186612758,-11.0215,1.8727,0.8591,43.8223,
000697.SZ,Á¶Ê¯º½¿Õ,20070116,20.4299,20.4299,20.7967,19.9164,20.3199,5702555,31499454.4,-0.11,-0.5386,5.5237,5.5807,566096279.76,,1033834679.32,102183444,0,186612758,-10.9621,1.8626,0.8545,43.5863,
000697.SZ,Á¶Ê¯º½¿Õ,20070117,20.3199,20.3566,21.2735,19.4396,19.9898,6664647,37177768.8,-0.3301,-1.6245,5.5784,6.5222,556899769.8,,1017039531.1,102183444,0,186612758,-10.784,1.8323,0.8406,42.8782,
