╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002227.SZ,╟блья╦,20080603,19.16,19.19,19.35,18.48,18.8,1110332,20855635.3,-0.36,-1.8789,18.7832,5.047,413600000,,2041246660,22000000,0,108576950,35.7727,12.0624,10.9413,227.0459,
002227.SZ,╟блья╦,20080604,18.8,18.72,18.72,18,18.15,727762,13275051.4,-0.65,-3.4574,18.2409,3.308,399300000,,1970671642.5,22000000,0,108576950,34.5358,11.6453,10.563,219.1959,
002227.SZ,╟блья╦,20080605,18.15,18.07,18.38,17.95,18.26,472298,8597725.4,0.11,0.6061,18.204,2.1468,401720000,,1982615107,22000000,0,108576950,34.7452,11.7159,10.627,220.5243,
002227.SZ,╟блья╦,20080606,18.26,18.26,18.48,18.06,18.18,586640,10724335.4,-0.08,-0.4381,18.2809,2.6665,399960000,,1973928951,22000000,0,108576950,34.5929,11.6646,10.5805,219.5582,
002227.SZ,╟блья╦,20080610,18.18,17.49,17.49,16.36,16.36,1132749,18977569.3,-1.82,-10.011,16.7536,5.1489,359920000,,1776318902,22000000,0,108576950,31.1298,10.4969,9.5213,197.5782,
002227.SZ,╟блья╦,20080611,16.36,15.8,16.28,15.44,15.53,932807,14654936.2,-0.83,-5.0733,15.7106,4.24,341660000,,1686200033.5,22000000,0,108576950,29.5505,9.9643,9.0382,187.5544,
002227.SZ,╟блья╦,20080612,15.53,15.53,15.53,15.53,15.53,,,0,0,,,341660000,,1686200033.5,22000000,0,108576950,29.5505,9.9643,9.0382,187.5544,
002227.SZ,╟блья╦,20080613,15.53,15.71,15.82,15.03,15.15,1030346,15956496.6,-0.38,-2.4469,15.4865,4.6834,333300000,,1644940792.5,22000000,0,108576950,28.8274,9.7205,8.8171,182.9651,
002227.SZ,╟блья╦,20080616,15.15,15.19,15.77,14.87,15.6,1210426,18661181.8,0.45,2.9703,15.417,5.5019,343200000,,1693800420,22000000,0,108576950,29.6837,10.0092,9.079,188.3997,
002227.SZ,╟блья╦,20080617,15.6,15.69,16.3,15.5,15.65,2016202,32108855.3,0.05,0.3205,15.9254,9.1646,344300000,,1699229267.5,22000000,0,108576950,29.7788,10.0413,9.1081,189.0036,
002227.SZ,╟блья╦,20080618,15.65,15.59,16.29,15.05,16.2,1592802,25320178.2,0.55,3.5144,15.8966,7.24,356400000,,1758946590,22000000,0,108576950,30.8254,10.3942,9.4281,195.6459,
002227.SZ,╟блья╦,20080619,16.2,16.02,16.02,14.58,14.58,1743698,26223723,-1.62,-10,15.0391,7.9259,320760000,,1583051931,22000000,0,108576950,27.7428,9.3548,8.4853,176.0813,
002227.SZ,╟блья╦,20080620,14.58,14.58,15.41,13.72,14.7,1694393,24731906.7,0.12,0.823,14.5963,7.7018,323400000,,1596081165,22000000,0,108576950,27.9712,9.4318,8.5552,177.5305,
002227.SZ,╟блья╦,20080623,14.7,14.3,14.41,13.74,13.79,1130567,15902295.5,-0.91,-6.1905,14.0658,5.1389,303380000,,1497276140.5,22000000,0,108576950,26.2396,8.8479,8.0256,166.5405,
002227.SZ,╟блья╦,20080624,13.79,13.9,14.37,13.65,14.25,1025801,14400255.8,0.46,3.3358,14.0381,4.6627,313500000,,1547221537.5,22000000,0,108576950,27.1149,9.143,8.2933,172.0959,
002227.SZ,╟блья╦,20080625,14.25,14.15,15.02,14.08,14.92,1496506,21928571.4,0.67,4.7018,14.6532,6.8023,328240000,,1619968094,22000000,0,108576950,28.3898,9.5729,8.6832,180.1875,
002227.SZ,╟блья╦,20080626,14.92,14.8,15.18,14.6,15.06,1474463,21941993.7,0.14,0.9383,14.8813,6.7021,331320000,,1635168867,22000000,0,108576950,28.6562,9.6628,8.7647,181.8782,
002227.SZ,╟блья╦,20080627,15.06,14.5,14.6,13.79,13.98,1068831,15238427.7,-1.08,-7.1713,14.2571,4.8583,307560000,,1517905761,22000000,0,108576950,26.6012,8.9698,8.1361,168.8352,
002227.SZ,╟блья╦,20080630,13.98,13.95,14.27,13.68,14.05,748876,10467721.9,0.07,0.5007,13.9779,3.404,309100000,,1525506147.5,22000000,0,108576950,26.7344,9.0147,8.1769,169.6805,
002227.SZ,╟блья╦,20080701,14.05,14.15,14.86,14.15,14.36,1135723,16435022.7,0.31,2.2064,14.471,5.1624,315920000,,1559165002,22000000,0,108576950,27.3242,9.2136,8.3573,173.4244,
002227.SZ,╟блья╦,20080702,14.36,14.44,14.79,14.2,14.47,803156,11619210.2,0.11,0.766,14.4669,3.6507,318340000,,1571108466.5,22000000,0,108576950,27.5335,9.2842,8.4213,174.7529,
002227.SZ,╟блья╦,20080703,14.47,14.25,15.32,14.07,15.15,1836554,27457905.6,0.68,4.6994,14.9508,8.348,333300000,,1644940792.5,22000000,0,108576950,28.8274,9.7205,8.8171,182.9651,
002227.SZ,╟блья╦,20080704,15.15,15.01,15.21,14.83,15.05,1322796,19799083.5,-0.1,-0.6601,14.9676,6.0127,331100000,,1634083097.5,22000000,0,108576950,28.6372,9.6563,8.7589,181.7574,
002227.SZ,╟блья╦,20080707,15.05,15.19,15.85,15.1,15.8,1182059,18413741.4,0.75,4.9834,15.5777,5.373,347600000,,1715515810,22000000,0,108576950,30.0643,10.1375,9.1954,190.8151,
002227.SZ,╟блья╦,20080708,15.8,15.8,16.08,15.59,15.87,1266091,20071914.3,0.07,0.443,15.8535,5.755,349140000,,1723116196.5,22000000,0,108576950,30.1975,10.1825,9.2361,191.6605,
002227.SZ,╟блья╦,20080709,15.87,15.87,16.33,15.82,16.25,1200362,19318810.6,0.38,2.3945,16.0942,5.4562,357500000,,1764375437.5,22000000,0,108576950,30.9205,10.4263,9.4572,196.2497,
002227.SZ,╟блья╦,20080710,16.25,16.15,16.32,15.88,15.88,949900,15307778.3,-0.37,-2.2769,16.1151,4.3177,349360000,,1724201966,22000000,0,108576950,30.2165,10.1889,9.2419,191.7813,
002227.SZ,╟блья╦,20080711,15.88,15.72,16.1,15.57,15.86,659997,10363446.7,-0.02,-0.1259,15.7023,3,348920000,,1722030427,22000000,0,108576950,30.1784,10.176,9.2303,191.5397,
002227.SZ,╟блья╦,20080714,15.86,15.88,16.53,15.7,16.34,927947,15146821.7,0.48,3.0265,16.3229,4.2179,359480000,,1774147363,22000000,0,108576950,31.0918,10.484,9.5096,197.3367,
002227.SZ,╟блья╦,20080715,16.34,16.4,16.49,15.7,15.73,1086913,17520057.8,-0.61,-3.7332,16.1191,4.9405,346060000,,1707915423.5,22000000,0,108576950,29.9311,10.0926,9.1546,189.9697,
002227.SZ,╟блья╦,20080716,15.73,15.64,15.91,15.04,15.37,781695,12069306.1,-0.36,-2.2886,15.4399,3.5532,338140000,,1668827721.5,22000000,0,108576950,29.2461,9.8617,8.9451,185.6221,
002227.SZ,╟блья╦,20080717,15.37,16.08,16.91,15.82,16.91,3845858,64621116.1,1.54,10.0195,16.8028,17.4812,372020000,,1836036224.5,22000000,0,108576950,32.1764,10.8497,9.8414,204.2205,
002227.SZ,╟блья╦,20080718,16.91,17.15,17.35,16.5,16.9,3222033,54609230.8,-0.01,-0.0591,16.9487,14.6456,371800000,,1834950455,22000000,0,108576950,32.1573,10.8433,9.8355,204.0997,
002227.SZ,╟блья╦,20080721,16.9,16.4,17.31,16.4,17.27,1890072,32056455,0.37,2.1893,16.9604,8.5912,379940000,,1875123926.5,22000000,0,108576950,32.8614,11.0807,10.0509,208.5682,
002227.SZ,╟блья╦,20080722,17.27,16.9,17.88,16.8,17.21,1546120,26655692.6,-0.06,-0.3474,17.2404,7.0278,378620000,,1868609309.5,22000000,0,108576950,32.7472,11.0422,10.0159,207.8436,
002227.SZ,╟блья╦,20080723,17.21,17.31,17.66,16.73,16.77,1166801,19878704.4,-0.44,-2.5567,17.0369,5.3036,368940000,,1820835451.5,22000000,0,108576950,31.91,10.7599,9.7599,202.5297,
002227.SZ,╟блья╦,20080724,16.77,16.83,17.18,16.78,16.97,771354,13094284.1,0.2,1.1926,16.9757,3.5062,373340000,,1842550841.5,22000000,0,108576950,32.2905,10.8882,9.8763,204.9451,
002227.SZ,╟блья╦,20080725,16.97,16.95,17.08,16.71,16.72,786548,13225038.4,-0.25,-1.4732,16.814,3.5752,367840000,,1815406604,22000000,0,108576950,31.8148,10.7278,9.7308,201.9259,
002227.SZ,╟блья╦,20080728,16.72,16.65,16.87,16.45,16.58,761100,12688701.5,-0.14,-0.8373,16.6715,3.4595,364760000,,1800205831,22000000,0,108576950,31.5484,10.638,9.6493,200.2351,
002227.SZ,╟блья╦,20080729,16.58,16.5,16.94,16.33,16.5,471200,7864619,-0.08,-0.4825,16.6906,2.1418,363000000,,1791519675,22000000,0,108576950,31.3962,10.5867,9.6027,199.269,
002227.SZ,╟блья╦,20080730,16.5,16.65,16.88,16.5,16.6,624887,10452152.9,0.1,0.6061,16.7265,2.8404,365200000,,1802377370,22000000,0,108576950,31.5865,10.6508,9.6609,200.4767,
002227.SZ,╟блья╦,20080731,16.6,16.7,16.83,15.69,15.69,812300,13027973,-0.91,-5.4819,16.0384,3.6923,345180000,,1703572345.5,22000000,0,108576950,29.855,10.067,9.1313,189.4867,
002227.SZ,╟блья╦,20080801,15.69,15.58,15.8,15.16,15.58,641077,9909553.3,-0.11,-0.7011,15.4577,2.914,342760000,,1691628881,22000000,0,108576950,29.6456,9.9964,9.0673,188.1582,
002227.SZ,╟блья╦,20080804,15.58,15.21,15.56,15.16,15.25,457781,7004228.3,-0.33,-2.1181,15.3004,2.0808,335500000,,1655798487.5,22000000,0,108576950,29.0177,9.7847,8.8753,184.1728,
002227.SZ,╟блья╦,20080805,15.25,15.45,15.45,14.9,15.29,505241,7678783.6,0.04,0.2623,15.1983,2.2965,336380000,,1660141565.5,22000000,0,108576950,29.0938,9.8103,8.8985,184.6559,
002227.SZ,╟блья╦,20080806,15.29,15.2,15.2,13.9,14.1,3112138,45481997,-1.19,-7.7829,14.6144,11.3169,387750000,,1530934995,27500000,0,108576950,26.8295,9.0468,8.206,170.2844,
002227.SZ,╟блья╦,20080807,14.1,14.3,14.8,14.11,14.58,1754817,25536054.3,0.48,3.4043,14.552,6.3812,400950000,,1583051931,27500000,0,108576950,27.7428,9.3548,8.4853,176.0813,
002227.SZ,╟блья╦,20080808,14.58,14.68,14.72,14,14,1253808,18010317,-0.58,-3.9781,14.3645,4.5593,385000000,,1520077300,27500000,0,108576950,26.6392,8.9826,8.1478,169.0767,
002227.SZ,╟блья╦,20080811,14,13.9,14,12.71,12.79,1173200,15572906.4,-1.21,-8.6429,13.2739,4.2662,351725000,,1388699190.5,27500000,0,108576950,24.3368,8.2063,7.4436,154.4636,
002227.SZ,╟блья╦,20080812,12.79,12.79,13.35,12.73,13.13,729773,9481813.8,0.34,2.6583,12.9928,2.6537,361075000,,1425615353.5,27500000,0,108576950,24.9838,8.4244,7.6415,158.5698,
002227.SZ,╟блья╦,20080813,13.13,12.9,13.25,12.52,13.18,534874,6900401.4,0.05,0.3808,12.901,1.945,362450000,,1431044201,27500000,0,108576950,25.0789,8.4565,7.6706,159.1736,
002227.SZ,╟блья╦,20080814,13.18,13.08,13.37,12.93,13.1,382170,5035172.2,-0.08,-0.607,13.1752,1.3897,360250000,,1422358045,27500000,0,108576950,24.9267,8.4052,7.624,158.2075,
002227.SZ,╟блья╦,20080815,13.1,13.1,13.2,12.92,13.05,429689,5626336.6,-0.05,-0.3817,13.094,1.5625,358875000,,1416929197.5,27500000,0,108576950,24.8316,8.3731,7.5949,157.6036,
002227.SZ,╟блья╦,20080818,13.05,13,13.1,12,12.14,627669,7790927.8,-0.91,-6.9732,12.4125,2.2824,333850000,,1318124173,27500000,0,108576950,23.1,7.7892,7.0653,146.6136,
002227.SZ,╟блья╦,20080819,12.14,12.03,12.45,11.82,12.4,422965,5177575.7,0.26,2.1417,12.2411,1.5381,341000000,,1346354180,27500000,0,108576950,23.5947,7.9561,7.2166,149.7536,
002227.SZ,╟блья╦,20080820,12.4,12.08,13.47,11.8,13.3,1072106,13614105.9,0.9,7.2581,12.6985,3.8986,365750000,,1444073435,27500000,0,108576950,25.6152,2.6025,7.7404,160.6229,
002227.SZ,╟блья╦,20080821,13.3,12.94,13.1,12.49,12.54,570141,7282805.7,-0.76,-5.7143,12.7737,2.0732,344850000,,1361554953,27500000,0,108576950,24.1515,2.4538,7.2981,151.4444,
002227.SZ,╟блья╦,20080822,12.54,12.5,12.58,11.87,12.02,296667,3607834.6,-0.52,-4.1467,12.1612,1.0788,330550000,,1305094939,27500000,0,108576950,23.15,2.3521,6.9955,145.1644,
002227.SZ,╟блья╦,20080825,12.02,12.04,12.31,11.95,12.02,275279,3341155,0,0,12.1373,1.001,330550000,,1305094939,27500000,0,108576950,23.15,2.3521,6.9955,145.1644,
002227.SZ,╟блья╦,20080826,12.02,12,12.2,11.6,11.9,532665,6357945.3,-0.12,-0.9983,11.9361,1.937,327250000,,1292065705,27500000,0,108576950,22.9189,2.3286,6.9256,143.7152,
002227.SZ,╟блья╦,20080827,11.9,11.62,12.01,11.31,11.72,449164,5213820.5,-0.18,-1.5126,11.6078,1.6333,322300000,,1272521854,27500000,0,108576950,22.5722,2.2934,6.8209,141.5414,
002227.SZ,╟блья╦,20080828,11.72,11.71,11.84,11.55,11.69,188181,2196488.6,-0.03,-0.256,11.6722,0.6843,321475000,,1269264545.5,27500000,0,108576950,22.5145,2.2875,6.8034,141.179,
002227.SZ,╟блья╦,20080829,11.69,11.76,12.05,11.51,11.93,417588,4938479.5,0.24,2.053,11.8262,1.5185,328075000,,1295323013.5,27500000,0,108576950,22.9767,2.3345,6.9431,144.0775,
002227.SZ,╟блья╦,20080901,11.93,11.62,12.35,11.62,11.96,652261,7815804.3,0.03,0.2515,11.9826,2.3719,328900000,,1298580322,27500000,0,108576950,23.0345,2.3403,6.9605,144.4398,
002227.SZ,╟блья╦,20080902,11.96,11.81,12.11,11.63,11.81,451624,5382686.9,-0.15,-1.2542,11.9185,1.6423,324775000,,1282293779.5,27500000,0,108576950,22.7456,2.311,6.8732,142.6283,
002227.SZ,╟блья╦,20080903,11.81,11.91,12.1,11.39,11.9,505700,5974430.7,0.09,0.7621,11.8142,1.8389,327250000,,1292065705,27500000,0,108576950,22.9189,2.3286,6.9256,143.7152,
002227.SZ,╟блья╦,20080904,11.9,11.96,12.05,11.72,11.92,144180,1711147.5,0.02,0.1681,11.8681,0.5243,327800000,,1294237244,27500000,0,108576950,22.9574,2.3325,6.9373,143.9567,
002227.SZ,╟блья╦,20080905,11.92,11.7,11.7,11.1,11.3,374959,4278548.8,-0.62,-5.2013,11.4107,1.3635,310750000,,1226919535,27500000,0,108576950,21.7633,2.2112,6.5764,136.4691,
002227.SZ,╟блья╦,20080908,11.3,11.3,11.31,11,11,705300,7878036,-0.3,-2.6549,11.1698,2.5647,302500000,,1194346450,27500000,0,108576950,21.1855,2.1525,6.4018,132.846,
002227.SZ,╟блья╦,20080909,11,11.07,11.1,10.81,10.85,143600,1571772,-0.15,-1.3636,10.9455,0.5222,298375000,,1178059907.5,27500000,0,108576950,20.8966,2.1231,6.3145,131.0344,
002227.SZ,╟блья╦,20080910,10.85,10.83,11.08,10.55,10.62,627304,6742102,-0.23,-2.1198,10.7477,2.2811,292050000,,1153087209,27500000,0,108576950,20.4537,2.0781,6.1807,128.2568,
002227.SZ,╟блья╦,20080911,10.62,10.6,10.75,10.16,10.21,225118,2338185.5,-0.41,-3.8606,10.3865,0.8186,280775000,,1108570659.5,27500000,0,108576950,19.664,1.9979,5.9421,123.3052,
002227.SZ,╟блья╦,20080912,10.21,10.2,10.37,10.2,10.22,141500,1455857.1,0.01,0.0979,10.2887,0.5145,281050000,,1109656429,27500000,0,108576950,19.6833,1.9998,5.9479,123.426,
002227.SZ,╟блья╦,20080916,10.22,10.3,10.3,9.82,9.85,309825,3087129.6,-0.37,-3.6204,9.9641,1.1266,270875000,,1069482957.5,27500000,0,108576950,18.9707,1.9274,5.7325,118.9575,
002227.SZ,╟блья╦,20080917,9.85,9.85,9.96,9.71,9.76,242410,2382142.3,-0.09,-0.9137,9.8269,0.8815,268400000,,1059711032,27500000,0,108576950,18.7974,1.9098,5.6802,117.8706,
002227.SZ,╟блья╦,20080918,9.76,9.69,9.75,8.9,9.47,677155,6297593.4,-0.29,-2.9713,9.3001,2.4624,260425000,,1028223716.5,27500000,0,108576950,18.2388,1.8531,5.5114,114.3683,
002227.SZ,╟блья╦,20080919,9.47,10.21,10.42,10.11,10.42,1004734,10412292,0.95,10.0317,10.3632,3.6536,286550000,,1131371819,27500000,0,108576950,20.0685,2.039,6.0643,125.8414,
002227.SZ,╟блья╦,20080922,10.42,10.84,11.45,10,10.44,2305774,24328355.6,0.02,0.1919,10.5511,8.3846,287100000,,1133543358,27500000,0,108576950,20.107,2.0429,6.0759,126.0829,
002227.SZ,╟блья╦,20080923,10.44,10.02,10.25,9.41,9.44,816333,7977339.1,-1,-9.5785,9.7722,2.9685,259600000,,1024966408,27500000,0,108576950,18.181,1.8472,5.4939,114.006,
002227.SZ,╟блья╦,20080924,9.44,9.29,9.29,8.97,9.2,804190,7309668.4,-0.24,-2.5424,9.0895,2.9243,253000000,,998907940,27500000,0,108576950,17.7188,1.8002,5.3543,111.1075,
002227.SZ,╟блья╦,20080925,9.2,9.2,9.7,9.11,9.65,1485145,13956337.4,0.45,4.8913,9.3973,5.4005,265375000,,1047767567.5,27500000,0,108576950,18.5855,1.8883,5.6161,116.5422,
002227.SZ,╟блья╦,20080926,9.65,9.6,9.65,9.21,9.38,873907,8235523.2,-0.27,-2.7979,9.4238,3.1778,257950000,,1018451791,27500000,0,108576950,18.0655,1.8355,5.459,113.2814,
002227.SZ,╟блья╦,20081006,9.38,9.04,9.07,8.77,8.81,547708,4879803.3,-0.57,-6.0768,8.9095,1.9917,242275000,,956562929.5,27500000,0,108576950,16.9677,1.7239,5.1273,106.3976,
002227.SZ,╟блья╦,20081007,8.81,8.6,8.72,8.41,8.59,539590,4616804.1,-0.22,-2.4972,8.5561,1.9621,236225000,,932676000.5,27500000,0,108576950,16.544,1.6809,4.9992,103.7406,
002227.SZ,╟блья╦,20081008,8.59,8.46,8.61,8.4,8.45,430035,3660625.1,-0.14,-1.6298,8.5124,1.5638,232375000,,917475227.5,27500000,0,108576950,16.2743,1.6535,4.9178,102.0499,
002227.SZ,╟блья╦,20081009,8.45,8.56,8.68,8.39,8.54,504556,4306519.1,0.09,1.0651,8.5353,1.8347,234850000,,927247153,27500000,0,108576950,16.4477,1.6711,4.9701,103.1368,
002227.SZ,╟блья╦,20081010,8.54,8.35,8.35,7.82,7.82,421700,3385150.6,-0.72,-8.4309,8.0274,1.5335,215050000,,849071749,27500000,0,108576950,15.061,1.5302,4.5511,94.4414,
002227.SZ,╟блья╦,20081013,7.82,7.7,8.02,7.52,8.02,468415,3637036.4,0.2,2.5575,7.7646,1.7033,220550000,,870787139,27500000,0,108576950,15.4462,1.5693,4.6675,96.8568,
002227.SZ,╟блья╦,20081014,8.02,8.22,8.3,7.81,7.83,378210,3055344.2,-0.19,-2.3691,8.0784,1.3753,215325000,,850157518.5,27500000,0,108576950,15.0803,1.5322,4.5569,94.5622,
002227.SZ,╟блья╦,20081015,7.83,7.5,7.76,7.5,7.65,314129,2389213.4,-0.18,-2.2989,7.6058,1.1423,210375000,,830613667.5,27500000,0,108576950,14.7336,1.4969,4.4522,92.3883,
002227.SZ,╟блья╦,20081016,7.65,7.4,7.4,7.08,7.09,336976,2448145.1,-0.56,-7.3203,7.265,1.2254,194975000,,769810575.5,27500000,0,108576950,13.655,1.3874,4.1263,85.6253,
002227.SZ,╟блья╦,20081017,7.09,7.23,7.31,7.11,7.24,272400,1965429.5,0.15,2.1157,7.2152,0.9905,199100000,,786097118,27500000,0,108576950,13.9439,1.4167,4.2136,87.4368,
002227.SZ,╟блья╦,20081020,7.24,7.27,7.69,7.22,7.61,453597,3375676.2,0.37,5.1105,7.442,1.6494,209275000,,826270589.5,27500000,0,108576950,14.6565,1.4891,4.4289,91.9053,
002227.SZ,╟блья╦,20081021,7.61,7.62,7.73,7.43,7.55,641806,4883661.9,-0.06,-0.7884,7.6092,2.3338,207625000,,819755972.5,27500000,0,108576950,14.541,1.4774,4.394,91.1806,
002227.SZ,╟блья╦,20081022,7.55,7.46,7.71,7.4,7.52,543230,4117701.8,-0.03,-0.3974,7.58,1.9754,206800000,,816498664,27500000,0,108576950,14.4832,1.4715,4.3765,90.8183,
002227.SZ,╟блья╦,20081023,7.52,7.37,7.59,7.24,7.58,268306,1982724.1,0.06,0.7979,7.3898,0.9757,208450000,,823013281,27500000,0,108576950,14.5988,1.4832,4.4114,91.543,
002227.SZ,╟блья╦,20081024,7.58,7.5,7.67,7.5,7.64,330279,2511888.8,0.06,0.7916,7.6054,1.201,210100000,,829527898,27500000,0,108576950,14.7143,1.495,4.4464,92.2676,
002227.SZ,╟блья╦,20081027,7.64,7.49,7.5,6.96,7.02,433600,3139899,-0.62,-8.1152,7.2415,1.5767,193050000,,762210189,27500000,0,108576950,13.5202,1.3737,4.0855,84.7799,
002227.SZ,╟блья╦,20081028,7.02,6.96,7.3,6.96,7.24,427987,3068016.7,0.22,3.1339,7.1685,1.5563,199100000,,786097118,27500000,0,108576950,13.9439,1.4167,4.2136,87.4368,
002227.SZ,╟блья╦,20081029,7.24,7.39,7.58,7.24,7.27,710749,5262532.8,0.03,0.4144,7.4042,2.5845,199925000,,789354426.5,27500000,0,108576950,13.9608,1.4083,4.231,87.7991,
002227.SZ,╟блья╦,20081030,7.27,7.47,8,7.34,8,2291149,18043064.2,0.73,10.0413,7.8751,8.3315,220000000,,868615600,27500000,0,108576950,15.3626,1.5498,4.6559,96.6153,
002227.SZ,╟блья╦,20081031,8,8.15,8.15,7.63,7.76,2071270,16272085.9,-0.24,-3,7.8561,7.5319,213400000,,842557132,27500000,0,108576950,14.9018,1.5033,4.5162,93.7168,
002227.SZ,╟блья╦,20081103,7.76,7.62,7.98,7.53,7.91,1085329,8515861,0.15,1.933,7.8463,3.9467,217525000,,858843674.5,27500000,0,108576950,15.1898,1.5323,4.6035,95.5283,
002227.SZ,╟блья╦,20081104,7.91,7.79,8.63,7.78,8.57,2631491,21791628.4,0.66,8.3439,8.2811,9.5691,235675000,,930504461.5,27500000,0,108576950,16.4572,1.6602,4.9876,103.4991,
