´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600340.SH,»ªÏÄÐÒ¸£,20070104,7.1704,7.213,7.3193,7.0427,7.1066,2036265,6802811,-0.0638,-0.8902,3.3408,2.5686,264779204.74,,485384414.5,79275211,0,145324675,-26.2813,1.4744,2.0887,-5.0727,
600340.SH,»ªÏÄÐÒ¸£,20070105,7.1066,7.1491,7.2555,7.0215,7.213,1147332,3862262,0.1064,1.497,3.3663,1.4473,268742965.29,,492650648.25,79275211,0,145324675,-26.6747,1.4964,2.12,-5.1486,
600340.SH,»ªÏÄÐÒ¸£,20070108,7.213,7.1917,7.5534,7.1704,7.4896,2372793,8232408,0.2766,3.8348,3.4695,2.9931,279048742.72,,511542856,79275211,0,145324675,-27.6977,1.5538,2.2013,-5.3461,
600340.SH,»ªÏÄÐÒ¸£,20070109,7.4896,7.4896,7.6385,7.4257,7.5534,3019535,10708751,0.0638,0.8523,3.5465,3.8089,281426999.05,,515902596.25,79275211,0,145324675,-27.9337,1.5671,2.22,-5.3916,
600340.SH,»ªÏÄÐÒ¸£,20070110,7.5534,7.5108,7.7662,7.5108,7.7449,3595573,12999567,0.1915,2.5352,3.6154,4.5356,288561768.04,,528981817,79275211,0,145324675,-28.6419,1.6068,2.2763,-5.5283,
600340.SH,»ªÏÄÐÒ¸£,20070111,7.7449,7.7449,8.0215,7.6385,7.83,4822903,17821032,0.0851,1.0989,3.6951,6.0837,291732776.48,,534794804,79275211,0,145324675,-28.9566,1.6245,2.3013,-5.5891,
600340.SH,»ªÏÄÐÒ¸£,20070112,7.83,7.8087,7.8938,7.2981,7.3832,4123515,14723955,-0.4468,-5.7065,3.5707,5.2015,275084982.17,,504276622.25,79275211,0,145324675,-27.3042,1.5318,2.17,-5.2701,
600340.SH,»ªÏÄÐÒ¸£,20070115,7.3832,7.3406,7.6598,7.3193,7.6598,2794078,9889437,0.2766,3.7464,3.5394,3.5245,285390759.6,,523168830,79275211,0,145324675,-28.3272,1.5891,2.2513,-5.4676,
600340.SH,»ªÏÄÐÒ¸£,20070116,7.6598,7.6598,7.7662,7.5321,7.7449,3172427,11432213,0.0851,1.1111,3.6036,4.0018,288561768.04,,528981817,79275211,0,145324675,-28.6419,1.6068,2.2763,-5.5283,
600340.SH,»ªÏÄÐÒ¸£,20070117,7.7449,7.8087,8.2981,7.7236,8.213,9646747,36140940,0.4681,6.044,3.7464,12.1687,306002314.46,,560953245.5,79275211,0,145324675,-30.373,1.7039,2.4139,-5.8624,
600340.SH,»ªÏÄÐÒ¸£,20070118,8.213,8.0428,8.6598,8.0215,8.5109,9806328,38667332,0.2979,3.6269,3.9431,12.37,317100844,,581298700,79275211,0,145324675,-31.4746,1.7657,2.5014,-6.0751,
600340.SH,»ªÏÄÐÒ¸£,20070119,8.5109,8.5109,8.596,8.2981,8.5534,7903636,31435710,0.0426,0.5,3.9774,9.9699,318686348.22,,584205193.5,79275211,0,145324675,-31.632,1.7745,2.5139,-6.1054,
600340.SH,»ªÏÄÐÒ¸£,20070122,8.5534,8.6598,9.1066,8.5321,8.8939,7447920,30483931,0.3404,3.9801,4.0929,9.395,331370381.98,,607457141.5,79275211,0,145324675,-32.891,1.8452,2.614,-6.3484,
