代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
601098.SH,中南传媒,20101028,,14.03,14.49,13.66,13.8,235308620,3298108639,3.14,29.4559,14.0161,73.9035,4393920000,,24784800000,318400000,0,1796000000,40.4585,8.9832,6.1162,31.9654,
601098.SH,中南传媒,20101029,13.8,13.91,15.18,13.49,14.19,168664875,2444736957,0.39,2.8261,14.4946,52.9726,4518096000,,25485240000,318400000,0,1796000000,41.6019,9.2371,6.2891,32.8688,
601098.SH,中南传媒,20101101,14.19,14,14.66,13.9,14.39,109895129,1565935196,0.2,1.4094,14.2494,34.5148,4581776000,,25844440000,318400000,0,1796000000,42.1882,9.3672,6.3777,33.3321,
601098.SH,中南传媒,20101102,14.39,14.11,14.26,13.6,13.68,98906654,1369821684,-0.71,-4.934,13.8496,31.0636,4355712000,,24569280000,318400000,0,1796000000,40.1067,8.9051,6.063,31.6875,
601098.SH,中南传媒,20101103,13.68,13.4,13.71,13.21,13.41,47504925,638432258,-0.27,-1.9737,13.4393,14.9199,4269744000,,24084360000,318400000,0,1796000000,39.3151,8.7293,5.9434,31.0621,
601098.SH,中南传媒,20101104,13.41,13.56,13.8,13.4,13.61,34718456,472169288,0.2,1.4914,13.6,10.904,4333424000,,24443560000,318400000,0,1796000000,39.9015,8.8595,6.032,31.5253,
601098.SH,中南传媒,20101105,13.61,13.68,13.68,13.42,13.56,32231820,436058367,-0.05,-0.3674,13.5288,10.1231,4317504000,,24353760000,318400000,0,1796000000,39.7549,8.827,6.0098,31.4095,
601098.SH,中南传媒,20101108,13.56,13.56,13.88,13.51,13.8,35823378,491563994,0.24,1.7699,13.7219,11.2511,4393920000,,24784800000,318400000,0,1796000000,40.4585,8.9832,6.1162,31.9654,
601098.SH,中南传媒,20101109,13.8,13.81,13.83,13.46,13.54,34804187,472631259,-0.26,-1.8841,13.5797,10.931,4311136000,,24317840000,318400000,0,1796000000,39.6962,8.8139,6.001,31.3632,
601098.SH,中南传媒,20101110,13.54,13.54,13.64,13.35,13.59,24428528,328837077,0.05,0.3693,13.4612,7.6723,4327056000,,24407640000,318400000,0,1796000000,39.8428,8.8465,6.0231,31.479,
