代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000055.SZ,方大集团,20070104,14.3863,15.5228,15.8219,14.8947,14.9545,5689130,29593261.1,0.5683,3.9501,5.2017,8.0563,353086525,504597960.8848,1763580000,70617305,172987920,352716000,-34.2604,4.136,2.5093,73.2029,
000055.SZ,方大集团,20070105,14.9545,14.4461,15.1639,14.4461,15.1041,2736763,13468953.5,0.1495,1,4.9215,3.8755,356617390.25,516885552.3243,1781215800,70617305,172987920,352716000,-34.603,4.1774,2.5344,73.9349,
000055.SZ,方大集团,20070108,15.1041,15.1041,15.1041,15.1041,15.1041,,,0,0,,,356617390.25,516952567.8445,1781215800,70617305,172987920,352716000,-34.603,4.1774,2.5344,73.9349,
000055.SZ,方大集团,20070109,15.1041,15.7023,16.0014,15.4032,15.7621,4964392,26051293.7,0.658,4.3564,5.2476,7.03,372153197.35,542269782.4063,1858813320,70617305,172987920,352716000,-36.1104,4.3593,2.6448,77.1559,
000055.SZ,方大集团,20070110,15.7621,16.1509,16.3005,15.5527,16.0014,3534026,18803235.8,0.2393,1.518,5.3206,5.0045,377802581.75,545576740.5766,1887030600,70617305,172987920,352716000,-36.6586,4.4255,2.685,78.3271,
000055.SZ,方大集团,20070111,16.0014,16.0014,17.2875,15.8817,16.3005,5973724,33101244.1,0.2991,1.8692,5.5411,8.4593,384864312.25,591642351.1475,1922302200,70617305,172987920,352716000,-37.3438,4.5082,2.7351,79.7912,
000055.SZ,方大集团,20070112,16.3005,16.3005,16.6893,15.5826,15.6425,3345427,17993581.8,-0.658,-4.0367,5.3786,4.7374,369328505.15,600490181.5905,1844704680,70617305,172987920,352716000,-35.8364,4.3262,2.6247,76.5702,
000055.SZ,方大集团,20070115,15.6425,15.5228,16.5098,15.463,16.3603,2585346,13926144.5,0.7178,4.5889,5.3866,3.6611,386276658.35,639703273.5828,1929356520,70617305,172987920,352716000,-37.4809,4.5248,2.7452,80.084,
000055.SZ,方大集团,20070116,16.3603,16.4799,16.8388,16.2406,16.6295,3663572,20226162,0.2692,1.6453,5.5209,5.1879,392632215.8,637597733.8157,1961100960,70617305,172987920,352716000,-38.0975,4.5992,2.7903,81.4016,
000055.SZ,方大集团,20070117,16.6295,16.4799,16.7491,15.7322,16.0612,3260188,17845729.4,-0.5683,-3.4173,5.4738,4.6167,379214927.85,605353892.6504,1894084920,70617305,172987920,352716000,-36.7957,4.4421,2.695,78.6199,
000055.SZ,方大集团,20070118,16.0612,15.9715,17.2576,15.8518,17.1678,6069337,33968627.6,1.1066,6.8901,5.5968,8.5947,405343330.7,635989153.7452,2024589840,70617305,172987920,352716000,-39.3309,4.7481,2.8807,84.0369,
000055.SZ,方大集团,20070119,17.1678,17.3174,17.6165,16.8986,17.5866,5840289,33768123.5,0.4187,2.439,5.7819,8.2703,415229753.4,642496198.1488,2073970080,70617305,172987920,352716000,-40.2902,4.8639,2.9509,86.0866,
000055.SZ,方大集团,20070122,17.5866,17.9455,18.2146,17.5566,18.2146,5817760,34727664,0.6281,3.5714,5.9693,8.2384,430059387.45,651533779.0413,2148040440,70617305,172987920,352716000,-41.7291,5.0376,3.0563,89.1611,
000055.SZ,方大集团,20070123,18.2146,18.2745,18.2745,17.3174,18.095,4702432,28029430.6,-0.1196,-0.6568,5.9606,6.659,427234695.25,636997707.9164,2133931800,70617305,172987920,352716000,-41.4551,5.0045,3.0363,88.5755,
