´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300481.SZ,å§Ñô»Ý³É,20150630,,12.06,13.15,12.06,13.15,9900,129640,4.02,44.0307,13.0949,0.0495,263000000,,1052000000,20000000,0,80000000,31.8639,4.3715,2.8008,133.4361,
300481.SZ,å§Ñô»Ý³É,20150701,13.15,14.47,14.47,14.47,14.47,2300,33281,1.32,10.038,14.47,0.0115,289400000,,1157600000,20000000,0,80000000,35.0624,4.8103,3.0819,146.8304,
300481.SZ,å§Ñô»Ý³É,20150702,14.47,15.92,15.92,15.92,15.92,8200,130544,1.45,10.0207,15.92,0.041,318400000,,1273600000,20000000,0,80000000,38.5759,5.2924,3.3908,161.5439,
300481.SZ,å§Ñô»Ý³É,20150703,15.92,17.51,17.51,17.51,17.51,54700,957797,1.59,9.9874,17.51,0.2735,350200000,,1400800000,20000000,0,80000000,42.4286,5.8209,3.7294,177.678,
300481.SZ,å§Ñô»Ý³É,20150706,17.51,19.26,19.26,19.26,19.26,67280,1295812.8,1.75,9.9943,19.26,0.3364,385200000,,1540800000,20000000,0,80000000,46.6691,6.4027,4.1021,195.4356,
300481.SZ,å§Ñô»Ý³É,20150707,19.26,21.19,21.19,20.68,21.19,5640329,119398563.9,1.93,10.0208,21.1687,28.2016,423800000,,1695200000,20000000,0,80000000,51.3457,7.0443,4.5132,215.0198,
300481.SZ,å§Ñô»Ý³É,20150708,21.19,19.07,23.31,19.07,22.51,13515948,282529539.8,1.32,6.2294,20.9034,67.5797,450200000,,1800800000,20000000,0,80000000,54.5442,7.4831,4.7943,228.4141,
300481.SZ,å§Ñô»Ý³É,20150709,22.51,21.39,24.76,21.39,24.76,3869999,91185618.8,2.25,9.9956,23.5622,19.35,495200000,,1980800000,20000000,0,80000000,59.9961,8.2311,5.2736,251.2454,
300481.SZ,å§Ñô»Ý³É,20150710,24.76,27.24,27.24,27.24,27.24,159950,4357038,2.48,10.0162,27.24,0.7997,544800000,,2179200000,20000000,0,80000000,66.0055,9.0555,5.8018,276.4105,
300481.SZ,å§Ñô»Ý³É,20150713,27.24,29.96,29.96,29.96,29.96,92788,2779928.5,2.72,9.9853,29.96,0.4639,599200000,,2396800000,20000000,0,80000000,72.5963,9.9597,6.3811,304.011,
300481.SZ,å§Ñô»Ý³É,20150714,29.96,32.96,32.96,32.96,32.96,924898,30484638.1,3,10.0134,32.96,4.6245,659200000,,2636800000,20000000,0,80000000,79.8656,10.957,7.0201,334.4526,
300481.SZ,å§Ñô»Ý³É,20150715,32.96,36.26,36.26,30.28,33.2,13567193,468851969.8,0.24,0.7282,34.5578,67.836,664000000,,2656000000,20000000,0,80000000,80.4472,11.0368,7.0712,336.888,
300481.SZ,å§Ñô»Ý³É,20150716,33.2,29.88,34.5,29.88,30.3,9096473,285237894.3,-2.9,-8.7349,31.357,45.4824,606000000,,2424000000,20000000,0,80000000,73.4202,10.0728,6.4535,307.461,
300481.SZ,å§Ñô»Ý³É,20150717,30.3,30.81,33,28.85,31.65,7908741,244498449.7,1.35,4.4554,30.915,39.5437,633000000,,2532000000,20000000,0,80000000,76.6914,10.5216,6.741,321.1598,
300481.SZ,å§Ñô»Ý³É,20150720,31.65,31.7,32.87,29.9,30.79,5806965,182711187.8,-0.86,-2.7172,31.4641,29.0348,615800000,,2463200000,20000000,0,80000000,74.6075,10.2357,6.5579,312.4332,
300481.SZ,å§Ñô»Ý³É,20150721,30.79,31.9,33.87,30.5,33.87,4762792,156751409.8,3.08,10.0032,32.9117,23.814,677400000,,2709600000,20000000,0,80000000,82.0707,11.2596,7.2139,343.6866,
300481.SZ,å§Ñô»Ý³É,20150722,33.87,35.87,37.15,33.94,35.2,8486677,300269601.2,1.33,3.9268,35.3813,42.4334,704000000,,2816000000,20000000,0,80000000,85.2934,11.7017,7.4972,357.1824,
300481.SZ,å§Ñô»Ý³É,20150723,35.2,34.41,38.72,34.41,38.72,5797324,211954819.2,3.52,10,36.5608,28.9866,774400000,,3097600000,20000000,0,80000000,93.8227,12.8719,8.2469,392.9007,
300481.SZ,å§Ñô»Ý³É,20150724,38.72,42.11,42.59,39.51,41,10129534,423227357.5,2.28,5.8884,41.7815,50.6477,820000000,,3280000000,20000000,0,80000000,99.3474,13.6298,8.7325,416.0363,
300481.SZ,å§Ñô»Ý³É,20150727,41,37.51,42.85,36.9,36.9,8947011,354673752.1,-4.1,-10,39.6416,44.7351,738000000,,2952000000,20000000,0,80000000,89.4127,12.2668,7.8592,374.4327,
300481.SZ,å§Ñô»Ý³É,20150728,36.9,34.68,39.63,33.21,35.81,6935280,245044931.6,-1.09,-2.9539,35.3331,34.6764,716200000,,2864800000,20000000,0,80000000,86.7715,11.9045,7.6271,363.3723,
300481.SZ,å§Ñô»Ý³É,20150729,35.81,37.31,39.39,34.8,39.39,6690776,249128396,3.58,9.9972,37.2346,33.4539,787800000,,3151200000,20000000,0,80000000,95.4462,13.0946,8.3896,399.6993,
