測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
300834.SZ,陎閩遠第,20220426,30.1362,30.1997,30.5808,28.3791,28.5908,1080585,30053424,-1.5454,-5.1282,27.8122,2.3526,1240609490.88,,5232170654.53,45931488,0,193712353,17.9144,6.8099,2.6481,61.0415,
300834.SZ,陎閩遠第,20220427,28.5908,27.4158,28.5061,27.003,28.432,1566941,41025841,-0.1588,-0.5553,26.1821,3.4115,1233719767.68,,5203113801.58,45931488,0,193712353,20.3326,1.7928,2.6334,60.7026,
300834.SZ,陎閩遠第,20220428,28.432,28.1568,28.2732,27.0771,27.1618,1122092,29244674,-1.2702,-4.4676,26.0626,2.443,1178601982.08,,4970658977.98,45931488,0,193712353,19.4242,1.7127,2.5158,57.9906,
300834.SZ,陎閩遠第,20220429,27.1618,27.3311,28.866,27.3311,28.6543,1474926,39524673,1.4925,5.4949,26.7977,3.2111,1243365380.16,,5243793395.71,45931488,0,193712353,20.4915,1.8068,2.654,61.1771,
300834.SZ,陎閩遠第,20220505,28.6543,28.432,29.5011,28.432,29.2259,893307,24619217,0.5716,1.9948,27.5596,1.9449,1268168383.68,,5348398066.33,45931488,0,193712353,20.9003,1.8428,2.707,62.3975,
300834.SZ,陎閩遠第,20220506,29.2259,28.8448,29.1201,28.4849,28.9295,832591,22699129,-0.2964,-1.0141,27.2632,1.8127,1255307567.04,,5294158607.49,45931488,0,193712353,20.6883,1.8241,2.6795,61.7647,
300834.SZ,陎閩遠第,20220509,28.9295,29.0989,29.3741,28.8978,29.2259,633060,17469826,0.2964,1.0245,27.5958,1.3783,1268168383.68,,5348398066.33,45931488,0,193712353,20.9003,1.8428,2.707,62.3975,
300834.SZ,陎閩遠第,20220510,29.2259,28.6966,29.6917,28.6861,29.5858,749314,20820384,0.3599,1.2314,27.7859,1.6314,1283785089.6,,5414260266.35,45931488,0,193712353,21.1577,1.8655,2.7403,63.1659,
300834.SZ,陎閩遠第,20220511,29.5858,29.4376,30.3162,29.4376,29.6705,1161846,32921704,0.0847,0.2862,28.3357,2.5295,1287459608.64,,5429757254.59,45931488,0,193712353,21.2182,1.8709,2.7481,63.3467,
300834.SZ,陎閩遠第,20220512,29.6705,29.4905,29.9775,29.3423,29.6176,637861,17853790,-0.0529,-0.1784,27.9901,1.3887,1285163034.24,,5420071636.94,45931488,0,193712353,21.1804,1.8675,2.7432,63.2337,
300834.SZ,陎閩遠第,20220513,29.6176,29.7658,30.0092,29.427,29.5752,535047,14990753,-0.0423,-0.143,28.0176,1.1649,1283325774.72,,5412323142.82,45931488,0,193712353,21.1501,1.8649,2.7393,63.1433,
300834.SZ,陎閩遠第,20220516,29.5752,29.7022,30.2527,29.5964,29.8081,600563,16945004,0.2329,0.7874,28.2152,1.3075,1293430702.08,,5454939860.48,45931488,0,193712353,21.3166,1.8795,2.7609,63.6405,
300834.SZ,陎閩遠第,20220517,29.8081,29.6387,29.7446,29.173,29.4694,514713,14290764,-0.3387,-1.1364,27.7645,1.1206,1278732625.92,,5392951907.52,45931488,0,193712353,21.0744,1.8582,2.7295,62.9173,
300834.SZ,陎閩遠第,20220518,29.4694,29.6387,30.1045,29.4694,29.6705,689994,19466158,0.2011,0.6825,28.2121,1.5022,1287459608.64,,5429757254.59,45931488,0,193712353,21.2182,1.8709,2.7481,63.3467,
300834.SZ,陎閩遠第,20220519,29.6705,29.2365,29.6917,29.2365,29.6493,549932,15318933,-0.0212,-0.0714,27.856,1.1973,1286540978.88,,5425883007.53,45931488,0,193712353,21.2031,1.8695,2.7462,63.3015,
300834.SZ,陎閩遠第,20220520,29.6493,29.7552,30.0092,29.6387,29.9775,716565,20231220,0.3281,1.1067,28.2336,1.5601,1300779740.16,,5485933836.96,45931488,0,193712353,21.4378,1.8902,2.7766,64.0021,
300834.SZ,陎閩遠第,20220523,29.9775,30.2103,30.4855,29.9139,30.295,766518,21819018,0.3176,1.0593,28.4651,1.6688,1314559186.56,,5544047542.86,45931488,0,193712353,21.6649,1.9102,2.806,64.6801,
300834.SZ,陎閩遠第,20220524,30.295,30.3056,30.3374,28.6331,28.6755,1197370,33370513,-1.6195,-5.3459,27.8698,2.6069,1244284009.92,,5247667642.77,45931488,0,193712353,20.5067,1.8081,2.656,61.2223,
300834.SZ,陎閩遠第,20220525,28.6755,28.7919,29.3423,28.6861,29.0989,485085,13304651,0.4234,1.4766,27.4275,1.0561,1262656605.12,,5325152583.97,45931488,0,193712353,20.8095,1.8348,2.6952,62.1263,
300834.SZ,陎閩遠第,20220526,29.0989,29.1306,29.3529,28.6225,29.3106,595236,16303437,0.2117,0.7275,27.3899,1.2959,1271842902.72,,5363895054.57,45931488,0,193712353,20.9609,1.8482,2.7148,62.5783,
300834.SZ,陎閩遠第,20220527,29.3106,29.4588,29.6176,29.1095,29.3423,592297,16457853,0.0318,0.1083,27.7865,1.2895,1273220847.36,,5369706425.16,45931488,0,193712353,20.9836,1.8502,2.7178,62.6461,
300834.SZ,陎閩遠第,20220530,29.3423,29.5011,29.554,29.2259,29.427,434801,12073643,0.0847,0.2886,27.7682,0.9466,1276895366.4,,5385203413.4,45931488,0,193712353,21.0441,1.8555,2.7256,62.8269,
300834.SZ,陎閩遠第,20220531,29.427,29.4905,29.8293,29.1095,29.8081,846291,23619297,0.3811,1.295,27.9092,1.8425,1293430702.08,,5454939860.48,45931488,0,193712353,21.3166,1.8795,2.7609,63.6405,
300834.SZ,陎閩遠第,20220601,29.8081,29.5858,30.1786,29.5858,30.0304,833214,23621777,0.2223,0.7457,28.3502,1.814,1303076314.56,,5495619454.61,45931488,0,193712353,21.4756,1.8936,2.7815,64.1151,
300834.SZ,陎閩遠第,20220602,30.0304,29.8822,30.6126,29.8504,30.5596,1060013,30324004,0.5293,1.7624,28.6072,2.3078,1326042058.56,,5592475631.11,45931488,0,193712353,21.8541,1.9269,2.8305,65.2451,
300834.SZ,陎閩遠第,20220606,30.5596,30.6549,31.1842,30.5914,31.0677,1041606,30472060,0.5081,1.6626,29.2549,2.2677,1348089172.8,,5685457560.55,45931488,0,193712353,22.2175,1.959,2.8776,66.3299,
300834.SZ,陎閩遠第,20220607,31.0677,31.0995,31.0995,30.4538,30.7184,856333,24806421,-0.3493,-1.1244,28.9682,1.8644,1332931781.76,,5621532484.06,45931488,0,193712353,21.9676,1.9369,2.8452,65.5841,
300834.SZ,陎閩遠第,20220608,30.7184,30.6867,31.1101,30.1045,30.5173,898493,26011902,-0.2011,-0.6547,28.9506,1.9562,1324204799.04,,5584727136.99,45931488,0,193712353,21.8238,1.9243,2.8266,65.1547,
300834.SZ,陎閩遠第,20220609,30.5173,30.4855,30.8031,29.9563,30.7184,985274,28299041,0.2011,0.659,28.722,2.1451,1332931781.76,,5621532484.06,45931488,0,193712353,21.9676,1.9369,2.8452,65.5841,
300834.SZ,陎閩遠第,20220610,30.7184,30.6655,30.8031,30.295,30.7078,862223,24974662,-0.0106,-0.0345,28.9654,1.8772,1332472466.88,,5619595360.53,45931488,0,193712353,21.9601,1.9363,2.8442,65.5615,
300834.SZ,陎閩遠第,20220613,30.7078,30.4115,31.0783,30.4115,30.8137,823557,23885737,0.1059,0.3447,29.0031,1.793,1337065615.68,,5638966595.83,45931488,0,193712353,22.0358,1.9429,2.854,65.7875,
300834.SZ,陎閩遠第,20220614,30.8137,30.4961,30.6867,29.8928,30.6337,921028,26381159,-0.1799,-0.584,28.6432,2.0052,1329257262.72,,5606035495.82,45931488,0,193712353,21.9071,1.9316,2.8374,65.4033,
300834.SZ,陎閩遠第,20220615,30.6337,30.6867,31.0148,30.6126,30.6232,1015686,29545612,-0.0106,-0.0346,29.0893,2.2113,1328797947.84,,5604098372.29,45931488,0,193712353,21.8995,1.9309,2.8364,65.3807,
300834.SZ,陎閩遠第,20220616,30.6232,30.602,31.0148,30.602,30.6549,715480,20783292,0.0318,0.1037,29.048,1.5577,1330175892.48,,5609909742.88,45931488,0,193712353,21.9222,1.9329,2.8393,65.4485,
300834.SZ,陎閩遠第,20220617,30.6549,30.5279,30.8454,30.295,30.7714,704633,20378762,0.1164,0.3798,28.9211,1.5341,1335228356.16,,5631218101.71,45931488,0,193712353,22.0055,1.9403,2.8501,65.6971,
300834.SZ,陎閩遠第,20220620,30.7714,31.0572,31.1948,30.7502,31.0466,730412,21374757,0.2752,0.8944,29.264,1.5902,1347170543.04,,5681583313.49,45931488,0,193712353,22.2023,1.9576,2.8756,66.2847,
300834.SZ,陎閩遠第,20220621,31.0466,31.1207,31.2265,30.7819,31.0254,892896,26171789,-0.0212,-0.0682,29.3111,1.944,1346251913.28,,5677709066.43,45931488,0,193712353,22.1872,1.9563,2.8736,66.2395,
300834.SZ,陎閩遠第,20220622,31.0254,31.1736,31.1736,30.6337,30.6337,648163,18869978,-0.3917,-1.2624,29.113,1.4112,1329257262.72,,5606035495.82,45931488,0,193712353,21.9071,1.9316,2.8374,65.4033,
300834.SZ,陎閩遠第,20220623,30.6337,30.5808,30.9725,30.5173,30.9301,620060,18030471,0.2964,0.9675,29.0786,1.35,1342118079.36,,5660274954.66,45931488,0,193712353,22.119,1.9503,2.8648,66.0361,
300834.SZ,陎閩遠第,20220624,30.9301,31.0148,32.4544,30.9831,32.1792,2160562,65276960,1.2491,4.0383,30.213,4.7039,1396317235.2,,5888855531.2,45931488,0,193712353,23.0123,2.029,2.9805,68.7028,
300834.SZ,陎閩遠第,20220627,32.1792,32.5708,32.6661,31.8722,31.9781,1235427,37445505,-0.2011,-0.625,30.3098,2.6897,1387590252.48,,5852050184.13,45931488,0,193712353,22.8685,2.0164,2.9619,68.2734,
300834.SZ,陎閩遠第,20220628,31.9781,31.9463,32.2745,31.6076,32.2533,976813,29585772,0.2752,0.8606,30.2881,2.1267,1399532439.36,,5902415395.91,45931488,0,193712353,23.0653,2.0337,2.9874,68.861,
300834.SZ,陎閩遠第,20220629,32.2533,32.2533,32.3062,31.9251,31.9569,871831,26406518,-0.2964,-0.9189,30.2886,1.8981,1386671622.72,,5848175937.07,45931488,0,193712353,22.8533,2.015,2.9599,68.2282,
300834.SZ,陎閩遠第,20220630,31.9569,31.9675,32.1792,31.7664,32.031,717981,21734824,0.0741,0.2319,30.2721,1.5632,1389886826.88,,5861735801.78,45931488,0,193712353,22.9063,2.0197,2.9668,68.3864,
300834.SZ,陎閩遠第,20220701,32.031,31.9781,32.1792,31.7558,31.8405,582935,17555674,-0.1905,-0.5948,30.116,1.2691,1381619159.04,,5826867578.24,45931488,0,193712353,22.7701,2.0077,2.9491,67.9796,
300834.SZ,陎閩遠第,20220704,31.8405,32.1686,32.1792,31.8193,32.0628,549226,16607893,0.2223,0.6981,30.2387,1.1958,1391264771.52,,5867547172.37,45931488,0,193712353,22.929,2.0217,2.9697,68.4542,
300834.SZ,陎閩遠第,20220705,32.0628,31.9569,32.2109,31.3747,31.5229,832250,24925603,-0.5398,-1.6837,29.9497,1.8119,1367839712.64,,5768753872.34,45931488,0,193712353,22.543,1.9877,2.9197,67.3016,
300834.SZ,陎閩遠第,20220706,31.5229,31.4065,31.777,31.2053,31.3006,548725,16285773,-0.2223,-0.7052,29.6793,1.1947,1358194100.16,,5728074278.21,45931488,0,193712353,22.384,1.9737,2.8991,66.827,
300834.SZ,陎閩遠第,20220707,31.3006,31.3006,31.6182,31.2265,31.3112,389500,11537517,0.0106,0.0338,29.6214,0.848,1358653415.04,,5730011401.74,45931488,0,193712353,22.3916,1.9743,2.9001,66.8496,
300834.SZ,陎閩遠第,20220708,31.3112,31.2477,31.6076,31.2477,31.2689,417200,12385501,-0.0423,-0.1352,29.6872,0.9083,1356816155.52,,5722262907.62,45931488,0,193712353,22.3613,1.9716,2.8962,66.7592,
300834.SZ,陎閩遠第,20220711,31.2689,31.5123,31.5123,30.4326,30.4432,756190,21927565,-0.8257,-2.6405,28.9974,1.6463,1320989594.88,,5571167272.28,45931488,0,193712353,21.7708,1.9196,2.8197,64.9965,
