´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300836.SZ,°Û°ÂÖÇÄÜ,20200528,,37.2,40.58,37.2,40.58,31887,1292284,12.4,44.0028,40.527,0.259,499699279.4,,1998797117.6,12313930,0,49255720,29.3732,6.6999,4.7378,-77.4537,
300836.SZ,°Û°ÂÖÇÄÜ,20200529,40.58,44.64,44.64,44.64,44.64,10063,449212,4.06,10.0049,44.64,0.0817,549693835.2,,2198775340.8,12313930,0,49255720,32.312,7.3703,5.2118,-85.2029,
300836.SZ,°Û°ÂÖÇÄÜ,20200601,44.64,49.1,49.1,49.1,49.1,17000,834700,4.46,9.991,49.1,0.1381,604613963,,2418455852,12313930,0,49255720,35.5403,8.1066,5.7326,-93.7156,
300836.SZ,°Û°ÂÖÇÄÜ,20200602,49.1,54.01,54.01,54.01,54.01,25700,1388057,4.91,10,54.01,0.2087,665075359.3,,2660301437.2,12313930,0,49255720,39.0943,8.9173,6.3058,-103.0871,
300836.SZ,°Û°ÂÖÇÄÜ,20200603,54.01,59.41,59.41,59.41,59.41,31400,1865474,5.4,9.9981,59.41,0.255,731570581.3,,2926282325.2,12313930,0,49255720,43.0031,9.8088,6.9363,-113.3939,
300836.SZ,°Û°ÂÖÇÄÜ,20200604,59.41,65.35,65.35,65.35,65.35,75500,4933925,5.94,9.9983,65.35,0.6131,804715325.5,,3218861302,12313930,0,49255720,47.3026,10.7896,7.6298,-124.7314,
300836.SZ,°Û°ÂÖÇÄÜ,20200605,65.35,71.89,71.89,67.5,69.57,7831548,546975030,4.22,6.4575,69.8425,63.5991,856680110.1,,3426720440.4,12313930,0,49255720,50.3572,11.4863,8.1225,-132.786,
300836.SZ,°Û°ÂÖÇÄÜ,20200608,69.57,67.11,68.88,64.8,66.74,4820610,321111986,-2.83,-4.0678,66.6123,39.1476,821831688.2,,3287326752.8,12313930,0,49255720,48.3088,11.0191,7.7921,-127.3845,
300836.SZ,°Û°ÂÖÇÄÜ,20200609,66.74,66.05,69.89,65.51,68.28,3963424,269767294,1.54,2.3075,68.0642,32.1865,840795140.4,,3363180561.6,12313930,0,49255720,49.4235,11.2733,7.9719,-130.3238,
300836.SZ,°Û°ÂÖÇÄÜ,20200610,68.28,67.6,73.06,66.68,70.18,4473545,313012698,1.9,2.7827,69.9697,36.3291,864191607.4,,3456766429.6,12313930,0,49255720,50.7988,11.587,8.1937,-133.9503,
300836.SZ,°Û°ÂÖÇÄÜ,20200611,70.18,68.51,69.62,67.56,69.62,3133232,214672598,-0.56,-0.7979,68.5147,25.4446,857295806.6,,3429183226.4,12313930,0,49255720,50.3934,11.4946,8.1283,-132.8814,
300836.SZ,°Û°ÂÖÇÄÜ,20200612,69.62,68.08,76.28,68.08,73.65,4366504,316170552,4.03,5.7886,72.4082,35.4599,906920944.5,,3627683778,12313930,0,49255720,53.3105,12.1599,8.5988,-140.5733,
300836.SZ,°Û°ÂÖÇÄÜ,20200615,73.65,72.56,79.37,72.56,77.8,4436002,335157084,4.15,5.6348,75.5539,36.0243,958023754,,3832095016,12313930,0,49255720,56.3144,12.8451,9.0834,-148.4943,
300836.SZ,°Û°ÂÖÇÄÜ,20200616,77.8,76.39,76.5,73.6,74.81,3104171,231165358,-2.99,-3.8432,74.4693,25.2086,921205103.3,,3684820413.2,12313930,0,49255720,54.1501,12.3515,8.7343,-142.7874,
300836.SZ,°Û°ÂÖÇÄÜ,20200617,74.81,74.1,74.86,68.5,69,3616633,257291854,-5.81,-7.7663,71.1413,29.3703,849661170,,3398644680,12313930,0,49255720,49.9446,11.3922,8.0559,-131.698,
300836.SZ,°Û°ÂÖÇÄÜ,20200618,69,68.42,70.09,68.12,68.88,1894403,130695411,-0.12,-0.1739,68.9903,15.3842,848183498.4,,3392733993.6,12313930,0,49255720,49.8578,11.3724,8.0419,-131.469,
300836.SZ,°Û°ÂÖÇÄÜ,20200619,68.88,68.61,69.36,66.5,67.67,1574640,106194924,-1.21,-1.7567,67.4408,12.7875,833283643.1,,3333134572.4,12313930,0,49255720,48.9819,11.1726,7.9006,-129.1595,
300836.SZ,°Û°ÂÖÇÄÜ,20200622,67.67,67.42,69.18,67.25,68.31,1323129,90138847,0.64,0.9458,68.1255,10.745,841164558.3,,3364658233.2,12313930,0,49255720,49.4452,11.2783,7.9754,-130.3811,
300836.SZ,°Û°ÂÖÇÄÜ,20200623,68.31,68.3,68.68,66.51,66.59,1412300,94562749,-1.72,-2.5179,66.9566,11.4691,819984598.7,,3279938394.8,12313930,0,49255720,48.2002,10.9943,7.7746,-127.0982,
300836.SZ,°Û°ÂÖÇÄÜ,20200624,66.59,66.49,67.24,65.7,66.86,1175104,78373552,0.27,0.4055,66.695,9.5429,823309359.8,,3293237439.2,12313930,0,49255720,48.3956,11.0389,7.8061,-127.6135,
300836.SZ,°Û°ÂÖÇÄÜ,20200629,66.86,66.34,68.13,66.19,68.06,1166557,78768824,1.2,1.7948,67.5225,9.4735,838086075.8,,3352344303.2,12313930,0,49255720,49.2642,11.237,7.9462,-129.9039,
300836.SZ,°Û°ÂÖÇÄÜ,20200630,68.06,68.25,68.78,67.44,68.15,1317658,89863131,0.09,0.1322,68.1991,10.7005,839194329.5,,3356777318,12313930,0,49255720,49.3294,11.2519,7.9567,-130.0757,
300836.SZ,°Û°ÂÖÇÄÜ,20200701,68.15,69,72.12,68.2,69.12,1967268,137688000,0.97,1.4233,69.9894,15.976,851138841.6,,3404555366.4,12313930,0,49255720,50.0315,11.412,8.0699,-131.9271,
300836.SZ,°Û°ÂÖÇÄÜ,20200702,69.12,68.7,69.85,68.5,69.5,1256900,86960629,0.38,0.5498,69.1866,10.2071,855818135,,3423272540,12313930,0,49255720,50.3066,11.4747,8.1143,-132.6524,
300836.SZ,°Û°ÂÖÇÄÜ,20200703,69.5,69.14,69.68,67.52,68.36,1555948,106437215,-1.14,-1.6403,68.4067,12.6357,841780254.8,,3367121019.2,12313930,0,49255720,49.4814,11.2865,7.9812,-130.4765,
300836.SZ,°Û°ÂÖÇÄÜ,20200706,68.36,68.07,70.37,68.07,70,1764189,122396416,1.64,2.3991,69.3783,14.3268,861975100,,3447900400,12313930,0,49255720,50.6685,11.5573,8.1727,-133.6067,
300836.SZ,°Û°ÂÖÇÄÜ,20200707,70,70.18,73.44,69.89,71.2,2240866,160509390,1.2,1.7143,71.6283,18.1978,876751816,,3507007264,12313930,0,49255720,51.5371,11.7554,8.3128,-135.8971,
300836.SZ,°Û°ÂÖÇÄÜ,20200708,71.2,71.21,71.9,69.72,71.9,2310938,163667316,0.7,0.9831,70.8229,18.7669,885371567,,3541486268,12313930,0,49255720,52.0438,11.871,8.3945,-137.2332,
300836.SZ,°Û°ÂÖÇÄÜ,20200709,71.9,72.05,79.09,72.05,79.09,3430488,262507344,7.19,10,76.5219,27.8586,973908723.7,,3895634894.8,12313930,0,49255720,57.2481,13.0581,9.234,-150.9565,
300836.SZ,°Û°ÂÖÇÄÜ,20200710,79.09,79.9,85,79.43,81.25,3543806,289833890,2.16,2.7311,81.786,28.7788,1000506812.5,,4002027250,12313930,0,49255720,58.8116,13.4147,9.4861,-155.0792,
300836.SZ,°Û°ÂÖÇÄÜ,20200713,81.25,79.18,83.26,79.18,81.55,2326309,189003279,0.3,0.3692,81.246,18.8917,1004200991.5,,4016803966,12313930,0,49255720,59.0288,13.4643,9.5212,-155.6518,
300836.SZ,°Û°ÂÖÇÄÜ,20200714,81.55,80.2,83.29,75.94,77.26,2787804,221432474,-4.29,-5.2606,79.429,22.6394,951374231.8,,3805496927.2,12313930,0,49255720,55.9235,12.756,9.0203,-147.4636,
300836.SZ,°Û°ÂÖÇÄÜ,20200715,77.26,75.01,75.97,69.53,69.59,3533631,253121497,-7.67,-9.9275,71.6321,28.6962,856926388.7,,3427705554.8,12313930,0,49255720,50.3717,11.4896,8.1248,-132.8242,
300836.SZ,°Û°ÂÖÇÄÜ,20200716,69.59,69,69.04,65.16,65.65,1662734,111919811,-3.94,-5.6617,67.3107,13.5029,808409504.5,,3233638018,12313930,0,49255720,47.5198,10.8391,7.6648,-125.304,
300836.SZ,°Û°ÂÖÇÄÜ,20200717,65.65,66.88,67.18,65.4,66.03,816140,53981400,0.38,0.5788,66.1423,6.6278,813088797.9,,3252355191.6,12313930,0,49255720,47.7948,10.9018,7.7092,-126.0293,
300836.SZ,°Û°ÂÖÇÄÜ,20200720,66.03,66.7,67.48,63.5,67.24,1330100,87085528,1.21,1.8325,65.4729,10.8016,827988653.2,,3311954612.8,12313930,0,49255720,48.6707,11.1016,7.8504,-128.3388,
300836.SZ,°Û°ÂÖÇÄÜ,20200721,67.24,66.33,67.31,66.01,66.61,767700,51140518,-0.63,-0.9369,66.6152,6.2344,820230877.3,,3280923509.2,12313930,0,49255720,48.2147,10.9976,7.7769,-127.1363,
300836.SZ,°Û°ÂÖÇÄÜ,20200722,66.61,66.4,66.99,66,66.23,772035,51334411,-0.38,-0.5705,66.4923,6.2696,815551583.9,,3262206335.6,12313930,0,49255720,47.9396,10.9349,7.7325,-126.411,
300836.SZ,°Û°ÂÖÇÄÜ,20200723,66.23,65.77,66,63.41,64.55,1133000,72927273,-1.68,-2.5366,64.3665,9.201,794864181.5,,3179456726,12313930,0,49255720,46.7236,10.6575,7.5364,-123.2045,
300836.SZ,°Û°ÂÖÇÄÜ,20200724,64.55,64,65.49,61.2,62.13,1110100,70664909,-2.42,-3.749,63.6563,9.015,765064470.9,,3060257883.6,12313930,0,49255720,44.9719,10.2579,7.2538,-118.5855,
300836.SZ,°Û°ÂÖÇÄÜ,20200727,62.13,62.01,62.61,59.74,60.25,981100,59368425,-1.88,-3.0259,60.5121,7.9674,741914282.5,,2967657130,12313930,0,49255720,43.6111,9.9475,7.0343,-114.9972,
300836.SZ,°Û°ÂÖÇÄÜ,20200728,60.25,60.42,62.15,60.42,61.76,680816,41799070,1.51,2.5062,61.3955,5.5288,760508316.8,,3042033267.2,12313930,0,49255720,44.7041,10.1968,7.2106,-117.8793,
300836.SZ,°Û°ÂÖÇÄÜ,20200729,61.76,61.48,63.18,61.1,62.99,635766,39676538,1.23,1.9916,62.4075,5.163,775654450.7,,3102617802.8,12313930,0,49255720,45.5944,10.3999,7.3542,-120.227,
300836.SZ,°Û°ÂÖÇÄÜ,20200730,62.99,63,64.48,62.51,63.54,737516,46821865,0.55,0.8732,63.4859,5.9893,782427112.2,,3129708448.8,12313930,0,49255720,45.9925,10.4907,7.4185,-121.2767,
300836.SZ,°Û°ÂÖÇÄÜ,20200731,63.54,63.34,64.26,62.61,63.63,581286,36913274,0.09,0.1416,63.5028,4.7206,783535365.9,,3134141463.6,12313930,0,49255720,46.0576,10.5056,7.429,-121.4485,
300836.SZ,°Û°ÂÖÇÄÜ,20200803,63.63,64.4,65.97,63.9,64.66,925000,59670946,1.03,1.6187,64.5091,7.5118,796218713.8,,3184874855.2,12313930,0,49255720,46.8032,10.6756,7.5492,-123.4144,
300836.SZ,°Û°ÂÖÇÄÜ,20200804,64.66,64.83,67.7,64.31,66.33,1465816,96422756,1.67,2.5827,65.7809,11.9037,816782976.9,,3267131907.6,12313930,0,49255720,48.012,10.9514,7.7442,-126.6019,
300836.SZ,°Û°ÂÖÇÄÜ,20200805,66.33,65.54,66.12,64.7,65.12,877300,57319090,-1.21,-1.8242,65.3358,7.1245,801883121.6,,3207532486.4,12313930,0,49255720,47.1362,10.7516,7.6029,-124.2924,
300836.SZ,°Û°ÂÖÇÄÜ,20200806,65.12,65.51,66.79,64.61,65.12,702700,45968878,0,0,65.4175,5.7065,801883121.6,,3207532486.4,12313930,0,49255720,47.1362,10.7516,7.6029,-124.2924,
