ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
601007.SH,ฝ๐ม๊ทนต๊,20070430,15.2,15.05,15.36,14.5,14.71,8686055,128178682,-0.49,-3.2237,14.7568,9.8706,1294465290,,4413000000,87999000,0,300000000,89.0567,5.3186,12.9231,108.1124,
601007.SH,ฝ๐ม๊ทนต๊,20070508,14.71,14.8,15.17,14.52,14.98,8267511,122751328,0.27,1.8355,14.8474,9.395,1318225020,,4494000000,87999000,0,300000000,90.6913,5.4162,13.1603,110.0968,
601007.SH,ฝ๐ม๊ทนต๊,20070509,14.98,14.86,14.86,14,14.45,8582335,123837033,-0.53,-3.5381,14.4293,9.7528,1271585550,,4335000000,87999000,0,300000000,87.4826,5.2246,12.6946,106.2016,
601007.SH,ฝ๐ม๊ทนต๊,20070510,14.45,14.4,14.7,14.16,14.52,6136695,88529679,0.07,0.4844,14.4263,6.9736,1277745480,,4356000000,87999000,0,300000000,87.9064,5.2499,12.7561,106.716,
601007.SH,ฝ๐ม๊ทนต๊,20070511,14.52,14.4,14.95,14.2,14.77,6368180,92872110,0.25,1.7218,14.5838,7.2367,1299745230,,4431000000,87999000,0,300000000,89.4199,5.3403,12.9758,108.5534,
601007.SH,ฝ๐ม๊ทนต๊,20070514,14.77,14.5,14.71,14.32,14.44,4978647,72504119,-0.33,-2.2343,14.563,5.6576,1270705560,,4332000000,87999000,0,300000000,87.4221,5.2209,12.6859,106.1281,
601007.SH,ฝ๐ม๊ทนต๊,20070515,14.44,14.5,14.5,13.72,13.79,7169589,101083340,-0.65,-4.5014,14.0989,8.1474,1213506210,,4137000000,87999000,0,300000000,83.4868,4.9859,12.1148,101.3508,
601007.SH,ฝ๐ม๊ทนต๊,20070516,13.79,13.75,14.08,13.56,13.92,4138486,57096176,0.13,0.9427,13.7964,4.7029,1224946080,,4176000000,87999000,0,300000000,84.2739,5.0329,12.229,102.3063,
601007.SH,ฝ๐ม๊ทนต๊,20070517,13.92,14,14.25,13.89,14.16,4499677,63452156,0.24,1.7241,14.1015,5.1133,1246065840,,4248000000,87999000,0,300000000,85.7269,5.1197,12.4399,104.0702,
601007.SH,ฝ๐ม๊ทนต๊,20070518,14.16,14.16,14.16,13.68,13.79,6506945,90255385,-0.37,-2.613,13.8706,7.3943,1213506210,,4137000000,87999000,0,300000000,83.4868,4.9859,12.1148,101.3508,
601007.SH,ฝ๐ม๊ทนต๊,20070521,13.79,13.35,13.78,13.31,13.69,7809265,105839362,-0.1,-0.7252,13.5531,8.8743,1204706310,,4107000000,87999000,0,300000000,82.8814,4.9498,12.027,100.6159,
601007.SH,ฝ๐ม๊ทนต๊,20070522,13.69,13.79,14.27,13.79,14.02,7819877,109862087,0.33,2.4105,14.0491,8.8863,1233745980,,4206000000,87999000,0,300000000,84.8793,5.0691,12.3169,103.0412,
601007.SH,ฝ๐ม๊ทนต๊,20070523,14.02,14.1,14.38,13.9,14.36,7321065,103510379,0.34,2.4251,14.1387,8.3195,1263665640,,4308000000,87999000,0,300000000,86.9377,5.192,12.6156,105.5401,
601007.SH,ฝ๐ม๊ทนต๊,20070524,14.36,14.51,14.59,13.82,13.99,7707402,108655398,-0.37,-2.5766,14.0975,8.7585,1231106010,,4197000000,87999000,0,300000000,84.6977,5.0582,12.2905,102.8207,
601007.SH,ฝ๐ม๊ทนต๊,20070525,13.99,13.85,14.15,13.82,14.03,5694827,79677180,0.04,0.2859,13.9912,6.4715,1234625970,,4209000000,87999000,0,300000000,84.9398,5.0727,12.3257,103.1147,
601007.SH,ฝ๐ม๊ทนต๊,20070528,14.03,14.15,14.39,14.05,14.26,9202142,130762526,0.23,1.6393,14.21,10.4571,1254865740,,4278000000,87999000,0,300000000,86.3323,5.1559,12.5277,104.8051,
601007.SH,ฝ๐ม๊ทนต๊,20070529,14.26,14.26,15.69,14.18,15.69,22944946,344251480,1.43,10.0281,15.0034,26.0741,1380704310,,4707000000,87999000,0,300000000,94.9898,5.6729,13.784,115.315,
601007.SH,ฝ๐ม๊ทนต๊,20070530,15.69,14.69,15.55,14.2,14.57,18985223,282919631,-1.12,-7.1383,14.9021,21.5744,1282145430,,4371000000,87999000,0,300000000,88.2091,5.2679,12.8001,107.0835,
601007.SH,ฝ๐ม๊ทนต๊,20070531,14.57,14.5,15.4,13.13,14.98,15255185,221579410,0.41,2.814,14.5249,17.3356,1318225020,,4494000000,87999000,0,300000000,90.6913,5.4162,13.1603,110.0968,
601007.SH,ฝ๐ม๊ทนต๊,20070601,14.98,14.7,15.85,14.6,15.05,17831348,272605776,0.07,0.4673,15.288,20.2631,1324384950,,4515000000,87999000,0,300000000,91.1151,5.4415,13.2218,110.6113,
601007.SH,ฝ๐ม๊ทนต๊,20070604,15.05,15.1,15.4,13.55,13.55,9129388,127796079,-1.5,-9.9668,13.9983,10.3744,1192386450,,4065000000,87999000,0,300000000,82.0339,4.8992,11.904,99.5869,
601007.SH,ฝ๐ม๊ทนต๊,20070605,13.55,12.72,12.8,12.2,12.53,9973448,122924388,-1.02,-7.5277,12.3252,11.3336,1102627470,,3759000000,87999000,0,300000000,75.8586,4.5304,11.0079,92.0903,
601007.SH,ฝ๐ม๊ทนต๊,20070606,12.53,12.53,12.53,12.53,12.53,,,0,0,,,1102627470,,3759000000,87999000,0,300000000,75.8586,4.5304,11.0079,92.0903,
601007.SH,ฝ๐ม๊ทนต๊,20070607,12.53,12.88,13.54,12.88,13.53,9442438,124656672,1,7.9808,13.2017,10.7302,1190626470,,4059000000,87999000,0,300000000,81.9128,4.8919,11.8864,99.4399,
601007.SH,ฝ๐ม๊ทนต๊,20070608,13.53,13.5,13.7,13.16,13.35,5815806,77784028,-0.18,-1.3304,13.3746,6.6089,1174786650,,4005000000,87999000,0,300000000,80.823,4.8268,11.7283,98.117,
601007.SH,ฝ๐ม๊ทนต๊,20070611,13.35,13.34,13.67,13.21,13.5,5982012,80355804,0.15,1.1236,13.4329,6.7978,1187986500,,4050000000,87999000,0,300000000,81.7311,4.8811,11.8601,99.2195,
601007.SH,ฝ๐ม๊ทนต๊,20070612,13.5,13.56,14.48,12.92,14.39,10204140,140002276,0.89,6.5926,13.7201,11.5957,1266305610,,4317000000,87999000,0,300000000,87.1193,5.2029,12.6419,105.7606,
601007.SH,ฝ๐ม๊ทนต๊,20070613,14.39,14.37,14.99,14.15,14.57,8498268,123906148,0.18,1.2509,14.5802,9.6572,1282145430,,4371000000,87999000,0,300000000,88.2091,5.2679,12.8001,107.0835,
601007.SH,ฝ๐ม๊ทนต๊,20070614,14.57,14.47,14.55,13.91,13.99,5942876,84543154,-0.58,-3.9808,14.226,6.7533,1231106010,,4197000000,87999000,0,300000000,84.6977,5.0582,12.2905,102.8207,
601007.SH,ฝ๐ม๊ทนต๊,20070615,13.99,13.82,14.19,13.72,13.8,4605809,63932001,-0.19,-1.3581,13.8807,5.2339,1214386200,,4140000000,87999000,0,300000000,83.5474,4.9895,12.1236,101.4243,
601007.SH,ฝ๐ม๊ทนต๊,20070618,13.8,14.05,14.9,14.02,14.45,7838113,113877950,0.65,4.7101,14.5287,8.907,1271585550,,4335000000,87999000,0,300000000,87.4826,5.2246,12.6946,106.2016,
601007.SH,ฝ๐ม๊ทนต๊,20070619,14.45,14.45,15.59,14.25,15.35,15245538,230714871,0.9,6.2284,15.1333,17.3247,1350784650,,4605000000,87999000,0,300000000,92.9313,5.55,13.4853,112.8162,
601007.SH,ฝ๐ม๊ทนต๊,20070620,15.35,15.5,16,15.01,15.13,17222260,268562441,-0.22,-1.4332,15.5939,19.571,1331424870,,4539000000,87999000,0,300000000,91.5994,5.4704,13.292,111.1993,
601007.SH,ฝ๐ม๊ทนต๊,20070621,15.13,14.86,15.44,14.4,14.84,8171658,121910079,-0.29,-1.9167,14.9186,9.2861,1305905160,,4452000000,87999000,0,300000000,89.8437,5.3656,13.0373,109.0679,
601007.SH,ฝ๐ม๊ทนต๊,20070622,14.84,14.8,16.2,14.75,16.05,21723817,340806651,1.21,8.1536,15.6882,24.6864,1412383950,,4815000000,87999000,0,300000000,97.1693,5.8031,14.1003,117.9609,
601007.SH,ฝ๐ม๊ทนต๊,20070625,16.05,16.05,16.05,16.05,16.05,,,0,0,,,1412383950,,4815000000,87999000,0,300000000,97.1693,5.8031,14.1003,117.9609,
601007.SH,ฝ๐ม๊ทนต๊,20070626,16.05,14.55,15.5,14.45,15.44,13634995,202314447,-0.61,-3.8006,14.8379,15.4945,1358704560,,4632000000,87999000,0,300000000,93.4762,5.5825,13.5644,113.4777,
601007.SH,ฝ๐ม๊ทนต๊,20070627,15.44,15.07,16.98,15.07,16.98,31385214,523734107,1.54,9.9741,16.6873,35.6654,1494223020,,5094000000,87999000,0,300000000,102.7996,6.1393,14.9173,124.796,
601007.SH,ฝ๐ม๊ทนต๊,20070628,16.98,16.9,17.25,15.99,16.02,22403904,374224549,-0.96,-5.6537,16.7035,25.4593,1409743980,,4806000000,87999000,0,300000000,96.9876,5.7922,14.0739,117.7404,
601007.SH,ฝ๐ม๊ทนต๊,20070629,16.02,15.38,15.9,14.42,14.42,14795502,218665318,-1.6,-9.9875,14.7792,16.8133,1268945580,,4326000000,87999000,0,300000000,87.301,5.2137,12.6683,105.9811,
601007.SH,ฝ๐ม๊ทนต๊,20070702,14.42,13.98,14.89,13.25,14.26,9910839,138862203,-0.16,-1.1096,14.0111,11.2624,1254865740,,4278000000,87999000,0,300000000,86.3323,5.1559,12.5277,104.8051,
601007.SH,ฝ๐ม๊ทนต๊,20070703,14.26,14.2,14.48,13.5,14.08,5674068,78974737,-0.18,-1.2623,13.9185,6.4479,1239025920,,4224000000,87999000,0,300000000,85.2426,5.0908,12.3696,103.4822,
601007.SH,ฝ๐ม๊ทนต๊,20070704,14.08,14.01,14.4,13.6,13.95,5009203,70345479,-0.13,-0.9233,14.0432,5.6923,1227586050,,4185000000,87999000,0,300000000,84.4555,5.0438,12.2554,102.5268,
601007.SH,ฝ๐ม๊ทนต๊,20070705,13.95,13.61,13.95,12.56,12.58,6105330,80289537,-1.37,-9.8208,13.1507,6.938,1107027420,,3774000000,87999000,0,300000000,76.1613,4.5484,11.0518,92.4578,
601007.SH,ฝ๐ม๊ทนต๊,20070706,12.58,12.61,13.23,11.35,13.06,9540843,117970343,0.48,3.8156,12.3648,10.842,1149266940,,3918000000,87999000,0,300000000,79.9446,4.722,11.4735,95.9856,
601007.SH,ฝ๐ม๊ทนต๊,20070709,13.06,12.85,13.75,12.8,13.4,8332000,109832968,0.34,2.6034,13.1821,9.4683,1179186600,,4020000000,87999000,0,300000000,82.0258,4.8449,11.7722,98.4845,
601007.SH,ฝ๐ม๊ทนต๊,20070710,13.4,13.2,13.2,12.31,12.55,10768752,137087322,-0.85,-6.3433,12.7301,9.7899,1380487450,,3765000000,109999000,0,300000000,76.8227,4.5376,11.0255,92.2373,
601007.SH,ฝ๐ม๊ทนต๊,20070711,12.55,12.45,12.98,12.3,12.67,4991526,62986051,0.12,0.9562,12.6186,4.5378,1393687330,,3801000000,109999000,0,300000000,77.5573,4.581,11.1309,93.1193,
601007.SH,ฝ๐ม๊ทนต๊,20070712,12.67,12.72,12.92,12.52,12.73,3800216,48158024,0.06,0.4736,12.6724,3.4548,1400287270,,3819000000,109999000,0,300000000,77.9245,4.6027,11.1836,93.5603,
601007.SH,ฝ๐ม๊ทนต๊,20070713,12.73,12.7,12.7,12.03,12.41,3394509,41795297,-0.32,-2.5137,12.3126,3.0859,1365087590,,3723000000,109999000,0,300000000,75.9657,4.487,10.9025,91.2084,
601007.SH,ฝ๐ม๊ทนต๊,20070716,12.41,12.33,12.45,11.43,11.65,5168374,61259150,-0.76,-6.1241,11.8527,4.6986,1281488350,,3495000000,109999000,0,300000000,71.3135,4.2122,10.2348,85.6227,
601007.SH,ฝ๐ม๊ทนต๊,20070717,11.65,11.6,12.04,11.46,11.84,3321538,39179909,0.19,1.6309,11.7957,3.0196,1302388160,,3552000000,109999000,0,300000000,72.4766,4.2809,10.4017,87.0191,
601007.SH,ฝ๐ม๊ทนต๊,20070718,11.84,11.87,11.99,11.6,11.71,4424303,52241440,-0.13,-1.098,11.8078,4.0221,1288088290,,3513000000,109999000,0,300000000,71.6808,4.2339,10.2875,86.0637,
601007.SH,ฝ๐ม๊ทนต๊,20070719,11.71,11.75,11.86,11.55,11.85,2784142,32592338,0.14,1.1956,11.7064,2.5311,1303488150,,3555000000,109999000,0,300000000,72.5378,4.2845,10.4105,87.0926,
601007.SH,ฝ๐ม๊ทนต๊,20070720,11.85,11.93,12.6,11.85,12.46,7320154,90386416,0.61,5.1477,12.3476,6.6547,1370587540,,3738000000,109999000,0,300000000,76.2718,4.5051,10.9464,91.5759,
601007.SH,ฝ๐ม๊ทนต๊,20070723,12.46,12.68,13.23,12.65,13.16,10527636,136344482,0.7,5.618,12.9511,9.5707,1447586840,,3948000000,109999000,0,300000000,80.5567,4.7581,11.5614,96.7206,
601007.SH,ฝ๐ม๊ทนต๊,20070724,13.16,13.24,13.6,12.8,13.04,8428600,111019367,-0.12,-0.9119,13.1717,7.6624,1434386960,,3912000000,109999000,0,300000000,79.8222,4.7148,11.4559,95.8386,
601007.SH,ฝ๐ม๊ทนต๊,20070725,13.04,13.05,13.58,12.83,13.43,9546675,126545539,0.39,2.9908,13.2555,8.6789,1477286570,,4029000000,109999000,0,300000000,82.2095,4.8558,11.7986,98.705,
601007.SH,ฝ๐ม๊ทนต๊,20070726,13.43,13.51,13.85,13.21,13.58,7831035,106025130,0.15,1.1169,13.5391,7.1192,1493786420,,4074000000,109999000,0,300000000,83.1277,4.91,11.9303,99.8074,
601007.SH,ฝ๐ม๊ทนต๊,20070727,13.58,13.48,13.6,13,13.35,7390149,98308072,-0.23,-1.6937,13.3026,6.7184,1468486650,,4005000000,109999000,0,300000000,81.7198,4.8268,11.7283,98.117,
601007.SH,ฝ๐ม๊ทนต๊,20070730,13.35,13.35,13.9,13.27,13.71,10392992,141425042,0.36,2.6966,13.6077,9.4483,1508086290,,4113000000,109999000,0,300000000,83.9235,4.957,12.0445,100.7629,
601007.SH,ฝ๐ม๊ทนต๊,20070731,13.71,13.65,14.23,13.15,14.06,12171670,166536698,0.35,2.5529,13.6823,11.0653,1546585940,,4218000000,109999000,0,300000000,86.0659,5.0836,12.352,103.3352,
601007.SH,ฝ๐ม๊ทนต๊,20070801,14.06,14.2,14.2,13.15,13.22,11593925,159232084,-0.84,-5.9744,13.7341,10.54,1454186780,,3966000000,109999000,0,300000000,80.924,4.7798,11.6141,97.1616,
601007.SH,ฝ๐ม๊ทนต๊,20070802,13.22,13.24,13.71,13.02,13.59,6447553,86725110,0.37,2.7988,13.4509,5.8615,1494886410,,4077000000,109999000,0,300000000,83.1889,4.9136,11.9391,99.8809,
601007.SH,ฝ๐ม๊ทนต๊,20070803,13.59,13.68,13.7,13.25,13.5,6234540,84220204,-0.09,-0.6623,13.5086,5.6678,1484986500,,4050000000,109999000,0,300000000,82.638,4.8811,11.8601,99.2195,
601007.SH,ฝ๐ม๊ทนต๊,20070806,13.5,13.5,14.41,13.48,14.11,12207810,171394744,0.61,4.5185,14.0398,11.0981,1552085890,,4233000000,109999000,0,300000000,86.372,5.1016,12.396,103.7027,
601007.SH,ฝ๐ม๊ทนต๊,20070807,14.11,14.12,14.12,13.4,13.45,8281019,113388047,-0.66,-4.6775,13.6925,7.5283,1479486550,,4035000000,109999000,0,300000000,82.3319,4.863,11.8161,98.852,
601007.SH,ฝ๐ม๊ทนต๊,20070808,13.45,13.39,13.6,13.09,13.36,6180508,82234125,-0.09,-0.6691,13.3054,5.6187,1469586640,,4008000000,109999000,0,300000000,81.781,4.8305,11.7371,98.1905,
601007.SH,ฝ๐ม๊ทนต๊,20070809,13.36,13.31,13.74,13.29,13.35,4076170,54638971,-0.01,-0.0749,13.4045,3.7056,1468486650,,4005000000,109999000,0,300000000,81.7198,4.8268,11.7283,98.117,
601007.SH,ฝ๐ม๊ทนต๊,20070810,13.35,13.35,13.5,12.7,12.96,4978549,64928152,-0.39,-2.9213,13.0416,4.526,1425587040,,3888000000,109999000,0,300000000,79.3325,4.6858,11.3857,95.2507,
601007.SH,ฝ๐ม๊ทนต๊,20070813,12.96,12.85,13.09,12.74,12.9,3768074,48425876,-0.06,-0.463,12.8516,3.4256,1418987100,,3870000000,109999000,0,300000000,78.9652,4.6641,11.3329,94.8097,
601007.SH,ฝ๐ม๊ทนต๊,20070814,12.9,12.86,13.28,12.83,13.2,3251754,42742495,0.3,2.3256,13.1444,2.9562,1451986800,,3960000000,109999000,0,300000000,80.8016,4.7726,11.5965,97.0146,
601007.SH,ฝ๐ม๊ทนต๊,20070815,13.2,13.25,13.39,12.73,12.98,3346173,43611717,-0.22,-1.6667,13.0333,3.042,1427787020,,3894000000,109999000,0,300000000,79.4549,4.6931,11.4032,95.3977,
601007.SH,ฝ๐ม๊ทนต๊,20070816,12.98,12.9,13.17,12.7,12.99,3145345,40623670,0.01,0.077,12.9155,2.8594,1428887010,,3897000000,109999000,0,300000000,79.5161,4.6967,11.412,95.4712,
601007.SH,ฝ๐ม๊ทนต๊,20070817,12.99,12.97,13.26,12.88,12.93,3245681,42483173,-0.06,-0.4619,13.0891,2.9506,1422287070,,3879000000,109999000,0,300000000,79.1488,4.675,11.3593,95.0302,
601007.SH,ฝ๐ม๊ทนต๊,20070820,12.93,13.17,13.5,13,13.44,5887503,78282313,0.51,3.9443,13.2964,5.3523,1478386560,,4032000000,109999000,0,300000000,82.2707,4.8594,11.8073,98.7785,
601007.SH,ฝ๐ม๊ทนต๊,20070821,13.44,13.5,13.52,13.26,13.33,4553991,60812488,-0.11,-0.8185,13.3537,4.14,1466286670,,3999000000,109999000,0,300000000,81.5974,4.8196,11.7107,97.97,
601007.SH,ฝ๐ม๊ทนต๊,20070822,13.33,13.18,13.52,13.11,13.42,4408881,58951925,0.09,0.6752,13.3712,4.0081,1476186580,,4026000000,109999000,0,300000000,82.1483,4.8522,11.7898,98.6315,
601007.SH,ฝ๐ม๊ทนต๊,20070823,13.42,13.41,13.6,13.35,13.6,5461141,73678101,0.18,1.3413,13.4913,4.9647,1495986400,,4080000000,109999000,0,300000000,83.2501,4.9172,11.9479,99.9544,
601007.SH,ฝ๐ม๊ทนต๊,20070824,13.6,13.66,13.72,13.28,13.38,5657959,76138142,-0.22,-1.6176,13.4568,5.1436,1471786620,,4014000000,109999000,0,300000000,81.9034,4.8377,11.7546,98.3375,
601007.SH,ฝ๐ม๊ทนต๊,20070827,13.38,13.41,13.59,13.13,13.29,5077989,67379810,-0.09,-0.6726,13.269,4.6164,1461886710,,3987000000,109999000,0,300000000,80.0616,4.7212,11.6756,97.676,
601007.SH,ฝ๐ม๊ทนต๊,20070828,13.29,13.29,13.55,12.85,13.35,6856429,89885573,0.06,0.4515,13.1097,6.2332,1468486650,,4005000000,109999000,0,300000000,80.4231,4.7425,11.7283,98.117,
601007.SH,ฝ๐ม๊ทนต๊,20070829,13.35,13.19,13.6,13.13,13.48,5484314,73598905,0.13,0.9738,13.4199,4.9858,1482786520,,4044000000,109999000,0,300000000,81.2062,4.7887,11.8425,99.0725,
601007.SH,ฝ๐ม๊ทนต๊,20070830,13.48,13.5,14.17,13.5,13.97,12726414,177434873,0.49,3.635,13.9423,11.5696,1536686030,,4191000000,109999000,0,300000000,84.1581,4.9628,12.273,102.6738,
601007.SH,ฝ๐ม๊ทนต๊,20070831,13.97,13.98,14.05,13.67,13.96,7587566,105056281,-0.01,-0.0716,13.8458,6.8978,1535586040,,4188000000,109999000,0,300000000,84.0979,4.9592,12.2642,102.6003,
601007.SH,ฝ๐ม๊ทนต๊,20070903,13.96,14.11,14.34,13.88,14.08,7832103,110547786,0.12,0.8596,14.1147,7.1202,1548785920,,4224000000,109999000,0,300000000,84.8208,5.0019,12.3696,103.4822,
601007.SH,ฝ๐ม๊ทนต๊,20070904,14.08,14.18,14.22,13.73,13.81,6186335,86490287,-0.27,-1.9176,13.9809,5.624,1519086190,,4143000000,109999000,0,300000000,83.1942,4.906,12.1324,101.4978,
601007.SH,ฝ๐ม๊ทนต๊,20070905,13.81,13.8,14.02,13.44,13.75,5932854,80980161,-0.06,-0.4345,13.6494,5.3936,1512486250,,4125000000,109999000,0,300000000,82.8328,4.8846,12.0797,101.0568,
601007.SH,ฝ๐ม๊ทนต๊,20070906,13.75,13.79,13.95,13.73,13.76,4433819,61235080,0.01,0.0727,13.8109,4.0308,1513586240,,4128000000,109999000,0,300000000,82.893,4.8882,12.0885,101.1303,
601007.SH,ฝ๐ม๊ทนต๊,20070907,13.76,13.72,14.34,13.41,14.29,12649373,176828094,0.53,3.8517,13.9792,11.4995,1571885710,,4287000000,109999000,0,300000000,86.0859,5.0765,12.5541,105.0256,
601007.SH,ฝ๐ม๊ทนต๊,20070910,14.29,14.1,14.97,14.01,14.89,15993373,235318187,0.6,4.1987,14.7135,14.5396,1637885110,,4467000000,109999000,0,300000000,89.7004,5.2896,13.0812,109.4354,
601007.SH,ฝ๐ม๊ทนต๊,20070911,14.89,14.78,14.78,13.4,13.56,8535899,122064515,-1.33,-8.9322,14.3001,7.76,1491586440,,4068000000,109999000,0,300000000,81.6882,4.8171,11.9128,99.6604,
601007.SH,ฝ๐ม๊ทนต๊,20070912,13.56,13.68,13.94,13,13.38,5802996,77454858,-0.18,-1.3274,13.3474,5.2755,1471786620,,4014000000,109999000,0,300000000,80.6038,4.7532,11.7546,98.3375,
601007.SH,ฝ๐ม๊ทนต๊,20070913,13.38,13.28,13.54,13.16,13.46,3690627,49229665,0.08,0.5979,13.3391,3.3551,1480586540,,4038000000,109999000,0,300000000,81.0858,4.7816,11.8249,98.9255,
601007.SH,ฝ๐ม๊ทนต๊,20070914,13.46,13.46,14.26,13.25,14,7646353,105424558,0.54,4.0119,13.7876,6.9513,1539986000,,4200000000,109999000,0,300000000,84.3388,4.9734,12.2993,102.8942,
601007.SH,ฝ๐ม๊ทนต๊,20070917,14,13.82,14.6,13.82,14.52,10762607,154179847,0.52,3.7143,14.3255,9.7843,1597185480,,4356000000,109999000,0,300000000,87.4714,5.1582,12.7561,106.716,
601007.SH,ฝ๐ม๊ทนต๊,20070918,14.52,14.8,15.18,14.3,14.54,14273885,210620103,0.02,0.1377,14.7556,12.9764,1599385460,,4362000000,109999000,0,300000000,87.5919,5.1653,12.7737,106.863,
601007.SH,ฝ๐ม๊ทนต๊,20070919,14.54,14.56,14.65,13.9,13.96,6817815,96235698,-0.58,-3.989,14.1153,6.1981,1535586040,,4188000000,109999000,0,300000000,84.0979,4.9592,12.2642,102.6003,
601007.SH,ฝ๐ม๊ทนต๊,20070920,13.96,14.1,14.28,14,14.2,3916501,55437553,0.24,1.7192,14.1549,3.5605,1561985800,,4260000000,109999000,0,300000000,85.5437,5.0445,12.475,104.3642,
