´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002793.SZ,ÂÞÐÀÒ©Òµ,20160415,,14.36,17.24,14.36,17.24,15918,273654.5,5.27,44.0267,17.1915,0.0637,431000000,,1724000000,25000000,0,100000000,21.7608,4.856,2.951,70.9569,
002793.SZ,ÂÞÐÀÒ©Òµ,20160418,17.24,18.96,18.96,18.96,18.96,4616,87519.4,1.72,9.9768,18.96,0.0185,474000000,,1896000000,25000000,0,100000000,23.9319,5.3404,3.2454,78.0361,
002793.SZ,ÂÞÐÀÒ©Òµ,20160419,18.96,20.86,20.86,20.86,20.86,4413,92055.2,1.9,10.0211,20.86,0.0177,521500000,,2086000000,25000000,0,100000000,26.3301,5.8756,3.5706,85.8562,
002793.SZ,ÂÞÐÀÒ©Òµ,20160420,20.86,22.95,22.95,22.95,22.95,8634,198150.3,2.09,10.0192,22.95,0.0345,573750000,,2295000000,25000000,0,100000000,28.9682,6.4643,3.9284,94.4583,
002793.SZ,ÂÞÐÀÒ©Òµ,20160421,22.95,25.25,25.25,25.25,25.25,9500,239875,2.3,10.0218,25.25,0.038,631250000,,2525000000,25000000,0,100000000,31.8713,7.1121,4.3221,103.9247,
002793.SZ,ÂÞÐÀÒ©Òµ,20160422,25.25,27.78,27.78,27.78,27.78,18706,519652.7,2.53,10.0198,27.78,0.0748,694500000,,2778000000,25000000,0,100000000,35.0647,7.8247,4.7551,114.3378,
002793.SZ,ÂÞÐÀÒ©Òµ,20160425,27.78,30.56,30.56,30.56,30.56,43685,1335013.6,2.78,10.0072,30.56,0.1747,764000000,,3056000000,25000000,0,100000000,38.5737,8.6078,5.231,125.7798,
002793.SZ,ÂÞÐÀÒ©Òµ,20160426,30.56,33.62,33.62,33.62,33.62,61900,2081078,3.06,10.0131,33.62,0.2476,840500000,,3362000000,25000000,0,100000000,42.4361,9.4697,5.7548,138.3742,
002793.SZ,ÂÞÐÀÒ©Òµ,20160427,33.62,36.98,36.98,36.98,36.98,72533,2682270.3,3.36,9.9941,36.98,0.2901,924500000,,3698000000,25000000,0,100000000,46.6772,10.4161,6.3299,152.2034,
002793.SZ,ÂÞÐÀÒ©Òµ,20160428,36.98,40.68,40.68,40.68,40.68,89841,3654731.9,3.7,10.0054,40.68,0.3594,1017000000,,4068000000,25000000,0,100000000,51.3475,11.4582,6.9632,167.432,
002793.SZ,ÂÞÐÀÒ©Òµ,20160429,40.68,44.75,44.75,44.75,44.75,92795,4152576.3,4.07,10.0049,44.75,0.3712,1118750000,,4475000000,25000000,0,100000000,56.4847,12.6046,7.6599,184.1834,
002793.SZ,ÂÞÐÀÒ©Òµ,20160503,44.75,49.23,49.23,49.23,49.23,77882,3834130.9,4.48,10.0112,49.23,0.3115,1230750000,,4923000000,25000000,0,100000000,62.1395,13.8665,8.4267,202.6223,
002793.SZ,ÂÞÐÀÒ©Òµ,20160504,49.23,54.15,54.15,54.15,54.15,777655,42110018.3,4.92,9.9939,54.15,3.1106,1353750000,,5415000000,25000000,0,100000000,68.3497,15.2523,9.2689,222.8722,
002793.SZ,ÂÞÐÀÒ©Òµ,20160505,54.15,56,59.57,55.55,59.57,16519139,957894875.9,5.42,10.0092,57.987,66.0766,1489250000,,5957000000,25000000,0,100000000,75.191,16.779,10.1966,245.18,
002793.SZ,ÂÞÐÀÒ©Òµ,20160506,59.57,57,59.89,56.05,56.23,12502014,721349765.8,-3.34,-5.6068,57.6987,50.0081,1405750000,,5623000000,25000000,0,100000000,70.9751,15.8382,9.6249,231.4331,
002793.SZ,ÂÞÐÀÒ©Òµ,20160509,56.23,54,54,50.61,50.61,6157307,315177693.5,-5.62,-9.9947,51.1876,24.6292,1265250000,,5061000000,25000000,0,100000000,63.8814,14.2552,8.663,208.3022,
002793.SZ,ÂÞÐÀÒ©Òµ,20160510,50.61,47.5,48.97,46,46.51,7353048,350625936.9,-4.1,-8.1012,47.6844,29.4122,1162750000,,4651000000,25000000,0,100000000,58.7063,13.1004,7.9612,191.4273,
002793.SZ,ÂÞÐÀÒ©Òµ,20160511,46.51,47.2,47.49,45.25,45.33,5276120,243633667.9,-1.18,-2.5371,46.1767,21.1045,1133250000,,4533000000,25000000,0,100000000,57.2168,12.768,7.7592,186.5706,
002793.SZ,ÂÞÐÀÒ©Òµ,20160512,45.33,44.78,44.78,42.05,44.35,5091231,221030133.5,-0.98,-2.1619,43.4139,20.3649,1108750000,,4435000000,25000000,0,100000000,55.9799,12.492,7.5914,182.5371,
002793.SZ,ÂÞÐÀÒ©Òµ,20160513,44.35,43.66,46.27,43.4,44.99,5496195,247134702.5,0.64,1.4431,44.9647,21.9848,1124750000,,4499000000,25000000,0,100000000,56.7877,12.6722,7.701,185.1712,
002793.SZ,ÂÞÐÀÒ©Òµ,20160516,44.99,43.7,44.72,43.12,44.72,3960634,174280781.1,-0.27,-0.6001,44.0033,15.8425,1118000000,,4472000000,25000000,0,100000000,56.4469,12.5962,7.6548,184.0599,
002793.SZ,ÂÞÐÀÒ©Òµ,20160517,44.72,44.39,46.08,44.2,44.9,4525076,204578654.4,0.18,0.4025,45.21,18.1003,1122500000,,4490000000,25000000,0,100000000,56.6741,12.6469,7.6856,184.8008,
002793.SZ,ÂÞÐÀÒ©Òµ,20160518,44.9,43.78,43.8,40.41,40.53,5254556,219756361.3,-4.37,-9.7327,41.8221,21.0182,1013250000,,4053000000,25000000,0,100000000,51.1581,11.416,6.9376,166.8146,
002793.SZ,ÂÞÐÀÒ©Òµ,20160519,40.53,40.5,41.8,39.95,40.3,3581873,146478177,-0.23,-0.5675,40.8943,14.3275,1007500000,,4030000000,25000000,0,100000000,50.8678,11.3512,6.8982,165.868,
002793.SZ,ÂÞÐÀÒ©Òµ,20160520,40.3,39.7,42.05,38.92,41.89,4775224,195110055.7,1.59,3.9454,40.8588,19.1009,1047250000,,4189000000,25000000,0,100000000,52.8748,11.7991,7.1703,172.4121,
002793.SZ,ÂÞÐÀÒ©Òµ,20160523,41.89,41.5,45.95,41.3,44.4,6347024,278450269.5,2.51,5.9919,43.871,25.3881,1110000000,,4440000000,25000000,0,100000000,56.043,12.5061,7.6,182.7429,
002793.SZ,ÂÞÐÀÒ©Òµ,20160524,44.4,43.7,44.02,42.78,43.35,4056104,175337223.8,-1.05,-2.3649,43.228,16.2244,1083750000,,4335000000,25000000,0,100000000,54.7176,12.2103,7.4203,178.4212,
002793.SZ,ÂÞÐÀÒ©Òµ,20160525,43.35,44,47.69,44,47.69,9260397,428297201,4.34,10.0115,46.2504,37.0416,1192250000,,4769000000,25000000,0,100000000,60.1957,13.4327,8.1631,196.284,
002793.SZ,ÂÞÐÀÒ©Òµ,20160526,47.69,47,52.46,46.53,52.46,12141638,599433728.5,4.77,10.0021,49.3701,48.5666,1311500000,,5246000000,25000000,0,100000000,66.2165,14.7763,8.9796,215.9165,
002793.SZ,ÂÞÐÀÒ©Òµ,20160527,52.46,53,54.89,50.5,51.29,12031894,634050644.4,-1.17,-2.2303,52.6975,48.1276,1282250000,,5129000000,25000000,0,100000000,64.7397,14.4467,8.7793,211.1009,
002793.SZ,ÂÞÐÀÒ©Òµ,20160530,51.29,50.7,54.49,49.2,52.63,9111477,475264878.7,1.34,2.6126,52.1611,36.4459,1315750000,,5263000000,25000000,0,100000000,66.4311,14.8242,9.0087,216.6161,
002793.SZ,ÂÞÐÀÒ©Òµ,20160531,52.63,52.2,56.8,51.98,56.66,10244936,556771839.6,4.03,7.6572,54.3461,40.9797,1416500000,,5666000000,25000000,0,100000000,71.5179,15.9593,9.6985,233.2029,
002793.SZ,ÂÞÐÀÒ©Òµ,20160601,56.66,56.66,59.42,56.1,57.5,11062797,638340558.3,0.84,1.4825,57.7016,44.2512,1437500000,,5750000000,25000000,0,100000000,72.5782,16.1959,9.8423,236.6602,
002793.SZ,ÂÞÐÀÒ©Òµ,20160602,57.5,55.88,58.48,55.06,58.25,8433609,478301574.1,0.75,1.3043,56.7137,33.7344,1456250000,,5825000000,25000000,0,100000000,73.5248,16.4072,9.9707,239.7471,
002793.SZ,ÂÞÐÀÒ©Òµ,20160603,58.25,57.63,58.43,55.5,55.79,6854111,392080834.6,-2.46,-4.2232,57.2037,27.4164,1394750000,,5579000000,25000000,0,100000000,70.4198,15.7142,9.5496,229.6222,
002793.SZ,ÂÞÐÀÒ©Òµ,20160606,55.79,54.9,56.68,53.3,55.19,5186472,285115732.3,-0.6,-1.0755,54.973,20.7459,1379750000,,5519000000,25000000,0,100000000,69.6624,15.5452,9.4469,227.1527,
002793.SZ,ÂÞÐÀÒ©Òµ,20160607,55.19,55.2,60.71,54.57,60.71,11629177,684900018.1,5.52,10.0018,58.895,46.5167,1517750000,,6071000000,25000000,0,100000000,76.6299,17.1001,10.3918,249.8721,
002793.SZ,ÂÞÐÀÒ©Òµ,20160608,60.71,60.6,65.95,57.77,60.8,14372990,880372583.2,0.09,0.1482,61.2519,57.492,1520000000,,6080000000,25000000,0,100000000,76.7435,17.1254,10.4072,250.2425,
002793.SZ,ÂÞÐÀÒ©Òµ,20160613,60.8,58.23,58.23,54.72,54.72,7600631,425259364.6,-6.08,-10,55.9505,30.4025,1368000000,,5472000000,25000000,0,100000000,69.0692,15.4129,9.3665,225.2182,
002793.SZ,ÂÞÐÀÒ©Òµ,20160614,54.72,51.6,54.54,50.58,53.3,5565546,293536045.9,-1.42,-2.595,52.7416,22.2622,1332500000,,5330000000,25000000,0,100000000,67.2768,15.0129,9.1234,219.3737,
002793.SZ,ÂÞÐÀÒ©Òµ,20160615,53.3,52.1,57.24,51.63,55.72,6466279,358478025.4,2.42,4.5403,55.4381,25.8651,1393000000,,5572000000,25000000,0,100000000,70.3314,15.6945,9.5376,229.3341,
002793.SZ,ÂÞÐÀÒ©Òµ,20160616,55.72,55.5,57.88,54.2,54.41,6090312,340072042.1,-1.31,-2.351,55.8382,24.3612,1360250000,,5441000000,25000000,0,100000000,68.6779,15.3255,9.3134,223.9423,
002793.SZ,ÂÞÐÀÒ©Òµ,20160617,54.41,54.42,59.65,54.42,58.99,9163819,522694179.6,4.58,8.4176,57.0389,36.6553,1474750000,,5899000000,25000000,0,100000000,74.4589,16.6156,10.0974,242.7928,
002793.SZ,ÂÞÐÀÒ©Òµ,20160620,58.99,58.36,62.51,57.29,59.89,8942496,537803937.9,0.9,1.5257,60.1402,35.77,1497250000,,5989000000,25000000,0,100000000,75.5949,16.8691,10.2514,246.4971,
002793.SZ,ÂÞÐÀÒ©Òµ,20160621,59.89,60.4,64.43,59.11,60.59,10223301,628999471.5,0.7,1.1688,61.5261,40.8932,1514750000,,6059000000,25000000,0,100000000,76.4785,17.0663,10.3712,249.3782,
002793.SZ,ÂÞÐÀÒ©Òµ,20160622,60.59,59.5,62.54,58.89,60.55,7142976,432140938,-0.04,-0.066,60.4987,28.5719,1513750000,,6055000000,25000000,0,100000000,76.428,17.055,10.3644,249.2135,
002793.SZ,ÂÞÐÀÒ©Òµ,20160623,60.55,60.03,64.55,60.03,63,9356275,584441546.6,2.45,4.0462,62.4652,37.4251,1575000000,,6300000000,25000000,0,100000000,79.5204,17.7451,10.7838,259.2973,
002793.SZ,ÂÞÐÀÒ©Òµ,20160624,63,61.7,63,57.18,61.5,8728125,531264976.1,-1.5,-2.381,60.8682,34.9125,1537500000,,6150000000,25000000,0,100000000,77.6271,17.3226,10.527,253.1236,
002793.SZ,ÂÞÐÀÒ©Òµ,20160627,61.5,61.77,65.58,61.22,64.11,8330725,530687767.4,2.61,4.2439,63.7025,33.3229,1602750000,,6411000000,25000000,0,100000000,80.9215,18.0577,10.9738,263.8659,
002793.SZ,ÂÞÐÀÒ©Òµ,20160628,64.11,63.38,66.69,63.01,66,8382166,543718951,1.89,2.9481,64.8662,33.5287,1650000000,,6600000000,25000000,0,100000000,83.3071,18.5901,11.2973,271.6448,
002793.SZ,ÂÞÐÀÒ©Òµ,20160629,66,66,72.5,64.8,71.41,9984286,681807366.6,5.41,8.197,68.288,39.9371,1785250000,,7141000000,25000000,0,100000000,90.1358,20.1139,12.2233,293.9114,
002793.SZ,ÂÞÐÀÒ©Òµ,20160630,71.41,67.49,69.15,65,65.01,9731371,653067849.7,-6.4,-8.9623,67.1095,38.9255,1625250000,,6501000000,25000000,0,100000000,82.0575,18.3112,11.1278,267.5701,
002793.SZ,ÂÞÐÀÒ©Òµ,20160701,65.01,65.61,68.66,65.32,66.9,6107234,411040174.8,1.89,2.9072,67.3038,24.4289,1672500000,,6690000000,25000000,0,100000000,84.4431,18.8436,11.4513,275.349,
002793.SZ,ÂÞÐÀÒ©Òµ,20160704,66.9,66,71.23,66,70.95,7281966,506778138.2,4.05,6.0538,69.5936,29.1279,1773750000,,7095000000,25000000,0,100000000,89.5551,19.9843,12.1446,292.0182,
002793.SZ,ÂÞÐÀÒ©Òµ,20160705,70.95,72,76.59,69.02,73.8,7860694,574879795.2,2.85,4.0169,73.1335,31.4428,1845000000,,7380000000,25000000,0,100000000,93.1525,20.7871,12.6324,303.7483,
002793.SZ,ÂÞÐÀÒ©Òµ,20160706,73.8,73.96,76.43,69.95,72.71,7361931,539430409.5,-1.09,-1.477,73.273,29.4477,1817750000,,7271000000,25000000,0,100000000,91.7767,20.4801,12.4458,299.262,
002793.SZ,ÂÞÐÀÒ©Òµ,20160707,72.71,73,73.68,70.07,71.47,5363705,383547571.6,-1.24,-1.7054,71.508,21.4548,1786750000,,7147000000,25000000,0,100000000,90.2115,20.1308,12.2336,294.1584,
002793.SZ,ÂÞÐÀÒ©Òµ,20160708,71.47,71.59,72.75,68.51,69,5239909,371368724.5,-2.47,-3.456,70.8731,20.9596,1725000000,,6900000000,25000000,0,100000000,87.0938,19.4351,11.8108,283.9923,
002793.SZ,ÂÞÐÀÒ©Òµ,20160711,69,68.98,69.97,63,63.54,6538634,426919579.2,-5.46,-7.913,65.2919,26.1545,1588500000,,6354000000,25000000,0,100000000,80.202,17.8972,10.8762,261.5199,
002793.SZ,ÂÞÐÀÒ©Òµ,20160712,63.54,63.64,66.76,60.4,66.66,5824205,373418446.1,3.12,4.9103,64.1149,23.2968,1666500000,,6666000000,25000000,0,100000000,84.1402,18.776,11.4102,274.3612,
002793.SZ,ÂÞÐÀÒ©Òµ,20160713,66.66,66.4,68.68,64.3,66.02,5352051,355692538,-0.64,-0.9601,66.4591,21.4082,1650500000,,6602000000,25000000,0,100000000,83.3324,18.5957,11.3007,271.7271,
002793.SZ,ÂÞÐÀÒ©Òµ,20160714,66.02,66.45,72.62,66.45,72.62,10260668,721954694.3,6.6,9.997,70.3614,41.0427,1815500000,,7262000000,25000000,0,100000000,85.5499,20.4547,12.4304,298.8916,
002793.SZ,ÂÞÐÀÒ©Òµ,20160715,72.62,73.95,75.73,71.5,73.3,10019772,737905403.1,0.68,0.9364,73.6449,40.0791,1832500000,,7330000000,25000000,0,100000000,86.351,20.6463,12.5468,301.6904,
002793.SZ,ÂÞÐÀÒ©Òµ,20160718,73.3,72.68,74.88,71,72.27,5725987,416657099.3,-1.03,-1.4052,72.766,22.9039,1806750000,,7227000000,25000000,0,100000000,85.1376,20.3561,12.3705,297.451,
002793.SZ,ÂÞÐÀÒ©Òµ,20160719,72.27,72.1,73.63,69.71,73.6,5703254,410041436.2,1.33,1.8403,71.8961,22.813,1840000000,,7360000000,25000000,0,100000000,86.7044,20.7308,12.5982,302.9251,
002793.SZ,ÂÞÐÀÒ©Òµ,20160720,73.6,73.6,73.95,70.71,71.6,4902018,353215497.8,-2,-2.7174,72.0551,19.6081,1790000000,,7160000000,25000000,0,100000000,84.3483,20.1674,12.2558,294.6935,
002793.SZ,ÂÞÐÀÒ©Òµ,20160721,71.6,71.6,71.63,68.05,68.79,4482466,311458739.2,-2.81,-3.9246,69.4838,17.9299,1719750000,,6879000000,25000000,0,100000000,81.038,19.3759,11.7748,283.128,
002793.SZ,ÂÞÐÀÒ©Òµ,20160722,68.79,68.82,69.13,64.51,66.35,3690244,246961489.6,-2.44,-3.547,66.9228,14.761,1658750000,,6635000000,25000000,0,100000000,78.1635,18.6887,11.3572,273.0853,
002793.SZ,ÂÞÐÀÒ©Òµ,20160725,66.35,66,67.38,63.88,67.05,3183778,209935163.8,0.7,1.055,65.939,12.7351,1676250000,,6705000000,25000000,0,100000000,78.9882,18.8858,11.477,275.9664,
002793.SZ,ÂÞÐÀÒ©Òµ,20160726,67.05,66.52,68.89,66.03,67.98,3131730,212621010.8,0.93,1.387,67.8925,12.5269,1699500000,,6798000000,25000000,0,100000000,80.0837,19.1478,11.6362,279.7941,
