´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600746.SH,½­ËÕË÷ÆÕ,20070104,22.4524,22.3809,22.7384,21.8088,22.0233,5414330,16681975,-0.429,-1.9108,3.0811,4.6597,357881554.8,,943778072.16,116195310,0,306421452,101.9564,2.4614,1.8392,-194.9534,
600746.SH,½­ËÕË÷ÆÕ,20070105,22.0233,21.6658,22.8099,21.6658,22.7384,3997771,12506131,0.715,3.2468,3.1283,3.4406,369501085.8,,974420217.36,116195310,0,306421452,105.2667,2.5414,1.899,-201.2831,
600746.SH,½­ËÕË÷ÆÕ,20070108,22.7384,22.5954,23.5964,22.4524,23.5249,5004803,16254713,0.7865,3.4591,3.2478,4.3072,382282569.9,,1008126577.08,116195310,0,306421452,108.908,2.6293,1.9647,-208.2457,
600746.SH,½­ËÕË÷ÆÕ,20070109,23.5249,23.5249,24.1685,23.5249,23.8109,5252667,17533249,0.286,1.2158,3.338,4.5205,386930382.3,,1020383435.16,116195310,0,306421452,110.2321,2.6612,1.9885,-210.7776,
600746.SH,½­ËÕË÷ÆÕ,20070110,23.8109,23.8824,24.5975,23.2389,24.3115,6428227,21408050,0.5005,2.1021,3.3303,5.5323,395064054,,1041832936.8,116195310,0,306421452,112.5493,2.7172,2.0303,-215.2083,
600746.SH,½­ËÕË÷ÆÕ,20070111,24.3115,24.3115,25.3125,23.9539,24.24,7345216,25378634,-0.0715,-0.2941,3.4551,6.3214,393902100.9,,1038768722.28,116195310,0,306421452,112.2183,2.7092,2.0244,-214.5754,
600746.SH,½­ËÕË÷ÆÕ,20070112,24.24,24.0255,24.526,22.5239,22.8099,5142275,16907969,-1.4301,-5.8997,3.288,4.4255,370663038.9,,977484431.88,116195310,0,306421452,105.5977,2.5493,1.9049,-201.9161,
600746.SH,½­ËÕË÷ÆÕ,20070115,22.8099,22.8814,23.8109,22.8099,23.6679,4466430,14632865,0.8581,3.7618,3.2762,3.8439,384606476.1,,1014255006.12,116195310,0,306421452,109.57,2.6452,1.9766,-209.5117,
600746.SH,½­ËÕË÷ÆÕ,20070116,23.6679,23.7394,25.6701,23.7394,25.5985,9985182,34467100,1.9306,8.1571,3.4518,8.5934,415979209.8,,1096988798.16,116195310,0,306421452,118.5078,2.861,2.1378,-226.6017,
600746.SH,½­ËÕË÷ÆÕ,20070117,25.5985,25.4555,26.7426,24.0255,24.526,11174222,40046057,-1.0726,-4.1899,3.5838,9.6168,398549913.3,,1051025580.36,116195310,0,306421452,113.5424,2.7411,2.0483,-217.1072,
600746.SH,½­ËÕË÷ÆÕ,20070118,24.526,24.1685,26.1706,24.1685,25.8846,7154104,25328774,1.3586,5.5394,3.5405,6.157,420627022.2,,1109245656.24,116195310,0,306421452,119.8319,2.893,2.1617,-229.1336,
600746.SH,½­ËÕË÷ÆÕ,20070119,25.8846,25.9561,26.5281,25.3125,26.3851,9337568,34114685,0.5005,1.9337,3.6535,8.0361,428760693.9,,1130695157.88,116195310,0,306421452,122.1491,2.9489,2.2035,-233.5644,
600746.SH,½­ËÕË÷ÆÕ,20070122,26.3851,26.4566,27.8867,26.3136,27.7437,11346772,43063614,1.3586,5.1491,3.7952,9.7653,450837802.8,,1188915233.76,116195310,0,306421452,128.4386,3.1008,2.317,-245.5907,
600746.SH,½­ËÕË÷ÆÕ,20070123,27.7437,28.2442,28.6017,27.3147,28.4587,11935971,46819779,0.715,2.5773,3.9226,10.2723,462457333.8,,1219557378.96,116195310,0,306421452,131.7489,3.1807,2.3767,-251.9204,
600746.SH,½­ËÕË÷ÆÕ,20070124,28.4587,28.2442,29.4598,28.1727,28.4587,9240767,37065396,0,0,4.0111,7.9528,462457333.8,,1219557378.96,116195310,0,306421452,131.7489,3.1807,2.3767,-251.9204,
600746.SH,½­ËÕË÷ÆÕ,20070125,28.4587,28.3872,28.3872,25.9561,26.0991,9530181,36032526,-2.3596,-8.2915,3.7809,8.2019,424112881.5,,1118438299.8,116195310,0,306421452,120.825,2.917,2.1796,-231.0325,
600746.SH,½­ËÕË÷ÆÕ,20070126,26.0991,25.7416,26.5281,24.3115,26.3851,6612493,23495156,0.286,1.0959,3.5531,5.6908,428760693.9,,1130695157.88,116195310,0,306421452,122.1491,2.9489,2.2035,-233.5644,
600746.SH,½­ËÕË÷ÆÕ,20070129,26.3851,26.3851,27.1716,26.0276,27.1716,9445176,35082783,0.7865,2.981,3.7144,8.1287,441542178,,1164401517.6,116195310,0,306421452,125.7904,3.0368,2.2692,-240.527,
600746.SH,½­ËÕË÷ÆÕ,20070130,27.1716,27.3862,27.7437,26.8856,27.6722,10071318,38511556,0.5005,1.8421,3.8239,8.6676,449675849.7,,1185851019.24,116195310,0,306421452,128.1076,3.0928,2.311,-244.9577,
