¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688192.SH,µœ’‹“Ω“©-U,20211210,,45,45,40.69,41.1,19804059,836867401,-11.48,-21.8334,42.2574,53.5975,1518627902.4,,16440004110,36949584,0,400000100,-27.7078,25.1475,592.202,54.411,
688192.SH,µœ’‹“Ω“©-U,20211213,41.1,40.36,40.88,39.6,40.11,7853655,314772414,-0.99,-2.4088,40.0797,21.2551,1482047814.24,,16044004011,36949584,0,400000100,-27.0404,24.5418,577.9373,53.1004,
688192.SH,µœ’‹“Ω“©-U,20211214,40.11,40,40.75,39.8,40.64,5873517,236919031,0.53,1.3214,40.3368,15.896,1501631093.76,,16256004064,36949584,0,400000100,-27.3977,24.866,585.5739,53.802,
688192.SH,µœ’‹“Ω“©-U,20211215,40.64,40.59,40.59,39.91,40.06,3891430,156099322,-0.58,-1.4272,40.1136,10.5317,1480200335.04,,16024004006,36949584,0,400000100,-27.0067,24.5112,577.2168,53.0342,
688192.SH,µœ’‹“Ω“©-U,20211216,40.06,40.08,40.34,39.81,40.12,3283677,131463261,0.06,0.1498,40.0354,8.8869,1482417310.08,,16048004012,36949584,0,400000100,-27.0471,24.5479,578.0813,53.1136,
688192.SH,µœ’‹“Ω“©-U,20211217,40.12,40.04,40.25,39.81,39.87,2501853,99880297,-0.25,-0.6231,39.9225,6.771,1473179914.08,,15948003987,36949584,0,400000100,-26.8786,24.3949,574.4791,52.7826,
688192.SH,µœ’‹“Ω“©-U,20211220,39.87,40,40,39.19,39.2,3065703,121107167,-0.67,-1.6805,39.5039,8.297,1448423692.8,,15680003920,36949584,0,400000100,-26.4269,23.985,564.8252,51.8956,
688192.SH,µœ’‹“Ω“©-U,20211221,39.2,39.2,39.45,39,39.13,1959554,76641121,-0.07,-0.1786,39.1115,5.3033,1445837221.92,,15652003913,36949584,0,400000100,-26.3797,23.9421,563.8166,51.803,
688192.SH,µœ’‹“Ω“©-U,20211222,39.13,39.06,39.39,39.06,39.13,1422293,55712751,0,0,39.1711,3.8493,1445837221.92,,15652003913,36949584,0,400000100,-26.3797,23.9421,563.8166,51.803,
688192.SH,µœ’‹“Ω“©-U,20211223,39.13,39.1,39.19,38.22,38.31,2954477,113817625,-0.82,-2.0956,38.5238,7.996,1415538563.04,,15324003831,36949584,0,400000100,-25.8269,23.4404,552.0014,50.7174,
