╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002239.SZ,╟бль╪я,20080605,11.52,11.43,11.75,11.43,11.57,1388890,16116069.4,0.05,0.434,11.6036,5.1062,314704000,,1550380000,27200000,0,134000000,24.1898,8.6619,2.165,-159.1923,
002239.SZ,╟бль╪я,20080606,11.57,11.63,11.94,11.63,11.77,1872422,22123000.5,0.2,1.7286,11.8152,6.8839,320144000,,1577180000,27200000,0,134000000,24.6079,8.8116,2.2024,-161.9441,
002239.SZ,╟бль╪я,20080610,11.77,11.28,11.52,10.59,10.69,2329304,25478078.8,-1.08,-9.1759,10.9381,8.5636,290768000,,1432460000,27200000,0,134000000,22.35,8.0031,2.0003,-147.0843,
002239.SZ,╟бль╪я,20080611,10.69,10.69,10.73,10.11,10.41,1190048,12399534.3,-0.28,-2.6193,10.4194,4.3752,283152000,,1394940000,27200000,0,134000000,21.7645,7.7935,1.9479,-143.2318,
002239.SZ,╟бль╪я,20080612,10.41,10.21,10.47,10.12,10.33,1542620,15839839.9,-0.08,-0.7685,10.2681,5.6714,280976000,,1384220000,27200000,0,134000000,21.5973,7.7336,1.933,-142.131,
002239.SZ,╟бль╪я,20080613,10.33,10.35,10.47,9.9,9.9,1346135,13624477.1,-0.43,-4.1626,10.1212,4.949,269280000,,1326600000,27200000,0,134000000,20.6983,7.4116,1.8525,-136.2146,
002239.SZ,╟бль╪я,20080616,9.9,9.81,10.01,9.67,9.9,1205716,11871860.4,0,0,9.8463,4.4328,269280000,,1326600000,27200000,0,134000000,20.6983,7.4116,1.8525,-136.2146,
002239.SZ,╟бль╪я,20080617,9.9,9.93,10.4,9.72,9.95,1779854,17903467.2,0.05,0.5051,10.059,6.5436,270640000,,1333300000,27200000,0,134000000,20.8028,7.4491,1.8619,-136.9026,
002239.SZ,╟бль╪я,20080618,9.95,9.94,10.42,9.6,10.32,2037265,20691740.9,0.37,3.7186,10.1566,7.4899,280704000,,1382880000,27200000,0,134000000,21.5764,7.7261,1.9311,-141.9934,
002239.SZ,╟бль╪я,20080619,10.32,10.15,10.2,9.29,9.29,2033441,19749591.6,-1.03,-9.9806,9.7124,7.4759,252688000,,1244860000,27200000,0,134000000,19.4229,6.955,1.7384,-127.8216,
002239.SZ,╟бль╪я,20080620,9.29,9.35,9.72,8.83,9.29,2004481,18722231.8,0,0,9.3402,7.3694,252688000,,1244860000,27200000,0,134000000,19.4229,6.955,1.7384,-127.8216,
002239.SZ,╟бль╪я,20080623,9.29,9.09,9.17,8.88,8.9,843375,7626680.4,-0.39,-4.1981,9.043,3.1006,242080000,,1192600000,27200000,0,134000000,18.6075,6.663,1.6654,-122.4556,
002239.SZ,╟бль╪я,20080624,8.9,8.94,9.21,8.89,9.16,814454,7387901.2,0.26,2.9213,9.071,2.9943,249152000,,1227440000,27200000,0,134000000,19.1511,6.8576,1.714,-126.0329,
002239.SZ,╟бль╪я,20080625,9.16,9.16,9.67,9.11,9.59,1955472,18484745.8,0.43,4.6943,9.4528,7.1892,260848000,,1285060000,27200000,0,134000000,20.0501,7.1796,1.7945,-131.9493,
002239.SZ,╟бль╪я,20080626,9.59,9.53,9.77,9.43,9.67,1710533,16417253.5,0.08,0.8342,9.5977,6.2887,263024000,,1295780000,27200000,0,134000000,20.2174,7.2395,1.8095,-133.05,
002239.SZ,╟бль╪я,20080627,9.67,9.27,9.37,8.76,8.89,1277735,11647800.6,-0.78,-8.0662,9.116,4.6976,241808000,,1191260000,27200000,0,134000000,18.5866,6.6555,1.6635,-122.318,
002239.SZ,╟бль╪я,20080630,8.89,8.88,9.06,8.71,8.98,701200,6229867.4,0.09,1.0124,8.8846,2.5779,244256000,,1203320000,27200000,0,134000000,18.7748,6.7229,1.6804,-123.5563,
002239.SZ,╟бль╪я,20080701,8.98,8.99,9.18,8.86,8.96,735749,6632650.4,-0.02,-0.2227,9.0148,2.705,243712000,,1200640000,27200000,0,134000000,18.733,6.7079,1.6766,-123.2811,
002239.SZ,╟бль╪я,20080702,8.96,8.96,9.2,8.9,9.11,590293,5360885.9,0.15,1.6741,9.0817,2.1702,247792000,,1220740000,27200000,0,134000000,19.0466,6.8202,1.7047,-125.345,
002239.SZ,╟бль╪я,20080703,9.11,9,9.48,8.91,9.37,1521392,14120348.5,0.26,2.854,9.2812,5.5934,254864000,,1255580000,27200000,0,134000000,19.5902,7.0149,1.7533,-128.9223,
002239.SZ,╟бль╪я,20080704,9.37,9.3,9.45,9.1,9.2,1111891,10320746.1,-0.17,-1.8143,9.2822,4.0878,250240000,,1232800000,27200000,0,134000000,19.2348,6.8876,1.7215,-126.5833,
002239.SZ,╟бль╪я,20080707,9.2,9.17,9.63,9.11,9.58,1358960,12861496,0.38,4.1304,9.4642,4.9962,260576000,,1283720000,27200000,0,134000000,20.0292,7.1721,1.7926,-131.8117,
002239.SZ,╟бль╪я,20080708,9.58,9.58,9.66,9.38,9.62,1297579,12389633.5,0.04,0.4175,9.5483,4.7705,261664000,,1289080000,27200000,0,134000000,20.1129,7.202,1.8001,-132.3621,
002239.SZ,╟бль╪я,20080709,9.62,9.62,10.1,9.62,10,2268552,22299542,0.38,3.9501,9.8299,8.3403,272000000,,1340000000,27200000,0,134000000,20.9073,7.4865,1.8712,-137.5905,
002239.SZ,╟бль╪я,20080710,10,9.84,10.13,9.75,9.77,1720499,17105418.2,-0.23,-2.3,9.9421,6.3254,265744000,,1309180000,27200000,0,134000000,20.4265,7.3143,1.8282,-134.426,
002239.SZ,╟бль╪я,20080711,9.77,9.73,9.85,9.45,9.57,888619,8524373.6,-0.2,-2.0471,9.5928,3.267,260304000,,1282380000,27200000,0,134000000,20.0083,7.1646,1.7908,-131.6741,
002239.SZ,╟бль╪я,20080714,9.57,9.62,9.87,9.55,9.86,1064493,10381815.7,0.29,3.0303,9.7528,3.9136,268192000,,1321240000,27200000,0,134000000,20.6146,7.3817,1.845,-135.6643,
002239.SZ,╟бль╪я,20080715,9.86,10,10.35,9.88,9.95,2743234,27665402.7,0.09,0.9128,10.085,10.0854,270640000,,1333300000,27200000,0,134000000,20.8028,7.4491,1.8619,-136.9026,
002239.SZ,╟бль╪я,20080716,9.95,9.99,10.26,9.28,9.72,2243049,22303043.7,-0.23,-2.3116,9.9432,8.2465,264384000,,1302480000,27200000,0,134000000,20.3219,7.2769,1.8188,-133.738,
002239.SZ,╟бль╪я,20080717,9.72,9.97,10.48,9.8,10.35,3755183,38203227.5,0.63,6.4815,10.1735,13.8058,281520000,,1386900000,27200000,0,134000000,21.6391,7.7485,1.9367,-142.4062,
002239.SZ,╟бль╪я,20080718,10.35,10.33,10.5,9.9,10.23,2568675,26232431.8,-0.12,-1.1594,10.2124,9.4437,278256000,,1370820000,27200000,0,134000000,21.3882,7.6587,1.9143,-140.7551,
002239.SZ,╟бль╪я,20080721,10.23,10.14,10.56,10.11,10.54,2016395,20964249.2,0.31,3.0303,10.3969,7.4132,286688000,,1412360000,27200000,0,134000000,22.0363,7.8908,1.9723,-145.0204,
002239.SZ,╟бль╪я,20080722,10.54,10.48,10.57,10.25,10.36,1590123,16515263,-0.18,-1.7078,10.3862,5.846,281792000,,1388240000,27200000,0,134000000,21.66,7.756,1.9386,-142.5438,
002239.SZ,╟бль╪я,20080723,10.36,10.5,10.52,10.07,10.15,1392115,14241173.6,-0.21,-2.027,10.2299,5.1181,276080000,,1360100000,27200000,0,134000000,21.221,7.5988,1.8993,-139.6544,
002239.SZ,╟бль╪я,20080724,10.15,10.16,10.38,10.09,10.25,1147549,11725101.1,0.1,0.9852,10.2175,4.2189,278800000,,1373500000,27200000,0,134000000,21.43,7.6737,1.918,-141.0303,
002239.SZ,╟бль╪я,20080725,10.25,10.21,10.21,10.07,10.11,1001728,10138500,-0.14,-1.3659,10.121,3.6828,274992000,,1354740000,27200000,0,134000000,21.1373,7.5689,1.8918,-139.104,
002239.SZ,╟бль╪я,20080728,10.11,10.13,10.47,10.06,10.33,1427005,14675010.8,0.22,2.1761,10.2838,5.2463,280976000,,1384220000,27200000,0,134000000,21.5973,7.7336,1.933,-142.131,
002239.SZ,╟бль╪я,20080729,10.33,10.21,10.47,10.15,10.45,1511183,15568113.3,0.12,1.1617,10.3019,5.5558,284240000,,1400300000,27200000,0,134000000,21.8482,7.8234,1.9554,-143.7821,
002239.SZ,╟бль╪я,20080730,10.45,10.54,10.8,10.3,10.7,1984593,21020590.8,0.25,2.3923,10.5919,7.2963,291040000,,1433800000,27200000,0,134000000,22.3709,8.0106,2.0022,-147.2219,
002239.SZ,╟бль╪я,20080731,10.7,10.4,10.67,10.31,10.35,1191670,12448089.6,-0.35,-3.271,10.4459,4.3811,281520000,,1386900000,27200000,0,134000000,21.6391,7.7485,1.9367,-142.4062,
002239.SZ,╟бль╪я,20080801,10.35,10.75,10.94,10.4,10.58,4561063,48668944,0.23,2.2222,10.6705,16.7686,287776000,,1417720000,27200000,0,134000000,22.12,7.9207,1.9798,-145.5708,
002239.SZ,╟бль╪я,20080804,10.58,10.23,10.38,10.07,10.25,2387871,24221184.9,-0.33,-3.1191,10.1434,8.7789,278800000,,1373500000,27200000,0,134000000,21.43,7.6737,1.918,-141.0303,
002239.SZ,╟бль╪я,20080805,10.25,10.2,10.25,9.89,10.19,2002400,20077459.8,-0.06,-0.5854,10.0267,7.3618,277168000,,1365460000,27200000,0,134000000,21.3046,7.6288,1.9068,-140.2048,
002239.SZ,╟бль╪я,20080806,10.19,10.09,10.32,9.78,10.3,1882675,19019585.1,0.11,1.0795,10.1024,6.9216,280160000,,1380200000,27200000,0,134000000,21.5346,7.7111,1.9274,-141.7183,
002239.SZ,╟бль╪я,20080807,10.3,10.6,10.6,10.12,10.49,3048989,31677578.3,0.19,1.8447,10.3895,11.2095,285328000,,1405660000,27200000,0,134000000,21.9318,7.8534,1.9629,-144.3325,
002239.SZ,╟бль╪я,20080808,10.49,10.54,10.75,9.78,10.18,3934831,41108731,-0.31,-2.9552,10.4474,14.4663,276896000,,1364120000,27200000,0,134000000,21.2837,7.6213,1.9049,-140.0672,
002239.SZ,╟бль╪я,20080811,10.18,9.8,10,9.16,9.16,2337134,21642485.4,-1.02,-10.0196,9.2603,8.5924,249152000,,1227440000,27200000,0,134000000,19.1511,6.8576,1.714,-126.0329,
002239.SZ,╟бль╪я,20080812,9.16,8.78,8.9,8.3,8.55,1384200,11838360.1,-0.61,-6.6594,8.5525,5.089,232560000,,1145700000,27200000,0,134000000,17.8758,6.401,1.5999,-117.6399,
002239.SZ,╟бль╪я,20080813,8.55,8.4,8.46,7.77,8.44,998533,8139064.8,-0.11,-1.2865,8.151,3.6711,229568000,,1130960000,27200000,0,134000000,17.6458,6.3186,1.5793,-116.1264,
002239.SZ,╟бль╪я,20080814,8.44,8.29,8.35,8.06,8.25,516452,4251235.5,-0.19,-2.2512,8.2316,1.8987,224400000,,1105500000,27200000,0,134000000,17.2486,6.1764,1.5438,-113.5122,
002239.SZ,╟бль╪я,20080815,8.25,8.3,8.5,8.01,8.26,889778,7402822.7,0.01,0.1212,8.3199,3.2712,224672000,,1106840000,27200000,0,134000000,17.2695,6.1839,1.5456,-113.6498,
002239.SZ,╟бль╪я,20080818,8.26,8.3,8.4,7.51,7.51,741200,5876308.5,-0.75,-9.0799,7.9281,2.725,204272000,,1006340000,27200000,0,134000000,15.7014,5.6224,1.4053,-103.3305,
002239.SZ,╟бль╪я,20080819,7.51,7.3,7.65,7.3,7.6,768032,5778539.5,0.09,1.1984,7.5238,2.8236,206720000,,1018400000,27200000,0,134000000,15.8896,5.6897,1.4221,-104.5688,
002239.SZ,╟бль╪я,20080820,7.6,7.5,8.28,7.34,8.24,1469472,11663328.6,0.64,8.4211,7.9371,5.4025,224128000,,1104160000,27200000,0,134000000,17.2277,6.1689,1.5419,-113.3746,
002239.SZ,╟бль╪я,20080821,8.24,8,8.18,7.68,7.72,986920,7800141.3,-0.52,-6.3107,7.9035,3.6284,209984000,,1034480000,27200000,0,134000000,16.8894,2.1157,1.4446,-106.2199,
002239.SZ,╟бль╪я,20080822,7.72,7.15,7.49,7.15,7.39,3136502,22765358.6,-0.33,-4.2746,7.2582,9.225,251260000,,990260000,34000000,0,134000000,16.1675,2.0252,1.3828,-101.6794,
002239.SZ,╟бль╪я,20080825,7.39,7.21,7.52,7.13,7.35,1780679,13050176,-0.04,-0.5413,7.3288,5.2373,249900000,,984900000,34000000,0,134000000,16.08,2.0143,1.3754,-101.1291,
002239.SZ,╟бль╪я,20080826,7.35,7.28,7.28,6.69,6.78,1685870,11757515.2,-0.57,-7.7551,6.9742,4.9584,230520000,,908520000,34000000,0,134000000,14.8329,1.8581,1.2687,-93.2864,
002239.SZ,╟бль╪я,20080827,6.78,6.77,6.98,6.55,6.9,1355329,9160469.3,0.12,1.7699,6.7589,3.9863,234600000,,924600000,34000000,0,134000000,15.0955,1.891,1.2911,-94.9375,
002239.SZ,╟бль╪я,20080828,6.9,6.87,6.94,6.65,6.78,937567,6365189.6,-0.12,-1.7391,6.7891,2.7575,230520000,,908520000,34000000,0,134000000,14.8329,1.8581,1.2687,-93.2864,
002239.SZ,╟бль╪я,20080829,6.78,6.8,7.11,6.77,6.98,1322911,9197515.9,0.2,2.9499,6.9525,3.8909,237320000,,935320000,34000000,0,134000000,15.2705,1.9129,1.3061,-96.0382,
002239.SZ,╟бль╪я,20080901,6.98,6.88,6.91,6.68,6.78,850870,5760966.3,-0.2,-2.8653,6.7707,2.5026,230520000,,908520000,34000000,0,134000000,14.8329,1.8581,1.2687,-93.2864,
002239.SZ,╟бль╪я,20080902,6.78,6.7,6.89,6.61,6.85,885224,6014728.4,0.07,1.0324,6.7946,2.6036,232900000,,917900000,34000000,0,134000000,14.9861,1.8773,1.2818,-94.2495,
002239.SZ,╟бль╪я,20080903,6.85,6.85,6.93,6.6,6.91,1323158,8967044.6,0.06,0.8759,6.777,3.8916,234940000,,925940000,34000000,0,134000000,15.1174,1.8937,1.293,-95.0751,
002239.SZ,╟бль╪я,20080904,6.91,6.81,7.06,6.75,6.97,970958,6712383.7,0.06,0.8683,6.9132,2.8558,236980000,,933980000,34000000,0,134000000,15.2486,1.9101,1.3042,-95.9006,
002239.SZ,╟бль╪я,20080905,6.97,6.78,6.89,6.63,6.76,1063677,7186661.6,-0.21,-3.0129,6.7564,3.1285,229840000,,905840000,34000000,0,134000000,14.7892,1.8526,1.265,-93.0112,
002239.SZ,╟бль╪я,20080908,6.76,6.73,6.75,6.25,6.26,910607,5857145.8,-0.5,-7.3964,6.4321,2.6783,212840000,,838840000,34000000,0,134000000,13.6953,1.7156,1.1714,-86.1317,
002239.SZ,╟бль╪я,20080909,6.26,6.29,6.38,6.21,6.34,439329,2766690.3,0.08,1.278,6.2975,1.2921,215560000,,849560000,34000000,0,134000000,13.8703,1.7375,1.1864,-87.2324,
002239.SZ,╟бль╪я,20080910,6.34,6.28,6.47,6.25,6.35,537187,3417567.4,0.01,0.1577,6.362,1.58,215900000,,850900000,34000000,0,134000000,13.8922,1.7402,1.1882,-87.37,
002239.SZ,╟бль╪я,20080911,6.35,6.38,6.4,6.19,6.23,453227,2842701.8,-0.12,-1.8898,6.2721,1.333,211820000,,834820000,34000000,0,134000000,13.6297,1.7073,1.1658,-85.7189,
002239.SZ,╟бль╪я,20080912,6.23,6.22,6.32,6.2,6.26,344752,2156676,0.03,0.4815,6.2557,1.014,212840000,,838840000,34000000,0,134000000,13.6953,1.7156,1.1714,-86.1317,
002239.SZ,╟бль╪я,20080916,6.26,6.2,6.2,6,6.02,650399,3965808.3,-0.24,-3.8339,6.0975,1.9129,204680000,,806680000,34000000,0,134000000,13.1703,1.6498,1.1265,-82.8295,
002239.SZ,╟бль╪я,20080917,6.02,6.05,6.09,5.84,5.87,572752,3410899,-0.15,-2.4917,5.9553,1.6846,199580000,,786580000,34000000,0,134000000,12.8421,1.6087,1.0984,-80.7656,
002239.SZ,╟бль╪я,20080918,5.87,5.71,5.73,5.28,5.5,1552813,8485406.7,-0.37,-6.3032,5.4645,4.5671,187000000,,737000000,34000000,0,134000000,12.0326,1.5073,1.0292,-75.6748,
002239.SZ,╟бль╪я,20080919,5.5,5.98,6.05,5.8,6.05,1528243,9158815.8,0.55,10,5.993,4.4948,205700000,,810700000,34000000,0,134000000,13.2359,1.658,1.1321,-83.2423,
002239.SZ,╟бль╪я,20080922,6.05,6.38,6.62,6.08,6.25,2700727,17071496.7,0.2,3.3058,6.3211,7.9433,212500000,,837500000,34000000,0,134000000,13.6734,1.7128,1.1695,-85.9941,
002239.SZ,╟бль╪я,20080923,6.25,6.06,6.06,5.68,5.68,1469915,8604821.7,-0.57,-9.12,5.854,4.3233,193120000,,761120000,34000000,0,134000000,12.4264,1.5566,1.0629,-78.1514,
002239.SZ,╟бль╪я,20080924,5.68,5.6,5.78,5.51,5.78,536675,3038511.9,0.1,1.7606,5.6617,1.5785,196520000,,774520000,34000000,0,134000000,12.6452,1.584,1.0816,-79.5273,
002239.SZ,╟бль╪я,20080925,5.78,5.75,6.03,5.74,5.95,1166112,6917973.5,0.17,2.9412,5.9325,3.4297,202300000,,797300000,34000000,0,134000000,13.0171,1.6306,1.1134,-81.8664,
002239.SZ,╟бль╪я,20080926,5.95,6,6.04,5.88,6.01,821820,4902757.9,0.06,1.0084,5.9657,2.4171,204340000,,805340000,34000000,0,134000000,13.1484,1.647,1.1246,-82.6919,
002239.SZ,╟бль╪я,20081006,6.01,5.9,5.91,5.68,5.69,626462,3612345.3,-0.32,-5.3245,5.7663,1.8425,193460000,,762460000,34000000,0,134000000,12.4483,1.5594,1.0647,-78.289,
002239.SZ,╟бль╪я,20081007,5.69,5.53,5.8,5.52,5.74,540590,3068410.5,0.05,0.8787,5.676,1.59,195160000,,769160000,34000000,0,134000000,12.5577,1.5731,1.0741,-78.977,
002239.SZ,╟бль╪я,20081008,5.74,5.65,5.68,5.52,5.58,486509,2721997.7,-0.16,-2.7875,5.595,1.4309,189720000,,747720000,34000000,0,134000000,12.2076,1.5292,1.0441,-76.7755,
002239.SZ,╟бль╪я,20081009,5.58,5.69,5.71,5.5,5.55,422492,2356766.1,-0.03,-0.5376,5.5783,1.2426,188700000,,743700000,34000000,0,134000000,12.142,1.521,1.0385,-76.3627,
002239.SZ,╟бль╪я,20081010,5.55,5.35,5.45,5.13,5.14,951193,4997228.6,-0.41,-7.3874,5.2536,2.7976,174760000,,688760000,34000000,0,134000000,11.245,1.4086,0.9618,-70.7215,
002239.SZ,╟бль╪я,20081013,5.14,5.01,5.11,4.72,5.11,802583,3983992.2,-0.03,-0.5837,4.964,2.3605,173740000,,684740000,34000000,0,134000000,11.1794,1.4004,0.9562,-70.3088,
002239.SZ,╟бль╪я,20081014,5.11,5.24,5.25,4.9,4.9,998690,5143061.5,-0.21,-4.1096,5.1498,2.9373,166600000,,656600000,34000000,0,134000000,10.72,1.3429,0.9169,-67.4194,
002239.SZ,╟бль╪я,20081015,4.9,4.83,4.92,4.76,4.82,408110,1963606.1,-0.08,-1.6327,4.8115,1.2003,163880000,,645880000,34000000,0,134000000,10.545,1.3209,0.9019,-66.3186,
002239.SZ,╟бль╪я,20081016,4.82,4.64,4.64,4.41,4.43,987334,4467919.4,-0.39,-8.0913,4.5252,2.9039,150620000,,593620000,34000000,0,134000000,9.6917,1.214,0.829,-60.9526,
002239.SZ,╟бль╪я,20081017,4.43,4.48,4.62,4.43,4.56,780811,3546210.5,0.13,2.9345,4.5417,2.2965,155040000,,611040000,34000000,0,134000000,9.9761,1.2497,0.8533,-62.7413,
002239.SZ,╟бль╪я,20081020,4.56,4.57,4.79,4.47,4.77,1012035,4719145.7,0.21,4.6053,4.663,2.9766,162180000,,639180000,34000000,0,134000000,10.4356,1.3072,0.8926,-65.6307,
002239.SZ,╟бль╪я,20081021,4.77,4.76,4.94,4.69,4.81,980328,4706229.2,0.04,0.8386,4.8007,2.8833,163540000,,644540000,34000000,0,134000000,10.5231,1.3182,0.9001,-66.1811,
002239.SZ,╟бль╪я,20081022,4.81,4.88,5.03,4.76,4.78,1768824,8669792.2,-0.03,-0.6237,4.9014,5.2024,162520000,,640520000,34000000,0,134000000,10.4574,1.31,0.8944,-65.7683,
002239.SZ,╟бль╪я,20081023,4.78,4.6,4.77,4.47,4.7,885103,4079521.9,-0.08,-1.6736,4.6091,2.6032,159800000,,629800000,34000000,0,134000000,10.2824,1.288,0.8795,-64.6676,
002239.SZ,╟бль╪я,20081024,4.7,4.7,4.78,4.59,4.65,558788,2615371,-0.05,-1.0638,4.6804,1.6435,158100000,,623100000,34000000,0,134000000,10.173,1.2743,0.8701,-63.9796,
002239.SZ,╟бль╪я,20081027,4.65,4.6,4.65,4.26,4.27,697267,3077700.7,-0.38,-8.172,4.4139,2.0508,145180000,,572180000,34000000,0,134000000,9.3417,1.1702,0.799,-58.7512,
002239.SZ,╟бль╪я,20081028,4.27,4.2,4.43,4.16,4.39,514063,2215180.4,0.12,2.8103,4.3092,1.5119,149260000,,588260000,34000000,0,134000000,9.6042,1.2031,0.8215,-60.4022,
002239.SZ,╟бль╪я,20081029,4.39,4.58,4.79,4.43,4.49,1754979,8129735.5,0.1,2.2779,4.6324,5.1617,152660000,,601660000,34000000,0,134000000,9.7977,1.1863,0.8402,-61.7782,
002239.SZ,╟бль╪я,20081030,4.49,4.49,4.62,4.36,4.53,1149131,5154035.7,0.04,0.8909,4.4852,3.3798,154020000,,607020000,34000000,0,134000000,9.885,1.1969,0.8477,-62.3285,
002239.SZ,╟бль╪я,20081031,4.53,4.56,4.58,4.42,4.46,674833,3030398.7,-0.07,-1.5453,4.4906,1.9848,151640000,,597640000,34000000,0,134000000,9.7323,1.1784,0.8346,-61.3654,
002239.SZ,╟бль╪я,20081103,4.46,4.43,4.53,4.36,4.48,341730,1523713.1,0.02,0.4484,4.4588,1.0051,152320000,,600320000,34000000,0,134000000,9.7759,1.1837,0.8383,-61.6406,
002239.SZ,╟бль╪я,20081104,4.48,4.48,4.48,4.33,4.43,358096,1575764.2,-0.05,-1.1161,4.4004,1.0532,150620000,,593620000,34000000,0,134000000,9.6668,1.1704,0.829,-60.9526,
002239.SZ,╟бль╪я,20081105,4.43,4.48,4.65,4.47,4.61,985674,4515122.7,0.18,4.0632,4.5807,2.899,156740000,,617740000,34000000,0,134000000,10.0596,1.218,0.8626,-63.4292,
002239.SZ,╟бль╪я,20081106,4.61,4.5,4.65,4.42,4.63,604092,2747025.5,0.02,0.4338,4.5474,1.7767,157420000,,620420000,34000000,0,134000000,10.1032,1.2233,0.8664,-63.7044,
002239.SZ,╟бль╪я,20081107,4.63,4.55,4.85,4.52,4.85,1182571,5617336,0.22,4.7516,4.7501,3.4781,164900000,,649900000,34000000,0,134000000,10.5833,1.2814,0.9075,-66.7314,
002239.SZ,╟бль╪я,20081110,4.85,4.99,5.28,4.96,5.21,2438447,12476407.3,0.36,7.4227,5.1165,7.1719,177140000,,698140000,34000000,0,134000000,11.3688,1.3765,0.9749,-71.6847,
002239.SZ,╟бль╪я,20081111,5.21,5.11,5.2,5.05,5.06,1638817,8387411.4,-0.15,-2.8791,5.118,4.82,172040000,,678040000,34000000,0,134000000,11.0415,1.3369,0.9468,-69.6208,
002239.SZ,╟бль╪я,20081112,5.06,4.98,5.27,4.96,5.23,1450562,7424945.5,0.17,3.3597,5.1187,4.2664,177820000,,700820000,34000000,0,134000000,11.4125,1.3818,0.9787,-71.9599,
002239.SZ,╟бль╪я,20081113,5.23,5.21,5.58,5.15,5.44,2252664,12170081.3,0.21,4.0153,5.4025,6.6255,184960000,,728960000,34000000,0,134000000,11.8707,1.4373,1.0179,-74.8493,
002239.SZ,╟бль╪я,20081114,5.44,5.45,5.6,5.35,5.6,2545200,13956692.7,0.16,2.9412,5.4835,7.4859,190400000,,750400000,34000000,0,134000000,12.2199,1.4796,1.0479,-77.0507,
002239.SZ,╟бль╪я,20081117,5.6,5.52,5.8,5.46,5.8,2716778,15330744.1,0.2,3.5714,5.643,7.9905,197200000,,777200000,34000000,0,134000000,12.6563,1.5324,1.0853,-79.8025,
002239.SZ,╟бль╪я,20081118,5.8,5.72,5.78,5.22,5.22,2561316,13877952.6,-0.58,-10,5.4183,7.5333,177480000,,699480000,34000000,0,134000000,11.3907,1.3792,0.9768,-71.8223,
