代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300226.SZ,上海钢联,20110608,,29.58,29.9,27.01,27.45,6890366,193538648.2,4.45,19.3478,28.0883,86.1296,219600000,,1098000000,8000000,0,40000000,40.6747,10.5989,6.8314,79.0262,
300226.SZ,上海钢联,20110609,27.45,27.35,30.2,27.32,29.5,4645487,134561993.8,2.05,7.4681,28.9662,58.0686,236000000,,1180000000,8000000,0,40000000,43.7123,11.3904,7.3416,84.9279,
300226.SZ,上海钢联,20110610,29.5,28.6,29.09,27.38,27.92,2459074,69353637.2,-1.58,-5.3559,28.2032,30.7384,223360000,,1116800000,8000000,0,40000000,41.3711,10.7803,6.9484,80.3793,
300226.SZ,上海钢联,20110613,27.92,27.6,27.87,26,26.42,2047774,54316665.3,-1.5,-5.3725,26.5247,25.5972,211360000,,1056800000,8000000,0,40000000,39.1485,10.2012,6.5751,76.0609,
300226.SZ,上海钢联,20110614,26.42,26.2,26.73,26.04,26.4,1180425,31211860.2,-0.02,-0.0757,26.4412,14.7553,211200000,,1056000000,8000000,0,40000000,39.1188,10.1934,6.5701,76.0033,
300226.SZ,上海钢联,20110615,26.4,26.41,26.48,25.54,25.71,1119301,29164534.2,-0.69,-2.6136,26.056,13.9913,205680000,,1028400000,8000000,0,40000000,38.0964,9.927,6.3984,74.0169,
300226.SZ,上海钢联,20110616,25.71,25.37,25.6,24.88,25.1,713744,18004936.9,-0.61,-2.3726,25.226,8.9218,200800000,,1004000000,8000000,0,40000000,37.1925,9.6915,6.2466,72.2607,
300226.SZ,上海钢联,20110617,25.1,25.18,25.18,24.22,24.49,690197,17052266.8,-0.61,-2.4303,24.7064,8.6275,195920000,,979600000,8000000,0,40000000,36.2886,9.456,6.0948,70.5046,
300226.SZ,上海钢联,20110620,24.49,24.47,24.76,24.08,24.53,669325,16329085.4,0.04,0.1633,24.3963,8.3666,196240000,,981200000,8000000,0,40000000,36.3479,9.4714,6.1047,70.6197,
300226.SZ,上海钢联,20110621,24.53,24.53,24.79,24.1,24.75,891983,21811444.5,0.22,0.8969,24.4528,11.1498,198000000,,990000000,8000000,0,40000000,36.6739,9.5564,6.1595,71.2531,
300226.SZ,上海钢联,20110622,24.75,24.73,24.73,23.76,23.85,753337,18177916.8,-0.9,-3.6364,24.1299,9.4167,190800000,,954000000,8000000,0,40000000,35.3403,9.2089,5.9355,68.6621,
300226.SZ,上海钢联,20110623,23.85,23.83,25.18,23.71,24.86,1149851,28353869.5,1.01,4.2348,24.6587,14.3731,198880000,,994400000,8000000,0,40000000,36.8369,9.5988,6.1869,71.5698,
300226.SZ,上海钢联,20110624,24.86,24.73,26.2,24.61,25.8,1659447,42323865.8,0.94,3.7812,25.5048,20.7431,206400000,,1032000000,8000000,0,40000000,38.2298,9.9618,6.4208,74.276,
300226.SZ,上海钢联,20110627,25.8,25.66,26.34,25.45,25.91,1199283,30972138.2,0.11,0.4264,25.8255,14.991,207280000,,1036400000,8000000,0,40000000,38.3928,10.0043,6.4482,74.5926,
300226.SZ,上海钢联,20110628,25.91,25.9,25.9,25.36,25.79,626450,16052410.7,-0.12,-0.4631,25.6244,7.8306,206320000,,1031600000,8000000,0,40000000,38.2149,9.9579,6.4183,74.2472,
300226.SZ,上海钢联,20110629,25.79,25.71,26.13,25.39,25.43,504726,12993579.3,-0.36,-1.3959,25.7438,6.3091,203440000,,1017200000,8000000,0,40000000,37.6815,9.8189,6.3287,73.2108,
300226.SZ,上海钢联,20110630,25.43,25.41,25.93,25.32,25.82,649564,16686126,0.39,1.5336,25.6882,8.1196,206560000,,1032800000,8000000,0,40000000,38.2594,9.9695,6.4258,74.3335,
300226.SZ,上海钢联,20110701,25.82,25.75,26.47,25.75,26.05,967891,25319180.6,0.23,0.8908,26.1591,12.0986,208400000,,1042000000,8000000,0,40000000,38.6002,10.0583,6.483,74.9957,
300226.SZ,上海钢联,20110704,26.05,26.12,26.62,26,26.52,924440,24350384.8,0.47,1.8042,26.3407,11.5555,212160000,,1060800000,8000000,0,40000000,39.2966,10.2398,6.6,76.3488,
300226.SZ,上海钢联,20110705,26.52,26.38,26.75,25.98,26.27,1003775,26372093.4,-0.25,-0.9427,26.2729,12.5472,210160000,,1050800000,8000000,0,40000000,38.9262,10.1433,6.5378,75.6291,
