´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002837.SZ,Ó¢Î¬¿Ë,20161229,,23.76,25.92,23.76,25.92,8400,216648,7.92,44,25.7914,0.042,518400000,,2073600000,20000000,0,80000000,30.5823,7.6635,4.9219,79.6396,
002837.SZ,Ó¢Î¬¿Ë,20161230,25.92,28.51,28.51,28.51,28.51,1300,37063,2.59,9.9923,28.51,0.0065,570200000,,2280800000,20000000,0,80000000,33.6382,8.4292,5.4137,87.5974,
002837.SZ,Ó¢Î¬¿Ë,20170103,28.51,31.36,31.36,31.36,31.36,2200,68992,2.85,9.9965,31.36,0.011,627200000,,2508800000,20000000,0,80000000,37.0008,9.2719,4.841,6.8075,
002837.SZ,Ó¢Î¬¿Ë,20170104,31.36,34.5,34.5,34.5,34.5,2200,75900,3.14,10.0128,34.5,0.011,690000000,,2760000000,20000000,0,80000000,40.7056,10.2002,5.3257,7.4891,
002837.SZ,Ó¢Î¬¿Ë,20170105,34.5,37.95,37.95,37.95,37.95,4300,163185,3.45,10,37.95,0.0215,759000000,,3036000000,20000000,0,80000000,44.7762,11.2203,5.8582,8.238,
002837.SZ,Ó¢Î¬¿Ë,20170106,37.95,41.75,41.75,41.75,41.75,9100,379925,3.8,10.0132,41.75,0.0455,835000000,,3340000000,20000000,0,80000000,49.2597,12.3438,6.4448,9.0629,
002837.SZ,Ó¢Î¬¿Ë,20170109,41.75,45.93,45.93,45.93,45.93,21301,978354,4.18,10.012,45.93,0.1065,918600000,,3674400000,20000000,0,80000000,54.1916,13.5796,7.0901,9.9703,
002837.SZ,Ó¢Î¬¿Ë,20170110,45.93,50.52,50.52,50.52,50.52,24053,1215157,4.59,9.9935,50.52,0.1203,1010400000,,4041600000,20000000,0,80000000,59.6072,14.9367,7.7986,10.9667,
002837.SZ,Ó¢Î¬¿Ë,20170111,50.52,55.57,55.57,55.57,55.57,81600,4534512,5.05,9.996,55.57,0.408,1111400000,,4445600000,20000000,0,80000000,65.5655,16.4298,8.5782,12.0629,
002837.SZ,Ó¢Î¬¿Ë,20170112,55.57,60,60,52,52.33,10338169,562801403,-3.24,-5.8305,54.4392,51.6908,1046600000,,4186400000,20000000,0,80000000,61.7427,15.4719,8.078,11.3596,
002837.SZ,Ó¢Î¬¿Ë,20170113,52.33,51,52.18,48.8,48.9,7756837,389147924,-3.43,-6.5546,50.1684,38.7842,978000000,,3912000000,20000000,0,80000000,57.6958,14.4577,7.5486,10.615,
002837.SZ,Ó¢Î¬¿Ë,20170116,48.9,47.9,50.78,47,49.6,5210411,256348006,0.7,1.4315,49.1992,26.0521,992000000,,3968000000,20000000,0,80000000,58.5217,14.6647,7.6566,10.767,
002837.SZ,Ó¢Î¬¿Ë,20170117,49.6,49.19,52.06,47,51.08,6164461,305796756,1.48,2.9839,49.6064,30.8223,1021600000,,4086400000,20000000,0,80000000,60.2679,15.1023,7.8851,11.0883,
002837.SZ,Ó¢Î¬¿Ë,20170118,51.08,50.21,50.49,47.71,47.88,3596739,176628761,-3.2,-6.2647,49.108,17.9837,957600000,,3830400000,20000000,0,80000000,56.4923,14.1562,7.3911,10.3936,
002837.SZ,Ó¢Î¬¿Ë,20170119,47.88,46.7,48.47,45.38,46.61,3186033,149190768,-1.27,-2.6525,46.8265,15.9302,932200000,,3728800000,20000000,0,80000000,54.9939,13.7807,7.1951,10.1179,
002837.SZ,Ó¢Î¬¿Ë,20170120,46.61,46.31,48.96,46.1,48.05,2995369,143987353,1.44,3.0895,48.07,14.9768,961000000,,3844000000,20000000,0,80000000,56.6929,14.2064,7.4173,10.4305,
002837.SZ,Ó¢Î¬¿Ë,20170123,48.05,48,50.5,47.57,49.72,3858267,190789451,1.67,3.4755,49.4495,19.2913,994400000,,3977600000,20000000,0,80000000,58.6633,14.7002,7.6751,10.793,
002837.SZ,Ó¢Î¬¿Ë,20170124,49.72,49.25,50.09,48.28,48.35,2431051,119386060,-1.37,-2.7554,49.1088,12.1553,967000000,,3868000000,20000000,0,80000000,57.0469,14.2951,7.4637,10.4956,
002837.SZ,Ó¢Î¬¿Ë,20170125,48.35,47.99,51.88,47.69,50.81,3489660,175242000,2.46,5.0879,50.2175,17.4483,1016200000,,4064800000,20000000,0,80000000,59.9493,15.0224,7.8434,11.0296,
002837.SZ,Ó¢Î¬¿Ë,20170126,50.81,51.03,53.3,49.81,52.66,4140716,213595926,1.85,3.641,51.5843,20.7036,1053200000,,4212800000,20000000,0,80000000,62.1321,15.5694,8.129,11.4312,
002837.SZ,Ó¢Î¬¿Ë,20170203,52.66,52.7,52.7,50.85,50.98,2251660,116034453,-1.68,-3.1903,51.5328,11.2583,1019600000,,4078400000,20000000,0,80000000,60.1499,15.0727,7.8696,11.0666,
