´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688215.SH,ÈðêÉÖÇÄÜ,20200828,,90,108,86.66,90.41,7110891,656958998,55.68,160.3225,92.3877,78.3392,820656723.37,,3620016400,9077057,0,40040000,80.6957,26.2634,14.662,451.178,
688215.SH,ÈðêÉÖÇÄÜ,20200831,90.41,81.77,82.73,73.01,73.07,5046499,388296486,-17.34,-19.1793,76.9437,55.5962,663260554.99,,2925722800,9077057,0,40040000,65.2188,21.2263,11.8499,364.6453,
688215.SH,ÈðêÉÖÇÄÜ,20200901,73.07,71.18,75.29,70.47,71.8,2717423,197107109,-1.27,-1.7381,72.5346,29.9373,651732692.6,,2874872000,9077057,0,40040000,64.0853,20.8573,11.644,358.3075,
688215.SH,ÈðêÉÖÇÄÜ,20200902,71.8,70.05,71.8,68.4,68.4,2180265,151380094,-3.4,-4.7354,69.432,24.0195,620870698.8,,2738736000,9077057,0,40040000,61.0506,19.8697,11.0926,341.3403,
688215.SH,ÈðêÉÖÇÄÜ,20200903,68.4,68.4,70.12,67.22,69.32,1833722,125654576,0.92,1.345,68.5243,20.2017,629221591.24,,2775572800,9077057,0,40040000,61.8717,20.1369,11.2418,345.9315,
688215.SH,ÈðêÉÖÇÄÜ,20200904,69.32,68.65,68.65,66.44,67.16,1322735,88910558,-2.16,-3.116,67.2172,14.5723,609615148.12,,2689086400,9077057,0,40040000,59.9438,19.5095,10.8915,335.1523,
688215.SH,ÈðêÉÖÇÄÜ,20200907,67.16,67.82,68,64.7,64.97,1219993,80470983,-2.19,-3.2609,65.9602,13.4404,589736393.29,,2601398800,9077057,0,40040000,57.9891,18.8733,10.5363,324.2234,
688215.SH,ÈðêÉÖÇÄÜ,20200908,64.97,65,65.1,62.85,62.94,1063127,67735434,-2.03,-3.1245,63.7134,11.7122,571309967.58,,2520117600,9077057,0,40040000,56.1773,18.2836,10.2071,314.093,
688215.SH,ÈðêÉÖÇÄÜ,20200909,62.94,62.96,64.55,62.51,62.76,782061,49356013,-0.18,-0.286,63.1102,8.6158,569676097.32,,2512910400,9077057,0,40040000,56.0166,18.2313,10.1779,313.1947,
688215.SH,ÈðêÉÖÇÄÜ,20200910,62.76,62.99,64,58.05,58.82,1079137,65525531,-3.94,-6.2779,60.7203,11.8886,533912492.74,,2355152800,9077057,0,40040000,52.4999,17.0868,9.539,293.5327,
688215.SH,ÈðêÉÖÇÄÜ,20200911,58.82,58.05,61.15,58.05,60.93,758304,45458512,2.11,3.5872,59.9476,8.3541,553065083.01,,2439637200,9077057,0,40040000,54.3832,17.6997,9.8811,304.0623,
688215.SH,ÈðêÉÖÇÄÜ,20200914,60.93,61.85,62.47,61.3,61.96,657049,40700761,1.03,1.6905,61.9448,7.2386,562414451.72,,2480878400,9077057,0,40040000,55.3026,17.9989,10.0482,309.2024,
688215.SH,ÈðêÉÖÇÄÜ,20200915,61.96,63.01,71.5,62.98,71,3293595,223008276,9.04,14.5901,67.7097,36.2848,644471047,,2842840000,9077057,0,40040000,63.3712,20.625,11.5142,354.3152,
688215.SH,ÈðêÉÖÇÄÜ,20200916,71,67.51,67.99,64.42,66.36,2362472,155852474,-4.64,-6.5352,65.9701,26.0268,602353502.52,,2657054400,9077057,0,40040000,59.2298,19.2771,10.7617,331.16,
688215.SH,ÈðêÉÖÇÄÜ,20200917,66.36,66,71.66,64.74,67.5,2562105,175414575,1.14,1.7179,68.465,28.2262,612701347.5,,2702700000,9077057,0,40040000,60.2473,19.6082,10.9466,336.849,
688215.SH,ÈðêÉÖÇÄÜ,20200918,67.5,67.9,69.18,65.58,66.6,1293342,86479110,-0.9,-1.3333,66.8648,14.2485,604531996.2,,2666664000,9077057,0,40040000,59.444,19.3468,10.8007,332.3577,
688215.SH,ÈðêÉÖÇÄÜ,20200921,66.6,66.69,67.8,64.9,66.5,1108905,73159786,-0.1,-0.1502,65.9748,12.2166,603624290.5,,2662660000,9077057,0,40040000,59.3547,19.3177,10.7844,331.8586,
688215.SH,ÈðêÉÖÇÄÜ,20200922,66.5,67,68.87,65.52,66.07,1065594,71861415,-0.43,-0.6466,67.4379,11.7394,599721155.99,,2645442800,9077057,0,40040000,58.9709,19.1928,10.7147,329.7128,
688215.SH,ÈðêÉÖÇÄÜ,20200923,66.07,66,66.85,65.55,66.47,695008,46032807,0.4,0.6054,66.2335,7.6568,603351978.79,,2661458800,9077057,0,40040000,59.328,19.309,10.7796,331.7089,
688215.SH,ÈðêÉÖÇÄÜ,20200924,66.47,66.47,66.47,62.97,63.27,893629,57353438,-3.2,-4.8142,64.1804,9.8449,574305396.39,,2533330800,9077057,0,40040000,56.4718,18.3794,10.2606,315.7398,
688215.SH,ÈðêÉÖÇÄÜ,20200925,63.27,63.19,63.99,61.8,62.28,517460,32433694,-0.99,-1.5647,62.6786,5.7007,565319109.96,,2493691200,9077057,0,40040000,55.5882,18.0919,10.1001,310.7993,
688215.SH,ÈðêÉÖÇÄÜ,20200928,62.28,62.44,62.77,60.11,60.46,465658,28380188,-1.82,-2.9223,60.9464,5.1301,548798866.22,,2420818400,9077057,0,40040000,53.9637,17.5632,9.8049,301.7169,
688215.SH,ÈðêÉÖÇÄÜ,20200929,60.46,61,61.6,60.49,61,345121,21091153,0.54,0.8932,61.1123,3.8021,553700477,,2442440000,9077057,0,40040000,54.4457,17.72,9.8925,304.4117,
688215.SH,ÈðêÉÖÇÄÜ,20200930,61,60.75,61.23,60.53,60.53,245775,14948221,-0.47,-0.7705,60.8208,2.7077,549434260.21,,2423621200,9077057,0,40040000,54.0262,17.5835,9.8163,302.0662,
688215.SH,ÈðêÉÖÇÄÜ,20201009,60.53,61.05,62.49,61.05,62.02,419094,25927043,1.49,2.4616,61.8645,4.6171,562959075.14,,2483280800,9077057,0,40040000,55.3561,18.0163,10.0579,309.5019,
688215.SH,ÈðêÉÖÇÄÜ,20201012,62.02,62.51,63.73,62.08,63.69,554219,35002553,1.67,2.6927,63.1565,6.1057,578117760.33,,2550147600,9077057,0,40040000,56.8467,18.5015,10.3287,317.8358,
688215.SH,ÈðêÉÖÇÄÜ,20201013,63.69,63.51,63.51,62.53,62.68,472759,29731022,-1.01,-1.5858,62.8883,5.2083,568949932.76,,2509707200,9077057,0,40040000,55.9452,18.2081,10.165,312.7955,
688215.SH,ÈðêÉÖÇÄÜ,20201014,62.68,63.18,66.51,62.7,65.9,1322478,86398914,3.22,5.1372,65.3311,14.5695,598178056.3,,2638636000,9077057,0,40040000,58.8192,19.1434,10.6871,328.8644,
688215.SH,ÈðêÉÖÇÄÜ,20201015,65.9,66.6,66.6,63.18,63.49,713861,45943593,-2.41,-3.6571,64.3593,7.8645,576302348.93,,2542139600,9077057,0,40040000,56.6682,18.4434,10.2963,316.8377,
688215.SH,ÈðêÉÖÇÄÜ,20201016,63.49,62.8,63.81,62.57,63.16,422780,26672939,-0.33,-0.5198,63.0894,4.6577,573306920.12,,2528926400,9077057,0,40040000,56.3736,18.3475,10.2428,315.1909,
688215.SH,ÈðêÉÖÇÄÜ,20201019,63.16,63.63,63.63,62.27,62.4,249826,15750374,-0.76,-1.2033,63.0454,2.7523,566408356.8,,2498496000,9077057,0,40040000,55.6953,18.1267,10.1195,311.3982,
688215.SH,ÈðêÉÖÇÄÜ,20201020,62.4,62.92,63.38,62.18,63.37,265117,16644772,0.97,1.5545,62.7827,2.9207,575213102.09,,2537334800,9077057,0,40040000,56.5611,18.4085,10.2768,316.2388,
688215.SH,ÈðêÉÖÇÄÜ,20201021,63.37,63.37,66.6,63.1,65.4,936426,61389044,2.03,3.2034,65.5567,10.3164,593639527.8,,2618616000,9077057,0,40040000,58.3729,18.9982,10.6061,326.3693,
688215.SH,ÈðêÉÖÇÄÜ,20201022,65.4,64.96,68,64.49,66.31,1015932,68199340,0.91,1.3914,67.1298,11.1923,601899649.67,,2655052400,9077057,0,40040000,59.1852,19.2625,10.7536,330.9105,
688215.SH,ÈðêÉÖÇÄÜ,20201023,66.31,66.05,66.87,63.64,63.94,536997,35066557,-2.37,-3.5741,65.3012,5.916,580387024.58,,2560157600,9077057,0,40040000,57.0698,18.5741,10.3693,319.0833,
688215.SH,ÈðêÉÖÇÄÜ,20201026,63.94,63.23,64.58,62.05,62.57,475704,30081661,-1.37,-2.1426,63.2361,5.2407,567951456.49,,2505302800,9077057,0,40040000,55.847,18.1761,10.1471,312.2466,
688215.SH,ÈðêÉÖÇÄÜ,20201027,62.57,62.45,63.4,62.35,63.27,290693,18281337,0.7,1.1187,62.8888,3.2025,574305396.39,,2533330800,9077057,0,40040000,56.4718,18.3794,10.2606,315.7398,
688215.SH,ÈðêÉÖÇÄÜ,20201028,63.27,62.51,63.2,60.31,62.45,813179,49945815,-0.82,-1.296,61.4204,8.9586,566862209.65,,2500498000,9077057,0,40040000,87.575,5.7661,10.1277,311.6477,
688215.SH,ÈðêÉÖÇÄÜ,20201029,62.45,61.06,62.5,61.01,62.18,332303,20598468,-0.27,-0.4323,61.987,3.6609,564411404.26,,2489687200,9077057,0,40040000,87.1964,5.7411,10.0839,310.3003,
688215.SH,ÈðêÉÖÇÄÜ,20201030,62.18,62.13,63.15,59.26,59.97,480067,29685138,-2.21,-3.5542,61.8354,5.2888,544351108.29,,2401198800,9077057,0,40040000,84.0972,5.5371,9.7255,299.2716,
688215.SH,ÈðêÉÖÇÄÜ,20201102,59.97,60.05,60.96,57.54,58.03,500449,29346582,-1.94,-3.235,58.6405,5.5133,526741617.71,,2323521200,9077057,0,40040000,81.3767,5.358,9.4109,289.5903,
688215.SH,ÈðêÉÖÇÄÜ,20201103,58.03,58.49,61.5,58,60.91,405069,24345060,2.88,4.963,60.101,4.4626,552883541.87,,2438836400,9077057,0,40040000,85.4154,5.6239,9.8779,303.9626,
688215.SH,ÈðêÉÖÇÄÜ,20201104,60.91,60.99,61.78,60.6,61.69,293736,17992752,0.78,1.2806,61.2548,3.236,559963646.33,,2470067600,9077057,0,40040000,86.5092,5.6959,10.0044,307.855,
688215.SH,ÈðêÉÖÇÄÜ,20201105,61.69,62.95,63,60.9,61.5,333647,20505221,-0.19,-0.308,61.4578,3.6757,558239005.5,,2462460000,9077057,0,40040000,86.2428,5.6783,9.9736,306.9069,
688215.SH,ÈðêÉÖÇÄÜ,20201106,61.5,61.05,61.5,59.66,60.35,273710,16531270,-1.15,-1.8699,60.397,3.0154,547800389.95,,2416414000,9077057,0,40040000,84.6301,5.5722,9.7871,301.168,
688215.SH,ÈðêÉÖÇÄÜ,20201109,60.35,60.36,61.94,60.36,61.88,311636,19159801,1.53,2.5352,61.4813,3.4332,561688287.16,,2477675200,9077057,0,40040000,86.7757,5.7134,10.0352,308.8032,
688215.SH,ÈðêÉÖÇÄÜ,20201110,61.88,62.08,62.4,60.85,61.3,344805,21163125,-0.58,-0.9373,61.3771,3.7986,556423594.1,,2454452000,9077057,0,40040000,85.9623,5.6599,9.9412,305.9088,
688215.SH,ÈðêÉÖÇÄÜ,20201111,61.3,61.35,61.68,60.31,60.38,215904,13115380,-0.92,-1.5008,60.7464,2.3786,548072701.66,,2417615200,9077057,0,40040000,84.6722,5.5749,9.792,301.3177,
688215.SH,ÈðêÉÖÇÄÜ,20201112,60.38,60.89,60.89,59.66,60.17,231253,13870305,-0.21,-0.3478,59.9789,2.5477,546166519.69,,2409206800,9077057,0,40040000,84.3777,5.5555,9.7579,300.2697,
688215.SH,ÈðêÉÖÇÄÜ,20201113,60.17,60.09,60.36,59.36,60.18,276824,16603664,0.01,0.0166,59.9791,3.0497,546257290.26,,2409607200,9077057,0,40040000,84.3917,5.5565,9.7595,300.3196,
688215.SH,ÈðêÉÖÇÄÜ,20201116,60.18,60.18,60.59,60,60.21,224680,13518843,0.03,0.0499,60.1693,2.4753,546529601.97,,2410808400,9077057,0,40040000,84.4338,5.5592,9.7644,300.4693,
688215.SH,ÈðêÉÖÇÄÜ,20201117,60.21,60.4,60.4,59.45,59.82,265596,15871010,-0.39,-0.6477,59.7562,2.926,542989549.74,,2395192800,9077057,0,40040000,83.8869,5.5232,9.7011,298.5231,
688215.SH,ÈðêÉÖÇÄÜ,20201118,59.82,60,61.5,59.52,61.21,475684,28917656,1.39,2.3236,60.7917,5.2405,555606658.97,,2450848400,9077057,0,40040000,85.8361,5.6516,9.9266,305.4597,
688215.SH,ÈðêÉÖÇÄÜ,20201119,61.21,61.21,62.12,60.2,61.81,455809,28085848,0.6,0.9802,61.6176,5.0216,561052893.17,,2474872400,9077057,0,40040000,86.6775,5.707,10.0239,308.4539,
688215.SH,ÈðêÉÖÇÄÜ,20201120,61.81,61.92,61.99,60.42,60.78,519383,31598946,-1.03,-1.6664,60.8394,5.7219,551703524.46,,2433631200,9077057,0,40040000,85.2331,5.6119,9.8568,303.3138,
688215.SH,ÈðêÉÖÇÄÜ,20201123,60.78,60.88,61,59.7,59.93,349456,20984474,-0.85,-1.3985,60.049,3.8499,543988026.01,,2399597200,9077057,0,40040000,84.0411,5.5334,9.719,299.072,
688215.SH,ÈðêÉÖÇÄÜ,20201124,59.93,59.78,60.38,59.65,59.94,181420,10868159,0.01,0.0167,59.9061,1.9987,544078796.58,,2399997600,9077057,0,40040000,84.0552,5.5343,9.7206,299.1219,
688215.SH,ÈðêÉÖÇÄÜ,20201125,59.94,60.16,60.28,58.92,59,298423,17706067,-0.94,-1.5682,59.3321,3.2877,535546363,,2362360000,9077057,0,40040000,82.737,5.4475,9.5682,294.431,
