´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002821.SZ,¿­À³Ó¢,20161118,,36.64,43.96,36.64,43.96,8400,368166,13.43,43.9895,43.8293,0.0367,1005079460,,4961479460,22863500,0,112863500,19.0948,4.7674,5.9733,42.3785,
002821.SZ,¿­À³Ó¢,20161121,43.96,48.36,48.36,48.36,48.36,7486,362022,4.4,10.0091,48.3599,0.0327,1105678860,,5458078860,22863500,0,112863500,21.0061,5.2445,6.5712,46.6202,
002821.SZ,¿­À³Ó¢,20161122,48.36,53.2,53.2,53.2,53.2,2000,106400,4.84,10.0083,53.2,0.0087,1216338200,,6004338200,22863500,0,112863500,23.1084,5.7694,7.2288,51.2861,
002821.SZ,¿­À³Ó¢,20161123,53.2,58.52,58.52,58.52,58.52,2900,169708,5.32,10,58.52,0.0127,1337972020,,6604772020,22863500,0,112863500,25.4192,6.3464,7.9517,56.4147,
002821.SZ,¿­À³Ó¢,20161124,58.52,64.37,64.37,64.37,64.37,1619,104215,5.85,9.9966,64.37,0.0071,1471723495,,7265023495,22863500,0,112863500,27.9603,6.9808,8.7466,62.0542,
002821.SZ,¿­À³Ó¢,20161125,64.37,70.81,70.81,70.81,70.81,12193,863386,6.44,10.0047,70.81,0.0533,1618964435,,7991864435,22863500,0,112863500,30.7576,7.6792,9.6217,68.2625,
002821.SZ,¿­À³Ó¢,20161128,70.81,77.89,77.89,77.89,77.89,10744,836850,7.08,9.9986,77.89,0.047,1780838015,,8790938015,22863500,0,112863500,33.833,8.447,10.5837,75.0878,
002821.SZ,¿­À³Ó¢,20161129,77.89,85.68,85.68,85.68,85.68,10253,878477,7.79,10.0013,85.68,0.0448,1958944680,,9670144680,22863500,0,112863500,37.2167,9.2918,11.6423,82.5976,
002821.SZ,¿­À³Ó¢,20161130,85.68,94.25,94.25,94.25,94.25,31625,2980656,8.57,10.0023,94.25,0.1383,2154884875,,10637384875,22863500,0,112863500,40.9392,10.2212,12.8067,90.8593,
002821.SZ,¿­À³Ó¢,20161201,94.25,103.68,103.68,103.68,103.68,28900,2996352,9.43,10.0053,103.68,0.1264,2370487680,,11701687680,22863500,0,112863500,45.0353,11.2439,14.0881,99.95,
