´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688386.SH,·ºÑÇÎ¢Í¸,20201016,,37.77,60.42,35.6,46.17,12619334,539145114,29.89,183.5995,42.7237,88.5683,657836623.8,,3231900000,14248140,0,70000000,71.5986,11.5562,13.1765,551.6543,
688386.SH,·ºÑÇÎ¢Í¸,20201019,46.17,41.17,41.96,37.21,37.7,8239791,325406985,-8.47,-18.3452,39.4921,57.8306,537154878,,2639000000,14248140,0,70000000,58.4637,9.4362,10.7592,450.4519,
688386.SH,·ºÑÇÎ¢Í¸,20201020,37.7,38,43.26,37,41.2,7378654,298998039,3.5,9.2838,40.522,51.7868,587023368,,2884000000,14248140,0,70000000,63.8914,10.3122,11.7581,492.2711,
688386.SH,·ºÑÇÎ¢Í¸,20201021,41.2,40.02,44.87,39,43.3,6557131,272948482,2.1,5.0971,41.6262,46.021,616944462,,3031000000,14248140,0,70000000,67.148,10.8378,12.3574,517.3625,
688386.SH,·ºÑÇÎ¢Í¸,20201022,43.3,42.51,48.8,42.51,44.2,6961488,317548222,0.9,2.0785,45.615,48.8589,629767788,,3094000000,14248140,0,70000000,68.5436,11.0631,12.6143,528.1161,
688386.SH,·ºÑÇÎ¢Í¸,20201023,44.2,43.03,46.19,41.27,41.9,4853585,211065711,-2.3,-5.2036,43.4866,34.0647,596997066,,2933000000,14248140,0,70000000,64.9769,10.4874,11.9579,500.6349,
688386.SH,·ºÑÇÎ¢Í¸,20201026,41.9,42.6,45.99,41.7,45.99,4896661,216655804,4.09,9.7613,44.2456,34.367,655271958.6,,3219300000,14248140,0,70000000,71.3195,11.5111,13.1251,549.5035,
688386.SH,·ºÑÇÎ¢Í¸,20201027,45.99,45.01,51.51,45,49.75,5832139,282451955,3.76,8.1757,48.4303,40.9326,708844965,,3482500000,14248140,0,70000000,77.1504,12.4523,14.1982,594.4293,
688386.SH,·ºÑÇÎ¢Í¸,20201028,49.75,50,53.82,47.2,51,5402235,270215787,1.25,2.5126,50.0193,37.9154,726655140,,3570000000,14248140,0,70000000,67.5612,12.1337,14.5549,609.3647,
688386.SH,·ºÑÇÎ¢Í¸,20201029,51,51.39,58.47,49.2,55.98,4842333,259849805,4.98,9.7647,53.6621,33.9857,797610877.2,,3918600000,14248140,0,70000000,74.1584,13.3185,15.9762,668.8674,
688386.SH,·ºÑÇÎ¢Í¸,20201030,55.98,55.98,59.91,53.7,54.79,3848238,217288659,-1.19,-2.1258,56.4645,27.0087,780655590.6,,3835300000,14248140,0,70000000,72.582,13.0354,15.6365,654.6489,
688386.SH,·ºÑÇÎ¢Í¸,20201102,54.79,55,56,51.5,55.02,3345556,179341604,0.23,0.4198,53.6059,23.4807,783932662.8,,3851400000,14248140,0,70000000,72.8867,13.0901,15.7022,657.397,
688386.SH,·ºÑÇÎ¢Í¸,20201103,55.02,54.5,55.5,52,54.72,2701693,144674114,-0.3,-0.5453,53.5494,18.9617,779658220.8,,3830400000,14248140,0,70000000,72.4892,13.0188,15.6166,653.8124,
688386.SH,·ºÑÇÎ¢Í¸,20201104,54.72,54.08,58.3,53.88,57.45,2591612,146226145,2.73,4.989,56.4229,18.1891,818555643,,4021500000,14248140,0,70000000,76.1058,13.6683,16.3957,686.4314,
688386.SH,·ºÑÇÎ¢Í¸,20201105,57.45,58.49,61.85,57.8,61.3,2748189,164271772,3.85,6.7015,59.7746,19.2881,873410982,,4291000000,14248140,0,70000000,81.206,14.5843,17.4944,732.4324,
688386.SH,·ºÑÇÎ¢Í¸,20201106,61.3,61.29,62.1,59,61.62,1512523,91432780,0.32,0.522,60.4505,10.6156,877970386.8,,4313400000,14248140,0,70000000,81.6299,14.6604,17.5858,736.2559,
688386.SH,·ºÑÇÎ¢Í¸,20201109,61.62,62.22,67.82,60.92,64.41,2404882,155615414,2.79,4.5278,64.7081,16.8786,917722697.4,,4508700000,14248140,0,70000000,85.3259,15.3242,18.382,769.5917,
688386.SH,·ºÑÇÎ¢Í¸,20201110,64.41,64.22,66.47,62.01,63.04,1085478,68936988,-1.37,-2.127,63.5084,7.6184,898202745.6,,4412800000,14248140,0,70000000,83.511,14.9982,17.991,753.2225,
688386.SH,·ºÑÇÎ¢Í¸,20201111,63.04,63.05,64.75,57.39,59.6,2211478,132120758,-3.44,-5.4569,59.7432,15.5212,849189144,,4172000000,14248140,0,70000000,78.9539,14.1798,17.0093,712.1203,
688386.SH,·ºÑÇÎ¢Í¸,20201112,59.6,59.65,68,57.11,65.95,1713642,105324247,6.35,10.6544,61.4622,12.0271,939664833,,4616500000,14248140,0,70000000,87.366,15.6906,18.8215,787.9922,
688386.SH,·ºÑÇÎ¢Í¸,20201113,65.95,66,69.75,65.49,69.4,1778727,120786764,3.45,5.2312,67.9063,12.4839,988820916,,4858000000,14248140,0,70000000,91.9363,16.5114,19.8061,829.2139,
688386.SH,·ºÑÇÎ¢Í¸,20201116,69.4,70.48,74,67,72.6,1539547,108418411,3.2,4.611,70.4223,10.8052,1034414964,,5082000000,14248140,0,70000000,96.1754,17.2727,20.7193,867.4485,
688386.SH,·ºÑÇÎ¢Í¸,20201117,72.6,72.6,73.97,68.3,69.7,1176468,83530881,-2.9,-3.9945,71.0014,8.257,993095358,,4879000000,14248140,0,70000000,92.3337,16.5828,19.8917,832.7984,
688386.SH,·ºÑÇÎ¢Í¸,20201118,69.7,70,83.64,69.5,83.64,2616852,204750528,13.94,20,78.2431,18.3663,1191714429.6,,5854800000,14248140,0,70000000,110.8004,19.8993,23.8701,999.3581,
688386.SH,·ºÑÇÎ¢Í¸,20201119,83.64,81.05,83,73.7,77.2,2670580,205469655,-6.44,-7.6997,76.9382,18.7434,1099956408,,5404000000,14248140,0,70000000,102.2692,18.3671,22.0321,922.4109,
688386.SH,·ºÑÇÎ¢Í¸,20201120,77.2,76,82.49,76,80.5,1982562,158066232,3.3,4.2746,79.7283,13.9145,1146975270,,5635000000,14248140,0,70000000,106.6408,19.1523,22.9739,961.8403,
688386.SH,·ºÑÇÎ¢Í¸,20201123,80.5,81,83.37,77,77.5,1793783,142309565,-3,-3.7267,79.3349,12.5896,1104230850,,5425000000,14248140,0,70000000,102.6666,18.4385,22.1178,925.9954,
688386.SH,·ºÑÇÎ¢Í¸,20201124,77.5,77,81.05,75.01,78.9,1179434,92726788,1.4,1.8065,78.6197,8.2778,1124178246,,5523000000,14248140,0,70000000,104.5212,18.7716,22.5173,942.723,
688386.SH,·ºÑÇÎ¢Í¸,20201125,78.9,81,84.86,79,80.38,1437058,118457414,1.48,1.8758,82.4305,10.0859,1145265493.2,,5626600000,14248140,0,70000000,106.4818,19.1237,22.9397,960.4066,
688386.SH,·ºÑÇÎ¢Í¸,20201126,80.38,79.89,87.45,76,78.67,2172279,179995898,-1.71,-2.1274,82.8604,15.2461,1120901173.8,,5506900000,14248140,0,70000000,104.2165,18.7169,22.4517,939.9749,
688386.SH,·ºÑÇÎ¢Í¸,20201127,78.67,78.41,80.73,71.28,74.02,2437968,180166416,-4.65,-5.9108,73.9002,17.1108,1054647322.8,,5181400000,14248140,0,70000000,98.0565,17.6106,21.1246,884.4152,
688386.SH,·ºÑÇÎ¢Í¸,20201130,74.02,74.01,82.34,73,73.9,2188568,168564824,-0.12,-0.1621,77.0206,15.3604,1052937546,,5173000000,14248140,0,70000000,97.8976,17.582,21.0904,882.9814,
688386.SH,·ºÑÇÎ¢Í¸,20201201,73.9,75.29,76.49,73.19,75.99,1552322,115454408,2.09,2.8281,74.3753,10.8949,1082716158.6,,5319300000,14248140,0,70000000,100.6663,18.0793,21.6868,907.9534,
688386.SH,·ºÑÇÎ¢Í¸,20201202,75.99,76.5,76.5,73.56,73.78,858106,63689651,-2.21,-2.9083,74.2212,6.0226,1051227769.2,,5164600000,14248140,0,70000000,97.7386,17.5535,21.0561,881.5476,
688386.SH,·ºÑÇÎ¢Í¸,20201203,73.78,73.58,75,70.28,75,1173431,85510738,1.22,1.6536,72.8724,8.2357,1068610500,,5250000000,14248140,0,70000000,99.3548,17.8437,21.4043,896.1246,
688386.SH,·ºÑÇÎ¢Í¸,20201204,75,73.53,76.45,73.53,74.99,721357,54508689,-0.01,-0.0133,75.5641,5.0628,1068468018.6,,5249300000,14248140,0,70000000,99.3415,17.8413,21.4014,896.0051,
688386.SH,·ºÑÇÎ¢Í¸,20201207,74.99,75.76,75.76,73.77,75,573486,42950080,0.01,0.0133,74.893,4.025,1068610500,,5250000000,14248140,0,70000000,99.3548,17.8437,21.4043,896.1246,
