代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002169.SZ,智光电气,20070919,,39.88,42,32.1,33.11,8517834,326271233.2,23.8,255.6391,38.3045,59.1516,476784000,,2287238800,14400000,0,69080000,102.842,20.2956,10.337,58.9412,
002169.SZ,智光电气,20070920,33.11,31.55,34,30,30.62,4763718,149491167,-2.49,-7.5204,31.3812,33.0814,440928000,,2115229600,14400000,0,69080000,95.1079,18.7692,9.5597,54.5086,
002169.SZ,智光电气,20070921,30.62,30.4,30.4,28.71,29.75,2745295,81015617.3,-0.87,-2.8413,29.5107,19.0645,428400000,,2055130000,14400000,0,69080000,92.4056,18.236,9.288,52.9599,
002169.SZ,智光电气,20070924,29.75,28.88,29,27.58,27.67,1735397,48732471.7,-2.08,-6.9916,28.0815,12.0514,398448000,,1911443600,14400000,0,69080000,85.945,16.961,8.6387,49.2571,
002169.SZ,智光电气,20070925,27.67,27.3,28.98,27.3,28.5,1602711,45362092.2,0.83,2.9996,28.3034,11.1299,410400000,,1968780000,14400000,0,69080000,88.523,17.4697,8.8978,50.7347,
002169.SZ,智光电气,20070926,28.5,27.96,28.3,26.6,26.92,924908,25402772.6,-1.58,-5.5439,27.4652,6.423,387648000,,1859633600,14400000,0,69080000,83.6154,16.5012,8.4045,47.922,
002169.SZ,智光电气,20070927,26.92,26.6,27.5,26.6,27.16,584687,15862475.4,0.24,0.8915,27.1299,4.0603,391104000,,1876212800,14400000,0,69080000,84.3609,16.6484,8.4794,48.3492,
002169.SZ,智光电气,20070928,27.16,27.4,29.1,27.16,28.65,1314344,37286655.2,1.49,5.486,28.369,9.1274,412560000,,1979142000,14400000,0,69080000,88.9889,17.5617,8.9446,51.0017,
002169.SZ,智光电气,20071008,28.65,29.1,29.47,28.4,28.6,774774,22375227.2,-0.05,-0.1745,28.8797,5.3804,411840000,,1975688000,14400000,0,69080000,88.8336,17.531,8.929,50.9127,
002169.SZ,智光电气,20071009,28.6,28.4,29.8,27.86,29.3,769242,22278896.4,0.7,2.4476,28.9621,5.342,421920000,,2024044000,14400000,0,69080000,91.0079,17.9601,9.1476,52.1588,
002169.SZ,智光电气,20071010,29.3,29.3,29.49,28.51,28.56,538591,15516188.5,-0.74,-2.5256,28.8089,3.7402,411264000,,1972924800,14400000,0,69080000,88.7094,17.5065,8.9165,50.8415,
002169.SZ,智光电气,20071011,28.56,28.19,30.8,28.19,30.32,1131558,33192776.8,1.76,6.1625,29.3337,7.858,436608000,,2094505600,14400000,0,69080000,94.176,18.5854,9.466,53.9746,
002169.SZ,智光电气,20071012,30.32,29.99,32,29.09,31.98,2282481,70925440,1.66,5.4749,31.0738,15.8506,460512000,,2209178400,14400000,0,69080000,99.3321,19.6029,9.9843,56.9296,
002169.SZ,智光电气,20071015,31.98,32.1,32.48,30.88,31,1284091,40653299.9,-0.98,-3.0644,31.6592,8.9173,446400000,,2141480000,14400000,0,69080000,96.2882,19.0022,9.6783,55.1851,
002169.SZ,智光电气,20071016,31,31,31.48,29.5,30.4,753313,22763608.1,-0.6,-1.9355,30.218,5.2313,437760000,,2100032000,14400000,0,69080000,94.4245,18.6344,9.491,54.117,
002169.SZ,智光电气,20071017,30.4,30.2,30.4,29,29.51,494496,14639126.8,-0.89,-2.9276,29.6041,3.434,424944000,,2038550800,14400000,0,69080000,91.6601,18.0888,9.2131,52.5326,
002169.SZ,智光电气,20071018,29.51,29.4,29.77,29,29.3,416199,12286869.1,-0.21,-0.7116,29.5216,2.8903,421920000,,2024044000,14400000,0,69080000,91.0079,17.9601,9.1476,52.1588,
002169.SZ,智光电气,20071019,29.3,29.3,29.88,28.5,28.62,373080,10904698.9,-0.68,-2.3208,29.2288,2.5908,412128000,,1977069600,14400000,0,69080000,88.8957,17.5433,8.9353,50.9483,
002169.SZ,智光电气,20071022,28.62,28.05,28.57,27.08,27.12,501456,13870053.6,-1.5,-5.2411,27.6596,3.4823,390528000,,1873449600,14400000,0,69080000,84.2366,16.6238,8.467,48.278,
002169.SZ,智光电气,20071023,27.12,27.16,27.89,27.06,27.74,252492,6929936.8,0.62,2.2861,27.4462,1.7534,399456000,,1916279200,14400000,0,69080000,86.1624,17.0039,8.6605,49.3817,
002169.SZ,智光电气,20071024,27.74,27.62,28.1,27.3,27.66,234446,6507368.6,-0.08,-0.2884,27.7564,1.6281,398304000,,1910752800,14400000,0,69080000,85.9139,16.9548,8.6355,49.2393,
002169.SZ,智光电气,20071025,27.66,27.66,27.66,24.98,25,594444,15271898.2,-2.66,-9.6168,25.6911,4.1281,360000000,,1727000000,14400000,0,69080000,58.0154,6.3246,7.8051,44.5041,
002169.SZ,智光电气,20071026,25,25,25.01,24.01,24.36,432000,10527362.3,-0.64,-2.56,24.3689,3,350784000,,1682788800,14400000,0,69080000,56.5303,6.1627,7.6053,43.3648,
002169.SZ,智光电气,20071029,24.36,24.58,24.97,24.09,24.58,297264,7280704.5,0.22,0.9031,24.4924,2.0643,353952000,,1697986400,14400000,0,69080000,57.0408,6.2183,7.674,43.7564,
002169.SZ,智光电气,20071030,24.58,24.58,24.58,24.58,24.58,,,0,0,,,353952000,,1697986400,14400000,0,69080000,57.0408,6.2183,7.674,43.7564,
002169.SZ,智光电气,20071031,24.58,24.8,26.97,24.8,26.28,405900,10645718.2,1.7,6.9162,26.2274,2.8188,378432000,,1815422400,14400000,0,69080000,60.9858,6.6484,8.2047,46.7827,
002169.SZ,智光电气,20071101,26.28,26.28,26.28,25.06,25.08,246843,6314567.4,-1.2,-4.5662,25.5813,1.7142,361152000,,1732526400,14400000,0,69080000,58.2011,6.3448,7.8301,44.6465,
002169.SZ,智光电气,20071102,25.08,24.5,24.5,23.7,23.73,566768,13618168.5,-1.35,-5.3828,24.0278,3.9359,341712000,,1639268400,14400000,0,69080000,55.0683,6.0033,7.4086,42.2433,
002169.SZ,智光电气,20071105,23.73,23.65,24.38,23.1,24.02,217503,5203264.9,0.29,1.2221,23.9227,1.5104,345888000,,1659301600,14400000,0,69080000,55.7412,6.0767,7.4991,42.7595,
002169.SZ,智光电气,20071106,24.02,24.2,24.47,23.8,24.1,230263,5574586.5,0.08,0.3331,24.2096,1.599,347040000,,1664828000,14400000,0,69080000,55.9269,6.0969,7.5241,42.9019,
002169.SZ,智光电气,20071107,24.1,24.35,24.35,23.4,23.7,212974,5070950.1,-0.4,-1.6598,23.8102,1.479,341280000,,1637196000,14400000,0,69080000,54.9986,5.9957,7.3992,42.1899,
002169.SZ,智光电气,20071108,23.7,23.6,24.15,23.4,23.7,206735,4895082.6,0,0,23.6781,1.4357,341280000,,1637196000,14400000,0,69080000,54.9986,5.9957,7.3992,42.1899,
002169.SZ,智光电气,20071109,23.7,23.9,23.99,23.25,23.58,238975,5642420.1,-0.12,-0.5063,23.6109,1.6595,339552000,,1628906400,14400000,0,69080000,54.7202,5.9654,7.3618,41.9763,
002169.SZ,智光电气,20071112,23.58,23,23.29,22.11,22.42,338820,7599414.9,-1.16,-4.9194,22.4291,2.3529,322848000,,1548773600,14400000,0,69080000,52.0283,5.6719,6.9996,39.9113,
002169.SZ,智光电气,20071113,22.42,22.42,22.95,22.17,22.48,186890,4214554,0.06,0.2676,22.551,1.2978,323712000,,1552918400,14400000,0,69080000,52.1675,5.6871,7.0183,40.0181,
002169.SZ,智光电气,20071114,22.48,23.19,23.5,22.69,23.26,391768,9088849.3,0.78,3.4698,23.1996,2.7206,334944000,,1606800800,14400000,0,69080000,53.9776,5.8844,7.2618,41.4066,
002169.SZ,智光电气,20071115,23.26,23.3,23.98,23.05,23.38,320288,7513473.5,0.12,0.5159,23.4585,2.2242,336672000,,1615090400,14400000,0,69080000,54.256,5.9148,7.2993,41.6202,
002169.SZ,智光电气,20071116,23.38,23.3,24.46,23.11,24.29,292700,6986452.5,0.91,3.8922,23.869,2.0326,349776000,,1677953200,14400000,0,69080000,56.3678,6.145,7.5834,43.2402,
002169.SZ,智光电气,20071119,24.29,24.5,26,24.07,25.3,621847,15686269.8,1.01,4.1581,25.2253,4.3184,364320000,,1747724000,14400000,0,69080000,58.7116,6.4005,7.8987,45.0381,
002169.SZ,智光电气,20071120,25.3,25.3,25.3,24.7,24.9,270600,6753009.9,-0.4,-1.581,24.9557,1.8792,358560000,,1720092000,14400000,0,69080000,57.7834,6.2993,7.7739,44.3261,
002169.SZ,智光电气,20071121,24.9,24.9,25.88,24.57,25.5,458746,11556858,0.6,2.4096,25.1923,3.1857,367200000,,1761540000,14400000,0,69080000,59.1758,6.4511,7.9612,45.3942,
002169.SZ,智光电气,20071122,25.5,25.42,26.4,24.5,24.6,782312,20119500.2,-0.9,-3.5294,25.718,5.4327,354240000,,1699368000,14400000,0,69080000,57.0872,6.2234,7.6802,43.792,
002169.SZ,智光电气,20071123,24.6,24.14,24.9,24.06,24.65,171333,4200765.1,0.05,0.2033,24.5181,1.1898,354960000,,1702822000,14400000,0,69080000,57.2032,6.236,7.6958,43.881,
002169.SZ,智光电气,20071126,24.65,25.12,26.68,24.83,25.82,764700,19819832.6,1.17,4.7465,25.9184,5.3104,371808000,,1783645600,14400000,0,69080000,59.9184,6.532,8.0611,45.9638,
002169.SZ,智光电气,20071127,25.82,25.61,26.9,25.49,25.79,513021,13430082.4,-0.03,-0.1162,26.1784,3.5626,371376000,,1781573200,14400000,0,69080000,59.8487,6.5244,8.0517,45.9104,
002169.SZ,智光电气,20071128,25.79,25.52,26.16,23.97,24.3,466551,11549192.7,-1.49,-5.7774,24.7544,3.2399,349920000,,1678644000,14400000,0,69080000,56.391,6.1475,7.5865,43.258,
002169.SZ,智光电气,20071129,24.3,24.82,25.29,24,25.05,355623,8741223.9,0.75,3.0864,24.58,2.4696,360720000,,1730454000,14400000,0,69080000,58.1315,6.3372,7.8207,44.5931,
002169.SZ,智光电气,20071130,25.05,25,25.37,24.62,25.3,330251,8228326.7,0.25,0.998,24.9154,2.2934,364320000,,1747724000,14400000,0,69080000,58.7116,6.4005,7.8987,45.0381,
002169.SZ,智光电气,20071203,25.3,24.95,25.76,24.95,25.58,274829,7007892.3,0.28,1.1067,25.4991,1.9085,368352000,,1767066400,14400000,0,69080000,59.3614,6.4713,7.9862,45.5366,
002169.SZ,智光电气,20071204,25.58,25.21,26.28,25.21,25.68,257242,6658708.5,0.1,0.3909,25.885,1.7864,369792000,,1773974400,14400000,0,69080000,59.5935,6.4966,8.0174,45.7146,
