代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300471.SZ,厚普股份,20150611,,71.29,77.77,71.29,77.77,5500,424495,23.76,43.9919,77.1809,0.0372,1150996000,,5537224000,14800000,0,71200000,31.9582,9.6947,5.7824,181.452,
300471.SZ,厚普股份,20150612,77.77,85.55,85.55,85.55,85.55,1600,136880,7.78,10.0039,85.55,0.0108,1266140000,,6091160000,14800000,0,71200000,35.1553,10.6646,6.3609,199.6041,
300471.SZ,厚普股份,20150615,85.55,94.11,94.11,94.11,94.11,1796,169021.6,8.56,10.0058,94.11,0.0121,1392828000,,6700632000,14800000,0,71200000,38.6728,11.7317,6.9974,219.5762,
300471.SZ,厚普股份,20150616,94.11,103.52,103.52,103.52,103.52,4100,424432,9.41,9.9989,103.52,0.0277,1532096000,,7370624000,14800000,0,71200000,42.5397,12.9047,7.697,241.5315,
300471.SZ,厚普股份,20150617,103.52,113.87,113.87,113.87,113.87,6257,712484.6,10.35,9.9981,113.87,0.0423,1685276000,,8107544000,14800000,0,71200000,46.7929,14.1949,8.4666,265.68,
300471.SZ,厚普股份,20150618,113.87,125.26,125.26,125.26,125.26,21300,2668038,11.39,10.0026,125.26,0.1439,1853848000,,8918512000,14800000,0,71200000,51.4734,15.6148,9.3135,292.255,
300471.SZ,厚普股份,20150619,125.26,137.79,137.79,137.79,137.79,54126,7458021.5,12.53,10.0032,137.79,0.3657,2039292000,,9810648000,14800000,0,71200000,56.6224,17.1768,10.2451,321.4898,
300471.SZ,厚普股份,20150623,137.79,151.57,151.57,148,151.57,1516063,229633723.3,13.78,10.0007,151.4671,10.2437,2243236000,,10791784000,14800000,0,71200000,62.285,18.8946,11.2697,353.6411,
300471.SZ,厚普股份,20150624,151.57,166.73,166.73,166,166.73,1454463,242496690.1,15.16,10.002,166.7259,9.8275,2467604000,,11871176000,14800000,0,71200000,68.5147,20.7844,12.3969,389.0123,
300471.SZ,厚普股份,20150625,166.73,175,175,152.11,153.74,7463101,1231880362.7,-12.99,-7.791,165.0628,50.4264,2275352000,,10946288000,14800000,0,71200000,63.1767,19.1651,11.431,358.7042,
300471.SZ,厚普股份,20150626,153.74,145,148,138.37,138.37,3327849,467241036.3,-15.37,-9.9974,140.4033,22.4855,2047876000,,9851944000,14800000,0,71200000,56.8607,17.2491,10.2882,322.8431,
300471.SZ,厚普股份,20150629,138.37,134,134,124.53,124.53,3338476,422543147.8,-13.84,-10.0022,126.5677,22.5573,1843044000,,8866536000,14800000,0,71200000,51.1734,15.5238,9.2592,290.5518,
300471.SZ,厚普股份,20150630,124.53,116.97,130,112.08,126.41,3634921,433345352.7,1.88,1.5097,119.2173,24.5603,1870868000,,9000392000,14800000,0,71200000,51.946,15.7582,9.399,294.9382,
300471.SZ,厚普股份,20150701,126.41,122,133.1,113.77,115,3551332,445233361.1,-11.41,-9.0262,125.3708,23.9955,1702000000,,8188000000,14800000,0,71200000,47.2572,14.3358,8.5506,268.3165,
300471.SZ,厚普股份,20150702,115,114.11,117.75,106.01,107.47,2642595,294308007.6,-7.53,-6.5478,111.3708,17.8554,1590556000,,7651864000,14800000,0,71200000,44.1629,13.3971,7.9907,250.7476,
300471.SZ,厚普股份,20150703,107.47,104.8,118,103.11,109,2544763,282358780.2,1.53,1.4237,110.9568,17.1943,1613200000,,7760800000,14800000,0,71200000,44.7916,13.5879,8.1045,254.3174,
300471.SZ,厚普股份,20150706,109,119.9,119.9,110,117,4355878,513222408.9,8,7.3394,117.823,29.4316,1731600000,,8330400000,14800000,0,71200000,48.0791,14.5851,8.6993,272.9829,
300471.SZ,厚普股份,20150707,117,109.86,109.99,105.3,105.3,1135500,120270037,-11.7,-10,105.9181,7.6723,1558440000,,7497360000,14800000,0,71200000,43.2712,13.1266,7.8294,245.6846,
300471.SZ,厚普股份,20150708,105.3,94.77,96.97,94.77,94.77,2769558,262945731.1,-10.53,-10,94.9414,18.7132,1402596000,,6747624000,14800000,0,71200000,38.9441,11.814,7.0464,221.1161,
300471.SZ,厚普股份,20150709,94.77,95.1,104.25,95.1,104.25,2120159,216194411.3,9.48,10.0032,101.9708,14.3254,1542900000,,7422600000,14800000,0,71200000,42.8397,12.9957,7.7513,243.2347,
300471.SZ,厚普股份,20150710,104.25,111.99,114.68,109.01,114.68,902789,102364100.8,10.43,10.0048,113.3865,6.0999,1697264000,,8165216000,14800000,0,71200000,47.1257,14.2959,8.5268,267.5699,
300471.SZ,厚普股份,20150713,114.68,125.8,126.15,120.01,126.15,3082568,385133971.1,11.47,10.0017,124.9393,20.8282,1867020000,,8981880000,14800000,0,71200000,51.8391,15.7258,9.3796,294.3315,
300471.SZ,厚普股份,20150714,126.15,129,138,125,131.88,4609740,606125862.1,5.73,4.5422,131.4881,31.1469,1951824000,,9389856000,14800000,0,71200000,54.1938,16.4401,9.8057,307.7007,
300471.SZ,厚普股份,20150715,131.88,126.32,126.34,118.69,118.69,1971802,238262264.4,-13.19,-10.0015,120.8348,13.323,1756612000,,8450728000,14800000,0,71200000,48.7736,14.7958,8.825,276.926,
300471.SZ,厚普股份,20150716,118.69,106.92,122,106.82,114,2470852,280930691.6,-4.69,-3.9515,113.6979,16.6949,1687200000,,8116800000,14800000,0,71200000,46.8463,14.2112,8.4762,265.9833,
300471.SZ,厚普股份,20150717,114,115,122.86,113.02,120.3,2117999,250611986.9,6.3,5.5263,118.3249,14.3108,1780440000,,8565360000,14800000,0,71200000,49.4352,14.9965,8.9447,280.6824,
300471.SZ,厚普股份,20150720,120.3,117.51,123.2,114.9,118.11,1984951,235776517.3,-2.19,-1.8204,118.782,13.4118,1748028000,,8409432000,14800000,0,71200000,48.5352,14.7235,8.7818,275.5727,
300471.SZ,厚普股份,20150721,118.11,116.85,127.78,115.2,125.52,2266892,278019488.9,7.41,6.2738,122.6435,15.3168,1857696000,,8937024000,14800000,0,71200000,51.5802,15.6472,9.3328,292.8616,
300471.SZ,厚普股份,20150722,125.52,125,129.1,122.34,127.05,2237348,281712224.8,1.53,1.2189,125.9135,15.1172,1880340000,,9045960000,14800000,0,71200000,52.209,15.838,9.4466,296.4314,
300471.SZ,厚普股份,20150723,127.05,128,139.76,126.88,139.76,2167929,290331270.2,12.71,10.0039,133.921,14.6482,2068448000,,9950912000,14800000,0,71200000,57.4319,17.4224,10.3916,326.0862,
300471.SZ,厚普股份,20150724,139.76,146,147.66,134.3,135.23,3594080,511779338,-4.53,-3.2413,142.3951,24.2843,2001404000,,9628376000,14800000,0,71200000,55.5704,16.8577,10.0548,315.5169,
300471.SZ,厚普股份,20150727,135.23,130.5,139.8,121.71,121.71,2580420,338131240.5,-13.52,-9.9978,131.0373,17.4353,1801308000,,8665752000,14800000,0,71200000,50.0146,15.1723,9.0495,283.9722,
300471.SZ,厚普股份,20150728,121.71,111.81,124.16,110.02,122.28,2248154,263381179.1,0.57,0.4683,117.1544,15.1902,1809744000,,8706336000,14800000,0,71200000,50.2488,15.2433,9.0919,285.3021,
300471.SZ,厚普股份,20150729,122.28,123.99,134.51,115.15,133.5,2211234,275450115.6,11.22,9.1757,124.5685,14.9408,1975800000,,9505200000,14800000,0,71200000,54.8595,16.642,9.9261,311.4805,
300471.SZ,厚普股份,20150730,133.5,129.9,138.45,125,125.4,2283466,301778108.1,-8.1,-6.0674,132.1579,15.4288,1855920000,,8928480000,14800000,0,71200000,51.5309,15.6323,9.3239,292.5816,
300471.SZ,厚普股份,20150731,125.4,122,132.18,121.2,125.76,1941068,245052470,0.36,0.2871,126.2462,13.1153,1861248000,,8954112000,14800000,0,71200000,51.6788,15.6771,9.3506,293.4216,
300471.SZ,厚普股份,20150803,125.76,124.47,126.46,115.18,118.35,1834602,220901235.6,-7.41,-5.8922,120.4083,12.396,1751580000,,8426520000,14800000,0,71200000,48.6338,14.7534,8.7997,276.1327,
300471.SZ,厚普股份,20150804,118.35,120,130.19,119,130.18,2171791,270784667,11.83,9.9958,124.6827,14.6743,1926664000,,9268816000,14800000,0,71200000,53.4952,16.2281,9.6793,303.7343,
300471.SZ,厚普股份,20150805,130.18,129.17,136.35,127.1,132.19,2702172,356883740.9,2.01,1.544,132.0729,18.2579,1956412000,,9411928000,14800000,0,71200000,54.3211,16.4787,9.8287,308.424,
300471.SZ,厚普股份,20150806,132.19,128.28,131.9,124,127.69,1845914,236699629.1,-4.5,-3.4042,128.229,12.4724,1889812000,,9091528000,14800000,0,71200000,52.4719,15.9177,9.4941,297.9247,
300471.SZ,厚普股份,20150807,127.69,128.5,133.23,128.2,131.82,1593066,208634531,4.13,3.2344,130.9641,10.764,1950936000,,9385584000,14800000,0,71200000,54.1691,16.4326,9.8012,307.5607,
300471.SZ,厚普股份,20150810,131.82,132,139.77,132,137.74,2222366,305138773,5.92,4.491,137.3036,15.016,2038552000,,9807088000,14800000,0,71200000,56.6018,17.1706,10.2414,321.3732,
300471.SZ,厚普股份,20150811,137.74,138.39,142.72,134.5,136.9,2012845,278412869,-0.84,-0.6098,138.3181,13.6003,2026120000,,9747280000,14800000,0,71200000,56.2566,17.0658,10.1789,319.4133,
300471.SZ,厚普股份,20150812,136.9,134.01,137.1,130.5,130.96,1508563,201457554.3,-5.94,-4.3389,133.5427,10.193,1938208000,,9324352000,14800000,0,71200000,53.8157,16.3254,9.7373,305.5542,
300471.SZ,厚普股份,20150813,130.96,131,135.5,129.15,135.3,1069896,142105925.8,4.34,3.314,132.8222,7.229,2002440000,,9633360000,14800000,0,71200000,55.5991,16.8664,10.06,315.6802,
300471.SZ,厚普股份,20150814,135.3,136.06,137.87,133.8,133.97,1312557,177279426,-1.33,-0.983,135.0642,8.8686,1982756000,,9538664000,14800000,0,71200000,55.0526,16.7006,9.9611,312.5771,
300471.SZ,厚普股份,20150817,133.97,132.95,133.5,123.48,126.01,1647253,209964518.2,-7.96,-5.9416,127.4634,11.1301,1864948000,,8971912000,14800000,0,71200000,47.7682,6.7564,9.3692,294.0049,
300471.SZ,厚普股份,20150818,126.01,125.89,128.79,113.41,113.41,1685741,203890601.8,-12.6,-9.9992,120.9501,11.3901,1678468000,,8074792000,14800000,0,71200000,42.9917,6.0808,8.4324,264.6067,
300471.SZ,厚普股份,20150819,113.41,111.3,115.81,105,114.86,1506561,167153561.8,1.45,1.2785,110.9504,10.1795,1699928000,,8178032000,14800000,0,71200000,43.5414,6.1586,8.5402,267.9898,
300471.SZ,厚普股份,20150820,114.86,113.06,114.5,107.22,107.53,1082013,120005384.4,-7.33,-6.3817,110.9094,7.3109,1591444000,,7656136000,14800000,0,71200000,40.7627,5.7655,7.9952,250.8876,
300471.SZ,厚普股份,20150821,107.53,105.5,106.95,101.2,102.05,911182,95201288.6,-5.48,-5.0963,104.4811,6.1566,1510340000,,7265960000,14800000,0,71200000,38.6854,5.4717,7.5877,238.1017,
300471.SZ,厚普股份,20150824,102.05,97.1,98.97,91.85,91.85,1374856,128230056,-10.2,-9.9951,93.268,9.2896,1359380000,,6539720000,14800000,0,71200000,34.8187,4.9248,6.8293,214.3032,
300471.SZ,厚普股份,20150825,91.85,83.5,94.49,82.67,83.11,1772332,152975056.5,-8.74,-9.5155,86.3129,11.9752,1230028000,,5917432000,14800000,0,71200000,31.5055,4.4562,6.1795,193.9112,
300471.SZ,厚普股份,20150826,83.11,86.12,91.37,83.32,86.63,1889143,165687351.7,3.52,4.2354,87.705,12.7645,1282124000,,6168056000,14800000,0,71200000,32.8399,4.6449,6.4412,202.124,
300471.SZ,厚普股份,20150827,86.63,88.6,90.44,85,90.2,1348417,119647529.3,3.57,4.121,88.7318,9.1109,1334960000,,6422240000,14800000,0,71200000,34.1932,4.8363,6.7066,210.4535,
