´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000890.SZ,·¨¶ûÊ¤,20070104,10.2208,10.2208,10.4308,10.1508,10.2908,6831140,20015775.6,0.07,0.6849,2.9301,2.3852,841990189.74,,1116146304,286391221,0,379641600,48.986,1.16,0.5182,6.4791,
000890.SZ,·¨¶ûÊ¤,20070105,10.2908,10.2208,10.5358,10.1858,10.5358,5362298,15934302.7,0.245,2.381,2.9715,1.8724,862037575.21,,1142721216,286391221,0,379641600,50.1523,1.1876,0.5305,6.6334,
000890.SZ,·¨¶ûÊ¤,20070108,10.5358,10.5008,10.8508,10.5008,10.8508,8863048,27099100.6,0.315,2.99,3.0575,3.0947,887812785.1,,1176888960,286391221,0,379641600,51.6519,1.2232,0.5464,6.8317,
000890.SZ,·¨¶ûÊ¤,20070109,10.8508,10.9209,11.1659,10.7458,11.0609,11311460,35528816.7,0.21,1.9355,3.141,3.9497,904996258.36,,1199667456,286391221,0,379641600,52.6516,1.2468,0.557,6.9639,
000890.SZ,·¨¶ûÊ¤,20070110,11.0609,11.0609,11.1309,10.8158,11.1309,11776821,36919537.6,0.07,0.6329,3.1349,4.1121,910724082.78,,1207260288,286391221,0,379641600,52.9849,1.2547,0.5605,7.008,
000890.SZ,·¨¶ûÊ¤,20070111,11.1309,11.1309,11.5859,11.1309,11.2709,19564654,63617597,0.14,1.2579,3.2517,6.8314,922179731.62,,1222445952,286391221,0,379641600,53.6513,1.2705,0.5676,7.0962,
000890.SZ,·¨¶ûÊ¤,20070112,11.2709,11.1309,11.4459,10.6758,10.7108,12316863,38795120.9,-0.56,-4.9689,3.1498,4.3007,876357136.26,,1161703296,286391221,0,379641600,50.9854,1.2074,0.5394,6.7435,
000890.SZ,·¨¶ûÊ¤,20070115,10.7108,10.7458,11.2009,10.7108,11.1659,9914717,31153741.3,0.455,4.2484,3.1422,3.4619,913587994.99,,1211056704,286391221,0,379641600,53.1515,1.2587,0.5623,7.03,
000890.SZ,·¨¶ûÊ¤,20070116,11.1659,11.2009,11.3759,11.0609,11.2709,12824330,40993093.3,0.105,0.9404,3.1965,4.4779,922179731.62,,1222445952,286391221,0,379641600,53.6513,1.2705,0.5676,7.0962,
000890.SZ,·¨¶ûÊ¤,20070117,11.2709,11.3059,11.8309,11.2009,11.6209,25840618,84944031,0.35,3.1056,3.2872,9.0228,950818853.72,,1260410112,286391221,0,379641600,55.3175,1.31,0.5852,7.3165,
