¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600581.SH,∞À“ª∏÷Ã˙,20070104,10.3209,10.4382,11.353,10.4382,10.79,27829622,130554007,0.4691,4.5455,4.6912,11.2623,1136678400,,2712050078.4,247104000,0,589576104,30.35,1.1437,0.305,10.3367,
600581.SH,∞À“ª∏÷Ã˙,20070105,10.79,10.79,11.2123,10.4616,10.8604,15740478,72685497,0.0704,0.6522,4.6177,6.37,1144091520,,2729737361.52,247104000,0,589576104,30.5479,1.1512,0.307,10.4041,
600581.SH,∞À“ª∏÷Ã˙,20070108,10.8604,10.9073,11.6814,10.837,11.4468,14395717,69288184,0.5864,5.3996,4.8131,5.8258,1205867520,,2877131387.52,247104000,0,589576104,32.1974,1.2133,0.3236,10.9659,
600581.SH,∞À“ª∏÷Ã˙,20070109,11.4468,11.5172,12.174,11.1419,12.174,16361186,82709808,0.7272,6.3525,5.0552,6.6212,1282469760,,3059899979.76,247104000,0,589576104,34.2427,1.2904,0.3441,11.6625,
600581.SH,∞À“ª∏÷Ã˙,20070110,12.174,12.2678,12.3851,11.7048,12.1505,15191727,77876365,-0.0235,-0.1927,5.1262,6.1479,1279998720,,3054004218.72,247104000,0,589576104,34.1767,1.2879,0.3435,11.64,
600581.SH,∞À“ª∏÷Ã˙,20070111,12.1505,12.2209,13.2061,12.2209,13.1592,21208336,116487918,1.0086,8.3012,5.4926,8.5828,1386253440,,3307521943.44,247104000,0,589576104,37.0138,1.3948,0.372,12.6063,
600581.SH,∞À“ª∏÷Ã˙,20070112,13.1592,13.1592,13.1592,13.1592,13.1592,,,0,0,,,1386253440,,3307521943.44,247104000,0,589576104,37.0138,1.3948,0.372,12.6063,
600581.SH,∞À“ª∏÷Ã˙,20070115,13.1592,13.1592,13.1592,13.1592,13.1592,,,0,0,,,1386253440,,3307521943.44,247104000,0,589576104,37.0138,1.3948,0.372,12.6063,
600581.SH,∞À“ª∏÷Ã˙,20070116,13.1592,13.1592,13.1592,13.1592,13.1592,,,0,0,,,1386253440,,3307521943.44,247104000,0,589576104,37.0138,1.3948,0.372,12.6063,
600581.SH,∞À“ª∏÷Ã˙,20070117,13.1592,14.4727,14.4727,14.4727,14.4727,3765242,23231543,1.3136,9.9822,6.17,1.5237,1524631680,,3637684561.68,247104000,0,589576104,40.7086,1.534,0.4091,13.8647,
600581.SH,∞À“ª∏÷Ã˙,20070118,14.4727,15.7628,15.7628,13.2061,13.7456,43966092,268375205,-0.7272,-5.0243,6.1041,17.7925,1448029440,,3454915969.44,247104000,0,589576104,38.6632,1.457,0.3885,13.1681,
600581.SH,∞À“ª∏÷Ã˙,20070119,13.7456,13.6048,13.6048,12.6666,13.2999,30453570,170304612,-0.4457,-3.2423,5.5923,12.3242,1401079680,,3342896509.68,247104000,0,589576104,37.4096,1.4097,0.3759,12.7411,
600581.SH,∞À“ª∏÷Ã˙,20070122,13.2999,13.3703,14.0036,13.1357,13.9801,28729147,164640086,0.6802,5.1146,5.7308,11.6263,1472739840,,3513873579.84,247104000,0,589576104,39.323,1.4818,0.3952,13.3928,
600581.SH,∞À“ª∏÷Ã˙,20070123,13.9801,13.8394,14.5431,13.4876,14.3085,29607937,177939263,0.3284,2.349,6.0099,11.982,1507334400,,3596414234.4,247104000,0,589576104,40.2467,1.5166,0.4044,13.7074,
600581.SH,∞À“ª∏÷Ã˙,20070124,14.3085,14.3085,14.4493,13.8863,13.9567,18577718,111397219,-0.3518,-2.459,5.9963,7.5182,1470268800,,3507977818.8,247104000,0,589576104,39.257,1.4793,0.3945,13.3703,
600581.SH,∞À“ª∏÷Ã˙,20070125,13.9567,13.8394,13.8394,12.948,13.0184,15457000,87401560,-0.9383,-6.7227,5.6545,6.2553,1371427200,,3272147377.2,247104000,0,589576104,36.6179,1.3799,0.368,12.4715,
600581.SH,∞À“ª∏÷Ã˙,20070126,13.0184,12.7839,12.9011,11.9629,12.7135,14791155,78588769,-0.3049,-2.3423,5.3132,5.9858,1339303680,,3195502483.68,247104000,0,589576104,35.7602,1.3476,0.3594,12.1793,
600581.SH,∞À“ª∏÷Ã˙,20070129,12.7135,12.6197,13.0888,12.5962,12.995,11933787,65501978,0.2815,2.214,5.4888,4.8295,1368956160,,3266251616.16,247104000,0,589576104,36.5519,1.3774,0.3673,12.449,
600581.SH,∞À“ª∏÷Ã˙,20070130,12.995,13.1122,13.1357,12.6197,12.7369,10656727,58186279,-0.258,-1.9856,5.4601,4.3126,1341774720,,3201398244.72,247104000,0,589576104,35.8262,1.3501,0.36,12.2018,
600581.SH,∞À“ª∏÷Ã˙,20070131,12.7369,12.7135,12.7839,11.4937,11.5641,13329632,69301476,-1.1728,-9.2081,5.1991,5.3943,1218222720,,2906610192.72,247104000,0,589576104,32.5273,1.2257,0.3269,11.0783,
600581.SH,∞À“ª∏÷Ã˙,20070201,11.5641,11.4468,12.1036,11.3765,11.9863,9480337,47553852,0.4222,3.6511,5.0161,3.8366,1262701440,,3012733891.44,247104000,0,589576104,33.7149,1.2705,0.3388,11.4827,
