¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603035.SH,≥£ Ï∆˚ Œ,20170105,,12.53,15.03,12.53,15.03,28855,433191,4.59,43.9655,15.0127,0.0412,1052100000,,4208400000,70000000,0,280000000,18.8303,3.1338,2.9289,6.4755,
603035.SH,≥£ Ï∆˚ Œ,20170106,15.03,16.53,16.53,16.53,16.53,16016,264744,1.5,9.98,16.53,0.0229,1157100000,,4628400000,70000000,0,280000000,20.7096,3.4466,3.2212,7.1218,
603035.SH,≥£ Ï∆˚ Œ,20170109,16.53,18.18,18.18,18.18,18.18,17013,309296,1.65,9.9819,18.18,0.0243,1272600000,,5090400000,70000000,0,280000000,22.7768,3.7906,3.5427,7.8327,
603035.SH,≥£ Ï∆˚ Œ,20170110,18.18,20,20,20,20,22703,454060,1.82,10.011,20,0.0324,1400000000,,5600000000,70000000,0,280000000,25.057,4.1701,3.8974,8.6168,
603035.SH,≥£ Ï∆˚ Œ,20170111,20,22,22,22,22,95010,2090220,2,10,22,0.1357,1540000000,,6160000000,70000000,0,280000000,27.5627,4.5871,4.2872,9.4785,
603035.SH,≥£ Ï∆˚ Œ,20170112,22,24.2,24.2,22.8,24.2,26630523,635097400,2.2,10,23.8485,38.0436,1694000000,,6776000000,70000000,0,280000000,30.319,5.0458,4.7159,10.4263,
603035.SH,≥£ Ï∆˚ Œ,20170113,24.2,22.51,24.38,22.02,22.58,34052876,782007188,-1.62,-6.6942,22.9645,48.647,1580600000,,6322400000,70000000,0,280000000,28.2893,4.7081,4.4002,9.7284,
603035.SH,≥£ Ï∆˚ Œ,20170116,22.58,22.5,24.84,22.21,24.84,45075030,1095264095,2.26,10.0089,24.2987,64.3929,1738800000,,6955200000,70000000,0,280000000,31.1208,5.1793,4.8406,10.7021,
603035.SH,≥£ Ï∆˚ Œ,20170117,24.84,24.8,27.32,23.88,27.32,44758454,1130637769,2.48,9.9839,25.2609,63.9406,1912400000,,7649600000,70000000,0,280000000,34.2279,5.6964,5.3239,11.7706,
603035.SH,≥£ Ï∆˚ Œ,20170118,27.32,26.32,26.39,24.59,24.59,33070727,841908491,-2.73,-9.9927,25.4578,47.2439,1721300000,,6885200000,70000000,0,280000000,30.8076,5.1272,4.7919,10.5944,
