¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002697.SZ,∫Ï∆Ï¡¨À¯,20120905,,19.19,19.8,18.7,19.52,37621658,721371130.7,0.76,4.0512,19.1744,75.2433,976000000,,3904000000,50000000,0,200000000,22.8822,5.381,1.1323,69.8544,
002697.SZ,∫Ï∆Ï¡¨À¯,20120906,19.52,20.3,21.47,20.17,20.9,29813619,620615006.9,1.38,7.0697,20.8165,59.6272,1045000000,,4180000000,50000000,0,200000000,24.4999,5.7614,1.2123,74.7929,
002697.SZ,∫Ï∆Ï¡¨À¯,20120907,20.9,20.45,21.42,20.08,20.69,25200008,520298575,-0.21,-1.0048,20.6468,50.4,1034500000,,4138000000,50000000,0,200000000,24.2537,5.7035,1.2001,74.0414,
002697.SZ,∫Ï∆Ï¡¨À¯,20120910,20.69,21.2,22,20.91,21.05,22447706,480220103.7,0.36,1.74,21.3928,44.8954,1052500000,,4210000000,50000000,0,200000000,24.6757,5.8028,1.221,75.3297,
002697.SZ,∫Ï∆Ï¡¨À¯,20120911,21.05,20.5,21.18,20.29,20.42,13774452,284372624.1,-0.63,-2.9929,20.6449,27.5489,1021000000,,4084000000,50000000,0,200000000,23.9372,5.6291,1.1845,73.0751,
002697.SZ,∫Ï∆Ï¡¨À¯,20120912,20.42,20.4,20.63,19.81,20.17,11706548,236620195.1,-0.25,-1.2243,20.2126,23.4131,1008500000,,4034000000,50000000,0,200000000,23.6441,5.5602,1.17,72.1805,
002697.SZ,∫Ï∆Ï¡¨À¯,20120913,20.17,20.08,20.36,19.19,19.22,10352051,204855882.3,-0.95,-4.71,19.7889,20.7041,961000000,,3844000000,50000000,0,200000000,22.5305,5.2983,1.1149,68.7808,
002697.SZ,∫Ï∆Ï¡¨À¯,20120914,19.22,19.33,19.7,18.86,19.49,9106930,175647307.5,0.27,1.4048,19.2872,18.2139,974500000,,3898000000,50000000,0,200000000,22.847,5.3727,1.1305,69.747,
002697.SZ,∫Ï∆Ï¡¨À¯,20120917,19.49,19.24,19.36,18.08,18.3,8091010,151610324,-1.19,-6.1057,18.7381,16.182,915000000,,3660000000,50000000,0,200000000,21.452,5.0447,1.0615,65.4885,
002697.SZ,∫Ï∆Ï¡¨À¯,20120918,18.3,18.09,18.53,17.9,18.12,4564464,83140761.3,-0.18,-0.9836,18.2148,9.1289,906000000,,3624000000,50000000,0,200000000,21.241,4.9951,1.0511,64.8443,
002697.SZ,∫Ï∆Ï¡¨À¯,20120919,18.12,18.22,18.45,18,18.3,3324374,60567155,0.18,0.9934,18.2191,6.6487,915000000,,3660000000,50000000,0,200000000,21.452,5.0447,1.0615,65.4885,
002697.SZ,∫Ï∆Ï¡¨À¯,20120920,18.3,18.2,18.2,17,17.05,6569627,114656961.3,-1.25,-6.8306,17.4526,13.1393,852500000,,3410000000,50000000,0,200000000,19.9867,4.7001,0.989,61.0152,
002697.SZ,∫Ï∆Ï¡¨À¯,20120921,17.05,16.98,17.12,16.45,16.48,4893554,82185952.4,-0.57,-3.3431,16.7947,9.7871,824000000,,3296000000,50000000,0,200000000,19.3186,4.543,0.9559,58.9754,
002697.SZ,∫Ï∆Ï¡¨À¯,20120924,16.48,16.31,16.94,16.1,16.79,4081659,67954429.9,0.31,1.8811,16.6487,8.1633,839500000,,3358000000,50000000,0,200000000,19.6819,4.6284,0.9739,60.0848,
002697.SZ,∫Ï∆Ï¡¨À¯,20120925,16.79,16.68,16.84,16.14,16.21,3826724,62811538.2,-0.58,-3.4544,16.4139,7.6534,810500000,,3242000000,50000000,0,200000000,19.002,4.4686,0.9403,58.0092,
002697.SZ,∫Ï∆Ï¡¨À¯,20120926,16.21,16.1,16.35,15.97,16.07,3077806,49606711.9,-0.14,-0.8637,16.1176,6.1556,803500000,,3214000000,50000000,0,200000000,18.8379,4.43,0.9321,57.5082,
002697.SZ,∫Ï∆Ï¡¨À¯,20120927,16.07,16.1,16.55,15.68,16.42,6639302,107280797.9,0.35,2.178,16.1584,13.2786,821000000,,3284000000,50000000,0,200000000,19.2482,4.5264,0.9524,58.7607,
002697.SZ,∫Ï∆Ï¡¨À¯,20120928,16.42,16.24,16.56,16.14,16.44,4627434,75816322,0.02,0.1218,16.3841,9.2549,822000000,,3288000000,50000000,0,200000000,19.2717,4.532,0.9536,58.8323,
002697.SZ,∫Ï∆Ï¡¨À¯,20121008,16.44,16.6,16.95,16.42,16.45,4114902,68382222.7,0.01,0.0608,16.6182,8.2298,822500000,,3290000000,50000000,0,200000000,19.2834,4.5347,0.9542,58.8681,
002697.SZ,∫Ï∆Ï¡¨À¯,20121009,16.45,16.3,16.94,16.29,16.85,5517758,92363625.3,0.4,2.4316,16.7393,11.0355,842500000,,3370000000,50000000,0,200000000,19.7523,4.645,0.9774,60.2995,
002697.SZ,∫Ï∆Ï¡¨À¯,20121010,16.85,16.71,17.08,16.58,17.02,4945261,83124967.2,0.17,1.0089,16.809,9.8905,851000000,,3404000000,50000000,0,200000000,19.9516,4.6918,0.9872,60.9079,
002697.SZ,∫Ï∆Ï¡¨À¯,20121011,17.02,16.98,17.14,16.4,16.4,3999189,67112225.8,-0.62,-3.6428,16.7815,7.9984,820000000,,3280000000,50000000,0,200000000,19.2248,4.5209,0.9513,58.6891,
002697.SZ,∫Ï∆Ï¡¨À¯,20121012,16.4,16.38,16.59,16.14,16.38,2432791,39899829.3,-0.02,-0.122,16.4008,4.8656,819000000,,3276000000,50000000,0,200000000,19.2013,4.5154,0.9501,58.6176,
002697.SZ,∫Ï∆Ï¡¨À¯,20121015,16.38,16.21,16.36,14.94,15.23,5630212,86739022.9,-1.15,-7.0208,15.406,11.2604,761500000,,3046000000,50000000,0,200000000,17.8532,4.1984,0.8834,54.5022,
002697.SZ,∫Ï∆Ï¡¨À¯,20121016,15.23,15.26,15.4,15.01,15.18,2588093,39438085.1,-0.05,-0.3283,15.2383,5.1762,759000000,,3036000000,50000000,0,200000000,17.7946,4.1846,0.8805,54.3232,
002697.SZ,∫Ï∆Ï¡¨À¯,20121017,15.18,15.23,15.37,15.05,15.25,1785404,27218470.8,0.07,0.4611,15.245,3.5708,762500000,,3050000000,50000000,0,200000000,17.8767,4.2039,0.8846,54.5737,
002697.SZ,∫Ï∆Ï¡¨À¯,20121018,15.25,15.25,15.57,15.23,15.45,3214451,49586390.5,0.2,1.3115,15.4261,6.4289,772500000,,3090000000,50000000,0,200000000,18.1111,4.259,0.8962,55.2895,
002697.SZ,∫Ï∆Ï¡¨À¯,20121019,15.45,15.49,15.57,15.23,15.31,2366544,36336894.1,-0.14,-0.9061,15.3544,4.7331,765500000,,3062000000,50000000,0,200000000,17.947,4.2205,0.8881,54.7885,
002697.SZ,∫Ï∆Ï¡¨À¯,20121022,15.31,15.2,15.5,15.11,15.46,1913173,29338140.4,0.15,0.9798,15.3348,3.8263,773000000,,3092000000,50000000,0,200000000,18.1229,4.2618,0.8968,55.3253,
002697.SZ,∫Ï∆Ï¡¨À¯,20121023,15.46,15.49,15.56,15.22,15.3,2403212,36929015.6,-0.16,-1.0349,15.3665,4.8064,765000000,,3060000000,50000000,0,200000000,17.5137,1.8607,0.8875,54.7527,
002697.SZ,∫Ï∆Ï¡¨À¯,20121024,15.3,15.25,15.35,15.04,15.08,2043046,31042241.7,-0.22,-1.4379,15.1941,4.0861,754000000,,3016000000,50000000,0,200000000,17.2619,1.8339,0.8747,53.9654,
002697.SZ,∫Ï∆Ï¡¨À¯,20121025,15.08,15.08,15.2,14.96,15.12,1698636,25678772.5,0.04,0.2653,15.1173,3.3973,756000000,,3024000000,50000000,0,200000000,17.3076,1.8388,0.877,54.1085,
002697.SZ,∫Ï∆Ï¡¨À¯,20121026,15.12,15.16,15.16,14.19,14.26,3751308,54637795.4,-0.86,-5.6878,14.565,7.5026,713000000,,2852000000,50000000,0,200000000,16.3232,1.7342,0.8272,51.0309,
002697.SZ,∫Ï∆Ï¡¨À¯,20121029,14.26,14.3,14.42,14.19,14.29,1413376,20218007,0.03,0.2104,14.3048,2.8268,714500000,,2858000000,50000000,0,200000000,16.3576,1.7378,0.8289,51.1383,
002697.SZ,∫Ï∆Ï¡¨À¯,20121030,14.29,14.28,14.51,14.26,14.35,1527303,22010301.1,0.06,0.4199,14.4112,3.0546,717500000,,2870000000,50000000,0,200000000,16.4262,1.7451,0.8324,51.353,
002697.SZ,∫Ï∆Ï¡¨À¯,20121031,14.35,14.48,14.65,14.32,14.61,2044855,29635199.3,0.26,1.8118,14.4926,4.0897,730500000,,2922000000,50000000,0,200000000,16.7239,1.7767,0.8475,52.2834,
002697.SZ,∫Ï∆Ï¡¨À¯,20121101,14.61,14.6,14.96,14.53,14.92,2795677,41320427.8,0.31,2.1218,14.7801,5.5914,746000000,,2984000000,50000000,0,200000000,17.0787,1.8144,0.8654,53.3928,
002697.SZ,∫Ï∆Ï¡¨À¯,20121102,14.92,14.87,14.93,14.68,14.8,1962103,29018656.7,-0.12,-0.8043,14.7896,3.9242,740000000,,2960000000,50000000,0,200000000,16.9413,1.7999,0.8585,52.9634,
002697.SZ,∫Ï∆Ï¡¨À¯,20121105,14.8,14.8,14.81,14.5,14.65,1573374,23011147.1,-0.15,-1.0135,14.6254,3.1467,732500000,,2930000000,50000000,0,200000000,16.7696,1.7816,0.8498,52.4266,
002697.SZ,∫Ï∆Ï¡¨À¯,20121106,14.65,14.6,14.65,14.28,14.51,1339810,19364235.4,-0.14,-0.9556,14.453,2.6796,725500000,,2902000000,50000000,0,200000000,16.6094,1.7646,0.8417,51.9256,
002697.SZ,∫Ï∆Ï¡¨À¯,20121107,14.51,14.51,14.68,14.42,14.63,1001991,14605279.3,0.12,0.827,14.5763,2.004,731500000,,2926000000,50000000,0,200000000,16.7467,1.7792,0.8486,52.355,
002697.SZ,∫Ï∆Ï¡¨À¯,20121108,14.63,14.56,14.56,14.01,14.06,1714654,24423690.4,-0.57,-3.8961,14.2441,3.4293,703000000,,2812000000,50000000,0,200000000,16.0943,1.7099,0.8156,50.3152,
002697.SZ,∫Ï∆Ï¡¨À¯,20121109,14.06,14.04,14.17,14,14.05,1186253,16703577.6,-0.01,-0.0711,14.081,2.3725,702500000,,2810000000,50000000,0,200000000,16.0828,1.7086,0.815,50.2794,
002697.SZ,∫Ï∆Ï¡¨À¯,20121112,14.05,14.06,14.28,14.06,14.28,944455,13398957.9,0.23,1.637,14.187,1.8889,714000000,,2856000000,50000000,0,200000000,16.3461,1.7366,0.8283,51.1025,
002697.SZ,∫Ï∆Ï¡¨À¯,20121113,14.28,14.25,14.25,13.75,13.82,1491780,20818320.4,-0.46,-3.2213,13.9554,2.9836,691000000,,2764000000,50000000,0,200000000,15.8196,1.6807,0.8016,49.4563,
002697.SZ,∫Ï∆Ï¡¨À¯,20121114,13.82,13.8,14.63,13.8,14.41,4174486,60022140.7,0.59,4.2692,14.3783,8.349,720500000,,2882000000,50000000,0,200000000,16.4949,1.7524,0.8359,51.5677,
002697.SZ,∫Ï∆Ï¡¨À¯,20121115,14.41,14.28,15.08,14.22,14.9,7937175,117857065.3,0.49,3.4004,14.8487,15.8744,745000000,,2980000000,50000000,0,200000000,17.0558,1.812,0.8643,53.3212,
002697.SZ,∫Ï∆Ï¡¨À¯,20121116,14.9,14.78,15.38,14.66,14.91,6222265,93537747.1,0.01,0.0671,15.0327,12.4445,745500000,,2982000000,50000000,0,200000000,17.0673,1.8132,0.8649,53.357,
002697.SZ,∫Ï∆Ï¡¨À¯,20121119,14.91,14.87,15.06,14.68,14.99,3180933,47220310.3,0.08,0.5366,14.8448,6.3619,749500000,,2998000000,50000000,0,200000000,17.1588,1.823,0.8695,53.6433,
002697.SZ,∫Ï∆Ï¡¨À¯,20121120,14.99,15,15.07,14.57,14.7,2922535,43304665.9,-0.29,-1.9346,14.8175,5.8451,735000000,,2940000000,50000000,0,200000000,16.8269,1.7877,0.8527,52.6055,
002697.SZ,∫Ï∆Ï¡¨À¯,20121121,14.7,14.69,15.3,14.65,15.27,5765486,86647886.2,0.57,3.8776,15.0287,11.531,763500000,,3054000000,50000000,0,200000000,17.4793,1.857,0.8857,54.6453,
002697.SZ,∫Ï∆Ï¡¨À¯,20121122,15.27,15.1,15.22,14.88,15,3190863,47903924,-0.27,-1.7682,15.0128,6.3817,750000000,,3000000000,50000000,0,200000000,17.1703,1.8242,0.8701,53.6791,
002697.SZ,∫Ï∆Ï¡¨À¯,20121123,15,15.05,15.05,14.83,14.95,2113553,31535937.9,-0.05,-0.3333,14.9208,4.2271,747500000,,2990000000,50000000,0,200000000,17.113,1.8181,0.8672,53.5002,
002697.SZ,∫Ï∆Ï¡¨À¯,20121126,14.95,14.9,15.19,14.75,14.75,2937911,44063844,-0.2,-1.3378,14.9984,5.8758,737500000,,2950000000,50000000,0,200000000,16.8841,1.7938,0.8556,52.7844,
002697.SZ,∫Ï∆Ï¡¨À¯,20121127,14.75,14.75,14.75,13.38,13.38,4794726,65773421.8,-1.37,-9.2881,13.7179,9.5895,669000000,,2676000000,50000000,0,200000000,15.3159,1.6272,0.7761,47.8818,
002697.SZ,∫Ï∆Ï¡¨À¯,20121128,13.38,13.37,13.37,13.03,13.08,1885144,24748671.3,-0.3,-2.2422,13.1283,3.7703,654000000,,2616000000,50000000,0,200000000,14.9725,1.5907,0.7587,46.8082,
002697.SZ,∫Ï∆Ï¡¨À¯,20121129,13.08,13.13,13.28,12.76,12.9,1634400,21324223.8,-0.18,-1.3761,13.0471,3.2688,645000000,,2580000000,50000000,0,200000000,14.7664,1.5688,0.7483,46.164,
002697.SZ,∫Ï∆Ï¡¨À¯,20121130,12.9,12.9,13.11,12.81,13.04,1298914,16888269.2,0.14,1.0853,13.0018,2.5978,652000000,,2608000000,50000000,0,200000000,14.9267,1.5858,0.7564,46.665,
002697.SZ,∫Ï∆Ï¡¨À¯,20121203,13.04,13.02,13.03,12.39,12.39,2014652,25547053.3,-0.65,-4.9847,12.6806,4.0293,619500000,,2478000000,50000000,0,200000000,14.1827,1.5068,0.7187,44.3389,
002697.SZ,∫Ï∆Ï¡¨À¯,20121204,12.39,12.29,12.53,11.95,12.45,2883298,35144459.5,0.06,0.4843,12.189,5.7666,622500000,,2490000000,50000000,0,200000000,14.2513,1.5141,0.7222,44.5536,
002697.SZ,∫Ï∆Ï¡¨À¯,20121205,12.45,12.37,13.13,12.32,13,3556578,45707436.6,0.55,4.4177,12.8515,7.1132,650000000,,2600000000,50000000,0,200000000,14.8809,1.581,0.7541,46.5219,
002697.SZ,∫Ï∆Ï¡¨À¯,20121206,13,12.9,13.13,12.83,12.87,2114234,27364934.4,-0.13,-1,12.9432,4.2285,643500000,,2574000000,50000000,0,200000000,14.7321,1.5651,0.7465,46.0567,
002697.SZ,∫Ï∆Ï¡¨À¯,20121207,12.87,12.89,13.32,12.75,13.27,3080384,40424135,0.4,3.108,13.1231,6.1608,663500000,,2654000000,50000000,0,200000000,15.19,1.6138,0.7697,47.4881,
002697.SZ,∫Ï∆Ï¡¨À¯,20121210,13.27,13.7,14.6,13.48,14.31,6547231,92519754,1.04,7.8372,14.1311,13.0945,715500000,,2862000000,50000000,0,200000000,16.3804,1.7403,0.8301,51.2099,
002697.SZ,∫Ï∆Ï¡¨À¯,20121211,14.31,14,14.25,13.92,14.03,3660214,51473171.2,-0.28,-1.9567,14.0629,7.3204,701500000,,2806000000,50000000,0,200000000,16.0599,1.7062,0.8138,50.2078,
