´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688058.SH,±¦À¼µÂ,20191101,,99,118.95,96.75,100.2,6794764,700801188,20.9,26.3556,103.1384,74.6949,911488037.4,,4008000000,9096687,0,40000000,72.6023,21.1913,32.7531,231.2925,
688058.SH,±¦À¼µÂ,20191104,100.2,98.95,100.8,93.2,93.7,3818383,365652465,-6.5,-6.487,95.7611,41.9755,852359571.9,,3748000000,9096687,0,40000000,67.8926,19.8166,30.6284,216.2885,
688058.SH,±¦À¼µÂ,20191105,93.7,91,91.3,84.62,90,3898930,342751449,-3.7,-3.9488,87.9091,42.861,818701830,,3600000000,9096687,0,40000000,65.2117,19.0341,29.419,207.7478,
688058.SH,±¦À¼µÂ,20191106,90,88.15,89.8,86.55,87.7,1759660,154998681,-2.3,-2.5556,88.0844,19.344,797779449.9,,3508000000,9096687,0,40000000,63.5451,18.5477,28.6672,202.4387,
688058.SH,±¦À¼µÂ,20191107,87.7,87.26,93.88,87.26,90.18,2513696,228295158,2.48,2.8278,90.8205,27.6331,820339233.66,,3607200000,9096687,0,40000000,65.3421,19.0721,29.4778,208.1633,
688058.SH,±¦À¼µÂ,20191108,90.18,89.6,91.47,87.08,87.15,1836411,162845970,-3.03,-3.3599,88.6762,20.1877,792776272.05,,3486000000,9096687,0,40000000,63.1466,18.4313,28.4874,201.1691,
688058.SH,±¦À¼µÂ,20191111,87.15,85.8,85.8,80.5,80.5,1565612,129884464,-6.65,-7.6305,82.9608,17.2108,732283303.5,,3220000000,9096687,0,40000000,58.3282,17.0249,26.3136,185.8189,
688058.SH,±¦À¼µÂ,20191112,80.5,80.79,82.49,79.35,79.93,1017884,82175971,-0.57,-0.7081,80.7322,11.1896,727098191.91,,3197200000,9096687,0,40000000,57.9152,16.9044,26.1273,184.5031,
688058.SH,±¦À¼µÂ,20191113,79.93,80,81.69,79.38,80.93,785069,63321477,1,1.2511,80.6572,8.6303,736194878.91,,3237200000,9096687,0,40000000,58.6398,17.1159,26.4542,186.8114,
688058.SH,±¦À¼µÂ,20191114,80.93,81.2,87.48,80.84,85.37,2132334,182118997,4.44,5.4862,85.4083,23.4408,776584169.19,,3414800000,9096687,0,40000000,61.8569,18.0549,27.9055,197.0603,
688058.SH,±¦À¼µÂ,20191115,85.37,85.01,88.42,83.54,86.63,1631556,140837455,1.26,1.4759,86.3209,17.9357,788045994.81,,3465200000,9096687,0,40000000,62.7698,18.3214,28.3174,199.9688,
688058.SH,±¦À¼µÂ,20191118,86.63,87.16,89.82,86.17,86.4,1222710,107357403,-0.23,-0.2655,87.8028,13.4413,785953756.8,,3456000000,9096687,0,40000000,62.6032,18.2727,28.2422,199.4379,
688058.SH,±¦À¼µÂ,20191119,86.4,86,89.38,86,89,985425,86529966,2.6,3.0093,87.8098,10.8328,809605143,,3560000000,9096687,0,40000000,64.4871,18.8226,29.0921,205.4395,
688058.SH,±¦À¼µÂ,20191120,89,88.88,89.5,86.68,87.28,863385,75982743,-1.72,-1.9326,88.0056,9.4912,793958841.36,,3491200000,9096687,0,40000000,63.2408,18.4588,28.5299,201.4692,
688058.SH,±¦À¼µÂ,20191121,87.28,87.3,87.3,85.51,86.11,686657,59249507,-1.17,-1.3405,86.2869,7.5484,783315717.57,,3444400000,9096687,0,40000000,62.3931,18.2114,28.1474,198.7685,
688058.SH,±¦À¼µÂ,20191122,86.11,86,87.11,81,82.96,691142,58212787,-3.15,-3.6581,84.227,7.5977,754661153.52,,3318400000,9096687,0,40000000,60.1107,17.5452,27.1178,191.4973,
688058.SH,±¦À¼µÂ,20191125,82.96,82.39,83.36,81.4,82.54,479574,39390019,-0.42,-0.5063,82.1354,5.272,750840544.98,,3301600000,9096687,0,40000000,59.8063,17.4564,26.9805,190.5278,
688058.SH,±¦À¼µÂ,20191126,82.54,82.54,89.4,82.54,85.8,1010812,87817616,3.26,3.9496,86.8783,11.1119,780495744.6,,3432000000,9096687,0,40000000,62.1684,18.1458,28.0461,198.0529,
688058.SH,±¦À¼µÂ,20191127,85.8,85.8,93.5,84.11,92,1804589,161056648,6.2,7.2261,89.2484,19.8379,836895204,,3680000000,9096687,0,40000000,66.6608,19.4571,30.0727,212.3644,
688058.SH,±¦À¼µÂ,20191128,92,91.6,108.5,91.6,99.62,3039917,307804146,7.62,8.2826,101.2541,33.4178,906211958.94,,3984800000,9096687,0,40000000,72.1821,21.0686,32.5635,229.9537,
688058.SH,±¦À¼µÂ,20191129,99.62,98,99.98,96.66,99,1341332,131995318,-0.62,-0.6224,98.4062,14.7453,900572013,,3960000000,9096687,0,40000000,71.7328,20.9375,32.3609,228.5226,
688058.SH,±¦À¼µÂ,20191202,99,100.23,102.5,96.69,101.58,1443385,143804043,2.58,2.6061,99.6297,15.8672,924041465.46,,4063200000,9096687,0,40000000,73.6022,21.4831,33.2042,234.478,
688058.SH,±¦À¼µÂ,20191203,101.58,101.01,101.05,96.03,99,1283494,126468454,-2.58,-2.5399,98.5345,14.1095,900572013,,3960000000,9096687,0,40000000,71.7328,20.9375,32.3609,228.5226,
688058.SH,±¦À¼µÂ,20191204,99,98.47,98.5,93.01,95.4,1250502,118803724,-3.6,-3.6364,95.0048,13.7468,867823939.8,,3816000000,9096687,0,40000000,69.1244,20.1761,31.1841,220.2127,
688058.SH,±¦À¼µÂ,20191205,95.4,93.9,96.68,93.72,95.06,794650,75791848,-0.34,-0.3564,95.3776,8.7356,864731066.22,,3802400000,9096687,0,40000000,68.878,20.1042,31.073,219.4278,
688058.SH,±¦À¼µÂ,20191206,95.06,94.6,95.82,91.22,92,1172889,109410079,-3.06,-3.219,93.2826,12.8936,836895204,,3680000000,9096687,0,40000000,66.6608,19.4571,30.0727,212.3644,
688058.SH,±¦À¼µÂ,20191209,92,92.98,97.96,91.5,97.3,1225404,116410084,5.3,5.7609,94.9973,13.4709,885107645.1,,3892000000,9096687,0,40000000,70.501,20.578,31.8052,224.5984,
688058.SH,±¦À¼µÂ,20191210,97.3,97.01,103.5,96.66,100.14,2010849,200862397,2.84,2.9188,99.8893,22.1053,910942236.18,,4005600000,9096687,0,40000000,72.5588,21.1786,32.7335,231.1541,
688058.SH,±¦À¼µÂ,20191211,100.14,98.48,103.06,96.52,103,1534579,153281608,2.86,2.856,99.8851,16.8696,936958761,,4120000000,9096687,0,40000000,74.6311,21.7834,33.6684,237.7558,
688058.SH,±¦À¼µÂ,20191212,103,107,109.63,99,99,1188820,123759705,-4,-3.8835,104.103,13.0687,900572013,,3960000000,9096687,0,40000000,71.7328,20.9375,32.3609,228.5226,
688058.SH,±¦À¼µÂ,20191213,99,98.55,100.48,96.5,99.3,840106,82624061,0.3,0.303,98.3496,9.2353,903301019.1,,3972000000,9096687,0,40000000,71.9502,21.0009,32.4589,229.2151,
688058.SH,±¦À¼µÂ,20191216,99.3,99,102.77,98.5,101.95,963330,96983696,2.65,2.6687,100.6755,10.5899,927407239.65,,4078000000,9096687,0,40000000,73.8703,21.5614,33.3252,235.3321,
688058.SH,±¦À¼µÂ,20191217,101.95,101.95,103.95,99.8,101.8,1050151,106654231,-0.15,-0.1471,101.5609,11.5443,926042736.6,,4072000000,9096687,0,40000000,73.7616,21.5297,33.2761,234.9858,
688058.SH,±¦À¼µÂ,20191218,101.8,104,116.67,103.35,111.99,1923770,210598838,10.19,10.0098,109.4719,21.148,1018737977.13,,4479600000,9096687,0,40000000,81.145,23.6847,36.607,258.5075,
688058.SH,±¦À¼µÂ,20191219,111.99,112,112.81,106.2,108.89,992174,107825838,-3.1,-2.7681,108.6763,10.907,990538247.43,,4355600000,9096687,0,40000000,78.8989,23.0291,35.5937,251.3517,
688058.SH,±¦À¼µÂ,20191220,108.89,107.6,116,107,112.54,1306421,145824656,3.65,3.352,111.6215,14.3615,1023741154.98,,4501600000,9096687,0,40000000,81.5435,23.8011,36.7868,259.7771,
688058.SH,±¦À¼µÂ,20191223,112.54,110.03,111.54,99.77,99.77,1523209,158591792,-12.77,-11.3471,104.1169,16.7447,907576461.99,,3990800000,9096687,0,40000000,72.2907,21.1003,32.6126,230.3,
688058.SH,±¦À¼µÂ,20191224,99.77,100.1,102.36,100.1,101.85,723848,73299552,2.08,2.0848,101.2637,7.9573,926497570.95,,4074000000,9096687,0,40000000,73.7979,21.5402,33.2925,235.1013,
688058.SH,±¦À¼µÂ,20191225,101.85,102.35,104.85,101.33,102.32,674593,69544798,0.47,0.4615,103.0915,7.4158,930773013.84,,4092800000,9096687,0,40000000,74.1384,21.6396,33.4461,236.1862,
688058.SH,±¦À¼µÂ,20191226,102.32,101.8,103.96,99.5,101.45,591652,60095943,-0.87,-0.8503,101.5731,6.504,922858896.15,,4058000000,9096687,0,40000000,73.508,21.4556,33.1617,234.1779,
688058.SH,±¦À¼µÂ,20191227,101.45,101.45,103.8,98.83,98.93,727903,73853264,-2.52,-2.484,101.4603,8.0018,899935244.91,,3957200000,9096687,0,40000000,71.6821,20.9227,32.338,228.361,
688058.SH,±¦À¼µÂ,20191230,98.93,96.56,99.3,93.5,98.5,971015,93621396,-0.43,-0.4347,96.416,10.6744,896023669.5,,3940000000,9096687,0,40000000,71.3705,20.8317,32.1974,227.3684,
688058.SH,±¦À¼µÂ,20191231,98.5,98.7,100.05,96.21,99.16,488629,48074665,0.66,0.6701,98.3868,5.3715,902027482.92,,3966400000,9096687,0,40000000,71.8488,20.9713,32.4132,228.8919,
688058.SH,±¦À¼µÂ,20200102,99.16,99.16,101.66,99,100.19,441200,44321856,1.03,1.0387,100.4575,4.8501,911397070.53,,4007600000,9096687,0,40000000,72.5951,21.1892,27.966,8.281,
688058.SH,±¦À¼µÂ,20200103,100.19,100.44,103.45,99.75,99.9,615873,62623380,-0.29,-0.2895,101.6823,6.7703,908759031.3,,3996000000,9096687,0,40000000,72.3849,21.1278,27.8851,8.257,
688058.SH,±¦À¼µÂ,20200106,99.9,99,99.49,96.61,96.62,928349,90996471,-3.28,-3.2833,98.0197,10.2054,878921897.94,,3864800000,9096687,0,40000000,70.0083,20.4341,26.9696,7.9859,
