¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300791.SZ,œ…¿÷Ω°øµ,20190925,,65.68,78.81,65.68,78.81,59613,4665901,24.08,43.9978,78.2699,0.2981,1576200000,,6304800000,20000000,0,80000000,28.7229,7.2283,3.9519,-159.0178,
300791.SZ,œ…¿÷Ω°øµ,20190926,78.81,86.69,86.69,86.69,86.69,33500,2904115,7.88,9.9987,86.69,0.1675,1733800000,,6935200000,20000000,0,80000000,31.5948,7.9511,4.347,-174.9175,
300791.SZ,œ…¿÷Ω°øµ,20190927,86.69,95.36,95.36,83.83,85.86,7923731,708400986,-0.83,-0.9574,89.4025,39.6187,1717200000,,6868800000,20000000,0,80000000,31.2923,7.8749,4.3054,-173.2428,
300791.SZ,œ…¿÷Ω°øµ,20190930,85.86,80,81.8,77.27,77.27,3670593,288071840,-8.59,-10.0047,78.481,18.353,1545400000,,6181600000,20000000,0,80000000,28.1617,7.0871,3.8746,-155.9105,
300791.SZ,œ…¿÷Ω°øµ,20191008,77.27,73.66,74.44,69.54,69.8,4660393,330261135,-7.47,-9.6674,70.8655,23.302,1396000000,,5584000000,20000000,0,80000000,25.4392,6.4019,3.5001,-140.838,
300791.SZ,œ…¿÷Ω°øµ,20191009,69.8,69.56,71.27,68.56,70.25,2916706,205183564,0.45,0.6447,70.3477,14.5835,1405000000,,5620000000,20000000,0,80000000,25.6032,6.4432,3.5226,-141.746,
300791.SZ,œ…¿÷Ω°øµ,20191010,70.25,70.24,71.17,69.01,70.6,2788552,195129496,0.35,0.4982,69.9752,13.9428,1412000000,,5648000000,20000000,0,80000000,25.7307,6.4753,3.5402,-142.4522,
300791.SZ,œ…¿÷Ω°øµ,20191011,70.6,70.5,70.57,68.37,68.5,2677487,185366040,-2.1,-2.9745,69.2314,13.3874,1370000000,,5480000000,20000000,0,80000000,24.9654,6.2827,3.4349,-138.2149,
300791.SZ,œ…¿÷Ω°øµ,20191014,68.5,68.93,73.59,68.15,71.45,3774220,266944760,2.95,4.3066,70.7285,18.8711,1429000000,,5716000000,20000000,0,80000000,26.0405,6.5533,3.5828,-144.1673,
300791.SZ,œ…¿÷Ω°øµ,20191015,71.45,70.39,71,69.6,70.6,1883020,132304319,-0.85,-1.1896,70.2618,9.4151,1412000000,,5648000000,20000000,0,80000000,25.7307,6.4753,3.5402,-142.4522,
300791.SZ,œ…¿÷Ω°øµ,20191016,70.6,71.21,72.97,70.6,71.63,2578852,185151444,1.03,1.4589,71.7961,12.8943,1432600000,,5730400000,20000000,0,80000000,26.1061,6.5698,3.5918,-144.5304,
300791.SZ,œ…¿÷Ω°øµ,20191017,71.63,71.6,71.67,68.81,69.35,2089983,146427788,-2.28,-3.183,70.0617,10.4499,1387000000,,5548000000,20000000,0,80000000,25.2751,6.3607,3.4775,-139.93,
300791.SZ,œ…¿÷Ω°øµ,20191018,69.35,69.01,72.3,68.82,71,3030915,214975741,1.65,2.3792,70.9277,15.1546,1420000000,,5680000000,20000000,0,80000000,25.8765,6.512,3.5602,-143.2593,
300791.SZ,œ…¿÷Ω°øµ,20191021,71,70.46,70.51,68.5,69.49,1773871,122676642,-1.51,-2.1268,69.1576,8.8694,1389800000,,5559200000,20000000,0,80000000,25.3262,6.3735,3.4845,-140.2125,
300791.SZ,œ…¿÷Ω°øµ,20191022,69.49,70,70.25,68.85,70.25,1552659,107997005,0.76,1.0937,69.5562,7.7633,1405000000,,5620000000,20000000,0,80000000,25.6032,6.4432,3.5226,-141.746,
300791.SZ,œ…¿÷Ω°øµ,20191023,70.25,70.14,70.14,68.88,69.29,1553752,107765176,-0.96,-1.3665,69.358,7.7688,1385800000,,5543200000,20000000,0,80000000,25.2533,6.3552,3.4745,-139.8089,
300791.SZ,œ…¿÷Ω°øµ,20191024,69.29,69.2,69.29,66.53,66.66,2504114,169362376,-2.63,-3.7956,67.6337,12.5206,1333200000,,5332800000,20000000,0,80000000,24.2948,6.1139,3.3426,-134.5023,
300791.SZ,œ…¿÷Ω°øµ,20191025,66.66,66.64,67.28,66,66.66,1353231,90319143,0,0,66.7433,6.7662,1333200000,,5332800000,20000000,0,80000000,24.2948,6.1139,3.3426,-134.5023,
300791.SZ,œ…¿÷Ω°øµ,20191028,66.66,66.7,68.09,65.56,67.8,1927901,128326330,1.14,1.7102,66.5627,9.6395,1356000000,,5424000000,20000000,0,80000000,24.7102,6.2185,3.3998,-136.8025,
300791.SZ,œ…¿÷Ω°øµ,20191029,67.8,66.01,66.6,63.88,64.01,2557934,167379564,-3.79,-5.59,65.4355,12.7897,1280200000,,5120800000,20000000,0,80000000,27.4687,2.6605,3.2097,-129.1553,
300791.SZ,œ…¿÷Ω°øµ,20191030,64.01,63.01,63.69,60.11,60.4,2289432,140848258,-3.61,-5.6397,61.521,11.4472,1208000000,,4832000000,20000000,0,80000000,25.9196,2.5105,3.0287,-121.8713,
300791.SZ,œ…¿÷Ω°øµ,20191031,60.4,60.31,63.42,59.69,61.4,2362998,146346857,1,1.6556,61.9327,11.815,1228000000,,4912000000,20000000,0,80000000,26.3487,2.552,3.0789,-123.889,
300791.SZ,œ…¿÷Ω°øµ,20191101,61.4,60.37,61.1,59.96,60.64,1361822,82439813,-0.76,-1.2378,60.5364,6.8091,1212800000,,4851200000,20000000,0,80000000,26.0226,2.5204,3.0407,-122.3555,
300791.SZ,œ…¿÷Ω°øµ,20191104,60.64,60.99,61.9,60.38,60.53,1029917,62830061,-0.11,-0.1814,61.005,5.1496,1210600000,,4842400000,20000000,0,80000000,25.9754,2.5159,3.0352,-122.1336,
300791.SZ,œ…¿÷Ω°øµ,20191105,60.53,60.53,60.73,58.72,59.13,1759398,104284284,-1.4,-2.3129,59.2727,8.797,1182600000,,4730400000,20000000,0,80000000,25.3746,2.4577,2.965,-119.3087,
300791.SZ,œ…¿÷Ω°øµ,20191106,59.13,59,59.38,57.46,57.58,1554363,90742514,-1.55,-2.6213,58.3792,7.7718,1151600000,,4606400000,20000000,0,80000000,24.7094,2.3932,2.8873,-116.1812,
300791.SZ,œ…¿÷Ω°øµ,20191107,57.58,57.65,58.2,56.55,58.02,1373396,79030901,0.44,0.7642,57.5441,6.867,1160400000,,4641600000,20000000,0,80000000,24.8982,2.4115,2.9094,-117.069,
300791.SZ,œ…¿÷Ω°øµ,20191108,58.02,58.02,60.7,57.95,59.58,2283366,136120847,1.56,2.6887,59.6141,11.4168,1191600000,,4766400000,20000000,0,80000000,25.5677,2.4764,2.9876,-120.2167,
300791.SZ,œ…¿÷Ω°øµ,20191111,59.58,58.7,61.5,58.03,60.52,2365484,142644325,0.94,1.5777,60.3024,11.8274,1210400000,,4841600000,20000000,0,80000000,25.9711,2.5154,3.0347,-122.1134,
300791.SZ,œ…¿÷Ω°øµ,20191112,60.52,59.9,61.98,59.89,60.62,1789104,108796730,0.1,0.1652,60.8107,8.9455,1212400000,,4849600000,20000000,0,80000000,26.014,2.5196,3.0397,-122.3152,
300791.SZ,œ…¿÷Ω°øµ,20191113,60.62,60.03,60.56,59.4,59.87,1216624,72770702,-0.75,-1.2372,59.8136,6.0831,1197400000,,4789600000,20000000,0,80000000,25.6921,2.4884,3.0021,-120.8019,
300791.SZ,œ…¿÷Ω°øµ,20191114,59.87,59.83,60.84,59.52,60.06,1247400,75153223,0.19,0.3174,60.2479,6.237,1201200000,,4804800000,20000000,0,80000000,25.7737,2.4963,3.0117,-121.1852,
300791.SZ,œ…¿÷Ω°øµ,20191115,60.06,60.1,60.12,57.38,57.4,1671503,97321624,-2.66,-4.4289,58.224,8.3575,1148000000,,4592000000,20000000,0,80000000,24.6322,2.3858,2.8783,-115.8181,
300791.SZ,œ…¿÷Ω°øµ,20191118,57.4,57.49,58.48,56.95,57.9,824956,47638390,0.5,0.8711,57.7466,4.1248,1158000000,,4632000000,20000000,0,80000000,24.8467,2.4065,2.9033,-116.8269,
300791.SZ,œ…¿÷Ω°øµ,20191119,57.9,57.83,59,57.48,58.97,1099381,64363312,1.07,1.848,58.545,5.4969,1179400000,,4717600000,20000000,0,80000000,25.3059,2.451,2.957,-118.9859,
300791.SZ,œ…¿÷Ω°øµ,20191120,58.97,58.97,58.97,57.67,58,1054711,61437999,-0.97,-1.6449,58.251,5.2736,1160000000,,4640000000,20000000,0,80000000,24.8897,2.4107,2.9084,-117.0287,
300791.SZ,œ…¿÷Ω°øµ,20191121,58,58.45,59.92,58.1,59.7,1870505,110710841,1.7,2.931,59.1877,9.3525,1194000000,,4776000000,20000000,0,80000000,25.6192,2.4814,2.9936,-120.4588,
300791.SZ,œ…¿÷Ω°øµ,20191122,59.7,59.97,61.98,59.5,60.43,2609384,158648993,0.73,1.2228,60.7994,13.0469,1208600000,,4834400000,20000000,0,80000000,25.9324,2.5117,3.0302,-121.9318,
300791.SZ,œ…¿÷Ω°øµ,20191125,60.43,59.98,61.3,57.8,58.4,1455526,85297820,-2.03,-3.3593,58.6027,7.2776,1168000000,,4672000000,20000000,0,80000000,25.0613,2.4273,2.9284,-117.8358,
300791.SZ,œ…¿÷Ω°øµ,20191126,58.4,58,58.77,57.77,57.92,809713,47085615,-0.48,-0.8219,58.151,4.0486,1158400000,,4633600000,20000000,0,80000000,24.8553,2.4074,2.9044,-116.8673,
300791.SZ,œ…¿÷Ω°øµ,20191127,57.92,57.91,57.91,56.86,57.32,771700,44226204,-0.6,-1.0359,57.3101,3.8585,1146400000,,4585600000,20000000,0,80000000,24.5978,2.3824,2.8743,-115.6566,
300791.SZ,œ…¿÷Ω°øµ,20191128,57.32,57.08,57.54,56.9,56.94,683716,39091647,-0.38,-0.6629,57.1753,3.4186,1138800000,,4555200000,20000000,0,80000000,24.4348,2.3666,2.8552,-114.8899,
300791.SZ,œ…¿÷Ω°øµ,20191129,56.94,56.92,57.52,56.76,57.52,686200,39244593,0.58,1.0186,57.1912,3.431,1150400000,,4601600000,20000000,0,80000000,24.6837,2.3908,2.8843,-116.0602,
300791.SZ,œ…¿÷Ω°øµ,20191202,57.52,57.32,57.99,56.6,56.79,794218,45494481,-0.73,-1.2691,57.2821,3.9711,1135800000,,4543200000,20000000,0,80000000,24.3704,2.3604,2.8477,-114.5872,
300791.SZ,œ…¿÷Ω°øµ,20191203,56.79,56.56,56.58,55.15,55.77,1064187,59146535,-1.02,-1.7961,55.5791,5.3209,1115400000,,4461600000,20000000,0,80000000,23.9327,2.318,2.7965,-112.5291,
300791.SZ,œ…¿÷Ω°øµ,20191204,55.77,55.46,55.67,55.18,55.42,661012,36577500,-0.35,-0.6276,55.3356,3.3051,1108400000,,4433600000,20000000,0,80000000,23.7825,2.3035,2.779,-111.8229,
300791.SZ,œ…¿÷Ω°øµ,20191205,55.42,55.45,56.19,55.41,56.02,770208,43005861,0.6,1.0826,55.8367,3.851,1120400000,,4481600000,20000000,0,80000000,24.04,2.3284,2.8091,-113.0336,
