代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
603516.SH,淳中科技,20180202,,23.57,28.28,23.57,28.28,11200,306845,8.64,43.9919,27.3969,0.0479,661375876,,2645500676,23386700,0,93546700,30.8959,9.6825,10.5682,-206.8574,
603516.SH,淳中科技,20180205,28.28,31.11,31.11,31.11,31.11,8474,263626,2.83,10.0071,31.11,0.0362,727560237,,2910237837,23386700,0,93546700,33.9877,10.6514,11.6258,-227.5578,
603516.SH,淳中科技,20180206,31.11,34.22,34.22,34.22,34.22,9296,318109,3.11,9.9968,34.22,0.0397,800292874,,3201168074,23386700,0,93546700,37.3853,11.7163,12.788,-250.3062,
603516.SH,淳中科技,20180207,34.22,37.64,37.64,37.64,37.64,33188,1249196,3.42,9.9942,37.64,0.1419,880275388,,3521097788,23386700,0,93546700,41.1217,12.8872,14.066,-275.3222,
603516.SH,淳中科技,20180208,37.64,41.4,41.4,41.4,41.4,148790,6159906,3.76,9.9894,41.4,0.6362,968209380,,3872833380,23386700,0,93546700,45.2295,14.1745,15.4711,-302.8252,
603516.SH,淳中科技,20180209,41.4,45.54,45.54,44.54,45.54,4491404,204520035,4.14,10,45.5359,19.2049,1065030318,,4260116718,23386700,0,93546700,49.7524,15.592,17.0182,-333.1077,
603516.SH,淳中科技,20180212,45.54,50.09,50.09,50.09,50.09,1391700,69710253,4.55,9.9912,50.09,5.9508,1171439803,,4685754203,23386700,0,93546700,54.7233,17.1498,18.7185,-366.3892,
603516.SH,淳中科技,20180213,50.09,55.1,55.1,45.08,45.25,13319513,650475416,-4.84,-9.6626,48.8363,56.9534,1058248175,,4232988175,23386700,0,93546700,49.4356,15.4927,16.9098,-330.9865,
603516.SH,淳中科技,20180214,45.25,43.8,47.45,43.6,46.54,8663306,393728505,1.29,2.8508,45.4478,37.0437,1088417018,,4353663418,23386700,0,93546700,50.8449,15.9344,17.3919,-340.4223,
603516.SH,淳中科技,20180222,46.54,46.2,46.77,42.5,44.17,8303533,368377589,-2.37,-5.0924,44.364,35.5054,1032990539,,4131957739,23386700,0,93546700,48.2557,15.1229,16.5062,-323.0867,
603516.SH,淳中科技,20180223,44.17,43.35,45.78,43.15,45.66,9265227,414542965,1.49,3.3733,44.7418,39.6175,1067836722,,4271342322,23386700,0,93546700,49.8835,15.6331,17.0631,-333.9855,
603516.SH,淳中科技,20180226,45.66,50,50.23,46.52,47.87,12253058,592159600,2.21,4.8401,48.3275,52.3933,1119521329,,4478080529,23386700,0,93546700,52.298,16.3897,17.8889,-350.1508,
